survey_date,method,distance_m,bed_elevation_m
2019-10-15,smoothing_spline,355.0,44.77971060824343
2019-10-15,smoothing_spline,360.0,44.81978174222786
2019-10-15,smoothing_spline,365.0,44.86028075195398
2019-10-15,smoothing_spline,370.0,44.899494419679364
2019-10-15,smoothing_spline,375.0,44.93570952766156
2019-10-15,smoothing_spline,380.0,44.9672128581581
2019-10-15,smoothing_spline,385.0,44.99229119342653
2019-10-15,smoothing_spline,390.0,45.00923131572439
2019-10-15,smoothing_spline,395.0,45.01632000730926
2019-10-15,smoothing_spline,400.0,45.01184405043863
2019-10-15,smoothing_spline,405.0,44.9940902273701
2019-10-15,smoothing_spline,410.0,44.9613453203612
2019-10-15,smoothing_spline,415.0,44.91189611166944
2019-10-15,smoothing_spline,420.0,44.84402938355243
2019-10-15,smoothing_spline,425.0,44.75603191826765
2019-10-15,smoothing_spline,430.0,44.6461904980727
2019-10-15,smoothing_spline,435.0,44.51279190522508
2019-10-15,smoothing_spline,440.0,44.36574707152348
2019-10-15,smoothing_spline,445.0,44.24049374110053
2019-10-15,smoothing_spline,450.0,44.145538675195986
2019-10-15,smoothing_spline,455.0,44.08733214888482
2019-10-15,smoothing_spline,460.0,44.07232443724195
2019-10-15,smoothing_spline,465.0,44.10696581534232
2019-10-15,smoothing_spline,470.0,44.19770655826086
2019-10-15,smoothing_spline,475.0,44.35099694107251
2019-10-15,smoothing_spline,480.0,44.57328723885222
2019-10-15,smoothing_spline,485.0,44.84533929754934
2019-10-15,smoothing_spline,490.0,45.07685041079182
2019-10-15,smoothing_spline,495.0,45.27046106112028
2019-10-15,smoothing_spline,500.0,45.44108510557358
2019-10-15,smoothing_spline,505.0,45.60063822342525
2019-10-15,smoothing_spline,510.0,45.74904338288771
2019-10-15,smoothing_spline,515.0,45.883225374408134
2019-10-15,smoothing_spline,520.0,46.000108988433645
2019-10-15,smoothing_spline,525.0,46.09661901541138
2019-10-15,smoothing_spline,530.0,46.16968024578846
2019-10-15,smoothing_spline,535.0,46.21621747001209
2019-10-15,smoothing_spline,540.0,46.23315547852935
2019-10-15,smoothing_spline,545.0,46.217419061787396
2019-10-15,smoothing_spline,550.0,46.16593301023339
2019-10-15,smoothing_spline,555.0,46.07562211431444
2019-10-15,smoothing_spline,560.0,45.9434111644777
2019-10-15,smoothing_spline,565.0,45.76622495117033
2019-10-15,smoothing_spline,570.0,45.540988264839456
2019-10-15,smoothing_spline,575.0,45.26462589593221
2019-10-15,smoothing_spline,580.0,44.93406263489575
2019-10-15,smoothing_spline,585.0,44.593497258020975
2019-10-15,smoothing_spline,590.0,44.35580110593064
2019-10-15,smoothing_spline,595.0,44.21019599935224
2019-10-15,smoothing_spline,600.0,44.13424988362201
2019-10-15,smoothing_spline,605.0,44.10553070407626
2019-10-15,smoothing_spline,610.0,44.10160640605117
2019-10-15,smoothing_spline,615.0,44.10374802089747
2019-10-15,smoothing_spline,620.0,44.10803892402355
2019-10-15,smoothing_spline,625.0,44.114265576852254
2019-10-15,smoothing_spline,630.0,44.12221444080644
2019-10-15,smoothing_spline,635.0,44.131671977308926
2019-10-15,smoothing_spline,640.0,44.14242464778259
2019-10-15,smoothing_spline,645.0,44.15425891365024
2019-10-15,smoothing_spline,650.0,44.16696123633474
2019-10-15,smoothing_spline,655.0,44.180318077258946
2019-10-15,smoothing_spline,660.0,44.194115897845684
2019-10-15,smoothing_spline,665.0,44.208141159517815
2019-10-15,smoothing_spline,670.0,44.222180323698176
2019-10-15,smoothing_spline,675.0,44.23601985180959
2019-10-15,smoothing_spline,680.0,44.249446205274936
2019-10-15,smoothing_spline,685.0,44.26224584551704
2019-10-15,smoothing_spline,690.0,44.27420523395875
2019-10-15,smoothing_spline,695.0,44.285110832022916
2019-10-15,smoothing_spline,700.0,44.29474910113238
2019-10-15,smoothing_spline,705.0,44.30290650270999
2019-10-15,smoothing_spline,710.0,44.30936949817856
2019-10-15,smoothing_spline,715.0,44.313985361253785
2019-10-15,smoothing_spline,720.0,44.31684461482251
2019-10-15,smoothing_spline,725.0,44.31809859406441
2019-10-15,smoothing_spline,730.0,44.31789863415915
2019-10-15,smoothing_spline,735.0,44.316396070286416
2019-10-15,smoothing_spline,740.0,44.31374223762587
2019-10-15,smoothing_spline,745.0,44.31008847135719
2019-10-15,smoothing_spline,750.0,44.305586106660044
2019-10-15,smoothing_spline,755.0,44.30038647871412
2019-10-15,smoothing_spline,760.0,44.29464092269905
2019-10-15,smoothing_spline,765.0,44.28850077379457
2019-10-15,smoothing_spline,770.0,44.28211736718029
2019-10-15,smoothing_spline,775.0,44.275642038035926
2019-10-15,smoothing_spline,780.0,44.26922612154113
2019-10-15,smoothing_spline,785.0,44.263020952875564
2019-10-15,smoothing_spline,790.0,44.25717786721892
2019-10-15,smoothing_spline,795.0,44.25184819975088
2019-10-15,smoothing_spline,800.0,44.2471832856511
2019-10-15,smoothing_spline,805.0,44.24333446009924
2019-10-15,smoothing_spline,810.0,44.240453058274994
2019-10-15,smoothing_spline,815.0,44.23864671760564
2019-10-15,smoothing_spline,820.0,44.23784828450888
2019-10-15,smoothing_spline,825.0,44.237946907650006
2019-10-15,smoothing_spline,830.0,44.238831735694376
2019-10-15,smoothing_spline,835.0,44.24039191730728
2019-10-15,smoothing_spline,840.0,44.24251660115404
2019-10-15,smoothing_spline,845.0,44.24509493589998
2019-10-15,smoothing_spline,850.0,44.24801607021038
2019-10-15,smoothing_spline,855.0,44.251169152750606
2019-10-15,smoothing_spline,860.0,44.254443332185936
2019-10-15,smoothing_spline,865.0,44.2577277571817
2019-10-15,smoothing_spline,870.0,44.26091157640321
2019-10-15,smoothing_spline,875.0,44.26388393851577
2019-10-15,smoothing_spline,880.0,44.26653399218472
2019-10-15,smoothing_spline,885.0,44.26875088607536
2019-10-15,smoothing_spline,890.0,44.27042376885301
2019-10-15,smoothing_spline,895.0,44.271441789182965
2019-10-15,smoothing_spline,900.0,44.271694095730574
2019-10-15,smoothing_spline,905.0,44.271069837161136
2019-10-15,smoothing_spline,910.0,44.26945816213995
2019-10-15,smoothing_spline,915.0,44.26680047993095
2019-10-15,smoothing_spline,920.0,44.263247242192335
2019-10-15,smoothing_spline,925.0,44.25900116118101
2019-10-15,smoothing_spline,930.0,44.25426494915375
2019-10-15,smoothing_spline,935.0,44.24924131836742
2019-10-15,smoothing_spline,940.0,44.24413298107883
2019-10-15,smoothing_spline,945.0,44.239142649544824
2019-10-15,smoothing_spline,950.0,44.23447303602224
2019-10-15,smoothing_spline,955.0,44.23032685276791
2019-10-15,smoothing_spline,960.0,44.226906812038656
2019-10-15,smoothing_spline,965.0,44.22441562609134
2019-10-15,smoothing_spline,970.0,44.22305600718278
2019-10-15,smoothing_spline,975.0,44.22303066756978
2019-10-15,smoothing_spline,980.0,44.22454231950922
2019-10-15,smoothing_spline,985.0,44.22779367525793
2019-10-15,smoothing_spline,990.0,44.23298744707271
2019-10-15,smoothing_spline,995.0,44.24032634721041
2019-10-15,smoothing_spline,1000.0,44.25001308792787
2019-10-15,smoothing_spline,1005.0,44.262249119143135
2019-10-15,smoothing_spline,1010.0,44.277230841419126
2019-10-15,smoothing_spline,1015.0,44.29515339298
2019-10-15,smoothing_spline,1020.0,44.31621191204985
2019-10-15,smoothing_spline,1025.0,44.34060153685286
2019-10-15,smoothing_spline,1030.0,44.36851740561315
2019-10-15,smoothing_spline,1035.0,44.40015465655485
2019-10-15,smoothing_spline,1040.0,44.4357084279021
2019-10-15,smoothing_spline,1045.0,44.47537385787904
2019-10-15,smoothing_spline,1050.0,44.519346084709824
2019-10-15,smoothing_spline,1055.0,44.567820246618574
2019-10-15,smoothing_spline,1060.0,44.62099148182943
2019-10-15,smoothing_spline,1065.0,44.679054928566515
2019-10-15,smoothing_spline,1070.0,44.742205725053985
2019-10-15,smoothing_spline,1075.0,44.810426265962725
2019-10-15,smoothing_spline,1080.0,44.88284797175055
2019-10-15,smoothing_spline,1085.0,44.958389519322076
2019-10-15,smoothing_spline,1090.0,45.03596958558184
2019-10-15,smoothing_spline,1095.0,45.114506847434455
2019-10-15,smoothing_spline,1100.0,45.19291998178449
2019-10-15,smoothing_spline,1105.0,45.27012766553654
2019-10-15,smoothing_spline,1110.0,45.34504857559519
2019-10-15,smoothing_spline,1115.0,45.41660138886499
2019-10-15,smoothing_spline,1120.0,45.48370478225054
2019-10-15,smoothing_spline,1125.0,45.54527743265642
2019-10-15,smoothing_spline,1130.0,45.60023801698722
2019-10-15,smoothing_spline,1135.0,45.64750521214751
2019-10-15,smoothing_spline,1140.0,45.68599769504186
2019-10-15,smoothing_spline,1145.0,45.71549596633409
2019-10-15,smoothing_spline,1150.0,45.742149942908355
2019-10-15,smoothing_spline,1155.0,45.77496433285122
2019-10-15,smoothing_spline,1160.0,45.82282544896971
2019-10-15,smoothing_spline,1165.0,45.889493496973685
2019-10-15,smoothing_spline,1170.0,45.97206968814479
2019-10-15,smoothing_spline,1175.0,46.067210201958765
2019-10-15,smoothing_spline,1180.0,46.171571217891355
2019-10-15,smoothing_spline,1185.0,46.28180891541831
2019-10-15,smoothing_spline,1190.0,46.39457947401539
2019-10-15,smoothing_spline,1195.0,46.50653907315831
2019-10-15,smoothing_spline,1200.0,46.61434389232285
2019-10-15,smoothing_spline,1205.0,46.71465011098475
2019-10-15,smoothing_spline,1210.0,46.80411390861974
2019-10-15,smoothing_spline,1215.0,46.879391464703595
2019-10-15,smoothing_spline,1220.0,46.93713895871203
2019-10-15,smoothing_spline,1225.0,46.97401257012085
2019-10-15,smoothing_spline,1230.0,46.98666847840573
2019-10-15,smoothing_spline,1235.0,46.971762863042464
2019-10-15,smoothing_spline,1240.0,46.926024749602064
2019-10-15,smoothing_spline,1245.0,46.84901505560896
2019-10-15,smoothing_spline,1250.0,46.743973426398505
2019-10-15,smoothing_spline,1255.0,46.61438536287755
2019-10-15,smoothing_spline,1260.0,46.46373636595299
2019-10-15,smoothing_spline,1265.0,46.29551193653166
2019-10-15,smoothing_spline,1270.0,46.11319757552045
2019-10-15,smoothing_spline,1275.0,45.92027878382619
2019-10-15,smoothing_spline,1280.0,45.720241062355775
2019-10-15,smoothing_spline,1285.0,45.51656991201606
2019-10-15,smoothing_spline,1290.0,45.3127508337139
2019-10-15,smoothing_spline,1295.0,45.11226932835616
2019-10-15,smoothing_spline,1300.0,44.91861089684973
2019-10-15,smoothing_spline,1305.0,44.73526104010144
2019-10-15,smoothing_spline,1310.0,44.56570525901818
2019-10-15,smoothing_spline,1315.0,44.41342905450678
2019-10-15,smoothing_spline,1320.0,44.28191792747415
2019-10-15,smoothing_spline,1325.0,44.17465737882711
2019-10-15,smoothing_spline,1330.0,44.095132909472554
2019-10-15,smoothing_spline,1335.0,44.04683002031735
2019-10-15,smoothing_spline,1340.0,44.033234212268326
2019-10-15,smoothing_spline,1345.0,44.05783098623238
2019-10-15,smoothing_spline,1350.0,44.124105843116354
2019-10-15,smoothing_spline,1355.0,44.23554428382714
2019-10-15,smoothing_spline,1360.0,44.39563180927158
2019-10-15,smoothing_spline,1365.0,44.60785392035653
2019-10-15,smoothing_spline,1370.0,44.87569611798887
2019-10-15,smoothing_spline,1375.0,45.20264390307549
2019-10-15,smoothing_spline,1380.0,45.592182776523195
2019-10-15,smoothing_spline,1385.0,46.0477982392389
2019-10-15,smoothing_spline,1390.0,46.57297579212943
2019-10-15,smoothing_spline,1395.0,47.16896067614488
2019-10-15,smoothing_spline,1400.0,47.75030599668512
2019-10-15,smoothing_spline,1405.0,48.202267685349895
2019-10-15,smoothing_spline,1410.0,48.56486168400561
2019-10-15,smoothing_spline,1415.0,48.85369588714846
2019-10-15,smoothing_spline,1420.0,49.07389916758654
2019-10-15,smoothing_spline,1425.0,49.23056107723232
2019-10-15,smoothing_spline,1430.0,49.32877116799832
2019-10-15,smoothing_spline,1435.0,49.37361899179701
2019-10-15,smoothing_spline,1440.0,49.370194100540886
2019-10-15,smoothing_spline,1445.0,49.32358604614245
2019-10-15,smoothing_spline,1450.0,49.23888438051415
2019-10-15,smoothing_spline,1455.0,49.121178655568514
2019-10-15,smoothing_spline,1460.0,48.97555842321804
2019-10-15,smoothing_spline,1465.0,48.8071132353752
2019-10-15,smoothing_spline,1470.0,48.620932643952486
2019-10-15,smoothing_spline,1475.0,48.42210620086237
2019-10-15,smoothing_spline,1480.0,48.21572345801738
2019-10-15,smoothing_spline,1485.0,48.00687396732998
2019-10-15,smoothing_spline,1490.0,47.77972965168358
2019-10-15,smoothing_spline,1495.0,47.44077872903412
2019-10-15,smoothing_spline,1500.0,46.966326844282975
2019-10-15,smoothing_spline,1505.0,46.41891540246879
2019-10-15,smoothing_spline,1510.0,45.87615921224649
2019-10-15,smoothing_spline,1515.0,45.41601519246107
2019-10-15,smoothing_spline,1520.0,45.11644026195738
2019-10-15,smoothing_spline,1525.0,45.0518962866667
2019-10-15,smoothing_spline,1530.0,45.16129415456888
2019-10-15,smoothing_spline,1535.0,45.27471584383237
2019-10-15,smoothing_spline,1540.0,45.361431053011955
2019-10-15,smoothing_spline,1545.0,45.41113854098807
2019-10-15,smoothing_spline,1550.0,45.41353706664127
2019-10-15,smoothing_spline,1555.0,45.35845311185178
2019-10-15,smoothing_spline,1560.0,45.262790434452775
2019-10-15,smoothing_spline,1565.0,45.2036585118303
2019-10-15,smoothing_spline,1570.0,45.22240211285489
2019-10-15,smoothing_spline,1575.0,45.26233233763719
2019-10-15,smoothing_spline,1580.0,45.25349568840071
2019-10-15,smoothing_spline,1585.0,45.125938667368914
2019-10-15,smoothing_spline,1590.0,44.81184778908306
2019-10-15,smoothing_spline,1595.0,44.32660254693831
2019-10-15,smoothing_spline,1600.0,43.793508158989205
2019-10-15,smoothing_spline,1605.0,43.312374138439715
2019-10-15,smoothing_spline,1610.0,42.91447353359707
2019-10-15,smoothing_spline,1615.0,42.620690406459154
2019-10-15,smoothing_spline,1620.0,42.43450917825948
2019-10-15,smoothing_spline,1625.0,42.3359761145966
2019-10-15,smoothing_spline,1630.0,42.29665579620134
2019-10-15,smoothing_spline,1635.0,42.28767207089159
2019-10-15,smoothing_spline,1640.0,42.276994097418715
2019-10-15,smoothing_spline,1645.0,42.23445751974103
2019-10-15,smoothing_spline,1650.0,42.13534582876388
2019-10-15,smoothing_spline,1655.0,41.98562842785661
2019-10-15,smoothing_spline,1660.0,41.81763952938871
2019-10-15,smoothing_spline,1665.0,41.66396229806384
2019-10-15,smoothing_spline,1670.0,41.55164309169271
2019-10-15,smoothing_spline,1675.0,41.49308354806252
2019-10-15,smoothing_spline,1680.0,41.48175904155455
2019-10-15,smoothing_spline,1685.0,41.490815438867955
2019-10-15,smoothing_spline,1690.0,41.49989152716972
2019-10-15,smoothing_spline,1695.0,41.50171939840815
2019-10-15,smoothing_spline,1700.0,41.493704893468085
2019-10-15,smoothing_spline,1705.0,41.48158949996171
2019-10-15,smoothing_spline,1710.0,41.47130293156712
2019-10-15,smoothing_spline,1715.0,41.46278668553963
2019-10-15,smoothing_spline,1720.0,41.457395462156896
2019-10-15,smoothing_spline,1725.0,41.46082760234916
2019-10-15,smoothing_spline,1730.0,41.472717004575244
2019-10-15,smoothing_spline,1735.0,41.48458220555589
2019-10-15,smoothing_spline,1740.0,41.48935764306995
2019-10-15,smoothing_spline,1745.0,41.48449791299544
2019-10-15,smoothing_spline,1750.0,41.471770619068046
2019-10-15,smoothing_spline,1755.0,41.45427127051347
2019-10-15,smoothing_spline,1760.0,41.43689381927659
2019-10-15,smoothing_spline,1765.0,41.41982005454426
2019-10-15,smoothing_spline,1770.0,41.40283715465703
2019-10-15,smoothing_spline,1775.0,41.38842159468657
2019-10-15,smoothing_spline,1780.0,41.37523134374724
2019-10-15,smoothing_spline,1785.0,41.361755111960804
2019-10-15,smoothing_spline,1790.0,41.348473607068485
2019-10-15,smoothing_spline,1795.0,41.33603496059425
2019-10-15,smoothing_spline,1800.0,41.32324414585104
2019-10-15,smoothing_spline,1805.0,41.31029270505524
2019-10-15,smoothing_spline,1810.0,41.29853238480325
2019-10-15,smoothing_spline,1815.0,41.28980454838871
2019-10-15,smoothing_spline,1820.0,41.281052625302586
2019-10-15,smoothing_spline,1825.0,41.25140337715818
2019-10-15,smoothing_spline,1830.0,41.204584412938104
2019-10-15,smoothing_spline,1835.0,41.15984315845323
2019-10-15,smoothing_spline,1840.0,41.12138008116328
2019-10-15,smoothing_spline,1845.0,41.088426404365265
2019-10-15,smoothing_spline,1850.0,41.06790415977878
2019-10-15,smoothing_spline,1855.0,41.06062138785649
2019-10-15,smoothing_spline,1860.0,41.06334459120168
2019-10-15,smoothing_spline,1865.0,41.07366480985078
2019-10-15,smoothing_spline,1870.0,41.078852738506356
2019-10-15,smoothing_spline,1875.0,41.057629669667385
2019-10-15,smoothing_spline,1880.0,41.016366859014205
2019-10-15,smoothing_spline,1885.0,40.98125208138632
2019-10-15,smoothing_spline,1890.0,40.9582363502081
2019-10-15,smoothing_spline,1895.0,40.94493574208413
2019-10-15,smoothing_spline,1900.0,40.923785493597464
2019-10-15,smoothing_spline,1905.0,40.88177700942565
2019-10-15,smoothing_spline,1910.0,40.82067158784692
2019-10-15,smoothing_spline,1915.0,40.74681283858609
2019-10-15,smoothing_spline,1920.0,40.67357942000306
2019-10-15,smoothing_spline,1925.0,40.61355255201252
2019-10-15,smoothing_spline,1930.0,40.569712006750756
2019-10-15,smoothing_spline,1935.0,40.541784027932664
2019-10-15,smoothing_spline,1940.0,40.522682353646566
2019-10-15,smoothing_spline,1945.0,40.50633051445527
2019-10-15,smoothing_spline,1950.0,40.48676354199049
2019-10-15,smoothing_spline,1955.0,40.458521102026836
2019-10-15,smoothing_spline,1960.0,40.41595904624407
2019-10-15,smoothing_spline,1965.0,40.36176689235072
2019-10-15,smoothing_spline,1970.0,40.30585837689705
2019-10-15,smoothing_spline,1975.0,40.25908131514166
2019-10-15,smoothing_spline,1980.0,40.22263840725057
2019-10-15,smoothing_spline,1985.0,40.189566948640376
2019-10-15,smoothing_spline,1990.0,40.15300446759867
2019-10-15,smoothing_spline,1995.0,40.10996284933087
2019-10-15,smoothing_spline,2000.0,40.06022908832282
2019-10-15,smoothing_spline,2005.0,40.01367130245458
2019-10-15,smoothing_spline,2010.0,39.99172045213651
2019-10-15,smoothing_spline,2015.0,40.0180472736305
2019-10-15,smoothing_spline,2020.0,40.10658866933555
2019-10-15,smoothing_spline,2025.0,40.254343055496044
2019-10-15,smoothing_spline,2030.0,40.45248853495222
2019-10-15,smoothing_spline,2035.0,40.72859505004058
2019-10-15,smoothing_spline,2040.0,41.16546284616758
2019-10-15,smoothing_spline,2045.0,41.82737253230756
2019-10-15,smoothing_spline,2050.0,42.60800534555535
2019-10-15,smoothing_spline,2055.0,43.33972278887502
2019-10-15,smoothing_spline,2060.0,43.95631084342034
2019-10-15,smoothing_spline,2065.0,44.532537707969354
2019-10-15,smoothing_spline,2070.0,45.12848596168426
2019-10-15,smoothing_spline,2075.0,45.643297127215604
2019-10-15,smoothing_spline,2080.0,46.07327085724549
2019-10-15,smoothing_spline,2085.0,46.325574041086156
2019-10-15,smoothing_spline,2090.0,46.17161619224304
2019-10-15,smoothing_spline,2095.0,45.87893298383188
2019-10-15,smoothing_spline,2100.0,45.56896122164186
2019-10-15,smoothing_spline,2105.0,45.26133932231558
2019-10-15,smoothing_spline,2110.0,44.97570570249565
2019-10-15,smoothing_spline,2115.0,44.731698778824686
2019-10-15,smoothing_spline,2120.0,44.551662166208786
2019-10-15,smoothing_spline,2125.0,44.49841726097786
2019-10-15,smoothing_spline,2130.0,44.665945335756
2019-10-15,smoothing_spline,2135.0,45.14902920339348
2019-10-15,smoothing_spline,2140.0,46.01389398408836
2019-10-15,smoothing_spline,2145.0,47.070959611714095
2019-10-15,smoothing_spline,2150.0,47.787947679373296
2019-10-15,smoothing_spline,2155.0,47.865978389200265
2019-10-15,smoothing_spline,2160.0,47.41536017169624
2019-10-15,smoothing_spline,2165.0,46.87828667343684
2019-10-15,smoothing_spline,2170.0,46.43704690409464
2019-10-15,smoothing_spline,2175.0,46.08485798763776
2019-10-15,smoothing_spline,2180.0,45.81404155804908
2019-10-15,smoothing_spline,2185.0,45.61691924931148
2019-10-15,smoothing_spline,2190.0,45.485812695407844
2019-10-15,smoothing_spline,2195.0,45.413043530321076
2019-10-15,smoothing_spline,2200.0,45.39093338803406
2019-10-15,smoothing_spline,2205.0,45.41180390252966
2019-10-15,smoothing_spline,2210.0,45.46797670779079
2019-10-15,smoothing_spline,2215.0,45.551773437800335
2019-10-15,smoothing_spline,2220.0,45.655515726541175
2019-10-15,smoothing_spline,2225.0,45.77152520799618
2019-10-15,smoothing_spline,2230.0,45.89212351614826
2019-10-15,smoothing_spline,2235.0,46.009632284980306
2019-10-15,smoothing_spline,2240.0,46.11637314847519
2019-10-15,smoothing_spline,2245.0,46.2046677406158
2019-10-15,smoothing_spline,2250.0,46.2678531319637
2019-10-15,smoothing_spline,2255.0,46.3067711040448
2019-10-15,smoothing_spline,2260.0,46.325627072051816
2019-10-15,smoothing_spline,2265.0,46.32864231737405
2019-10-15,smoothing_spline,2270.0,46.32003812140083
2019-10-15,smoothing_spline,2275.0,46.30403576552143
2019-10-15,smoothing_spline,2280.0,46.28485653112516
2019-10-15,smoothing_spline,2285.0,46.2667216996013
2019-10-15,smoothing_spline,2290.0,46.25385255233916
2019-10-15,smoothing_spline,2295.0,46.25047037072805
2019-10-15,smoothing_spline,2300.0,46.26079643615726
2019-10-15,smoothing_spline,2305.0,46.28905203001608
2019-10-15,smoothing_spline,2310.0,46.33945843369382
2019-10-15,smoothing_spline,2315.0,46.41623692857978
2019-10-15,smoothing_spline,2320.0,46.52360879606323
2019-10-15,smoothing_spline,2325.0,46.665795317533494
2019-10-15,smoothing_spline,2330.0,46.84701777437987
2019-10-15,smoothing_spline,2335.0,47.01253650642897
2019-10-15,smoothing_spline,2340.0,47.05756194001704
2019-10-15,smoothing_spline,2345.0,46.99660522945777
2019-10-15,smoothing_spline,2350.0,46.84919898454501
2019-10-15,smoothing_spline,2355.0,46.63487581507252
2019-10-15,smoothing_spline,2360.0,46.38386115774915
2019-10-15,smoothing_spline,2365.0,46.1708222865137
2019-10-15,smoothing_spline,2370.0,46.00521461543166
2019-10-15,smoothing_spline,2375.0,45.8847840172583
2019-10-15,smoothing_spline,2380.0,45.8072763647489
2019-10-15,smoothing_spline,2385.0,45.77043753065873
2019-10-15,smoothing_spline,2390.0,45.77201338774305
2019-10-15,smoothing_spline,2395.0,45.80974980875713
2019-10-15,smoothing_spline,2400.0,45.87173567708001
2019-10-15,smoothing_spline,2405.0,45.92924092564455
2019-10-15,smoothing_spline,2410.0,45.9806640746814
2019-10-15,smoothing_spline,2415.0,46.026274751270684
2019-10-15,smoothing_spline,2420.0,46.066342582492524
2019-10-15,smoothing_spline,2425.0,46.10113719542704
2019-10-15,smoothing_spline,2430.0,46.130928217154356
2019-10-15,smoothing_spline,2435.0,46.15598527475459
2019-10-15,smoothing_spline,2440.0,46.17657799530787
2019-10-15,smoothing_spline,2445.0,46.1929760058943
2019-10-15,smoothing_spline,2450.0,46.205448933594035
2019-10-15,smoothing_spline,2455.0,46.21426640548716
2019-10-15,smoothing_spline,2460.0,46.21969804865382
2019-10-15,smoothing_spline,2465.0,46.222013490174106
2019-10-15,smoothing_spline,2470.0,46.221482357128174
2019-10-15,smoothing_spline,2475.0,46.21837427659614
2019-10-15,smoothing_spline,2480.0,46.21295887565809
2019-10-15,smoothing_spline,2485.0,46.20550578139418
2019-10-15,smoothing_spline,2490.0,46.196283583866546
2019-10-15,smoothing_spline,2495.0,46.18552055906332
2019-10-15,smoothing_spline,2500.0,46.17339261356468
2019-10-15,smoothing_spline,2505.0,46.16007215401504
2019-10-15,smoothing_spline,2510.0,46.145731587058854
2019-10-15,smoothing_spline,2515.0,46.13054331934058
2019-10-15,smoothing_spline,2520.0,46.11467975750468
2019-10-15,smoothing_spline,2525.0,46.0983133081956
2019-10-15,smoothing_spline,2530.0,46.08161637805779
2019-10-15,smoothing_spline,2535.0,46.06476137373569
2019-10-15,smoothing_spline,2540.0,46.047920701873785
2019-10-15,smoothing_spline,2545.0,46.0312667691165
2019-10-15,smoothing_spline,2550.0,46.01497198210829
2019-10-15,smoothing_spline,2555.0,45.999208747493604
2019-10-15,smoothing_spline,2560.0,45.98414947191693
2019-10-15,smoothing_spline,2565.0,45.96996656202266
2019-10-15,smoothing_spline,2570.0,45.956832424455285
2019-10-15,smoothing_spline,2575.0,45.94491946585926
2019-10-15,smoothing_spline,2580.0,45.93440009287903
2019-10-15,smoothing_spline,2585.0,45.925433771184494
2019-10-15,smoothing_spline,2590.0,45.917986331122954
2019-10-15,smoothing_spline,2595.0,45.91187454218685
2019-10-15,smoothing_spline,2600.0,45.90691133950578
2019-10-15,smoothing_spline,2605.0,45.90290965820943
2019-10-15,smoothing_spline,2610.0,45.89968243342739
2019-10-15,smoothing_spline,2615.0,45.897042600289296
2019-10-15,smoothing_spline,2620.0,45.894803093924786
2019-10-15,smoothing_spline,2625.0,45.89277684946348
2019-10-15,smoothing_spline,2630.0,45.89077680203503
2019-10-15,smoothing_spline,2635.0,45.88861588676904
2019-10-15,smoothing_spline,2640.0,45.886107038795146
2019-10-15,smoothing_spline,2645.0,45.883063193242975
2019-10-15,smoothing_spline,2650.0,45.87929728524216
2019-10-15,smoothing_spline,2655.0,45.874622249922346
2019-10-15,smoothing_spline,2660.0,45.868851022413125
2019-10-15,smoothing_spline,2665.0,45.861796537844164
2019-10-15,smoothing_spline,2670.0,45.85327173134508
2019-10-15,smoothing_spline,2675.0,45.843101866877866
2019-10-15,smoothing_spline,2680.0,45.831296684266924
2019-10-15,smoothing_spline,2685.0,45.81800793322072
2019-10-15,smoothing_spline,2690.0,45.80339101643511
2019-10-15,smoothing_spline,2695.0,45.787601336605945
2019-10-15,smoothing_spline,2700.0,45.770794296429145
2019-10-15,smoothing_spline,2705.0,45.75312529860052
2019-10-15,smoothing_spline,2710.0,45.73474974581597
2019-10-15,smoothing_spline,2715.0,45.715823040771326
2019-10-15,smoothing_spline,2720.0,45.696500586162486
2019-10-15,smoothing_spline,2725.0,45.6769377846853
2019-10-15,smoothing_spline,2730.0,45.657290039035615
2019-10-15,smoothing_spline,2735.0,45.63771275190933
2019-10-15,smoothing_spline,2740.0,45.61836132600228
2019-10-15,smoothing_spline,2745.0,45.59939116401034
2019-10-15,smoothing_spline,2750.0,45.580957668629374
2019-10-15,smoothing_spline,2755.0,45.5632148856484
2019-10-15,smoothing_spline,2760.0,45.54626411110357
2019-10-15,smoothing_spline,2765.0,45.53013811723613
2019-10-15,smoothing_spline,2770.0,45.51486509672681
2019-10-15,smoothing_spline,2775.0,45.5004732422564
2019-10-15,smoothing_spline,2780.0,45.48699074650561
2019-10-15,smoothing_spline,2785.0,45.47444580215522
2019-10-15,smoothing_spline,2790.0,45.46286660188594
2019-10-15,smoothing_spline,2795.0,45.45228133837855
2019-10-15,smoothing_spline,2800.0,45.442718204313735
2019-10-15,smoothing_spline,2805.0,45.43420539237231
2019-10-15,smoothing_spline,2810.0,45.426771095235
2019-10-15,smoothing_spline,2815.0,45.42044350558252
2019-10-15,smoothing_spline,2820.0,45.41525081609562
2019-10-15,smoothing_spline,2825.0,45.41122121945509
2019-10-15,smoothing_spline,2830.0,45.40835538477368
2019-10-15,smoothing_spline,2835.0,45.40645056479467
2019-10-15,smoothing_spline,2840.0,45.40521284044248
2019-10-15,smoothing_spline,2845.0,45.40434786258577
2019-10-15,smoothing_spline,2850.0,45.40356128209318
2019-10-15,smoothing_spline,2855.0,45.40255874983338
2019-10-15,smoothing_spline,2860.0,45.40104591667503
2019-10-15,smoothing_spline,2865.0,45.39872843348679
