scheme,origin,dest,edge,date,base_forecast_volume,added_volume,adjusted_volume,edge_capacity,line_load_rate
min_changed_plus_2,DC53,DC64,DC53->DC64,2023-01-23,0,0,0,1513,0.0
min_changed_plus_2,DC53,DC65,DC53->DC65,2023-01-23,0,0,0,675,0.0
min_changed_plus_2,DC53,DC70,DC53->DC70,2023-01-23,0,0,0,204,0.0
min_changed_plus_2,DC53,DC8,DC53->DC8,2023-01-23,739,0,739,15689,0.0471030658423099
min_changed_plus_2,DC54,DC23,DC54->DC23,2023-01-23,0,0,0,53,0.0
min_changed_plus_2,DC54,DC37,DC54->DC37,2023-01-23,0,0,0,32,0.0
min_changed_plus_2,DC55,DC10,DC55->DC10,2023-01-23,70,0,70,1201,0.058284762697751874
min_changed_plus_2,DC55,DC14,DC55->DC14,2023-01-23,28,0,28,478,0.058577405857740586
min_changed_plus_2,DC55,DC20,DC55->DC20,2023-01-23,0,0,0,12,0.0
min_changed_plus_2,DC55,DC3,DC55->DC3,2023-01-23,0,0,0,239,0.0
min_changed_plus_2,DC55,DC33,DC55->DC33,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC55,DC35,DC55->DC35,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC55,DC4,DC55->DC4,2023-01-23,194,19,213,1981,0.10752145381120647
min_changed_plus_2,DC55,DC62,DC55->DC62,2023-01-23,67,0,67,507,0.13214990138067062
min_changed_plus_2,DC55,DC8,DC55->DC8,2023-01-23,0,0,0,709,0.0
min_changed_plus_2,DC55,DC9,DC55->DC9,2023-01-23,0,0,0,22,0.0
min_changed_plus_2,DC56,DC10,DC56->DC10,2023-01-23,0,0,0,821,0.0
min_changed_plus_2,DC56,DC12,DC56->DC12,2023-01-23,0,0,0,44,0.0
min_changed_plus_2,DC56,DC14,DC56->DC14,2023-01-23,0,0,0,825,0.0
min_changed_plus_2,DC56,DC3,DC56->DC3,2023-01-23,0,0,0,248,0.0
min_changed_plus_2,DC56,DC35,DC56->DC35,2023-01-23,3,0,3,70,0.04285714285714286
min_changed_plus_2,DC56,DC4,DC56->DC4,2023-01-23,0,0,0,215,0.0
min_changed_plus_2,DC56,DC40,DC56->DC40,2023-01-23,0,0,0,455,0.0
min_changed_plus_2,DC56,DC61,DC56->DC61,2023-01-23,0,0,0,1,0.0
min_changed_plus_2,DC56,DC62,DC56->DC62,2023-01-23,0,0,0,10,0.0
min_changed_plus_2,DC56,DC70,DC56->DC70,2023-01-23,44,0,44,1581,0.027830487033523088
min_changed_plus_2,DC56,DC8,DC56->DC8,2023-01-23,0,0,0,945,0.0
min_changed_plus_2,DC56,DC9,DC56->DC9,2023-01-23,0,0,0,495,0.0
min_changed_plus_2,DC57,DC10,DC57->DC10,2023-01-23,0,0,0,99,0.0
min_changed_plus_2,DC57,DC14,DC57->DC14,2023-01-23,0,0,0,172,0.0
min_changed_plus_2,DC57,DC32,DC57->DC32,2023-01-23,0,0,0,53,0.0
min_changed_plus_2,DC57,DC35,DC57->DC35,2023-01-23,0,0,0,249,0.0
min_changed_plus_2,DC57,DC4,DC57->DC4,2023-01-23,0,0,0,6,0.0
min_changed_plus_2,DC57,DC40,DC57->DC40,2023-01-23,0,0,0,29,0.0
min_changed_plus_2,DC57,DC62,DC57->DC62,2023-01-23,0,0,0,103,0.0
min_changed_plus_2,DC57,DC70,DC57->DC70,2023-01-23,0,0,0,196,0.0
min_changed_plus_2,DC57,DC8,DC57->DC8,2023-01-23,0,0,0,76,0.0
min_changed_plus_2,DC58,DC10,DC58->DC10,2023-01-23,0,0,0,39928,0.0
min_changed_plus_2,DC58,DC12,DC58->DC12,2023-01-23,0,0,0,3242,0.0
min_changed_plus_2,DC58,DC14,DC58->DC14,2023-01-23,0,0,0,15835,0.0
min_changed_plus_2,DC58,DC29,DC58->DC29,2023-01-23,0,0,0,1,0.0
min_changed_plus_2,DC58,DC3,DC58->DC3,2023-01-23,0,0,0,14136,0.0
min_changed_plus_2,DC58,DC34,DC58->DC34,2023-01-23,0,0,0,1,0.0
min_changed_plus_2,DC58,DC35,DC58->DC35,2023-01-23,0,0,0,4050,0.0
min_changed_plus_2,DC58,DC4,DC58->DC4,2023-01-23,0,0,0,7760,0.0
min_changed_plus_2,DC58,DC40,DC58->DC40,2023-01-23,0,0,0,2737,0.0
min_changed_plus_2,DC58,DC70,DC58->DC70,2023-01-23,0,0,0,3605,0.0
min_changed_plus_2,DC58,DC8,DC58->DC8,2023-01-23,0,0,0,32412,0.0
min_changed_plus_2,DC58,DC81,DC58->DC81,2023-01-23,0,0,0,1652,0.0
min_changed_plus_2,DC58,DC9,DC58->DC9,2023-01-23,2936,0,2936,37288,0.07873846813988415
min_changed_plus_2,DC59,DC10,DC59->DC10,2023-01-23,303,0,303,6358,0.047656495753381566
min_changed_plus_2,DC59,DC14,DC59->DC14,2023-01-23,312,0,312,3896,0.08008213552361396
min_changed_plus_2,DC59,DC3,DC59->DC3,2023-01-23,0,0,0,43,0.0
min_changed_plus_2,DC59,DC35,DC59->DC35,2023-01-23,93,0,93,2655,0.03502824858757062
min_changed_plus_2,DC59,DC4,DC59->DC4,2023-01-23,766,0,766,15056,0.050876726886291176
min_changed_plus_2,DC59,DC40,DC59->DC40,2023-01-23,0,0,0,821,0.0
min_changed_plus_2,DC59,DC62,DC59->DC62,2023-01-23,300,0,300,4037,0.07431260837255388
min_changed_plus_2,DC59,DC64,DC59->DC64,2023-01-23,0,0,0,3921,0.0
min_changed_plus_2,DC59,DC65,DC59->DC65,2023-01-23,0,0,0,975,0.0
min_changed_plus_2,DC59,DC70,DC59->DC70,2023-01-23,314,65,379,3809,0.09950118141244421
min_changed_plus_2,DC59,DC8,DC59->DC8,2023-01-23,3,0,3,13021,0.00023039705091774826
min_changed_plus_2,DC6,DC10,DC6->DC10,2023-01-23,0,0,0,624,0.0
min_changed_plus_2,DC6,DC14,DC6->DC14,2023-01-23,0,0,0,130,0.0
min_changed_plus_2,DC6,DC23,DC6->DC23,2023-01-23,0,0,0,52,0.0
min_changed_plus_2,DC6,DC4,DC6->DC4,2023-01-23,0,0,0,612,0.0
min_changed_plus_2,DC6,DC62,DC6->DC62,2023-01-23,0,0,0,412,0.0
min_changed_plus_2,DC6,DC70,DC6->DC70,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC60,DC10,DC60->DC10,2023-01-23,139,140,279,7433,0.037535315484999325
min_changed_plus_2,DC60,DC14,DC60->DC14,2023-01-23,144,0,144,7222,0.01993907504846303
min_changed_plus_2,DC60,DC3,DC60->DC3,2023-01-23,0,0,0,17,0.0
min_changed_plus_2,DC60,DC34,DC60->DC34,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC60,DC35,DC60->DC35,2023-01-23,27,0,27,2016,0.013392857142857142
min_changed_plus_2,DC60,DC4,DC60->DC4,2023-01-23,7,0,7,1514,0.004623513870541612
min_changed_plus_2,DC60,DC40,DC60->DC40,2023-01-23,0,0,0,206,0.0
min_changed_plus_2,DC60,DC62,DC60->DC62,2023-01-23,746,0,746,14408,0.051776790671848975
min_changed_plus_2,DC60,DC64,DC60->DC64,2023-01-23,0,0,0,234,0.0
min_changed_plus_2,DC60,DC70,DC60->DC70,2023-01-23,31,0,31,3353,0.009245451834178348
min_changed_plus_2,DC60,DC8,DC60->DC8,2023-01-23,846,0,846,21799,0.038809119684389194
min_changed_plus_2,DC61,DC10,DC61->DC10,2023-01-23,0,0,0,301,0.0
min_changed_plus_2,DC61,DC14,DC61->DC14,2023-01-23,0,0,0,24,0.0
min_changed_plus_2,DC61,DC3,DC61->DC3,2023-01-23,0,0,0,19,0.0
min_changed_plus_2,DC61,DC4,DC61->DC4,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC62,DC10,DC62->DC10,2023-01-23,7210,0,7210,31614,0.22806351616372494
min_changed_plus_2,DC62,DC14,DC62->DC14,2023-01-23,6701,1079,7780,30732,0.2531563191461669
min_changed_plus_2,DC62,DC15,DC62->DC15,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC62,DC17,DC62->DC17,2023-01-23,0,0,0,5,0.0
min_changed_plus_2,DC62,DC20,DC62->DC20,2023-01-23,0,0,0,6,0.0
min_changed_plus_2,DC62,DC21,DC62->DC21,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC62,DC22,DC62->DC22,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC62,DC23,DC62->DC23,2023-01-23,0,0,0,412,0.0
min_changed_plus_2,DC62,DC3,DC62->DC3,2023-01-23,3,0,3,79,0.0379746835443038
min_changed_plus_2,DC62,DC30,DC62->DC30,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC62,DC32,DC62->DC32,2023-01-23,0,0,0,29,0.0
min_changed_plus_2,DC62,DC33,DC62->DC33,2023-01-23,0,0,0,12,0.0
min_changed_plus_2,DC62,DC34,DC62->DC34,2023-01-23,0,0,0,220,0.0
min_changed_plus_2,DC62,DC35,DC62->DC35,2023-01-23,17,0,17,487,0.03490759753593429
min_changed_plus_2,DC62,DC38,DC62->DC38,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC62,DC4,DC62->DC4,2023-01-23,110,0,110,951,0.1156677181913775
min_changed_plus_2,DC62,DC40,DC62->DC40,2023-01-23,0,0,0,134,0.0
min_changed_plus_2,DC62,DC50,DC62->DC50,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC62,DC64,DC62->DC64,2023-01-23,0,0,0,46,0.0
min_changed_plus_2,DC62,DC65,DC62->DC65,2023-01-23,0,0,0,89,0.0
min_changed_plus_2,DC62,DC70,DC62->DC70,2023-01-23,8,0,8,680,0.011764705882352941
min_changed_plus_2,DC62,DC73,DC62->DC73,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC62,DC76,DC62->DC76,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC62,DC8,DC62->DC8,2023-01-23,17931,0,17931,114449,0.15667240430235302
min_changed_plus_2,DC62,DC9,DC62->DC9,2023-01-23,0,0,0,7,0.0
min_changed_plus_2,DC63,DC10,DC63->DC10,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC63,DC14,DC63->DC14,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC63,DC8,DC63->DC8,2023-01-23,0,0,0,26,0.0
min_changed_plus_2,DC64,DC10,DC64->DC10,2023-01-23,0,0,0,706,0.0
min_changed_plus_2,DC64,DC14,DC64->DC14,2023-01-23,0,0,0,397,0.0
min_changed_plus_2,DC64,DC30,DC64->DC30,2023-01-23,0,0,0,19,0.0
min_changed_plus_2,DC64,DC4,DC64->DC4,2023-01-23,0,0,0,19,0.0
min_changed_plus_2,DC64,DC62,DC64->DC62,2023-01-23,0,0,0,292,0.0
min_changed_plus_2,DC64,DC8,DC64->DC8,2023-01-23,0,0,0,1696,0.0
min_changed_plus_2,DC65,DC10,DC65->DC10,2023-01-23,0,0,0,10,0.0
min_changed_plus_2,DC65,DC14,DC65->DC14,2023-01-23,0,0,0,24,0.0
min_changed_plus_2,DC65,DC4,DC65->DC4,2023-01-23,0,0,0,18,0.0
min_changed_plus_2,DC65,DC43,DC65->DC43,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC65,DC62,DC65->DC62,2023-01-23,0,0,0,15,0.0
min_changed_plus_2,DC65,DC8,DC65->DC8,2023-01-23,0,0,0,117,0.0
min_changed_plus_2,DC66,DC10,DC66->DC10,2023-01-23,0,0,0,496,0.0
min_changed_plus_2,DC66,DC14,DC66->DC14,2023-01-23,0,0,0,61,0.0
min_changed_plus_2,DC66,DC3,DC66->DC3,2023-01-23,0,0,0,104,0.0
min_changed_plus_2,DC66,DC4,DC66->DC4,2023-01-23,0,0,0,245,0.0
min_changed_plus_2,DC66,DC8,DC66->DC8,2023-01-23,0,0,0,5,0.0
min_changed_plus_2,DC66,DC9,DC66->DC9,2023-01-23,0,0,0,413,0.0
min_changed_plus_2,DC67,DC10,DC67->DC10,2023-01-23,0,0,0,115,0.0
min_changed_plus_2,DC67,DC12,DC67->DC12,2023-01-23,0,0,0,2979,0.0
min_changed_plus_2,DC67,DC14,DC67->DC14,2023-01-23,0,0,0,301,0.0
min_changed_plus_2,DC67,DC3,DC67->DC3,2023-01-23,0,0,0,111,0.0
min_changed_plus_2,DC67,DC32,DC67->DC32,2023-01-23,0,0,0,15,0.0
min_changed_plus_2,DC67,DC34,DC67->DC34,2023-01-23,0,0,0,144,0.0
min_changed_plus_2,DC67,DC35,DC67->DC35,2023-01-23,0,0,0,802,0.0
min_changed_plus_2,DC67,DC40,DC67->DC40,2023-01-23,0,0,0,126,0.0
min_changed_plus_2,DC67,DC9,DC67->DC9,2023-01-23,0,0,0,575,0.0
min_changed_plus_2,DC68,DC10,DC68->DC10,2023-01-23,136,27,163,2507,0.06501794974072597
min_changed_plus_2,DC68,DC14,DC68->DC14,2023-01-23,106,0,106,2416,0.043874172185430466
min_changed_plus_2,DC68,DC3,DC68->DC3,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC68,DC35,DC68->DC35,2023-01-23,0,0,0,101,0.0
min_changed_plus_2,DC68,DC4,DC68->DC4,2023-01-23,2,0,2,46,0.043478260869565216
min_changed_plus_2,DC68,DC40,DC68->DC40,2023-01-23,0,0,0,33,0.0
min_changed_plus_2,DC68,DC62,DC68->DC62,2023-01-23,141,0,141,4328,0.03257855822550832
min_changed_plus_2,DC68,DC64,DC68->DC64,2023-01-23,0,0,0,16,0.0
min_changed_plus_2,DC68,DC65,DC68->DC65,2023-01-23,0,0,0,30,0.0
min_changed_plus_2,DC68,DC70,DC68->DC70,2023-01-23,0,0,0,256,0.0
min_changed_plus_2,DC68,DC8,DC68->DC8,2023-01-23,777,0,777,24998,0.031082486598927914
min_changed_plus_2,DC69,DC10,DC69->DC10,2023-01-23,46,3,49,10561,0.0046397121484707884
min_changed_plus_2,DC69,DC14,DC69->DC14,2023-01-23,33,0,33,4479,0.007367716008037508
min_changed_plus_2,DC69,DC3,DC69->DC3,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC69,DC4,DC69->DC4,2023-01-23,0,0,0,36,0.0
min_changed_plus_2,DC69,DC62,DC69->DC62,2023-01-23,33,0,33,5174,0.006378044066486278
min_changed_plus_2,DC69,DC8,DC69->DC8,2023-01-23,44,0,44,28132,0.0015640551684913977
min_changed_plus_2,DC7,DC10,DC7->DC10,2023-01-23,394,0,394,6979,0.05645507952428715
min_changed_plus_2,DC7,DC12,DC7->DC12,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC7,DC14,DC7->DC14,2023-01-23,442,0,442,5409,0.08171565908670735
min_changed_plus_2,DC7,DC3,DC7->DC3,2023-01-23,0,0,0,1561,0.0
min_changed_plus_2,DC7,DC34,DC7->DC34,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC7,DC35,DC7->DC35,2023-01-23,0,0,0,5,0.0
min_changed_plus_2,DC7,DC4,DC7->DC4,2023-01-23,0,113,113,4005,0.028214731585518103
min_changed_plus_2,DC7,DC40,DC7->DC40,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC7,DC62,DC7->DC62,2023-01-23,390,0,390,2497,0.15618742490989188
min_changed_plus_2,DC7,DC65,DC7->DC65,2023-01-23,0,0,0,119,0.0
min_changed_plus_2,DC7,DC70,DC7->DC70,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC7,DC8,DC7->DC8,2023-01-23,799,0,799,9598,0.08324650968951865
min_changed_plus_2,DC7,DC9,DC7->DC9,2023-01-23,884,0,884,7759,0.1139322077587318
min_changed_plus_2,DC70,DC10,DC70->DC10,2023-01-23,0,0,0,65,0.0
min_changed_plus_2,DC70,DC14,DC70->DC14,2023-01-23,0,0,0,107,0.0
min_changed_plus_2,DC70,DC3,DC70->DC3,2023-01-23,0,0,0,8,0.0
min_changed_plus_2,DC70,DC32,DC70->DC32,2023-01-23,0,0,0,541,0.0
min_changed_plus_2,DC70,DC34,DC70->DC34,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC70,DC35,DC70->DC35,2023-01-23,6,0,6,832,0.007211538461538462
min_changed_plus_2,DC70,DC38,DC70->DC38,2023-01-23,0,0,0,161,0.0
min_changed_plus_2,DC70,DC4,DC70->DC4,2023-01-23,0,0,0,385,0.0
min_changed_plus_2,DC70,DC40,DC70->DC40,2023-01-23,0,0,0,430,0.0
min_changed_plus_2,DC70,DC62,DC70->DC62,2023-01-23,0,0,0,39,0.0
min_changed_plus_2,DC70,DC8,DC70->DC8,2023-01-23,0,0,0,170,0.0
min_changed_plus_2,DC71,DC10,DC71->DC10,2023-01-23,60,0,60,11080,0.005415162454873646
min_changed_plus_2,DC71,DC12,DC71->DC12,2023-01-23,0,0,0,11858,0.0
min_changed_plus_2,DC71,DC14,DC71->DC14,2023-01-23,57,0,57,1520,0.0375
min_changed_plus_2,DC71,DC3,DC71->DC3,2023-01-23,0,0,0,4193,0.0
min_changed_plus_2,DC71,DC35,DC71->DC35,2023-01-23,0,0,0,15794,0.0
min_changed_plus_2,DC71,DC4,DC71->DC4,2023-01-23,215,31,246,13758,0.017880505887483647
min_changed_plus_2,DC71,DC40,DC71->DC40,2023-01-23,0,0,0,280,0.0
min_changed_plus_2,DC71,DC62,DC71->DC62,2023-01-23,110,0,110,1212,0.09075907590759076
min_changed_plus_2,DC71,DC70,DC71->DC70,2023-01-23,0,0,0,12816,0.0
min_changed_plus_2,DC71,DC8,DC71->DC8,2023-01-23,2,0,2,956,0.0020920502092050207
min_changed_plus_2,DC71,DC9,DC71->DC9,2023-01-23,0,0,0,166,0.0
min_changed_plus_2,DC72,DC10,DC72->DC10,2023-01-23,0,0,0,3456,0.0
min_changed_plus_2,DC72,DC14,DC72->DC14,2023-01-23,0,0,0,3305,0.0
min_changed_plus_2,DC72,DC3,DC72->DC3,2023-01-23,0,0,0,1011,0.0
min_changed_plus_2,DC72,DC35,DC72->DC35,2023-01-23,0,0,0,3821,0.0
min_changed_plus_2,DC72,DC4,DC72->DC4,2023-01-23,0,0,0,4616,0.0
min_changed_plus_2,DC72,DC62,DC72->DC62,2023-01-23,0,0,0,152,0.0
min_changed_plus_2,DC72,DC8,DC72->DC8,2023-01-23,0,0,0,125,0.0
min_changed_plus_2,DC72,DC9,DC72->DC9,2023-01-23,0,0,0,58,0.0
min_changed_plus_2,DC73,DC10,DC73->DC10,2023-01-23,4285,0,4285,67903,0.06310472291356789
min_changed_plus_2,DC73,DC12,DC73->DC12,2023-01-23,0,0,0,176,0.0
min_changed_plus_2,DC73,DC14,DC73->DC14,2023-01-23,1450,0,1450,27255,0.05320124747752706
min_changed_plus_2,DC73,DC20,DC73->DC20,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC73,DC3,DC73->DC3,2023-01-23,1224,1436,2660,12646,0.21034319152301123
min_changed_plus_2,DC73,DC34,DC73->DC34,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC73,DC35,DC73->DC35,2023-01-23,0,0,0,782,0.0
min_changed_plus_2,DC73,DC4,DC73->DC4,2023-01-23,7953,0,7953,132787,0.05989291120365699
min_changed_plus_2,DC73,DC40,DC73->DC40,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC73,DC62,DC73->DC62,2023-01-23,2373,0,2373,42794,0.05545169883628546
min_changed_plus_2,DC73,DC64,DC73->DC64,2023-01-23,0,0,0,7,0.0
min_changed_plus_2,DC73,DC70,DC73->DC70,2023-01-23,0,0,0,49,0.0
min_changed_plus_2,DC73,DC8,DC73->DC8,2023-01-23,19,0,19,52074,0.00036486538387679073
min_changed_plus_2,DC73,DC9,DC73->DC9,2023-01-23,0,0,0,259,0.0
min_changed_plus_2,DC74,DC10,DC74->DC10,2023-01-23,0,0,0,765,0.0
min_changed_plus_2,DC74,DC14,DC74->DC14,2023-01-23,0,0,0,493,0.0
min_changed_plus_2,DC74,DC3,DC74->DC3,2023-01-23,0,0,0,731,0.0
min_changed_plus_2,DC74,DC4,DC74->DC4,2023-01-23,0,0,0,382,0.0
min_changed_plus_2,DC74,DC8,DC74->DC8,2023-01-23,0,0,0,5,0.0
min_changed_plus_2,DC74,DC9,DC74->DC9,2023-01-23,0,0,0,3862,0.0
min_changed_plus_2,DC75,DC35,DC75->DC35,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC76,DC10,DC76->DC10,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC76,DC14,DC76->DC14,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC76,DC3,DC76->DC3,2023-01-23,0,0,0,12,0.0
min_changed_plus_2,DC76,DC4,DC76->DC4,2023-01-23,0,0,0,7,0.0
min_changed_plus_2,DC76,DC62,DC76->DC62,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC76,DC8,DC76->DC8,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC77,DC6,DC77->DC6,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC8,DC10,DC8->DC10,2023-01-23,12810,3618,16428,63396,0.2591330683323869
min_changed_plus_2,DC8,DC13,DC8->DC13,2023-01-23,0,0,0,26,0.0
min_changed_plus_2,DC8,DC14,DC8->DC14,2023-01-23,5594,0,5594,32291,0.1732371248954817
min_changed_plus_2,DC8,DC15,DC8->DC15,2023-01-23,0,0,0,329,0.0
min_changed_plus_2,DC8,DC25,DC8->DC25,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC8,DC27,DC8->DC27,2023-01-23,0,0,0,4,0.0
min_changed_plus_2,DC8,DC3,DC8->DC3,2023-01-23,6,0,6,13702,0.00043789227849948915
min_changed_plus_2,DC8,DC32,DC8->DC32,2023-01-23,0,0,0,30,0.0
min_changed_plus_2,DC8,DC33,DC8->DC33,2023-01-23,0,0,0,129,0.0
min_changed_plus_2,DC8,DC34,DC8->DC34,2023-01-23,0,0,0,565,0.0
min_changed_plus_2,DC8,DC35,DC8->DC35,2023-01-23,18,0,18,474,0.0379746835443038
min_changed_plus_2,DC8,DC38,DC8->DC38,2023-01-23,0,0,0,1,0.0
min_changed_plus_2,DC8,DC4,DC8->DC4,2023-01-23,208,0,208,5985,0.034753550543024224
min_changed_plus_2,DC8,DC40,DC8->DC40,2023-01-23,0,0,0,207,0.0
min_changed_plus_2,DC8,DC43,DC8->DC43,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC8,DC44,DC8->DC44,2023-01-23,0,0,0,3,0.0
min_changed_plus_2,DC8,DC59,DC8->DC59,2023-01-23,0,0,0,54,0.0
min_changed_plus_2,DC8,DC62,DC8->DC62,2023-01-23,9611,0,9611,42308,0.2271674387822634
min_changed_plus_2,DC8,DC64,DC8->DC64,2023-01-23,0,0,0,77,0.0
min_changed_plus_2,DC8,DC65,DC8->DC65,2023-01-23,0,0,0,386,0.0
min_changed_plus_2,DC8,DC70,DC8->DC70,2023-01-23,12,0,12,1423,0.008432888264230498
min_changed_plus_2,DC8,DC76,DC8->DC76,2023-01-23,0,0,0,49,0.0
min_changed_plus_2,DC8,DC78,DC8->DC78,2023-01-23,0,0,0,5,0.0
min_changed_plus_2,DC8,DC9,DC8->DC9,2023-01-23,0,0,0,123,0.0
min_changed_plus_2,DC9,DC10,DC9->DC10,2023-01-23,0,0,0,1761,0.0
min_changed_plus_2,DC9,DC12,DC9->DC12,2023-01-23,0,0,0,388,0.0
min_changed_plus_2,DC9,DC13,DC9->DC13,2023-01-23,0,0,0,10,0.0
min_changed_plus_2,DC9,DC14,DC9->DC14,2023-01-23,15472,0,15472,30711,0.5037934290645045
min_changed_plus_2,DC9,DC19,DC9->DC19,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC9,DC21,DC9->DC21,2023-01-23,0,0,0,1,0.0
min_changed_plus_2,DC9,DC22,DC9->DC22,2023-01-23,0,0,0,5,0.0
min_changed_plus_2,DC9,DC23,DC9->DC23,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC9,DC25,DC9->DC25,2023-01-23,0,0,0,44,0.0
min_changed_plus_2,DC9,DC3,DC9->DC3,2023-01-23,4981,3867,8848,31880,0.27754077791718945
min_changed_plus_2,DC9,DC32,DC9->DC32,2023-01-23,0,0,0,120,0.0
min_changed_plus_2,DC9,DC34,DC9->DC34,2023-01-23,0,0,0,476,0.0
min_changed_plus_2,DC9,DC35,DC9->DC35,2023-01-23,0,0,0,259,0.0
min_changed_plus_2,DC9,DC36,DC9->DC36,2023-01-23,0,0,0,12,0.0
min_changed_plus_2,DC9,DC4,DC9->DC4,2023-01-23,0,0,0,2114,0.0
min_changed_plus_2,DC9,DC40,DC9->DC40,2023-01-23,0,0,0,12,0.0
min_changed_plus_2,DC9,DC48,DC9->DC48,2023-01-23,0,0,0,7,0.0
min_changed_plus_2,DC9,DC51,DC9->DC51,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC9,DC58,DC9->DC58,2023-01-23,0,0,0,1,0.0
min_changed_plus_2,DC9,DC62,DC9->DC62,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC9,DC67,DC9->DC67,2023-01-23,0,0,0,142,0.0
min_changed_plus_2,DC9,DC79,DC9->DC79,2023-01-23,0,0,0,2,0.0
min_changed_plus_2,DC9,DC8,DC9->DC8,2023-01-23,0,0,0,2225,0.0
min_changed_plus_2,DC1,DC8,DC1->DC8,2023-01-24,0,0,0,3,0.0
min_changed_plus_2,DC10,DC12,DC10->DC12,2023-01-24,0,0,0,993,0.0
min_changed_plus_2,DC10,DC13,DC10->DC13,2023-01-24,0,0,0,6,0.0
min_changed_plus_2,DC10,DC14,DC10->DC14,2023-01-24,6998,0,6998,31846,0.21974502292281606
min_changed_plus_2,DC10,DC17,DC10->DC17,2023-01-24,0,0,0,5,0.0
min_changed_plus_2,DC10,DC19,DC10->DC19,2023-01-24,0,0,0,14,0.0
min_changed_plus_2,DC10,DC20,DC10->DC20,2023-01-24,0,0,0,11,0.0
min_changed_plus_2,DC10,DC21,DC10->DC21,2023-01-24,0,0,0,29,0.0
min_changed_plus_2,DC10,DC22,DC10->DC22,2023-01-24,0,0,0,27,0.0
min_changed_plus_2,DC10,DC23,DC10->DC23,2023-01-24,0,0,0,991,0.0
min_changed_plus_2,DC10,DC25,DC10->DC25,2023-01-24,0,0,0,4,0.0
min_changed_plus_2,DC10,DC27,DC10->DC27,2023-01-24,0,0,0,6,0.0
min_changed_plus_2,DC10,DC28,DC10->DC28,2023-01-24,0,0,0,8,0.0
min_changed_plus_2,DC10,DC3,DC10->DC3,2023-01-24,1914,4017,5931,27671,0.21433992266271548
min_changed_plus_2,DC10,DC30,DC10->DC30,2023-01-24,0,0,0,50,0.0
min_changed_plus_2,DC10,DC32,DC10->DC32,2023-01-24,0,0,0,206,0.0
min_changed_plus_2,DC10,DC33,DC10->DC33,2023-01-24,0,0,0,118,0.0
min_changed_plus_2,DC10,DC34,DC10->DC34,2023-01-24,0,0,0,200,0.0
min_changed_plus_2,DC10,DC35,DC10->DC35,2023-01-24,65,0,65,1914,0.03396029258098224
min_changed_plus_2,DC10,DC36,DC10->DC36,2023-01-24,0,0,0,55,0.0
min_changed_plus_2,DC10,DC38,DC10->DC38,2023-01-24,0,0,0,15,0.0
min_changed_plus_2,DC10,DC4,DC10->DC4,2023-01-24,30905,0,30905,129442,0.23875558165046892
min_changed_plus_2,DC10,DC40,DC10->DC40,2023-01-24,0,0,0,969,0.0
min_changed_plus_2,DC10,DC47,DC10->DC47,2023-01-24,0,0,0,2,0.0
min_changed_plus_2,DC10,DC51,DC10->DC51,2023-01-24,0,0,0,1,0.0
min_changed_plus_2,DC10,DC59,DC10->DC59,2023-01-24,0,0,0,32,0.0
min_changed_plus_2,DC10,DC60,DC10->DC60,2023-01-24,0,0,0,59,0.0
