scenario,tau_years,year,distance_m,cumulative_change_m,bed_elevation_m
high,10.0,2023,1865.0,0.0,41.6
high,10.0,2024,1865.0,0.4488120327142003,42.0488120327142
high,10.0,2025,1865.0,0.8549139535787875,42.45491395357879
high,10.0,2026,1865.0,1.2223701671133442,42.82237016711335
high,10.0,2027,1865.0,1.5548582986092225,43.15485829860923
high,10.0,2028,1865.0,1.855706001039554,43.45570600103956
high,10.0,2029,1865.0,2.1279242593286654,43.72792425932867
high,10.0,2030,1865.0,2.3742375253012318,43.974237525301234
high,10.0,2031,1865.0,2.5971109849118528,44.19711098491185
high,10.0,2032,1865.0,2.7987752306546687,44.39877523065467
high,10.0,2033,1865.0,2.9812485860827675,44.58124858608277
high,10.0,2023,1870.0,0.0,41.579166666666666
high,10.0,2024,1870.0,0.4742477341548865,42.05341440082155
high,10.0,2025,1870.0,0.9033648294369978,42.48253149610366
high,10.0,2026,1870.0,1.2916460339671543,42.87081270063382
high,10.0,2027,1870.0,1.6429773965461132,43.22214406321278
high,10.0,2028,1870.0,1.9608751595371143,43.54004182620378
high,10.0,2029,1870.0,2.2485209506012986,43.82768761726796
high,10.0,2030,1870.0,2.508793625496727,44.087960292163395
high,10.0,2031,1870.0,2.7442980806344193,44.32346474730109
high,10.0,2032,1870.0,2.9573913237571734,44.53655799042384
high,10.0,2033,1870.0,3.1502060636652756,44.72937273033194
high,10.0,2023,1875.0,0.0,41.55833333333334
high,10.0,2024,1875.0,0.5528152072762311,42.11114854060957
high,10.0,2025,1875.0,1.0530230920790695,42.61135642541241
high,10.0,2026,1875.0,1.5056299030452984,43.06396323637863
high,10.0,2027,1875.0,1.9151654812654704,43.473498814598805
high,10.0,2028,1875.0,2.285728596456075,43.84406192978941
high,10.0,2029,1875.0,2.621027968824503,44.179361302157844
high,10.0,2030,1875.0,2.92441938718743,44.482752720520764
high,10.0,2031,1875.0,3.1989392948332083,44.75727262816655
high,10.0,2032,1875.0,3.447335179266884,45.005668512600224
high,10.0,2033,1875.0,3.67209306998861,45.23042640332195
high,10.0,2023,1880.0,0.0,41.53515625
high,10.0,2024,1880.0,0.6182149474722053,42.153371197472204
high,10.0,2025,1880.0,1.1775989643341915,42.712755214334194
high,10.0,2026,1880.0,1.6837505538421746,43.218906803842174
high,10.0,2027,1880.0,2.1417354512273747,43.676891701227376
high,10.0,2028,1880.0,2.556137323276864,44.091293573276864
high,10.0,2029,1880.0,2.931103643211391,44.466259893211394
high,10.0,2030,1880.0,3.270387199991395,44.8055434499914
high,10.0,2031,1880.0,3.57738365749027,45.11253990749027
high,10.0,2032,1880.0,3.855165539439738,45.39032178943974
high,10.0,2033,1880.0,4.106512980280065,45.641669230280066
high,10.0,2023,1885.0,0.0,41.50925925925927
high,10.0,2024,1885.0,0.5973838833850013,42.106643142644266
high,10.0,2025,1885.0,1.13791917400338,42.647178433262646
high,10.0,2026,1885.0,1.627015730723831,43.1362749899831
high,10.0,2027,1885.0,2.069568596277042,43.57882785553631
high,10.0,2028,1885.0,2.470006988488625,43.979266247747894
high,10.0,2029,1885.0,2.832338629379824,44.34159788863909
high,10.0,2030,1885.0,3.16018985579655,44.66944911505582
high,10.0,2031,1885.0,3.4568419130073824,44.96610117226665
high,10.0,2032,1885.0,3.725263794509088,45.234523053768356
high,10.0,2033,1885.0,3.9681419567114453,45.477401215970715
high,10.0,2023,1890.0,0.0,41.5
high,10.0,2024,1890.0,0.46722586670526134,41.96722586670526
high,10.0,2025,1890.0,0.8899893135744631,42.38998931357446
high,10.0,2026,1890.0,1.2725214992795741,42.77252149927958
high,10.0,2027,1890.0,1.6186509345086388,43.118650934508636
high,10.0,2028,1890.0,1.9318417989875512,43.43184179898755
high,10.0,2029,1890.0,2.2152286121550997,43.7152286121551
high,10.0,2030,1890.0,2.471647604487064,43.97164760448706
high,10.0,2031,1890.0,2.703665103444101,44.2036651034441
high,10.0,2032,1890.0,2.9136032181395466,44.41360321813955
high,10.0,2033,1890.0,3.1035630797879112,44.60356307978791
high,10.0,2023,1895.0,0.0,41.5
high,10.0,2024,1895.0,0.3239516485680437,41.82395164856804
high,10.0,2025,1895.0,0.6170752218268447,42.117075221826845
high,10.0,2026,1895.0,0.8823043990198126,42.382304399019816
high,10.0,2027,1895.0,1.1222936828988996,42.6222936828989
high,10.0,2028,1895.0,1.3394449668803519,42.83944496688035
high,10.0,2029,1895.0,1.5359315740013224,43.035931574001324
high,10.0,2030,1895.0,1.7137200082673076,43.21372000826731
high,10.0,2031,1895.0,1.8745896360851975,43.3745896360852
high,10.0,2032,1895.0,2.0201504947603426,43.520150494760344
high,10.0,2033,1895.0,2.151859406291058,43.65185940629106
high,10.0,2023,1900.0,0.0,41.5
high,10.0,2024,1900.0,0.2585121161848228,41.758512116184825
high,10.0,2025,1900.0,0.49242355192450965,41.99242355192451
high,10.0,2026,1900.0,0.7040753714882921,42.204075371488294
high,10.0,2027,1900.0,0.8955858574249979,42.395585857425
high,10.0,2028,1900.0,1.0688717110467787,42.56887171104678
high,10.0,2029,1900.0,1.225667235420068,42.72566723542007
high,10.0,2030,1900.0,1.3675416928535897,42.86754169285359
high,10.0,2031,1900.0,1.4959150106029901,42.99591501060299
high,10.0,2032,1900.0,1.6120719919800672,43.112071991980066
high,10.0,2033,1900.0,1.7171751750961528,43.21717517509615
high,10.0,2023,1905.0,0.0,41.48900067552012
high,10.0,2024,1905.0,0.282123602186211,41.77112427770633
high,10.0,2025,1905.0,0.5373995939553862,42.0264002694755
high,10.0,2026,1905.0,0.7683828632343754,42.257383538754496
high,10.0,2027,1905.0,0.9773851682182809,42.4663858437384
high,10.0,2028,1905.0,1.1664982742234822,42.6554989497436
high,10.0,2029,1905.0,1.337614888777989,42.82661556429811
high,10.0,2030,1905.0,1.4924476044745438,42.98144827999466
high,10.0,2031,1905.0,1.6325460391729103,43.121546714693025
high,10.0,2032,1905.0,1.7593123450962593,43.24831302061638
high,10.0,2033,1905.0,1.8740152420418992,43.36301591756202
high,10.0,2023,1910.0,0.0,41.46018235253434
high,10.0,2024,1910.0,0.352710887667654,41.812893240201994
high,10.0,2025,1910.0,0.6718568965780252,42.13203924911237
high,10.0,2026,1910.0,0.9606321472569667,42.420814499791305
high,10.0,2027,1910.0,1.221926799473987,42.68210915200832
high,10.0,2028,1910.0,1.45835597793264,42.91853833046698
high,10.0,2029,1910.0,1.6722859453175305,43.13246829785187
high,10.0,2030,1910.0,1.8658577846465922,43.32604013718093
high,10.0,2031,1910.0,2.0410088279495717,43.501191180483914
high,10.0,2032,1910.0,2.199492045738144,43.659674398272486
high,10.0,2033,1910.0,2.342893591323987,43.803075943858325
high,10.0,2023,1915.0,0.0,41.43925559359996
high,10.0,2024,1915.0,0.4351503414812203,41.87440593508118
high,10.0,2025,1915.0,0.8288906529245534,42.268146246524516
high,10.0,2026,1915.0,1.1851616197076136,42.624417213307574
high,10.0,2027,1915.0,1.5075289214127727,42.94678451501273
high,10.0,2028,1915.0,1.7992189183468883,43.23847451194685
high,10.0,2029,1915.0,2.06315094203967,43.50240653563963
high,10.0,2030,1915.0,2.301966512894853,43.74122210649481
high,10.0,2031,1915.0,2.5180557774142405,43.9573113710142
high,10.0,2032,1915.0,2.713581429587252,44.15283702318721
high,10.0,2033,1915.0,2.890500355859277,44.32975594945923
high,10.0,2023,1920.0,0.0,41.423032546285256
high,10.0,2024,1920.0,0.5359660975965757,41.958998643881834
high,10.0,2025,1920.0,1.0209282775006698,42.44396082378593
high,10.0,2026,1920.0,1.459740204210181,42.882772750495434
high,10.0,2027,1920.0,1.8567936549773996,43.27982620126266
high,10.0,2028,1920.0,2.216062474191878,43.639095020477136
high,10.0,2029,1920.0,2.5411423449507344,43.96417489123599
high,10.0,2030,1920.0,2.8352867758636418,44.2583193221489
high,10.0,2031,1920.0,3.1014396632605337,44.52447220954579
high,10.0,2032,1920.0,3.342264754695552,44.765297300980805
high,10.0,2033,1920.0,3.5601723086278887,44.98320485491315
high,10.0,2023,1925.0,0.0,41.383644762335045
high,10.0,2024,1925.0,0.5923827673429363,41.97602752967798
high,10.0,2025,1925.0,1.1283928610345149,42.51203762336956
high,10.0,2026,1925.0,1.6133948502516156,42.99703961258666
high,10.0,2027,1925.0,2.0522427979171214,43.43588756025217
high,10.0,2028,1925.0,2.449328841793158,43.832973604128206
high,10.0,2029,1925.0,2.8086271524720634,44.19227191480711
high,10.0,2030,1925.0,3.1337337082114476,44.51737847054649
high,10.0,2031,1925.0,3.4279022846932357,44.811547047028284
high,10.0,2032,1925.0,3.69407701990433,45.07772178223937
high,10.0,2033,1925.0,3.9349218800591417,45.31856664239419
high,10.0,2023,1930.0,0.0,41.123250764839916
high,10.0,2024,1930.0,0.6039517293540967,41.72720249419401
high,10.0,2025,1930.0,1.1504298527612098,42.27368061760112
high,10.0,2026,1930.0,1.6449037069580383,42.768154471797956
high,10.0,2027,1930.0,2.0923221524757865,43.215572917315704
high,10.0,2028,1930.0,2.4971631034997284,43.62041386833965
high,10.0,2029,1930.0,2.8634783443394536,43.98672910917937
high,10.0,2030,1930.0,3.1949340810480926,44.31818484588801
high,10.0,2031,1930.0,3.494847634044744,44.61809839888466
high,10.0,2032,1930.0,3.766220638972224,44.88947140381214
high,10.0,2033,1930.0,4.011769088075465,45.135019852915384
high,10.0,2023,1935.0,0.0,40.800000000000004
high,10.0,2024,1935.0,0.5861626860537319,41.38616268605374
high,10.0,2025,1935.0,1.116544617451613,41.91654461745162
high,10.0,2026,1935.0,1.5964540348305971,42.396454034830604
high,10.0,2027,1935.0,2.0306940329429386,42.830694032942944
high,10.0,2028,1935.0,2.42361063164285,43.223610631642856
high,10.0,2029,1935.0,2.7791362723139486,43.57913627231395
high,10.0,2030,1935.0,3.1008291750643666,43.90082917506437
high,10.0,2031,1935.0,3.391908950589548,44.19190895058955
high,10.0,2032,1935.0,3.6552888231182386,44.455288823118245
high,10.0,2033,1935.0,3.89360478693974,44.693604786939744
high,10.0,2023,1940.0,0.0,40.550389846764496
high,10.0,2024,1940.0,0.6142092396958511,41.16459908646035
high,10.0,2025,1940.0,1.1699687422760743,41.72035858904057
high,10.0,2026,1940.0,1.6728407356397126,42.223230582404206
high,10.0,2027,1940.0,2.1278581317174634,42.67824797848196
high,10.0,2028,1940.0,2.539574897545901,43.0899647443104
high,10.0,2029,1940.0,2.91211163290022,43.462501479664716
high,10.0,2030,1940.0,3.2491968106417684,43.799586657406266
high,10.0,2031,1940.0,3.5542040925276233,44.104593939292116
high,10.0,2032,1940.0,3.8301860939513857,44.38057594071588
high,10.0,2033,1940.0,4.07990493554406,44.63029478230855
high,10.0,2023,1945.0,0.0,40.33431950215053
high,10.0,2024,1945.0,0.6314699426725889,40.965789444823116
high,10.0,2025,1945.0,1.2028475751677692,41.537167077318294
high,10.0,2026,1945.0,1.7198514368782076,42.05417093902874
high,10.0,2027,1945.0,2.187655876222901,42.521975378373426
high,10.0,2028,1945.0,2.610942837265313,42.94526233941584
high,10.0,2029,1945.0,2.9939487181832165,43.32826822033375
high,10.0,2030,1945.0,3.3405067705655616,43.67482627271609
high,10.0,2031,1945.0,3.654085463882773,43.9884049660333
high,10.0,2032,1945.0,3.9378231990950083,44.272142701245535
high,10.0,2033,1945.0,4.194559718823818,44.528879220974346
high,10.0,2023,1950.0,0.0,40.18783526435339
high,10.0,2024,1950.0,0.6695562625389176,40.85739152689231
high,10.0,2025,1950.0,1.2753958223644384,41.463231086717826
high,10.0,2026,1950.0,1.823582125421005,42.011417389774394
high,10.0,2027,1950.0,2.3196016044813863,42.50743686883477
high,10.0,2028,1950.0,2.768418589209924,42.95625385356331
high,10.0,2029,1950.0,3.1745249908423783,43.36236025519577
high,10.0,2030,1950.0,3.5419852587433636,43.729820523096755
high,10.0,2031,1950.0,3.8744770587816926,44.06231232313508
high,10.0,2032,1950.0,4.175328080646502,44.36316334499989
high,10.0,2033,1950.0,4.4475493424841375,44.635384606837526
high,10.0,2023,1955.0,0.0,40.07270266460046
high,10.0,2024,1955.0,0.6670937847836921,40.73979644938416
high,10.0,2025,1955.0,1.2707052025952037,41.343407867195666
high,10.0,2026,1955.0,1.8168753993847966,41.88957806398526
high,10.0,2027,1955.0,2.3110706300560837,42.38377329465655
high,10.0,2028,1955.0,2.758236966582377,42.830939631182844
high,10.0,2029,1955.0,3.1628497999574265,43.23555246455789
high,10.0,2030,1955.0,3.528958631412721,43.601661296013184
high,10.0,2031,1955.0,3.860227601186892,43.932930265787355
high,10.0,2032,1955.0,4.159972160472784,44.232674825073246
high,10.0,2033,1955.0,4.4311922535673585,44.50389491816782
high,10.0,2023,1960.0,0.0,39.945397244673764
high,10.0,2024,1960.0,0.6641561699872816,40.60955341466104
high,10.0,2025,1960.0,1.2651095240112247,41.210506768684986
high,10.0,2026,1960.0,1.8088746052262994,41.754271849900064
high,10.0,2027,1960.0,2.3008935973310614,42.246290842004825
high,10.0,2028,1960.0,2.7460907917717896,42.691488036445556
high,10.0,2029,1960.0,3.1489218717063907,43.094319116380156
high,10.0,2030,1960.0,3.5134185059790535,43.45881575065282
high,10.0,2031,1960.0,3.8432286994171263,43.78862594409089
high,10.0,2032,1960.0,4.141653303289573,44.08705054796334
high,10.0,2033,1960.0,4.411679051335921,44.35707629600969
high,10.0,2023,1965.0,0.0,39.80133779511371
high,10.0,2024,1965.0,0.6581193438427088,40.45945713895642
high,10.0,2025,1965.0,1.253610351684865,41.05494814679857
high,10.0,2026,1965.0,1.7924328976843926,41.5937706927981
high,10.0,2027,1965.0,2.279979698986167,42.08131749409988
high,10.0,2028,1965.0,2.7211302878477563,42.52246808296147
high,10.0,2029,1965.0,3.1202998476383192,42.92163764275203
high,10.0,2030,1965.0,3.481483401477764,43.28282119659147
high,10.0,2031,1965.0,3.8082957957708983,43.609633590884606
high,10.0,2032,1965.0,4.104007878805247,43.90534567391896
high,10.0,2033,1965.0,4.371579236500084,44.17291703161379
high,10.0,2023,1970.0,0.0,39.67837178364891
high,10.0,2024,1970.0,0.6877480284708225,40.366119812119734
high,10.0,2025,1970.0,1.3100481788116827,40.9884199624606
high,10.0,2026,1970.0,1.873128640089496,41.55150042373841
high,10.0,2027,1970.0,2.3826249108186097,42.06099669446752
high,10.0,2028,1970.0,2.8436362009240916,42.52200798457301
high,10.0,2029,1970.0,3.260776466348562,42.93914824999747
high,10.0,2030,1970.0,3.638220587074075,43.31659237072299
high,10.0,2031,1970.0,3.9797461507242016,43.65811793437312
high,10.0,2032,1970.0,4.288771259930657,43.96714304357957
high,10.0,2033,1970.0,4.568388741853307,44.24676052550222
high,10.0,2023,1975.0,0.0,39.57846070072168
high,10.0,2024,1975.0,0.7482533890612888,40.32671408978297
high,10.0,2025,1975.0,1.4253010536561612,41.00376175437784
high,10.0,2026,1975.0,2.037919114375462,41.61637981509714
high,10.0,2027,1975.0,2.5922388586789102,42.17069955940059
high,10.0,2028,1975.0,3.0938081048807966,42.67226880560247
high,10.0,2029,1975.0,3.547646726580353,43.12610742730203
high,10.0,2030,1975.0,3.9582968932439795,43.53675759396566
high,10.0,2031,1975.0,4.329868529763932,43.908329230485606
high,10.0,2032,1975.0,4.66608044996804,44.24454115068972
high,10.0,2033,1975.0,4.970297575758439,44.548758276480115
high,10.0,2023,1980.0,0.0,39.5
high,10.0,2024,1980.0,0.7736270865215712,40.27362708652157
high,10.0,2025,1980.0,1.473633822012431,40.97363382201243
high,10.0,2026,1980.0,2.1070261091617617,41.607026109161765
high,10.0,2027,1980.0,2.6801431508698528,42.18014315086985
high,10.0,2028,1980.0,3.1987208951214097,42.69872089512141
high,10.0,2029,1980.0,3.6679494422809,43.1679494422809
high,10.0,2030,1980.0,4.092524989361459,43.59252498936146
high,10.0,2031,1980.0,4.476696831143037,43.97669683114304
high,10.0,2032,1980.0,4.824309888542797,44.3243098885428
high,10.0,2033,1980.0,5.138843189875984,44.638843189875985
high,10.0,2023,1985.0,0.0,39.433944954128435
high,10.0,2024,1985.0,0.799809498657409,40.233754452785846
high,10.0,2025,1985.0,1.5235070603432137,40.95745201447165
high,10.0,2026,1985.0,2.1783356934979166,41.61228064762635
high,10.0,2027,1985.0,2.7708491431776343,42.20479409730607
high,10.0,2028,1985.0,3.3069774831374104,42.740922437265844
high,10.0,2029,1985.0,3.792086466002518,43.22603142013095
high,10.0,2030,1985.0,4.231031225524235,43.66497617965267
high,10.0,2031,1985.0,4.628204868390279,44.06214982251871
high,10.0,2032,1985.0,4.987582441913126,44.42152739604156
high,10.0,2033,1985.0,5.312760717639568,44.746705671768005
high,10.0,2023,1990.0,0.0,39.4
high,10.0,2024,1990.0,0.8228461555971093,40.22284615559711
high,10.0,2025,1990.0,1.5673881464684125,40.96738814646841
high,10.0,2026,1990.0,2.2410775991077556,41.64107759910775
high,10.0,2027,1990.0,2.8506570239919973,42.250657023992
high,10.0,2028,1990.0,3.4022272968921,42.8022272968921
high,10.0,2029,1990.0,3.9013087184884183,43.301308718488414
high,10.0,2030,1990.0,4.352896263395348,43.75289626339534
high,10.0,2031,1990.0,4.7615095715461315,44.161509571546134
high,10.0,2032,1990.0,5.131238182268419,44.53123818226842
high,10.0,2033,1990.0,5.465782463768395,44.8657824637684
high,10.0,2023,1995.0,0.0,39.4
high,10.0,2024,1995.0,0.8359299098344047,40.235929909834404
high,10.0,2025,1995.0,1.5923105711079995,40.992310571108
high,10.0,2026,1995.0,2.2767120957071305,41.67671209570713
high,10.0,2027,1995.0,2.8959842041252823,42.29598420412528
high,10.0,2028,1995.0,3.456324779768048,42.856324779768045
high,10.0,2029,1995.0,3.9633418994534306,43.36334189945343
high,10.0,2030,1995.0,4.422109960929583,43.82210996092958
high,10.0,2031,1995.0,4.837220469153026,44.23722046915302
high,10.0,2032,1995.0,5.212827989613521,44.61282798961352
high,10.0,2033,1995.0,5.552691728621885,44.952691728621886
high,10.0,2023,2000.0,0.0,39.4
high,10.0,2024,2000.0,0.8045428842878197,40.20454288428782
high,10.0,2025,2000.0,1.5325233904060138,40.93252339040601
high,10.0,2026,2000.0,2.1912273919425114,41.59122739194251
high,10.0,2027,2000.0,2.7872474199427506,42.18724741994275
high,10.0,2028,2000.0,3.3265486431762077,42.72654864317621
high,10.0,2029,2000.0,3.814528569550403,43.2145285695504
high,10.0,2030,2000.0,4.256071066184209,43.65607106618421
high,10.0,2031,2000.0,4.655595238791492,44.05559523879149
high,10.0,2032,2000.0,5.017099659576419,44.417099659576415
high,10.0,2033,2000.0,5.344202386288039,44.74420238628804
high,10.0,2023,2005.0,0.0,39.4
high,10.0,2024,2005.0,0.7796673386243828,40.179667338624384
high,10.0,2025,2005.0,1.4851395202322368,40.88513952023224
high,10.0,2026,2005.0,2.123477147534483,41.52347714753448
high,10.0,2027,2005.0,2.701068918057848,42.10106891805785
high,10.0,2028,2005.0,3.223695564377029,42.62369556437703
high,10.0,2029,2005.0,3.696587709629268,43.09658770962927
high,10.0,2030,2005.0,4.124478217348791,43.524478217348786
high,10.0,2031,2005.0,4.51164955955582,43.91164955955582
high,10.0,2032,2005.0,4.861976677175944,44.261976677175944
high,10.0,2033,2005.0,5.178965761751318,44.57896576175132
high,10.0,2023,2010.0,0.0,39.4
high,10.0,2024,2010.0,0.7728221960734419,40.17282219607344
high,10.0,2025,2010.0,1.4721006365694147,40.872100636569414
high,10.0,2026,2010.0,2.104833935156003,41.504833935156
high,10.0,2027,2010.0,2.677354699354467,42.077354699354466
high,10.0,2028,2010.0,3.1953929094037803,42.59539290940378
high,10.0,2029,2010.0,3.6641332658287706,43.06413326582877
high,10.0,2030,2010.0,4.088267079665615,43.48826707966561
high,10.0,2031,2010.0,4.47203922467949,43.87203922467949
high,10.0,2032,2010.0,4.819290621487965,44.219290621487964
high,10.0,2033,2010.0,5.1334966787855265,44.533496678785525
high,10.0,2023,2015.0,0.0,39.33
high,10.0,2024,2015.0,0.8737323032615931,40.20373230326159
high,10.0,2025,2015.0,1.6643179845994245,40.99431798459942
high,10.0,2026,2015.0,2.3796694912373475,41.70966949123735
high,10.0,2027,2015.0,3.0269463014917393,42.35694630149174
high,10.0,2028,2015.0,3.6126265792368755,42.94262657923687
high,10.0,2029,2015.0,4.142572009546368,43.47257200954637
high,10.0,2030,2015.0,4.622086464407565,43.952086464407564
high,10.0,2031,2015.0,5.055969085655091,44.38596908565509
high,10.0,2032,2015.0,5.448562316395376,44.77856231639537
high,10.0,2033,2015.0,5.803795361636812,45.133795361636814
high,10.0,2023,2020.0,0.0,39.2
high,10.0,2024,2020.0,1.0703909313254085,40.27039093132541
high,10.0,2025,2020.0,2.0389206979149965,41.238920697915
high,10.0,2026,2020.0,2.91528267120689,42.11528267120689
high,10.0,2027,2020.0,3.708247776385225,42.90824777638523
high,10.0,2028,2020.0,4.425752274747404,43.625752274747406
high,10.0,2029,2020.0,5.0749771924746225,44.27497719247462
high,10.0,2030,2020.0,5.66242019075553,44.86242019075553
high,10.0,2031,2020.0,6.193960596563327,45.39396059656333
high,10.0,2032,2020.0,6.67491824493624,45.87491824493624
high,10.0,2033,2020.0,7.110106721674634,46.310106721674636
high,10.0,2023,2025.0,0.0,39.06503916449087
high,10.0,2024,2025.0,1.2248234512245741,40.28986261571544
high,10.0,2025,2025.0,2.3330895403805103,41.39812870487138
high,10.0,2026,2025.0,3.3358901669891776,42.40092933148005
high,10.0,2027,2025.0,4.243261696774606,43.30830086126548
high,10.0,2028,2025.0,5.064285408984993,44.12932457347586
high,10.0,2029,2025.0,5.807178384887738,44.872217549378604
high,10.0,2030,2025.0,6.479375747080629,45.5444149115715
high,10.0,2031,2025.0,7.087605072697826,46.152644237188696
high,10.0,2032,2025.0,7.637953725263044,46.702992889753915
high,10.0,2033,2025.0,8.135929779069725,47.200968943560596
high,10.0,2023,2030.0,0.0,38.9
high,10.0,2024,2030.0,1.2371009227265377,40.13710092272654
high,10.0,2025,2030.0,2.3564761274963204,41.25647612749632
high,10.0,2026,2030.0,3.369328697593684,42.269328697593686
high,10.0,2027,2030.0,4.285795601971667,43.18579560197166
high,10.0,2028,2030.0,5.115049149444452,44.01504914944445
high,10.0,2029,2030.0,5.865388788236886,44.76538878823688
high,10.0,2030,2030.0,6.544324169651867,45.444324169651864
high,10.0,2031,2030.0,7.158650307184658,46.05865030718466
high,10.0,2032,2030.0,7.71451558330183,46.61451558330183
high,10.0,2033,2030.0,8.21748328451954,47.11748328451954
high,10.0,2023,2035.0,0.0,38.63377772443078
high,10.0,2024,2035.0,1.2162979334255448,39.85007565785632
high,10.0,2025,2035.0,2.316849815068787,40.950627539499564
high,10.0,2026,2035.0,3.3126703380694753,41.94644806250025
high,10.0,2027,2035.0,4.213726008928637,42.84750373335942
high,10.0,2028,2035.0,5.029034895655501,43.66281262008628
high,10.0,2029,2035.0,5.766756883623208,44.40053460805399
high,10.0,2030,2035.0,6.434275342444265,45.068053066875045
high,10.0,2031,2035.0,7.038271021215253,45.67204874564603
high,10.0,2032,2035.0,7.5847889116992695,46.21856663613005
high,10.0,2033,2035.0,8.079298748635287,46.71307647306607
high,10.0,2023,2040.0,0.0,38.36192232227427
high,10.0,2024,2040.0,1.1914181148502108,39.553340437124476
high,10.0,2025,2040.0,2.269457805692545,40.631380127966814
high,10.0,2026,2040.0,3.2449084560946067,41.606830778368874
high,10.0,2027,2040.0,4.1275327040259056,42.48945502630017
high,10.0,2028,2040.0,4.926164149619993,43.28808647189426
high,10.0,2029,2040.0,5.648795764813673,44.01071808708794
high,10.0,2030,2040.0,6.3026598896966775,44.664582211970945
high,10.0,2031,2040.0,6.894300616202158,45.25622293847643
high,10.0,2032,2040.0,7.429639283578295,45.791561605852564
high,10.0,2033,2040.0,7.914033741141731,46.275956063416
high,10.0,2023,2045.0,0.0,38.300000000000004
high,10.0,2024,2045.0,0.5269474726820196,38.82694747268202
high,10.0,2025,2045.0,1.0037492633041922,39.3037492633042
high,10.0,2026,2045.0,1.435177364445681,39.73517736444568
high,10.0,2027,2045.0,1.8255496535507023,40.125549653550706
high,10.0,2028,2045.0,2.1787731076972774,40.47877310769728
high,10.0,2029,2045.0,2.498382905937007,40.79838290593701
high,10.0,2030,2045.0,2.7875778105552387,41.087577810555246
high,10.0,2031,2045.0,3.049252181359155,41.34925218135916
high,10.0,2032,2045.0,3.286024943403554,41.58602494340356
high,10.0,2033,2045.0,3.500265798073052,41.800265798073056
high,10.0,2023,2050.0,0.0,38.300000000000004
high,10.0,2024,2050.0,0.16728746659462573,38.46728746659463
high,10.0,2025,2050.0,0.3186554259378836,38.61865542593789
high,10.0,2026,2050.0,0.4556188194434091,38.75561881944341
high,10.0,2027,2050.0,0.5795484227883919,38.879548422788396
high,10.0,2028,2050.0,0.6916845650972869,38.991684565097295
high,10.0,2029,2050.0,0.7931495425725802,39.09314954257258
high,10.0,2030,2050.0,0.8849588508124016,39.18495885081241
high,10.0,2031,2050.0,0.968031348231789,39.268031348231794
high,10.0,2032,2050.0,1.0431984523065465,39.34319845230655
high,10.0,2033,2050.0,1.1112124606787903,39.4112124606788
high,20.0,2023,1820.0,0.0,42.04196616541354
high,20.0,2024,1820.0,0.6530577952147475,42.69502396062829
high,20.0,2025,1820.0,1.2742655859225778,43.31623175133612
high,20.0,2026,1820.0,1.8651767151729457,43.907142880586484
high,20.0,2027,1820.0,2.4272687685808414,44.469234933994386
high,20.0,2028,1820.0,2.9619472690604574,45.003913434474
high,20.0,2029,1820.0,3.4705491913645887,45.51251535677813
high,20.0,2030,1820.0,3.9543463052179035,45.996312470631445
high,20.0,2031,1820.0,4.414548355403698,46.45651452081724
high,20.0,2032,1820.0,4.8523060867559815,46.89427225216952
high,20.0,2033,1820.0,5.268714121620952,47.310680287034494
high,20.0,2023,1825.0,0.0,41.90878399122808
high,20.0,2024,1825.0,0.6006969726501715,42.50948096387825
high,20.0,2025,1825.0,1.1720976082435162,43.080881599471596
high,20.0,2026,1825.0,1.7156307059983142,43.62441469722639
high,20.0,2027,1825.0,2.232655381772702,44.14143937300078
high,20.0,2028,1825.0,2.72446446656224,44.633248457790316
high,20.0,2029,1825.0,3.192287739250817,45.10107173047889
high,20.0,2030,1825.0,3.6372950016984116,45.54607899292649
high,20.0,2031,1825.0,4.060599003855074,45.96938299508315
high,20.0,2032,1825.0,4.463258226215407,46.372042217443486
high,20.0,2033,1825.0,4.846279526571131,46.75506351779921
high,20.0,2023,1830.0,0.0,41.800030075187976
high,20.0,2024,1830.0,0.551774888991476,42.35180496417945
high,20.0,2025,1830.0,1.0766393991007839,42.87666947428876
high,20.0,2026,1830.0,1.5759059649929086,43.37593604018088
high,20.0,2027,1830.0,2.050823013138923,43.8508530883269
high,20.0,2028,1830.0,2.5025780835324336,44.30260815872041
high,20.0,2029,1830.0,2.932300799158133,44.73233087434611
high,20.0,2030,1830.0,3.3410656906376506,45.141095765825625
high,20.0,2031,1830.0,3.7298948831158087,45.52992495830379
high,20.0,2032,1830.0,4.099760652105885,45.89979072729386
high,20.0,2033,1830.0,4.451587854684829,46.25161792987281
high,20.0,2023,1835.0,0.0,41.72498543233083
high,20.0,2024,1835.0,0.5603222613394127,42.28530769367025
high,20.0,2025,1835.0,1.0933172835282416,42.818302715859076
high,20.0,2026,1835.0,1.6003178317466653,43.3253032640775
high,20.0,2027,1835.0,2.082591671450024,43.80757710378086
high,20.0,2028,1835.0,2.5413447384427985,44.26633017077363
high,20.0,2029,1835.0,2.977724154346274,44.70270958667711
high,20.0,2030,1835.0,3.392821095000094,45.11780652733093
high,20.0,2031,1835.0,3.787673518970234,45.51265895130107
high,20.0,2032,1835.0,4.163268762986063,45.8882541953169
high,20.0,2033,1835.0,4.520546010796445,46.24553144312728
high,20.0,2023,1840.0,0.0,41.69012812011664
high,20.0,2024,1840.0,0.6294772997373986,42.319605419854035
high,20.0,2025,1840.0,1.2282546293028687,42.91838274941951
