场地1,场地2,edge,日期,预测货量
DC8,DC43,DC8->DC43,2023-01-22,3
DC8,DC44,DC8->DC44,2023-01-22,3
DC8,DC5,DC8->DC5,2023-01-22,3409
DC8,DC59,DC8->DC59,2023-01-22,4
DC8,DC62,DC8->DC62,2023-01-22,9841
DC8,DC64,DC8->DC64,2023-01-22,5
DC8,DC65,DC8->DC65,2023-01-22,14
DC8,DC70,DC8->DC70,2023-01-22,39
DC8,DC76,DC8->DC76,2023-01-22,4
DC8,DC78,DC8->DC78,2023-01-22,3
DC8,DC9,DC8->DC9,2023-01-22,10
DC9,DC10,DC9->DC10,2023-01-22,10
DC9,DC12,DC9->DC12,2023-01-22,15
DC9,DC13,DC9->DC13,2023-01-22,3
DC9,DC14,DC9->DC14,2023-01-22,51
DC9,DC19,DC9->DC19,2023-01-22,2
DC9,DC21,DC9->DC21,2023-01-22,1
DC9,DC22,DC9->DC22,2023-01-22,3
DC9,DC23,DC9->DC23,2023-01-22,2
DC9,DC25,DC9->DC25,2023-01-22,3
DC9,DC3,DC9->DC3,2023-01-22,169
DC9,DC32,DC9->DC32,2023-01-22,7
DC9,DC34,DC9->DC34,2023-01-22,8
DC9,DC35,DC9->DC35,2023-01-22,18
DC9,DC36,DC9->DC36,2023-01-22,3
DC9,DC4,DC9->DC4,2023-01-22,112
DC9,DC40,DC9->DC40,2023-01-22,3
DC9,DC48,DC9->DC48,2023-01-22,3
DC9,DC5,DC9->DC5,2023-01-22,166
DC9,DC51,DC9->DC51,2023-01-22,2
DC9,DC58,DC9->DC58,2023-01-22,1
DC9,DC62,DC9->DC62,2023-01-22,2
DC9,DC67,DC9->DC67,2023-01-22,6
DC9,DC79,DC9->DC79,2023-01-22,2
DC9,DC8,DC9->DC8,2023-01-22,129
DC1,DC8,DC1->DC8,2023-01-23,3
DC10,DC12,DC10->DC12,2023-01-23,50
DC10,DC13,DC10->DC13,2023-01-23,3
DC10,DC14,DC10->DC14,2023-01-23,5412
DC10,DC17,DC10->DC17,2023-01-23,3
DC10,DC19,DC10->DC19,2023-01-23,3
DC10,DC20,DC10->DC20,2023-01-23,3
DC10,DC21,DC10->DC21,2023-01-23,4
DC10,DC22,DC10->DC22,2023-01-23,4
DC10,DC23,DC10->DC23,2023-01-23,81
DC10,DC25,DC10->DC25,2023-01-23,3
DC10,DC27,DC10->DC27,2023-01-23,3
DC10,DC28,DC10->DC28,2023-01-23,3
DC10,DC3,DC10->DC3,2023-01-23,104
DC10,DC30,DC10->DC30,2023-01-23,4
DC10,DC32,DC10->DC32,2023-01-23,8
DC10,DC33,DC10->DC33,2023-01-23,4
DC10,DC34,DC10->DC34,2023-01-23,5
DC10,DC35,DC10->DC35,2023-01-23,211
DC10,DC36,DC10->DC36,2023-01-23,5
DC10,DC38,DC10->DC38,2023-01-23,4
DC10,DC4,DC10->DC4,2023-01-23,33843
DC10,DC40,DC10->DC40,2023-01-23,39
DC10,DC47,DC10->DC47,2023-01-23,2
DC10,DC5,DC10->DC5,2023-01-23,5100
DC10,DC51,DC10->DC51,2023-01-23,1
DC10,DC59,DC10->DC59,2023-01-23,3
DC10,DC60,DC10->DC60,2023-01-23,3
DC10,DC61,DC10->DC61,2023-01-23,3
DC10,DC62,DC10->DC62,2023-01-23,5973
DC10,DC64,DC10->DC64,2023-01-23,3
DC10,DC65,DC10->DC65,2023-01-23,4
DC10,DC67,DC10->DC67,2023-01-23,3
DC10,DC70,DC10->DC70,2023-01-23,392
DC10,DC73,DC10->DC73,2023-01-23,3
DC10,DC76,DC10->DC76,2023-01-23,3
DC10,DC78,DC10->DC78,2023-01-23,3
DC10,DC8,DC10->DC8,2023-01-23,723
DC10,DC80,DC10->DC80,2023-01-23,1
DC10,DC9,DC10->DC9,2023-01-23,6
DC11,DC10,DC11->DC10,2023-01-23,75
DC11,DC14,DC11->DC14,2023-01-23,45
DC11,DC22,DC11->DC22,2023-01-23,2
DC11,DC3,DC11->DC3,2023-01-23,198
DC11,DC5,DC11->DC5,2023-01-23,26
DC11,DC9,DC11->DC9,2023-01-23,22
DC12,DC10,DC12->DC10,2023-01-23,4
DC12,DC14,DC12->DC14,2023-01-23,8
DC12,DC23,DC12->DC23,2023-01-23,3
DC12,DC3,DC12->DC3,2023-01-23,4
DC12,DC32,DC12->DC32,2023-01-23,3
DC12,DC35,DC12->DC35,2023-01-23,22
DC12,DC36,DC12->DC36,2023-01-23,3
DC12,DC38,DC12->DC38,2023-01-23,3
DC12,DC40,DC12->DC40,2023-01-23,4
DC12,DC5,DC12->DC5,2023-01-23,4
DC12,DC67,DC12->DC67,2023-01-23,3
DC12,DC9,DC12->DC9,2023-01-23,5
DC13,DC10,DC13->DC10,2023-01-23,6
DC13,DC14,DC13->DC14,2023-01-23,6
DC13,DC15,DC13->DC15,2023-01-23,2
DC13,DC3,DC13->DC3,2023-01-23,6
DC13,DC4,DC13->DC4,2023-01-23,11
DC13,DC5,DC13->DC5,2023-01-23,5
DC13,DC62,DC13->DC62,2023-01-23,6
DC13,DC8,DC13->DC8,2023-01-23,3
DC13,DC9,DC13->DC9,2023-01-23,4
DC14,DC10,DC14->DC10,2023-01-23,18068
DC14,DC11,DC14->DC11,2023-01-23,1
DC14,DC12,DC14->DC12,2023-01-23,49
DC14,DC13,DC14->DC13,2023-01-23,3
DC14,DC17,DC14->DC17,2023-01-23,3
DC14,DC19,DC14->DC19,2023-01-23,2
DC14,DC20,DC14->DC20,2023-01-23,3
DC14,DC21,DC14->DC21,2023-01-23,4
DC14,DC22,DC14->DC22,2023-01-23,3
DC14,DC23,DC14->DC23,2023-01-23,4
DC14,DC25,DC14->DC25,2023-01-23,3
DC14,DC3,DC14->DC3,2023-01-23,817
DC14,DC30,DC14->DC30,2023-01-23,3
DC14,DC32,DC14->DC32,2023-01-23,4
DC14,DC33,DC14->DC33,2023-01-23,4
DC14,DC34,DC14->DC34,2023-01-23,5
DC14,DC35,DC14->DC35,2023-01-23,917
DC14,DC36,DC14->DC36,2023-01-23,3
DC14,DC38,DC14->DC38,2023-01-23,2
DC14,DC4,DC14->DC4,2023-01-23,321
DC14,DC40,DC14->DC40,2023-01-23,485
DC14,DC43,DC14->DC43,2023-01-23,3
DC14,DC5,DC14->DC5,2023-01-23,11530
DC14,DC61,DC14->DC61,2023-01-23,3
DC14,DC62,DC14->DC62,2023-01-23,17470
DC14,DC64,DC14->DC64,2023-01-23,4
DC14,DC65,DC14->DC65,2023-01-23,5
DC14,DC67,DC14->DC67,2023-01-23,2
DC14,DC70,DC14->DC70,2023-01-23,452
DC14,DC76,DC14->DC76,2023-01-23,2
DC14,DC78,DC14->DC78,2023-01-23,3
DC14,DC8,DC14->DC8,2023-01-23,131033
DC14,DC81,DC14->DC81,2023-01-23,56
DC14,DC9,DC14->DC9,2023-01-23,360
DC15,DC10,DC15->DC10,2023-01-23,5026
DC15,DC12,DC15->DC12,2023-01-23,35
DC15,DC13,DC15->DC13,2023-01-23,2
DC15,DC14,DC15->DC14,2023-01-23,3199
DC15,DC3,DC15->DC3,2023-01-23,153
DC15,DC32,DC15->DC32,2023-01-23,8
DC15,DC33,DC15->DC33,2023-01-23,5
DC15,DC34,DC15->DC34,2023-01-23,4
DC15,DC35,DC15->DC35,2023-01-23,53
DC15,DC4,DC15->DC4,2023-01-23,1864
DC15,DC40,DC15->DC40,2023-01-23,20
DC15,DC5,DC15->DC5,2023-01-23,2291
DC15,DC62,DC15->DC62,2023-01-23,3663
DC15,DC64,DC15->DC64,2023-01-23,4
DC15,DC65,DC15->DC65,2023-01-23,7
DC15,DC70,DC15->DC70,2023-01-23,43
DC15,DC8,DC15->DC8,2023-01-23,10940
DC15,DC81,DC15->DC81,2023-01-23,4
DC15,DC9,DC15->DC9,2023-01-23,329
DC16,DC10,DC16->DC10,2023-01-23,423
DC16,DC14,DC16->DC14,2023-01-23,337
DC16,DC35,DC16->DC35,2023-01-23,349
DC16,DC4,DC16->DC4,2023-01-23,321
DC16,DC5,DC16->DC5,2023-01-23,146
DC16,DC62,DC16->DC62,2023-01-23,2
DC16,DC70,DC16->DC70,2023-01-23,80
DC16,DC8,DC16->DC8,2023-01-23,8
DC17,DC10,DC17->DC10,2023-01-23,9931
DC17,DC12,DC17->DC12,2023-01-23,158
DC17,DC14,DC17->DC14,2023-01-23,7085
DC17,DC20,DC17->DC20,2023-01-23,1
DC17,DC29,DC17->DC29,2023-01-23,4
DC17,DC3,DC17->DC3,2023-01-23,251
DC17,DC32,DC17->DC32,2023-01-23,4
DC17,DC34,DC17->DC34,2023-01-23,4
DC17,DC35,DC17->DC35,2023-01-23,233
DC17,DC4,DC17->DC4,2023-01-23,32163
DC17,DC40,DC17->DC40,2023-01-23,55
DC17,DC5,DC17->DC5,2023-01-23,6082
DC17,DC61,DC17->DC61,2023-01-23,2
DC17,DC62,DC17->DC62,2023-01-23,10851
DC17,DC64,DC17->DC64,2023-01-23,4
DC17,DC65,DC17->DC65,2023-01-23,2
DC17,DC70,DC17->DC70,2023-01-23,133
DC17,DC8,DC17->DC8,2023-01-23,188
DC17,DC81,DC17->DC81,2023-01-23,21
DC17,DC9,DC17->DC9,2023-01-23,13
DC18,DC10,DC18->DC10,2023-01-23,433
DC18,DC14,DC18->DC14,2023-01-23,569
DC18,DC23,DC18->DC23,2023-01-23,5
DC18,DC4,DC18->DC4,2023-01-23,1549
DC18,DC62,DC18->DC62,2023-01-23,206
DC18,DC8,DC18->DC8,2023-01-23,24
DC19,DC10,DC19->DC10,2023-01-23,8926
DC19,DC12,DC19->DC12,2023-01-23,368
DC19,DC14,DC19->DC14,2023-01-23,6675
DC19,DC20,DC19->DC20,2023-01-23,2
DC19,DC3,DC19->DC3,2023-01-23,342
DC19,DC32,DC19->DC32,2023-01-23,86
DC19,DC34,DC19->DC34,2023-01-23,3
DC19,DC35,DC19->DC35,2023-01-23,835
DC19,DC36,DC19->DC36,2023-01-23,3
DC19,DC4,DC19->DC4,2023-01-23,24682
DC19,DC40,DC19->DC40,2023-01-23,361
DC19,DC5,DC19->DC5,2023-01-23,3589
DC19,DC62,DC19->DC62,2023-01-23,6758
DC19,DC64,DC19->DC64,2023-01-23,3
DC19,DC65,DC19->DC65,2023-01-23,50
DC19,DC70,DC19->DC70,2023-01-23,859
DC19,DC8,DC19->DC8,2023-01-23,185
DC19,DC81,DC19->DC81,2023-01-23,179
DC19,DC9,DC19->DC9,2023-01-23,25
DC2,DC10,DC2->DC10,2023-01-23,4
DC2,DC14,DC2->DC14,2023-01-23,4
DC2,DC3,DC2->DC3,2023-01-23,3
DC2,DC4,DC2->DC4,2023-01-23,6
DC2,DC5,DC2->DC5,2023-01-23,4
DC2,DC62,DC2->DC62,2023-01-23,4
DC2,DC8,DC2->DC8,2023-01-23,4
DC2,DC9,DC2->DC9,2023-01-23,4
DC20,DC10,DC20->DC10,2023-01-23,6711
DC20,DC12,DC20->DC12,2023-01-23,38
DC20,DC14,DC20->DC14,2023-01-23,5281
DC20,DC3,DC20->DC3,2023-01-23,188
DC20,DC32,DC20->DC32,2023-01-23,10
DC20,DC33,DC20->DC33,2023-01-23,3
DC20,DC34,DC20->DC34,2023-01-23,3
DC20,DC35,DC20->DC35,2023-01-23,226
DC20,DC4,DC20->DC4,2023-01-23,16888
DC20,DC40,DC20->DC40,2023-01-23,37
DC20,DC5,DC20->DC5,2023-01-23,3250
DC20,DC62,DC20->DC62,2023-01-23,5809
DC20,DC64,DC20->DC64,2023-01-23,2
DC20,DC65,DC20->DC65,2023-01-23,2
DC20,DC70,DC20->DC70,2023-01-23,126
DC20,DC76,DC20->DC76,2023-01-23,3
DC20,DC8,DC20->DC8,2023-01-23,216
DC20,DC81,DC20->DC81,2023-01-23,8
DC20,DC9,DC20->DC9,2023-01-23,21
DC21,DC10,DC21->DC10,2023-01-23,4723
DC21,DC12,DC21->DC12,2023-01-23,93
DC21,DC14,DC21->DC14,2023-01-23,1442
DC21,DC20,DC21->DC20,2023-01-23,3
DC21,DC3,DC21->DC3,2023-01-23,254
DC21,DC32,DC21->DC32,2023-01-23,4
DC21,DC33,DC21->DC33,2023-01-23,3
DC21,DC34,DC21->DC34,2023-01-23,3
DC21,DC35,DC21->DC35,2023-01-23,58
DC21,DC4,DC21->DC4,2023-01-23,5274
DC21,DC40,DC21->DC40,2023-01-23,31
DC21,DC5,DC21->DC5,2023-01-23,1364
DC21,DC62,DC21->DC62,2023-01-23,1778
DC21,DC70,DC21->DC70,2023-01-23,62
DC21,DC76,DC21->DC76,2023-01-23,3
DC21,DC8,DC21->DC8,2023-01-23,76
DC21,DC81,DC21->DC81,2023-01-23,14
DC21,DC9,DC21->DC9,2023-01-23,24
DC22,DC10,DC22->DC10,2023-01-23,8711
DC22,DC12,DC22->DC12,2023-01-23,234
DC22,DC13,DC22->DC13,2023-01-23,1
DC22,DC14,DC22->DC14,2023-01-23,5817
DC22,DC20,DC22->DC20,2023-01-23,2
DC22,DC21,DC22->DC21,2023-01-23,3
DC22,DC3,DC22->DC3,2023-01-23,368
DC22,DC32,DC22->DC32,2023-01-23,181
DC22,DC34,DC22->DC34,2023-01-23,3
DC22,DC35,DC22->DC35,2023-01-23,953
DC22,DC4,DC22->DC4,2023-01-23,23930
DC22,DC40,DC22->DC40,2023-01-23,435
DC22,DC5,DC22->DC5,2023-01-23,3722
DC22,DC62,DC22->DC62,2023-01-23,6334
DC22,DC64,DC22->DC64,2023-01-23,100
DC22,DC65,DC22->DC65,2023-01-23,87
DC22,DC70,DC22->DC70,2023-01-23,1384
DC22,DC76,DC22->DC76,2023-01-23,3
DC22,DC8,DC22->DC8,2023-01-23,197
DC22,DC81,DC22->DC81,2023-01-23,43
DC22,DC9,DC22->DC9,2023-01-23,9
DC23,DC10,DC23->DC10,2023-01-23,9332
DC23,DC12,DC23->DC12,2023-01-23,775
DC23,DC14,DC23->DC14,2023-01-23,5595
DC23,DC18,DC23->DC18,2023-01-23,3
DC23,DC20,DC23->DC20,2023-01-23,1
DC23,DC29,DC23->DC29,2023-01-23,3
DC23,DC3,DC23->DC3,2023-01-23,380
DC23,DC32,DC23->DC32,2023-01-23,163
DC23,DC34,DC23->DC34,2023-01-23,3
DC23,DC35,DC23->DC35,2023-01-23,2555
DC23,DC36,DC23->DC36,2023-01-23,2
DC23,DC4,DC23->DC4,2023-01-23,33368
DC23,DC40,DC23->DC40,2023-01-23,263
DC23,DC5,DC23->DC5,2023-01-23,3582
DC23,DC6,DC23->DC6,2023-01-23,3
DC23,DC62,DC23->DC62,2023-01-23,6538
DC23,DC64,DC23->DC64,2023-01-23,141
DC23,DC65,DC23->DC65,2023-01-23,91
DC23,DC70,DC23->DC70,2023-01-23,2883
DC23,DC8,DC23->DC8,2023-01-23,227
DC23,DC81,DC23->DC81,2023-01-23,102
DC23,DC9,DC23->DC9,2023-01-23,23
DC24,DC10,DC24->DC10,2023-01-23,3
DC24,DC14,DC24->DC14,2023-01-23,3
DC24,DC3,DC24->DC3,2023-01-23,3
DC24,DC4,DC24->DC4,2023-01-23,3
DC24,DC5,DC24->DC5,2023-01-23,3
DC24,DC62,DC24->DC62,2023-01-23,4
DC24,DC8,DC24->DC8,2023-01-23,4
DC24,DC9,DC24->DC9,2023-01-23,4
DC25,DC10,DC25->DC10,2023-01-23,7375
DC25,DC12,DC25->DC12,2023-01-23,113
DC25,DC14,DC25->DC14,2023-01-23,4118
DC25,DC3,DC25->DC3,2023-01-23,292
DC25,DC32,DC25->DC32,2023-01-23,14
DC25,DC33,DC25->DC33,2023-01-23,2
DC25,DC34,DC25->DC34,2023-01-23,13
DC25,DC35,DC25->DC35,2023-01-23,207
DC25,DC4,DC25->DC4,2023-01-23,239
DC25,DC40,DC25->DC40,2023-01-23,101
DC25,DC5,DC25->DC5,2023-01-23,3075
DC25,DC62,DC25->DC62,2023-01-23,6149
DC25,DC64,DC25->DC64,2023-01-23,419
DC25,DC65,DC25->DC65,2023-01-23,403
DC25,DC70,DC25->DC70,2023-01-23,102
DC25,DC76,DC25->DC76,2023-01-23,13
DC25,DC8,DC25->DC8,2023-01-23,14695
DC25,DC81,DC25->DC81,2023-01-23,14
DC25,DC9,DC25->DC9,2023-01-23,837
DC26,DC10,DC26->DC10,2023-01-23,1562
DC26,DC12,DC26->DC12,2023-01-23,14
DC26,DC14,DC26->DC14,2023-01-23,1304
DC26,DC3,DC26->DC3,2023-01-23,90
DC26,DC32,DC26->DC32,2023-01-23,5
DC26,DC34,DC26->DC34,2023-01-23,2
DC26,DC35,DC26->DC35,2023-01-23,121
DC26,DC4,DC26->DC4,2023-01-23,857
DC26,DC40,DC26->DC40,2023-01-23,92
DC26,DC5,DC26->DC5,2023-01-23,759
DC26,DC62,DC26->DC62,2023-01-23,1494
DC26,DC64,DC26->DC64,2023-01-23,96
DC26,DC65,DC26->DC65,2023-01-23,94
DC26,DC70,DC26->DC70,2023-01-23,101
DC26,DC8,DC26->DC8,2023-01-23,3613
DC26,DC81,DC26->DC81,2023-01-23,6
DC26,DC9,DC26->DC9,2023-01-23,341
DC27,DC10,DC27->DC10,2023-01-23,3070
DC27,DC14,DC27->DC14,2023-01-23,2772
DC27,DC3,DC27->DC3,2023-01-23,8
DC27,DC32,DC27->DC32,2023-01-23,86
DC27,DC34,DC27->DC34,2023-01-23,5
DC27,DC35,DC27->DC35,2023-01-23,105
DC27,DC4,DC27->DC4,2023-01-23,42
DC27,DC40,DC27->DC40,2023-01-23,162
DC27,DC5,DC27->DC5,2023-01-23,1612
DC27,DC62,DC27->DC62,2023-01-23,2685
DC27,DC64,DC27->DC64,2023-01-23,50
DC27,DC65,DC27->DC65,2023-01-23,154
DC27,DC70,DC27->DC70,2023-01-23,191
DC27,DC8,DC27->DC8,2023-01-23,12004
DC27,DC9,DC27->DC9,2023-01-23,5
DC28,DC10,DC28->DC10,2023-01-23,3135
DC28,DC12,DC28->DC12,2023-01-23,41
DC28,DC14,DC28->DC14,2023-01-23,1894
DC28,DC20,DC28->DC20,2023-01-23,2
DC28,DC23,DC28->DC23,2023-01-23,4
DC28,DC3,DC28->DC3,2023-01-23,96
DC28,DC32,DC28->DC32,2023-01-23,12
DC28,DC34,DC28->DC34,2023-01-23,4
DC28,DC35,DC28->DC35,2023-01-23,51
DC28,DC4,DC28->DC4,2023-01-23,6433
DC28,DC40,DC28->DC40,2023-01-23,16
DC28,DC5,DC28->DC5,2023-01-23,1233
DC28,DC62,DC28->DC62,2023-01-23,2355
DC28,DC64,DC28->DC64,2023-01-23,23
DC28,DC65,DC28->DC65,2023-01-23,26
DC28,DC70,DC28->DC70,2023-01-23,51
DC28,DC8,DC28->DC8,2023-01-23,161
DC28,DC81,DC28->DC81,2023-01-23,14
DC28,DC9,DC28->DC9,2023-01-23,20
DC29,DC36,DC29->DC36,2023-01-23,1
DC29,DC9,DC29->DC9,2023-01-23,1
DC3,DC10,DC3->DC10,2023-01-23,13
DC3,DC12,DC3->DC12,2023-01-23,55
DC3,DC14,DC3->DC14,2023-01-23,11
DC3,DC19,DC3->DC19,2023-01-23,2
DC3,DC21,DC3->DC21,2023-01-23,3
DC3,DC22,DC3->DC22,2023-01-23,3
DC3,DC23,DC3->DC23,2023-01-23,3
DC3,DC28,DC3->DC28,2023-01-23,2
DC3,DC30,DC3->DC30,2023-01-23,1
DC3,DC35,DC3->DC35,2023-01-23,4
DC3,DC36,DC3->DC36,2023-01-23,4
DC3,DC38,DC3->DC38,2023-01-23,3
DC3,DC4,DC3->DC4,2023-01-23,6
DC3,DC40,DC3->DC40,2023-01-23,8
DC3,DC5,DC3->DC5,2023-01-23,11
DC3,DC8,DC3->DC8,2023-01-23,3
DC3,DC9,DC3->DC9,2023-01-23,5
DC30,DC10,DC30->DC10,2023-01-23,2607
DC30,DC12,DC30->DC12,2023-01-23,63
DC30,DC14,DC30->DC14,2023-01-23,1532
DC30,DC23,DC30->DC23,2023-01-23,4
DC30,DC3,DC30->DC3,2023-01-23,47
DC30,DC32,DC30->DC32,2023-01-23,5
DC30,DC34,DC30->DC34,2023-01-23,4
DC30,DC35,DC30->DC35,2023-01-23,91
DC30,DC4,DC30->DC4,2023-01-23,5488
DC30,DC40,DC30->DC40,2023-01-23,24
DC30,DC5,DC30->DC5,2023-01-23,951
DC30,DC62,DC30->DC62,2023-01-23,1684
DC30,DC64,DC30->DC64,2023-01-23,77
DC30,DC65,DC30->DC65,2023-01-23,40
DC30,DC67,DC30->DC67,2023-01-23,1
DC30,DC70,DC30->DC70,2023-01-23,125
DC30,DC8,DC30->DC8,2023-01-23,40
DC30,DC81,DC30->DC81,2023-01-23,37
DC30,DC9,DC30->DC9,2023-01-23,19
DC31,DC10,DC31->DC10,2023-01-23,448
DC31,DC12,DC31->DC12,2023-01-23,51
DC31,DC14,DC31->DC14,2023-01-23,558
DC31,DC3,DC31->DC3,2023-01-23,25
DC31,DC32,DC31->DC32,2023-01-23,5
DC31,DC34,DC31->DC34,2023-01-23,2
DC31,DC35,DC31->DC35,2023-01-23,54
DC31,DC37,DC31->DC37,2023-01-23,4
DC31,DC4,DC31->DC4,2023-01-23,1792
DC31,DC40,DC31->DC40,2023-01-23,35
DC31,DC5,DC31->DC5,2023-01-23,88
DC31,DC62,DC31->DC62,2023-01-23,599
DC31,DC64,DC31->DC64,2023-01-23,42
DC31,DC65,DC31->DC65,2023-01-23,16
DC31,DC70,DC31->DC70,2023-01-23,143
DC31,DC76,DC31->DC76,2023-01-23,3
DC31,DC8,DC31->DC8,2023-01-23,27
DC31,DC9,DC31->DC9,2023-01-23,26
DC32,DC10,DC32->DC10,2023-01-23,3
DC32,DC12,DC32->DC12,2023-01-23,4
DC32,DC14,DC32->DC14,2023-01-23,3
DC32,DC35,DC32->DC35,2023-01-23,4
DC32,DC40,DC32->DC40,2023-01-23,94
DC32,DC70,DC32->DC70,2023-01-23,4
DC33,DC10,DC33->DC10,2023-01-23,4
DC33,DC14,DC33->DC14,2023-01-23,6
DC33,DC3,DC33->DC3,2023-01-23,5
DC33,DC4,DC33->DC4,2023-01-23,9
DC33,DC5,DC33->DC5,2023-01-23,4
DC33,DC62,DC33->DC62,2023-01-23,4
DC33,DC65,DC33->DC65,2023-01-23,1
DC33,DC8,DC33->DC8,2023-01-23,6
DC33,DC9,DC33->DC9,2023-01-23,39
DC34,DC10,DC34->DC10,2023-01-23,56
DC34,DC12,DC34->DC12,2023-01-23,198
DC34,DC14,DC34->DC14,2023-01-23,55
DC34,DC3,DC34->DC3,2023-01-23,8
DC34,DC30,DC34->DC30,2023-01-23,1
DC34,DC32,DC34->DC32,2023-01-23,6
DC34,DC35,DC34->DC35,2023-01-23,352
DC34,DC4,DC34->DC4,2023-01-23,10
DC34,DC40,DC34->DC40,2023-01-23,94
DC34,DC5,DC34->DC5,2023-01-23,12
DC34,DC62,DC34->DC62,2023-01-23,48
DC34,DC64,DC34->DC64,2023-01-23,2
DC34,DC67,DC34->DC67,2023-01-23,3
DC34,DC70,DC34->DC70,2023-01-23,758
DC34,DC8,DC34->DC8,2023-01-23,198
DC34,DC9,DC34->DC9,2023-01-23,28
DC35,DC10,DC35->DC10,2023-01-23,4
DC35,DC12,DC35->DC12,2023-01-23,25
DC35,DC14,DC35->DC14,2023-01-23,4
DC35,DC17,DC35->DC17,2023-01-23,3
DC35,DC23,DC35->DC23,2023-01-23,4
DC35,DC3,DC35->DC3,2023-01-23,4
DC35,DC30,DC35->DC30,2023-01-23,3
DC35,DC32,DC35->DC32,2023-01-23,23
DC35,DC34,DC35->DC34,2023-01-23,3
DC35,DC36,DC35->DC36,2023-01-23,1
DC35,DC4,DC35->DC4,2023-01-23,4
DC35,DC40,DC35->DC40,2023-01-23,25
DC35,DC5,DC35->DC5,2023-01-23,4
DC35,DC62,DC35->DC62,2023-01-23,4
DC35,DC67,DC35->DC67,2023-01-23,3
DC35,DC70,DC35->DC70,2023-01-23,108
DC35,DC8,DC35->DC8,2023-01-23,6
DC35,DC9,DC35->DC9,2023-01-23,4
DC36,DC10,DC36->DC10,2023-01-23,10049
DC36,DC12,DC36->DC12,2023-01-23,45
DC36,DC14,DC36->DC14,2023-01-23,5892
DC36,DC20,DC36->DC20,2023-01-23,3
DC36,DC23,DC36->DC23,2023-01-23,2
DC36,DC29,DC36->DC29,2023-01-23,4
DC36,DC3,DC36->DC3,2023-01-23,277
DC36,DC32,DC36->DC32,2023-01-23,95
DC36,DC33,DC36->DC33,2023-01-23,3
DC36,DC34,DC36->DC34,2023-01-23,3
DC36,DC35,DC36->DC35,2023-01-23,472
DC36,DC4,DC36->DC4,2023-01-23,34187
DC36,DC40,DC36->DC40,2023-01-23,143
DC36,DC5,DC36->DC5,2023-01-23,3818
DC36,DC62,DC36->DC62,2023-01-23,9797
DC36,DC64,DC36->DC64,2023-01-23,160
DC36,DC65,DC36->DC65,2023-01-23,148
DC36,DC70,DC36->DC70,2023-01-23,681
DC36,DC8,DC36->DC8,2023-01-23,345
DC36,DC81,DC36->DC81,2023-01-23,90
DC36,DC9,DC36->DC9,2023-01-23,6
DC37,DC10,DC37->DC10,2023-01-23,40
DC37,DC14,DC37->DC14,2023-01-23,29
DC37,DC3,DC37->DC3,2023-01-23,24
DC37,DC4,DC37->DC4,2023-01-23,89
DC37,DC5,DC37->DC5,2023-01-23,26
DC37,DC54,DC37->DC54,2023-01-23,3
DC37,DC62,DC37->DC62,2023-01-23,4
DC37,DC8,DC37->DC8,2023-01-23,4
DC37,DC9,DC37->DC9,2023-01-23,10
DC38,DC10,DC38->DC10,2023-01-23,3728
DC38,DC12,DC38->DC12,2023-01-23,85
DC38,DC14,DC38->DC14,2023-01-23,3210
DC38,DC22,DC38->DC22,2023-01-23,1
DC38,DC3,DC38->DC3,2023-01-23,106
DC38,DC32,DC38->DC32,2023-01-23,188
DC38,DC34,DC38->DC34,2023-01-23,4
DC38,DC35,DC38->DC35,2023-01-23,579
DC38,DC4,DC38->DC4,2023-01-23,10621
DC38,DC40,DC38->DC40,2023-01-23,244
DC38,DC5,DC38->DC5,2023-01-23,2223
DC38,DC62,DC38->DC62,2023-01-23,3221
DC38,DC64,DC38->DC64,2023-01-23,89
DC38,DC65,DC38->DC65,2023-01-23,47
DC38,DC70,DC38->DC70,2023-01-23,1265
DC38,DC8,DC38->DC8,2023-01-23,90
DC38,DC81,DC38->DC81,2023-01-23,84
DC38,DC9,DC38->DC9,2023-01-23,28
DC39,DC10,DC39->DC10,2023-01-23,3
DC39,DC14,DC39->DC14,2023-01-23,3
DC39,DC4,DC39->DC4,2023-01-23,3
DC39,DC5,DC39->DC5,2023-01-23,3
DC39,DC8,DC39->DC8,2023-01-23,3
DC39,DC9,DC39->DC9,2023-01-23,3
DC4,DC10,DC4->DC10,2023-01-23,487
DC4,DC14,DC4->DC14,2023-01-23,241
DC4,DC17,DC4->DC17,2023-01-23,3
DC4,DC19,DC4->DC19,2023-01-23,3
DC4,DC20,DC4->DC20,2023-01-23,3
DC4,DC21,DC4->DC21,2023-01-23,6
DC4,DC22,DC4->DC22,2023-01-23,3
DC4,DC23,DC4->DC23,2023-01-23,78
DC4,DC3,DC4->DC3,2023-01-23,72
DC4,DC30,DC4->DC30,2023-01-23,5
DC4,DC34,DC4->DC34,2023-01-23,3
DC4,DC35,DC4->DC35,2023-01-23,4
DC4,DC36,DC4->DC36,2023-01-23,3
DC4,DC38,DC4->DC38,2023-01-23,3
DC4,DC40,DC4->DC40,2023-01-23,2
DC4,DC5,DC4->DC5,2023-01-23,182
DC4,DC62,DC4->DC62,2023-01-23,414
DC4,DC64,DC4->DC64,2023-01-23,3
DC4,DC65,DC4->DC65,2023-01-23,1
DC4,DC70,DC4->DC70,2023-01-23,4
DC4,DC8,DC4->DC8,2023-01-23,82
DC4,DC9,DC4->DC9,2023-01-23,3
