场地1,场地2,edge,日期,预测货量
DC4,DC30,DC4->DC30,2023-01-22,0
DC4,DC34,DC4->DC34,2023-01-22,0
DC4,DC35,DC4->DC35,2023-01-22,0
DC4,DC36,DC4->DC36,2023-01-22,0
DC4,DC38,DC4->DC38,2023-01-22,0
DC4,DC40,DC4->DC40,2023-01-22,0
DC4,DC5,DC4->DC5,2023-01-22,8
DC4,DC62,DC4->DC62,2023-01-22,17
DC4,DC64,DC4->DC64,2023-01-22,0
DC4,DC65,DC4->DC65,2023-01-22,0
DC4,DC70,DC4->DC70,2023-01-22,0
DC4,DC8,DC4->DC8,2023-01-22,37
DC4,DC9,DC4->DC9,2023-01-22,0
DC40,DC10,DC40->DC10,2023-01-22,8
DC40,DC12,DC40->DC12,2023-01-22,0
DC40,DC14,DC40->DC14,2023-01-22,5
DC40,DC21,DC40->DC21,2023-01-22,0
DC40,DC22,DC40->DC22,2023-01-22,0
DC40,DC3,DC40->DC3,2023-01-22,0
DC40,DC30,DC40->DC30,2023-01-22,0
DC40,DC32,DC40->DC32,2023-01-22,0
DC40,DC34,DC40->DC34,2023-01-22,0
DC40,DC35,DC40->DC35,2023-01-22,820
DC40,DC4,DC40->DC4,2023-01-22,14
DC40,DC5,DC40->DC5,2023-01-22,7
DC40,DC62,DC40->DC62,2023-01-22,7
DC40,DC67,DC40->DC67,2023-01-22,0
DC40,DC70,DC40->DC70,2023-01-22,919
DC40,DC8,DC40->DC8,2023-01-22,0
DC40,DC9,DC40->DC9,2023-01-22,0
DC41,DC10,DC41->DC10,2023-01-22,0
DC41,DC12,DC41->DC12,2023-01-22,0
DC41,DC14,DC41->DC14,2023-01-22,0
DC41,DC29,DC41->DC29,2023-01-22,0
DC41,DC3,DC41->DC3,2023-01-22,0
DC41,DC35,DC41->DC35,2023-01-22,0
DC41,DC40,DC41->DC40,2023-01-22,0
DC41,DC5,DC41->DC5,2023-01-22,0
DC41,DC81,DC41->DC81,2023-01-22,0
DC41,DC9,DC41->DC9,2023-01-22,0
DC42,DC10,DC42->DC10,2023-01-22,919
DC42,DC12,DC42->DC12,2023-01-22,0
DC42,DC14,DC42->DC14,2023-01-22,567
DC42,DC29,DC42->DC29,2023-01-22,0
DC42,DC3,DC42->DC3,2023-01-22,0
DC42,DC32,DC42->DC32,2023-01-22,0
DC42,DC34,DC42->DC34,2023-01-22,0
DC42,DC35,DC42->DC35,2023-01-22,12
DC42,DC4,DC42->DC4,2023-01-22,6
DC42,DC40,DC42->DC40,2023-01-22,0
DC42,DC5,DC42->DC5,2023-01-22,190
DC42,DC62,DC42->DC62,2023-01-22,944
DC42,DC65,DC42->DC65,2023-01-22,0
DC42,DC70,DC42->DC70,2023-01-22,12
DC42,DC8,DC42->DC8,2023-01-22,1676
DC42,DC81,DC42->DC81,2023-01-22,0
DC42,DC9,DC42->DC9,2023-01-22,0
DC43,DC10,DC43->DC10,2023-01-22,1031
DC43,DC12,DC43->DC12,2023-01-22,0
DC43,DC14,DC43->DC14,2023-01-22,998
DC43,DC29,DC43->DC29,2023-01-22,0
DC43,DC3,DC43->DC3,2023-01-22,0
DC43,DC34,DC43->DC34,2023-01-22,0
DC43,DC35,DC43->DC35,2023-01-22,11
DC43,DC4,DC43->DC4,2023-01-22,7
DC43,DC40,DC43->DC40,2023-01-22,0
DC43,DC45,DC43->DC45,2023-01-22,0
DC43,DC5,DC43->DC5,2023-01-22,555
DC43,DC62,DC43->DC62,2023-01-22,987
DC43,DC64,DC43->DC64,2023-01-22,0
DC43,DC65,DC43->DC65,2023-01-22,0
DC43,DC70,DC43->DC70,2023-01-22,3
DC43,DC8,DC43->DC8,2023-01-22,2298
DC43,DC9,DC43->DC9,2023-01-22,0
DC44,DC10,DC44->DC10,2023-01-22,2279
DC44,DC12,DC44->DC12,2023-01-22,0
DC44,DC14,DC44->DC14,2023-01-22,1532
DC44,DC29,DC44->DC29,2023-01-22,0
DC44,DC3,DC44->DC3,2023-01-22,0
DC44,DC32,DC44->DC32,2023-01-22,0
DC44,DC34,DC44->DC34,2023-01-22,0
DC44,DC35,DC44->DC35,2023-01-22,71
DC44,DC4,DC44->DC4,2023-01-22,9
DC44,DC40,DC44->DC40,2023-01-22,0
DC44,DC5,DC44->DC5,2023-01-22,1783
DC44,DC62,DC44->DC62,2023-01-22,2342
DC44,DC64,DC44->DC64,2023-01-22,0
DC44,DC65,DC44->DC65,2023-01-22,0
DC44,DC70,DC44->DC70,2023-01-22,496
DC44,DC8,DC44->DC8,2023-01-22,9705
DC44,DC81,DC44->DC81,2023-01-22,0
DC44,DC9,DC44->DC9,2023-01-22,0
DC45,DC10,DC45->DC10,2023-01-22,0
DC45,DC12,DC45->DC12,2023-01-22,0
DC45,DC14,DC45->DC14,2023-01-22,0
DC45,DC29,DC45->DC29,2023-01-22,0
DC45,DC3,DC45->DC3,2023-01-22,0
DC45,DC35,DC45->DC35,2023-01-22,0
DC45,DC4,DC45->DC4,2023-01-22,0
DC45,DC5,DC45->DC5,2023-01-22,0
DC45,DC8,DC45->DC8,2023-01-22,0
DC45,DC81,DC45->DC81,2023-01-22,0
DC45,DC9,DC45->DC9,2023-01-22,0
DC46,DC10,DC46->DC10,2023-01-22,996
DC46,DC12,DC46->DC12,2023-01-22,0
DC46,DC13,DC46->DC13,2023-01-22,0
DC46,DC14,DC46->DC14,2023-01-22,903
DC46,DC29,DC46->DC29,2023-01-22,0
DC46,DC3,DC46->DC3,2023-01-22,0
DC46,DC32,DC46->DC32,2023-01-22,0
DC46,DC34,DC46->DC34,2023-01-22,0
DC46,DC35,DC46->DC35,2023-01-22,177
DC46,DC4,DC46->DC4,2023-01-22,3
DC46,DC40,DC46->DC40,2023-01-22,0
DC46,DC5,DC46->DC5,2023-01-22,895
DC46,DC52,DC46->DC52,2023-01-22,0
DC46,DC62,DC46->DC62,2023-01-22,995
DC46,DC64,DC46->DC64,2023-01-22,0
DC46,DC65,DC46->DC65,2023-01-22,0
DC46,DC70,DC46->DC70,2023-01-22,668
DC46,DC8,DC46->DC8,2023-01-22,3692
DC46,DC81,DC46->DC81,2023-01-22,0
DC46,DC9,DC46->DC9,2023-01-22,0
DC47,DC10,DC47->DC10,2023-01-22,1788
DC47,DC12,DC47->DC12,2023-01-22,0
DC47,DC14,DC47->DC14,2023-01-22,1269
DC47,DC29,DC47->DC29,2023-01-22,0
DC47,DC3,DC47->DC3,2023-01-22,0
DC47,DC34,DC47->DC34,2023-01-22,0
DC47,DC35,DC47->DC35,2023-01-22,6
DC47,DC4,DC47->DC4,2023-01-22,7
DC47,DC40,DC47->DC40,2023-01-22,0
DC47,DC5,DC47->DC5,2023-01-22,867
DC47,DC62,DC47->DC62,2023-01-22,1643
DC47,DC64,DC47->DC64,2023-01-22,0
DC47,DC65,DC47->DC65,2023-01-22,0
DC47,DC70,DC47->DC70,2023-01-22,7
DC47,DC8,DC47->DC8,2023-01-22,3897
DC47,DC81,DC47->DC81,2023-01-22,0
DC47,DC9,DC47->DC9,2023-01-22,0
DC48,DC10,DC48->DC10,2023-01-22,1828
DC48,DC12,DC48->DC12,2023-01-22,0
DC48,DC14,DC48->DC14,2023-01-22,1076
DC48,DC29,DC48->DC29,2023-01-22,0
DC48,DC3,DC48->DC3,2023-01-22,0
DC48,DC32,DC48->DC32,2023-01-22,0
DC48,DC34,DC48->DC34,2023-01-22,0
DC48,DC35,DC48->DC35,2023-01-22,5
DC48,DC4,DC48->DC4,2023-01-22,4
DC48,DC40,DC48->DC40,2023-01-22,0
DC48,DC5,DC48->DC5,2023-01-22,818
DC48,DC50,DC48->DC50,2023-01-22,0
DC48,DC62,DC48->DC62,2023-01-22,1108
DC48,DC64,DC48->DC64,2023-01-22,0
DC48,DC65,DC48->DC65,2023-01-22,0
DC48,DC70,DC48->DC70,2023-01-22,25
DC48,DC8,DC48->DC8,2023-01-22,2348
DC48,DC9,DC48->DC9,2023-01-22,0
DC49,DC10,DC49->DC10,2023-01-22,0
DC49,DC12,DC49->DC12,2023-01-22,0
DC49,DC14,DC49->DC14,2023-01-22,0
DC49,DC3,DC49->DC3,2023-01-22,0
DC49,DC35,DC49->DC35,2023-01-22,0
DC49,DC5,DC49->DC5,2023-01-22,0
DC49,DC9,DC49->DC9,2023-01-22,0
DC5,DC10,DC5->DC10,2023-01-22,87
DC5,DC12,DC5->DC12,2023-01-22,0
DC5,DC14,DC5->DC14,2023-01-22,46
DC5,DC15,DC5->DC15,2023-01-22,0
DC5,DC19,DC5->DC19,2023-01-22,0
DC5,DC20,DC5->DC20,2023-01-22,0
DC5,DC21,DC5->DC21,2023-01-22,0
DC5,DC22,DC5->DC22,2023-01-22,0
DC5,DC23,DC5->DC23,2023-01-22,0
DC5,DC3,DC5->DC3,2023-01-22,0
DC5,DC30,DC5->DC30,2023-01-22,0
DC5,DC31,DC5->DC31,2023-01-22,0
DC5,DC32,DC5->DC32,2023-01-22,0
DC5,DC35,DC5->DC35,2023-01-22,0
DC5,DC36,DC5->DC36,2023-01-22,0
DC5,DC4,DC5->DC4,2023-01-22,1482
DC5,DC40,DC5->DC40,2023-01-22,0
DC5,DC51,DC5->DC51,2023-01-22,0
DC5,DC61,DC5->DC61,2023-01-22,0
DC5,DC62,DC5->DC62,2023-01-22,40
DC5,DC70,DC5->DC70,2023-01-22,4
DC5,DC8,DC5->DC8,2023-01-22,6
DC5,DC9,DC5->DC9,2023-01-22,0
DC50,DC10,DC50->DC10,2023-01-22,1004
DC50,DC12,DC50->DC12,2023-01-22,0
DC50,DC14,DC50->DC14,2023-01-22,754
DC50,DC29,DC50->DC29,2023-01-22,0
DC50,DC3,DC50->DC3,2023-01-22,0
DC50,DC32,DC50->DC32,2023-01-22,0
DC50,DC34,DC50->DC34,2023-01-22,0
DC50,DC35,DC50->DC35,2023-01-22,4
DC50,DC4,DC50->DC4,2023-01-22,2
DC50,DC40,DC50->DC40,2023-01-22,0
DC50,DC48,DC50->DC48,2023-01-22,0
DC50,DC5,DC50->DC5,2023-01-22,462
DC50,DC62,DC50->DC62,2023-01-22,924
DC50,DC64,DC50->DC64,2023-01-22,0
DC50,DC65,DC50->DC65,2023-01-22,0
DC50,DC70,DC50->DC70,2023-01-22,4
DC50,DC8,DC50->DC8,2023-01-22,1611
DC50,DC9,DC50->DC9,2023-01-22,0
DC51,DC10,DC51->DC10,2023-01-22,2065
DC51,DC12,DC51->DC12,2023-01-22,0
DC51,DC14,DC51->DC14,2023-01-22,1356
DC51,DC29,DC51->DC29,2023-01-22,0
DC51,DC3,DC51->DC3,2023-01-22,0
DC51,DC32,DC51->DC32,2023-01-22,0
DC51,DC34,DC51->DC34,2023-01-22,0
DC51,DC35,DC51->DC35,2023-01-22,64
DC51,DC4,DC51->DC4,2023-01-22,8
DC51,DC40,DC51->DC40,2023-01-22,0
DC51,DC5,DC51->DC5,2023-01-22,1617
DC51,DC62,DC51->DC62,2023-01-22,2399
DC51,DC64,DC51->DC64,2023-01-22,0
DC51,DC65,DC51->DC65,2023-01-22,0
DC51,DC70,DC51->DC70,2023-01-22,123
DC51,DC8,DC51->DC8,2023-01-22,8229
DC51,DC81,DC51->DC81,2023-01-22,0
DC51,DC9,DC51->DC9,2023-01-22,0
DC52,DC10,DC52->DC10,2023-01-22,42
DC52,DC14,DC52->DC14,2023-01-22,23
DC52,DC3,DC52->DC3,2023-01-22,0
DC52,DC35,DC52->DC35,2023-01-22,0
DC52,DC4,DC52->DC4,2023-01-22,0
DC52,DC40,DC52->DC40,2023-01-22,0
DC52,DC46,DC52->DC46,2023-01-22,0
DC52,DC5,DC52->DC5,2023-01-22,34
DC52,DC62,DC52->DC62,2023-01-22,41
DC52,DC64,DC52->DC64,2023-01-22,0
DC52,DC65,DC52->DC65,2023-01-22,0
DC52,DC70,DC52->DC70,2023-01-22,0
DC52,DC8,DC52->DC8,2023-01-22,110
DC52,DC9,DC52->DC9,2023-01-22,0
DC53,DC10,DC53->DC10,2023-01-22,343
DC53,DC14,DC53->DC14,2023-01-22,338
DC53,DC25,DC53->DC25,2023-01-22,0
DC53,DC3,DC53->DC3,2023-01-22,0
DC53,DC33,DC53->DC33,2023-01-22,0
DC53,DC35,DC53->DC35,2023-01-22,0
DC53,DC4,DC53->DC4,2023-01-22,6
DC53,DC5,DC53->DC5,2023-01-22,93
DC53,DC62,DC53->DC62,2023-01-22,318
DC53,DC64,DC53->DC64,2023-01-22,0
DC53,DC65,DC53->DC65,2023-01-22,0
DC53,DC70,DC53->DC70,2023-01-22,0
DC53,DC8,DC53->DC8,2023-01-22,1090
DC54,DC23,DC54->DC23,2023-01-22,0
DC54,DC37,DC54->DC37,2023-01-22,0
DC55,DC10,DC55->DC10,2023-01-22,62
DC55,DC14,DC55->DC14,2023-01-22,18
DC55,DC20,DC55->DC20,2023-01-22,0
DC55,DC3,DC55->DC3,2023-01-22,0
DC55,DC33,DC55->DC33,2023-01-22,0
DC55,DC35,DC55->DC35,2023-01-22,0
DC55,DC4,DC55->DC4,2023-01-22,218
DC55,DC5,DC55->DC5,2023-01-22,22
DC55,DC62,DC55->DC62,2023-01-22,61
DC55,DC8,DC55->DC8,2023-01-22,1
DC55,DC9,DC55->DC9,2023-01-22,0
DC56,DC10,DC56->DC10,2023-01-22,0
DC56,DC12,DC56->DC12,2023-01-22,0
DC56,DC14,DC56->DC14,2023-01-22,0
DC56,DC3,DC56->DC3,2023-01-22,0
DC56,DC35,DC56->DC35,2023-01-22,0
DC56,DC4,DC56->DC4,2023-01-22,0
DC56,DC40,DC56->DC40,2023-01-22,0
DC56,DC5,DC56->DC5,2023-01-22,0
DC56,DC61,DC56->DC61,2023-01-22,0
DC56,DC62,DC56->DC62,2023-01-22,0
DC56,DC70,DC56->DC70,2023-01-22,17
DC56,DC8,DC56->DC8,2023-01-22,0
DC56,DC9,DC56->DC9,2023-01-22,0
DC57,DC10,DC57->DC10,2023-01-22,0
DC57,DC14,DC57->DC14,2023-01-22,0
DC57,DC32,DC57->DC32,2023-01-22,0
DC57,DC35,DC57->DC35,2023-01-22,0
DC57,DC4,DC57->DC4,2023-01-22,0
DC57,DC40,DC57->DC40,2023-01-22,0
DC57,DC5,DC57->DC5,2023-01-22,0
DC57,DC62,DC57->DC62,2023-01-22,0
DC57,DC70,DC57->DC70,2023-01-22,0
DC57,DC8,DC57->DC8,2023-01-22,0
DC58,DC10,DC58->DC10,2023-01-22,0
DC58,DC12,DC58->DC12,2023-01-22,0
DC58,DC14,DC58->DC14,2023-01-22,0
DC58,DC29,DC58->DC29,2023-01-22,0
DC58,DC3,DC58->DC3,2023-01-22,0
DC58,DC34,DC58->DC34,2023-01-22,0
DC58,DC35,DC58->DC35,2023-01-22,0
DC58,DC4,DC58->DC4,2023-01-22,0
DC58,DC40,DC58->DC40,2023-01-22,0
DC58,DC5,DC58->DC5,2023-01-22,0
DC58,DC70,DC58->DC70,2023-01-22,0
DC58,DC8,DC58->DC8,2023-01-22,0
DC58,DC81,DC58->DC81,2023-01-22,0
DC58,DC9,DC58->DC9,2023-01-22,0
DC59,DC10,DC59->DC10,2023-01-22,346
DC59,DC14,DC59->DC14,2023-01-22,381
DC59,DC3,DC59->DC3,2023-01-22,0
DC59,DC35,DC59->DC35,2023-01-22,77
DC59,DC4,DC59->DC4,2023-01-22,1090
DC59,DC40,DC59->DC40,2023-01-22,0
DC59,DC5,DC59->DC5,2023-01-22,94
DC59,DC62,DC59->DC62,2023-01-22,131
DC59,DC64,DC59->DC64,2023-01-22,0
DC59,DC65,DC59->DC65,2023-01-22,0
DC59,DC70,DC59->DC70,2023-01-22,142
DC59,DC8,DC59->DC8,2023-01-22,2
DC6,DC10,DC6->DC10,2023-01-22,0
DC6,DC14,DC6->DC14,2023-01-22,0
DC6,DC23,DC6->DC23,2023-01-22,0
DC6,DC4,DC6->DC4,2023-01-22,0
DC6,DC62,DC6->DC62,2023-01-22,0
DC6,DC70,DC6->DC70,2023-01-22,0
DC60,DC10,DC60->DC10,2023-01-22,356
DC60,DC14,DC60->DC14,2023-01-22,356
DC60,DC3,DC60->DC3,2023-01-22,0
DC60,DC34,DC60->DC34,2023-01-22,0
DC60,DC35,DC60->DC35,2023-01-22,32
DC60,DC4,DC60->DC4,2023-01-22,7
DC60,DC40,DC60->DC40,2023-01-22,0
DC60,DC5,DC60->DC5,2023-01-22,284
DC60,DC62,DC60->DC62,2023-01-22,1080
DC60,DC64,DC60->DC64,2023-01-22,0
DC60,DC70,DC60->DC70,2023-01-22,39
DC60,DC8,DC60->DC8,2023-01-22,1129
DC61,DC10,DC61->DC10,2023-01-22,0
DC61,DC14,DC61->DC14,2023-01-22,0
DC61,DC3,DC61->DC3,2023-01-22,0
DC61,DC4,DC61->DC4,2023-01-22,0
DC61,DC5,DC61->DC5,2023-01-22,0
DC62,DC10,DC62->DC10,2023-01-22,8129
DC62,DC14,DC62->DC14,2023-01-22,4246
DC62,DC15,DC62->DC15,2023-01-22,0
DC62,DC17,DC62->DC17,2023-01-22,0
DC62,DC20,DC62->DC20,2023-01-22,0
DC62,DC21,DC62->DC21,2023-01-22,0
DC62,DC22,DC62->DC22,2023-01-22,0
DC62,DC23,DC62->DC23,2023-01-22,0
DC62,DC3,DC62->DC3,2023-01-22,2
DC62,DC30,DC62->DC30,2023-01-22,0
DC62,DC32,DC62->DC32,2023-01-22,0
DC62,DC33,DC62->DC33,2023-01-22,0
DC62,DC34,DC62->DC34,2023-01-22,0
DC62,DC35,DC62->DC35,2023-01-22,21
DC62,DC38,DC62->DC38,2023-01-22,0
DC62,DC4,DC62->DC4,2023-01-22,97
DC62,DC40,DC62->DC40,2023-01-22,0
DC62,DC5,DC62->DC5,2023-01-22,1409
DC62,DC50,DC62->DC50,2023-01-22,0
DC62,DC64,DC62->DC64,2023-01-22,0
DC62,DC65,DC62->DC65,2023-01-22,0
DC62,DC70,DC62->DC70,2023-01-22,10
DC62,DC73,DC62->DC73,2023-01-22,0
DC62,DC76,DC62->DC76,2023-01-22,0
DC62,DC8,DC62->DC8,2023-01-22,17231
DC62,DC9,DC62->DC9,2023-01-22,0
DC63,DC10,DC63->DC10,2023-01-22,0
DC63,DC14,DC63->DC14,2023-01-22,0
DC63,DC8,DC63->DC8,2023-01-22,0
DC64,DC10,DC64->DC10,2023-01-22,0
DC64,DC14,DC64->DC14,2023-01-22,0
DC64,DC30,DC64->DC30,2023-01-22,0
DC64,DC4,DC64->DC4,2023-01-22,0
DC64,DC5,DC64->DC5,2023-01-22,0
DC64,DC62,DC64->DC62,2023-01-22,0
DC64,DC8,DC64->DC8,2023-01-22,0
DC65,DC10,DC65->DC10,2023-01-22,0
DC65,DC14,DC65->DC14,2023-01-22,0
DC65,DC4,DC65->DC4,2023-01-22,0
DC65,DC43,DC65->DC43,2023-01-22,0
DC65,DC5,DC65->DC5,2023-01-22,0
DC65,DC62,DC65->DC62,2023-01-22,0
DC65,DC8,DC65->DC8,2023-01-22,0
DC66,DC10,DC66->DC10,2023-01-22,0
DC66,DC14,DC66->DC14,2023-01-22,0
DC66,DC3,DC66->DC3,2023-01-22,0
DC66,DC4,DC66->DC4,2023-01-22,0
DC66,DC5,DC66->DC5,2023-01-22,0
DC66,DC8,DC66->DC8,2023-01-22,0
DC66,DC9,DC66->DC9,2023-01-22,0
DC67,DC10,DC67->DC10,2023-01-22,0
DC67,DC12,DC67->DC12,2023-01-22,0
DC67,DC14,DC67->DC14,2023-01-22,0
DC67,DC3,DC67->DC3,2023-01-22,0
DC67,DC32,DC67->DC32,2023-01-22,0
DC67,DC34,DC67->DC34,2023-01-22,0
DC67,DC35,DC67->DC35,2023-01-22,0
DC67,DC40,DC67->DC40,2023-01-22,0
DC67,DC5,DC67->DC5,2023-01-22,0
DC67,DC9,DC67->DC9,2023-01-22,0
DC68,DC10,DC68->DC10,2023-01-22,198
DC68,DC14,DC68->DC14,2023-01-22,105
DC68,DC3,DC68->DC3,2023-01-22,0
DC68,DC35,DC68->DC35,2023-01-22,0
DC68,DC4,DC68->DC4,2023-01-22,2
DC68,DC40,DC68->DC40,2023-01-22,0
DC68,DC5,DC68->DC5,2023-01-22,44
DC68,DC62,DC68->DC62,2023-01-22,110
DC68,DC64,DC68->DC64,2023-01-22,0
DC68,DC65,DC68->DC65,2023-01-22,0
DC68,DC70,DC68->DC70,2023-01-22,0
DC68,DC8,DC68->DC8,2023-01-22,1057
DC69,DC10,DC69->DC10,2023-01-22,19
DC69,DC14,DC69->DC14,2023-01-22,20
DC69,DC3,DC69->DC3,2023-01-22,0
DC69,DC4,DC69->DC4,2023-01-22,0
DC69,DC5,DC69->DC5,2023-01-22,2
DC69,DC62,DC69->DC62,2023-01-22,6
DC69,DC8,DC69->DC8,2023-01-22,6
DC7,DC10,DC7->DC10,2023-01-22,496
DC7,DC12,DC7->DC12,2023-01-22,0
DC7,DC14,DC7->DC14,2023-01-22,543
DC7,DC3,DC7->DC3,2023-01-22,0
DC7,DC34,DC7->DC34,2023-01-22,0
DC7,DC35,DC7->DC35,2023-01-22,0
DC7,DC4,DC7->DC4,2023-01-22,0
DC7,DC40,DC7->DC40,2023-01-22,0
DC7,DC5,DC7->DC5,2023-01-22,100
DC7,DC62,DC7->DC62,2023-01-22,422
DC7,DC65,DC7->DC65,2023-01-22,0
DC7,DC70,DC7->DC70,2023-01-22,0
DC7,DC8,DC7->DC8,2023-01-22,925
DC7,DC9,DC7->DC9,2023-01-22,0
DC70,DC10,DC70->DC10,2023-01-22,0
DC70,DC14,DC70->DC14,2023-01-22,0
DC70,DC3,DC70->DC3,2023-01-22,0
DC70,DC32,DC70->DC32,2023-01-22,0
DC70,DC34,DC70->DC34,2023-01-22,0
DC70,DC35,DC70->DC35,2023-01-22,8
DC70,DC38,DC70->DC38,2023-01-22,0
DC70,DC4,DC70->DC4,2023-01-22,0
DC70,DC40,DC70->DC40,2023-01-22,0
DC70,DC5,DC70->DC5,2023-01-22,0
DC70,DC62,DC70->DC62,2023-01-22,0
DC70,DC8,DC70->DC8,2023-01-22,0
DC71,DC10,DC71->DC10,2023-01-22,90
DC71,DC12,DC71->DC12,2023-01-22,0
DC71,DC14,DC71->DC14,2023-01-22,64
DC71,DC3,DC71->DC3,2023-01-22,0
DC71,DC35,DC71->DC35,2023-01-22,0
DC71,DC4,DC71->DC4,2023-01-22,353
DC71,DC40,DC71->DC40,2023-01-22,0
DC71,DC5,DC71->DC5,2023-01-22,38
DC71,DC62,DC71->DC62,2023-01-22,121
DC71,DC70,DC71->DC70,2023-01-22,0
DC71,DC8,DC71->DC8,2023-01-22,3
DC71,DC9,DC71->DC9,2023-01-22,0
DC72,DC10,DC72->DC10,2023-01-22,0
DC72,DC14,DC72->DC14,2023-01-22,0
DC72,DC3,DC72->DC3,2023-01-22,0
DC72,DC35,DC72->DC35,2023-01-22,0
DC72,DC4,DC72->DC4,2023-01-22,0
DC72,DC5,DC72->DC5,2023-01-22,0
DC72,DC62,DC72->DC62,2023-01-22,0
DC72,DC8,DC72->DC8,2023-01-22,0
DC72,DC9,DC72->DC9,2023-01-22,0
DC73,DC10,DC73->DC10,2023-01-22,4135
DC73,DC12,DC73->DC12,2023-01-22,0
DC73,DC14,DC73->DC14,2023-01-22,1540
DC73,DC20,DC73->DC20,2023-01-22,0
DC73,DC3,DC73->DC3,2023-01-22,0
DC73,DC34,DC73->DC34,2023-01-22,0
DC73,DC35,DC73->DC35,2023-01-22,0
DC73,DC4,DC73->DC4,2023-01-22,9053
DC73,DC40,DC73->DC40,2023-01-22,0
DC73,DC5,DC73->DC5,2023-01-22,1208
DC73,DC62,DC73->DC62,2023-01-22,2040
DC73,DC64,DC73->DC64,2023-01-22,0
DC73,DC70,DC73->DC70,2023-01-22,0
DC73,DC8,DC73->DC8,2023-01-22,343
DC73,DC9,DC73->DC9,2023-01-22,0
DC74,DC10,DC74->DC10,2023-01-22,0
DC74,DC14,DC74->DC14,2023-01-22,0
DC74,DC3,DC74->DC3,2023-01-22,0
DC74,DC4,DC74->DC4,2023-01-22,0
DC74,DC5,DC74->DC5,2023-01-22,0
DC74,DC8,DC74->DC8,2023-01-22,0
DC74,DC9,DC74->DC9,2023-01-22,0
DC75,DC35,DC75->DC35,2023-01-22,0
DC76,DC10,DC76->DC10,2023-01-22,0
DC76,DC14,DC76->DC14,2023-01-22,0
DC76,DC3,DC76->DC3,2023-01-22,0
DC76,DC4,DC76->DC4,2023-01-22,0
DC76,DC5,DC76->DC5,2023-01-22,0
DC76,DC62,DC76->DC62,2023-01-22,0
DC76,DC8,DC76->DC8,2023-01-22,0
DC77,DC6,DC77->DC6,2023-01-22,0
DC8,DC10,DC8->DC10,2023-01-22,13367
DC8,DC13,DC8->DC13,2023-01-22,0
DC8,DC14,DC8->DC14,2023-01-22,5101
DC8,DC15,DC8->DC15,2023-01-22,0
DC8,DC25,DC8->DC25,2023-01-22,0
DC8,DC27,DC8->DC27,2023-01-22,0
DC8,DC3,DC8->DC3,2023-01-22,6
DC8,DC32,DC8->DC32,2023-01-22,0
DC8,DC33,DC8->DC33,2023-01-22,0
DC8,DC34,DC8->DC34,2023-01-22,0
DC8,DC35,DC8->DC35,2023-01-22,20
DC8,DC38,DC8->DC38,2023-01-22,0
DC8,DC4,DC8->DC4,2023-01-22,344
DC8,DC40,DC8->DC40,2023-01-22,0
DC8,DC43,DC8->DC43,2023-01-22,0
DC8,DC44,DC8->DC44,2023-01-22,0
DC8,DC5,DC8->DC5,2023-01-22,3704
DC8,DC59,DC8->DC59,2023-01-22,0
DC8,DC62,DC8->DC62,2023-01-22,6809
DC8,DC64,DC8->DC64,2023-01-22,0
DC8,DC65,DC8->DC65,2023-01-22,0
DC8,DC70,DC8->DC70,2023-01-22,14
DC8,DC76,DC8->DC76,2023-01-22,0
DC8,DC78,DC8->DC78,2023-01-22,0
DC8,DC9,DC8->DC9,2023-01-22,0
DC9,DC10,DC9->DC10,2023-01-22,0
DC9,DC12,DC9->DC12,2023-01-22,0
DC9,DC13,DC9->DC13,2023-01-22,0
DC9,DC14,DC9->DC14,2023-01-22,0
DC9,DC19,DC9->DC19,2023-01-22,0
DC9,DC21,DC9->DC21,2023-01-22,0
DC9,DC22,DC9->DC22,2023-01-22,0
DC9,DC23,DC9->DC23,2023-01-22,0
DC9,DC25,DC9->DC25,2023-01-22,0
DC9,DC3,DC9->DC3,2023-01-22,0
DC9,DC32,DC9->DC32,2023-01-22,0
DC9,DC34,DC9->DC34,2023-01-22,0
DC9,DC35,DC9->DC35,2023-01-22,0
DC9,DC36,DC9->DC36,2023-01-22,0
DC9,DC4,DC9->DC4,2023-01-22,0
DC9,DC40,DC9->DC40,2023-01-22,0
DC9,DC48,DC9->DC48,2023-01-22,0
DC9,DC5,DC9->DC5,2023-01-22,0
DC9,DC51,DC9->DC51,2023-01-22,0
DC9,DC58,DC9->DC58,2023-01-22,0
DC9,DC62,DC9->DC62,2023-01-22,0
DC9,DC67,DC9->DC67,2023-01-22,0
DC9,DC79,DC9->DC79,2023-01-22,0
DC9,DC8,DC9->DC8,2023-01-22,0
DC1,DC8,DC1->DC8,2023-01-23,0
DC10,DC12,DC10->DC12,2023-01-23,0
DC10,DC13,DC10->DC13,2023-01-23,0
DC10,DC14,DC10->DC14,2023-01-23,4674
DC10,DC17,DC10->DC17,2023-01-23,0
DC10,DC19,DC10->DC19,2023-01-23,0
DC10,DC20,DC10->DC20,2023-01-23,0
DC10,DC21,DC10->DC21,2023-01-23,0
DC10,DC22,DC10->DC22,2023-01-23,0
DC10,DC23,DC10->DC23,2023-01-23,0
DC10,DC25,DC10->DC25,2023-01-23,0
DC10,DC27,DC10->DC27,2023-01-23,0
DC10,DC28,DC10->DC28,2023-01-23,0
DC10,DC3,DC10->DC3,2023-01-23,4
DC10,DC30,DC10->DC30,2023-01-23,0
