场地1,场地2,edge,日期,预测货量
DC22,DC20,DC22->DC20,2023-01-22,0
DC22,DC21,DC22->DC21,2023-01-22,0
DC22,DC3,DC22->DC3,2023-01-22,38
DC22,DC32,DC22->DC32,2023-01-22,0
DC22,DC34,DC22->DC34,2023-01-22,0
DC22,DC35,DC22->DC35,2023-01-22,1445
DC22,DC4,DC22->DC4,2023-01-22,42924
DC22,DC40,DC22->DC40,2023-01-22,103
DC22,DC5,DC22->DC5,2023-01-22,7253
DC22,DC62,DC22->DC62,2023-01-22,11540
DC22,DC64,DC22->DC64,2023-01-22,19
DC22,DC65,DC22->DC65,2023-01-22,16
DC22,DC70,DC22->DC70,2023-01-22,1960
DC22,DC76,DC22->DC76,2023-01-22,0
DC22,DC8,DC22->DC8,2023-01-22,4015
DC22,DC81,DC22->DC81,2023-01-22,15
DC22,DC9,DC22->DC9,2023-01-22,0
DC23,DC10,DC23->DC10,2023-01-22,19875
DC23,DC12,DC23->DC12,2023-01-22,20
DC23,DC14,DC23->DC14,2023-01-22,12526
DC23,DC18,DC23->DC18,2023-01-22,0
DC23,DC20,DC23->DC20,2023-01-22,0
DC23,DC29,DC23->DC29,2023-01-22,0
DC23,DC3,DC23->DC3,2023-01-22,21
DC23,DC32,DC23->DC32,2023-01-22,17
DC23,DC34,DC23->DC34,2023-01-22,0
DC23,DC35,DC23->DC35,2023-01-22,2099
DC23,DC36,DC23->DC36,2023-01-22,0
DC23,DC4,DC23->DC4,2023-01-22,53142
DC23,DC40,DC23->DC40,2023-01-22,208
DC23,DC5,DC23->DC5,2023-01-22,7522
DC23,DC6,DC23->DC6,2023-01-22,0
DC23,DC62,DC23->DC62,2023-01-22,15790
DC23,DC64,DC23->DC64,2023-01-22,29
DC23,DC65,DC23->DC65,2023-01-22,14
DC23,DC70,DC23->DC70,2023-01-22,3484
DC23,DC8,DC23->DC8,2023-01-22,4012
DC23,DC81,DC23->DC81,2023-01-22,13
DC23,DC9,DC23->DC9,2023-01-22,0
DC24,DC10,DC24->DC10,2023-01-22,0
DC24,DC14,DC24->DC14,2023-01-22,0
DC24,DC3,DC24->DC3,2023-01-22,0
DC24,DC4,DC24->DC4,2023-01-22,0
DC24,DC5,DC24->DC5,2023-01-22,0
DC24,DC62,DC24->DC62,2023-01-22,0
DC24,DC8,DC24->DC8,2023-01-22,0
DC24,DC9,DC24->DC9,2023-01-22,0
DC25,DC10,DC25->DC10,2023-01-22,9204
DC25,DC12,DC25->DC12,2023-01-22,0
DC25,DC14,DC25->DC14,2023-01-22,6785
DC25,DC3,DC25->DC3,2023-01-22,15
DC25,DC32,DC25->DC32,2023-01-22,0
DC25,DC33,DC25->DC33,2023-01-22,0
DC25,DC34,DC25->DC34,2023-01-22,0
DC25,DC35,DC25->DC35,2023-01-22,110
DC25,DC4,DC25->DC4,2023-01-22,67
DC25,DC40,DC25->DC40,2023-01-22,12
DC25,DC5,DC25->DC5,2023-01-22,3510
DC25,DC62,DC25->DC62,2023-01-22,8829
DC25,DC64,DC25->DC64,2023-01-22,636
DC25,DC65,DC25->DC65,2023-01-22,718
DC25,DC70,DC25->DC70,2023-01-22,131
DC25,DC76,DC25->DC76,2023-01-22,0
DC25,DC8,DC25->DC8,2023-01-22,27846
DC25,DC81,DC25->DC81,2023-01-22,0
DC25,DC9,DC25->DC9,2023-01-22,0
DC26,DC10,DC26->DC10,2023-01-22,2714
DC26,DC12,DC26->DC12,2023-01-22,0
DC26,DC14,DC26->DC14,2023-01-22,2395
DC26,DC3,DC26->DC3,2023-01-22,4
DC26,DC32,DC26->DC32,2023-01-22,0
DC26,DC34,DC26->DC34,2023-01-22,0
DC26,DC35,DC26->DC35,2023-01-22,26
DC26,DC4,DC26->DC4,2023-01-22,19
DC26,DC40,DC26->DC40,2023-01-22,6
DC26,DC5,DC26->DC5,2023-01-22,1179
DC26,DC62,DC26->DC62,2023-01-22,3481
DC26,DC64,DC26->DC64,2023-01-22,42
DC26,DC65,DC26->DC65,2023-01-22,35
DC26,DC70,DC26->DC70,2023-01-22,28
DC26,DC8,DC26->DC8,2023-01-22,7123
DC26,DC81,DC26->DC81,2023-01-22,0
DC26,DC9,DC26->DC9,2023-01-22,0
DC27,DC10,DC27->DC10,2023-01-22,7338
DC27,DC14,DC27->DC14,2023-01-22,6307
DC27,DC3,DC27->DC3,2023-01-22,5
DC27,DC32,DC27->DC32,2023-01-22,5
DC27,DC34,DC27->DC34,2023-01-22,0
DC27,DC35,DC27->DC35,2023-01-22,55
DC27,DC4,DC27->DC4,2023-01-22,72
DC27,DC40,DC27->DC40,2023-01-22,34
DC27,DC5,DC27->DC5,2023-01-22,3234
DC27,DC62,DC27->DC62,2023-01-22,5764
DC27,DC64,DC27->DC64,2023-01-22,39
DC27,DC65,DC27->DC65,2023-01-22,82
DC27,DC70,DC27->DC70,2023-01-22,129
DC27,DC8,DC27->DC8,2023-01-22,19492
DC27,DC9,DC27->DC9,2023-01-22,0
DC28,DC10,DC28->DC10,2023-01-22,8511
DC28,DC12,DC28->DC12,2023-01-22,0
DC28,DC14,DC28->DC14,2023-01-22,3907
DC28,DC20,DC28->DC20,2023-01-22,0
DC28,DC23,DC28->DC23,2023-01-22,0
DC28,DC3,DC28->DC3,2023-01-22,7
DC28,DC32,DC28->DC32,2023-01-22,0
DC28,DC34,DC28->DC34,2023-01-22,0
DC28,DC35,DC28->DC35,2023-01-22,43
DC28,DC4,DC28->DC4,2023-01-22,12322
DC28,DC40,DC28->DC40,2023-01-22,4
DC28,DC5,DC28->DC5,2023-01-22,2240
DC28,DC62,DC28->DC62,2023-01-22,4036
DC28,DC64,DC28->DC64,2023-01-22,7
DC28,DC65,DC28->DC65,2023-01-22,7
DC28,DC70,DC28->DC70,2023-01-22,39
DC28,DC8,DC28->DC8,2023-01-22,2356
DC28,DC81,DC28->DC81,2023-01-22,0
DC28,DC9,DC28->DC9,2023-01-22,0
DC29,DC36,DC29->DC36,2023-01-22,0
DC29,DC9,DC29->DC9,2023-01-22,0
DC3,DC10,DC3->DC10,2023-01-22,0
DC3,DC12,DC3->DC12,2023-01-22,0
DC3,DC14,DC3->DC14,2023-01-22,0
DC3,DC19,DC3->DC19,2023-01-22,0
DC3,DC21,DC3->DC21,2023-01-22,0
DC3,DC22,DC3->DC22,2023-01-22,0
DC3,DC23,DC3->DC23,2023-01-22,0
DC3,DC28,DC3->DC28,2023-01-22,0
DC3,DC30,DC3->DC30,2023-01-22,0
DC3,DC35,DC3->DC35,2023-01-22,0
DC3,DC36,DC3->DC36,2023-01-22,0
DC3,DC38,DC3->DC38,2023-01-22,0
DC3,DC4,DC3->DC4,2023-01-22,0
DC3,DC40,DC3->DC40,2023-01-22,0
DC3,DC5,DC3->DC5,2023-01-22,0
DC3,DC8,DC3->DC8,2023-01-22,0
DC3,DC9,DC3->DC9,2023-01-22,0
DC30,DC10,DC30->DC10,2023-01-22,3794
DC30,DC12,DC30->DC12,2023-01-22,18
DC30,DC14,DC30->DC14,2023-01-22,2627
DC30,DC23,DC30->DC23,2023-01-22,0
DC30,DC3,DC30->DC3,2023-01-22,5
DC30,DC32,DC30->DC32,2023-01-22,0
DC30,DC34,DC30->DC34,2023-01-22,0
DC30,DC35,DC30->DC35,2023-01-22,99
DC30,DC4,DC30->DC4,2023-01-22,12023
DC30,DC40,DC30->DC40,2023-01-22,9
DC30,DC5,DC30->DC5,2023-01-22,1509
DC30,DC62,DC30->DC62,2023-01-22,3150
DC30,DC64,DC30->DC64,2023-01-22,13
DC30,DC65,DC30->DC65,2023-01-22,13
DC30,DC67,DC30->DC67,2023-01-22,0
DC30,DC70,DC30->DC70,2023-01-22,192
DC30,DC8,DC30->DC8,2023-01-22,1373
DC30,DC81,DC30->DC81,2023-01-22,9
DC30,DC9,DC30->DC9,2023-01-22,0
DC31,DC10,DC31->DC10,2023-01-22,759
DC31,DC12,DC31->DC12,2023-01-22,23
DC31,DC14,DC31->DC14,2023-01-22,663
DC31,DC3,DC31->DC3,2023-01-22,6
DC31,DC32,DC31->DC32,2023-01-22,5
DC31,DC34,DC31->DC34,2023-01-22,0
DC31,DC35,DC31->DC35,2023-01-22,54
DC31,DC37,DC31->DC37,2023-01-22,0
DC31,DC4,DC31->DC4,2023-01-22,1827
DC31,DC40,DC31->DC40,2023-01-22,12
DC31,DC5,DC31->DC5,2023-01-22,249
DC31,DC62,DC31->DC62,2023-01-22,573
DC31,DC64,DC31->DC64,2023-01-22,7
DC31,DC65,DC31->DC65,2023-01-22,7
DC31,DC70,DC31->DC70,2023-01-22,72
DC31,DC76,DC31->DC76,2023-01-22,0
DC31,DC8,DC31->DC8,2023-01-22,743
DC31,DC9,DC31->DC9,2023-01-22,0
DC32,DC10,DC32->DC10,2023-01-22,0
DC32,DC12,DC32->DC12,2023-01-22,0
DC32,DC14,DC32->DC14,2023-01-22,0
DC32,DC35,DC32->DC35,2023-01-22,0
DC32,DC40,DC32->DC40,2023-01-22,0
DC32,DC70,DC32->DC70,2023-01-22,0
DC33,DC10,DC33->DC10,2023-01-22,1
DC33,DC14,DC33->DC14,2023-01-22,0
DC33,DC3,DC33->DC3,2023-01-22,0
DC33,DC4,DC33->DC4,2023-01-22,0
DC33,DC5,DC33->DC5,2023-01-22,0
DC33,DC62,DC33->DC62,2023-01-22,0
DC33,DC65,DC33->DC65,2023-01-22,0
DC33,DC8,DC33->DC8,2023-01-22,6
DC33,DC9,DC33->DC9,2023-01-22,0
DC34,DC10,DC34->DC10,2023-01-22,57
DC34,DC12,DC34->DC12,2023-01-22,0
DC34,DC14,DC34->DC14,2023-01-22,55
DC34,DC3,DC34->DC3,2023-01-22,0
DC34,DC30,DC34->DC30,2023-01-22,0
DC34,DC32,DC34->DC32,2023-01-22,2
DC34,DC35,DC34->DC35,2023-01-22,488
DC34,DC4,DC34->DC4,2023-01-22,12
DC34,DC40,DC34->DC40,2023-01-22,26
DC34,DC5,DC34->DC5,2023-01-22,30
DC34,DC62,DC34->DC62,2023-01-22,69
DC34,DC64,DC34->DC64,2023-01-22,0
DC34,DC67,DC34->DC67,2023-01-22,0
DC34,DC70,DC34->DC70,2023-01-22,920
DC34,DC8,DC34->DC8,2023-01-22,215
DC34,DC9,DC34->DC9,2023-01-22,0
DC35,DC10,DC35->DC10,2023-01-22,2
DC35,DC12,DC35->DC12,2023-01-22,0
DC35,DC14,DC35->DC14,2023-01-22,0
DC35,DC17,DC35->DC17,2023-01-22,0
DC35,DC23,DC35->DC23,2023-01-22,0
DC35,DC3,DC35->DC3,2023-01-22,0
DC35,DC30,DC35->DC30,2023-01-22,0
DC35,DC32,DC35->DC32,2023-01-22,10
DC35,DC34,DC35->DC34,2023-01-22,0
DC35,DC36,DC35->DC36,2023-01-22,0
DC35,DC4,DC35->DC4,2023-01-22,2
DC35,DC40,DC35->DC40,2023-01-22,3
DC35,DC5,DC35->DC5,2023-01-22,0
DC35,DC62,DC35->DC62,2023-01-22,6
DC35,DC67,DC35->DC67,2023-01-22,0
DC35,DC70,DC35->DC70,2023-01-22,37
DC35,DC8,DC35->DC8,2023-01-22,0
DC35,DC9,DC35->DC9,2023-01-22,0
DC36,DC10,DC36->DC10,2023-01-22,30520
DC36,DC12,DC36->DC12,2023-01-22,0
DC36,DC14,DC36->DC14,2023-01-22,14075
DC36,DC20,DC36->DC20,2023-01-22,0
DC36,DC23,DC36->DC23,2023-01-22,0
DC36,DC29,DC36->DC29,2023-01-22,0
DC36,DC3,DC36->DC3,2023-01-22,11
DC36,DC32,DC36->DC32,2023-01-22,0
DC36,DC33,DC36->DC33,2023-01-22,0
DC36,DC34,DC36->DC34,2023-01-22,0
DC36,DC35,DC36->DC35,2023-01-22,633
DC36,DC4,DC36->DC4,2023-01-22,48917
DC36,DC40,DC36->DC40,2023-01-22,71
DC36,DC5,DC36->DC5,2023-01-22,10337
DC36,DC62,DC36->DC62,2023-01-22,23062
DC36,DC64,DC36->DC64,2023-01-22,19
DC36,DC65,DC36->DC65,2023-01-22,20
DC36,DC70,DC36->DC70,2023-01-22,907
DC36,DC8,DC36->DC8,2023-01-22,7601
DC36,DC81,DC36->DC81,2023-01-22,0
DC36,DC9,DC36->DC9,2023-01-22,0
DC37,DC10,DC37->DC10,2023-01-22,0
DC37,DC14,DC37->DC14,2023-01-22,0
DC37,DC3,DC37->DC3,2023-01-22,0
DC37,DC4,DC37->DC4,2023-01-22,0
DC37,DC5,DC37->DC5,2023-01-22,0
DC37,DC54,DC37->DC54,2023-01-22,0
DC37,DC62,DC37->DC62,2023-01-22,0
DC37,DC8,DC37->DC8,2023-01-22,0
DC37,DC9,DC37->DC9,2023-01-22,0
DC38,DC10,DC38->DC10,2023-01-22,7937
DC38,DC12,DC38->DC12,2023-01-22,328
DC38,DC14,DC38->DC14,2023-01-22,4053
DC38,DC22,DC38->DC22,2023-01-22,0
DC38,DC3,DC38->DC3,2023-01-22,10
DC38,DC32,DC38->DC32,2023-01-22,26
DC38,DC34,DC38->DC34,2023-01-22,0
DC38,DC35,DC38->DC35,2023-01-22,820
DC38,DC4,DC38->DC4,2023-01-22,13962
DC38,DC40,DC38->DC40,2023-01-22,129
DC38,DC5,DC38->DC5,2023-01-22,2150
DC38,DC62,DC38->DC62,2023-01-22,7312
DC38,DC64,DC38->DC64,2023-01-22,33
DC38,DC65,DC38->DC65,2023-01-22,35
DC38,DC70,DC38->DC70,2023-01-22,1559
DC38,DC8,DC38->DC8,2023-01-22,766
DC38,DC81,DC38->DC81,2023-01-22,13
DC38,DC9,DC38->DC9,2023-01-22,0
DC39,DC10,DC39->DC10,2023-01-22,0
DC39,DC14,DC39->DC14,2023-01-22,0
DC39,DC4,DC39->DC4,2023-01-22,0
DC39,DC5,DC39->DC5,2023-01-22,0
DC39,DC8,DC39->DC8,2023-01-22,0
DC39,DC9,DC39->DC9,2023-01-22,0
DC4,DC10,DC4->DC10,2023-01-22,415
DC4,DC14,DC4->DC14,2023-01-22,217
DC4,DC17,DC4->DC17,2023-01-22,0
DC4,DC19,DC4->DC19,2023-01-22,0
DC4,DC20,DC4->DC20,2023-01-22,0
DC4,DC21,DC4->DC21,2023-01-22,0
DC4,DC22,DC4->DC22,2023-01-22,0
DC4,DC23,DC4->DC23,2023-01-22,0
DC4,DC3,DC4->DC3,2023-01-22,2
DC4,DC30,DC4->DC30,2023-01-22,0
DC4,DC34,DC4->DC34,2023-01-22,0
DC4,DC35,DC4->DC35,2023-01-22,0
DC4,DC36,DC4->DC36,2023-01-22,0
DC4,DC38,DC4->DC38,2023-01-22,0
DC4,DC40,DC4->DC40,2023-01-22,0
DC4,DC5,DC4->DC5,2023-01-22,112
DC4,DC62,DC4->DC62,2023-01-22,365
DC4,DC64,DC4->DC64,2023-01-22,0
DC4,DC65,DC4->DC65,2023-01-22,0
DC4,DC70,DC4->DC70,2023-01-22,2
DC4,DC8,DC4->DC8,2023-01-22,1552
DC4,DC9,DC4->DC9,2023-01-22,0
DC40,DC10,DC40->DC10,2023-01-22,8
DC40,DC12,DC40->DC12,2023-01-22,0
DC40,DC14,DC40->DC14,2023-01-22,8
DC40,DC21,DC40->DC21,2023-01-22,0
DC40,DC22,DC40->DC22,2023-01-22,0
DC40,DC3,DC40->DC3,2023-01-22,1
DC40,DC30,DC40->DC30,2023-01-22,0
DC40,DC32,DC40->DC32,2023-01-22,5
DC40,DC34,DC40->DC34,2023-01-22,0
DC40,DC35,DC40->DC35,2023-01-22,2461
DC40,DC4,DC40->DC4,2023-01-22,19
DC40,DC5,DC40->DC5,2023-01-22,10
DC40,DC62,DC40->DC62,2023-01-22,23
DC40,DC67,DC40->DC67,2023-01-22,0
DC40,DC70,DC40->DC70,2023-01-22,3246
DC40,DC8,DC40->DC8,2023-01-22,1
DC40,DC9,DC40->DC9,2023-01-22,0
DC41,DC10,DC41->DC10,2023-01-22,0
DC41,DC12,DC41->DC12,2023-01-22,8
DC41,DC14,DC41->DC14,2023-01-22,0
DC41,DC29,DC41->DC29,2023-01-22,0
DC41,DC3,DC41->DC3,2023-01-22,0
DC41,DC35,DC41->DC35,2023-01-22,16
DC41,DC40,DC41->DC40,2023-01-22,8
DC41,DC5,DC41->DC5,2023-01-22,0
DC41,DC81,DC41->DC81,2023-01-22,0
DC41,DC9,DC41->DC9,2023-01-22,0
DC42,DC10,DC42->DC10,2023-01-22,1289
DC42,DC12,DC42->DC12,2023-01-22,0
DC42,DC14,DC42->DC14,2023-01-22,1214
DC42,DC29,DC42->DC29,2023-01-22,0
DC42,DC3,DC42->DC3,2023-01-22,6
DC42,DC32,DC42->DC32,2023-01-22,0
DC42,DC34,DC42->DC34,2023-01-22,0
DC42,DC35,DC42->DC35,2023-01-22,143
DC42,DC4,DC42->DC4,2023-01-22,40
DC42,DC40,DC42->DC40,2023-01-22,9
DC42,DC5,DC42->DC5,2023-01-22,590
DC42,DC62,DC42->DC62,2023-01-22,1205
DC42,DC65,DC42->DC65,2023-01-22,9
DC42,DC70,DC42->DC70,2023-01-22,247
DC42,DC8,DC42->DC8,2023-01-22,4201
DC42,DC81,DC42->DC81,2023-01-22,0
DC42,DC9,DC42->DC9,2023-01-22,0
DC43,DC10,DC43->DC10,2023-01-22,1598
DC43,DC12,DC43->DC12,2023-01-22,0
DC43,DC14,DC43->DC14,2023-01-22,1531
DC43,DC29,DC43->DC29,2023-01-22,0
DC43,DC3,DC43->DC3,2023-01-22,3
DC43,DC34,DC43->DC34,2023-01-22,0
DC43,DC35,DC43->DC35,2023-01-22,55
DC43,DC4,DC43->DC4,2023-01-22,19
DC43,DC40,DC43->DC40,2023-01-22,0
DC43,DC45,DC43->DC45,2023-01-22,0
DC43,DC5,DC43->DC5,2023-01-22,1147
DC43,DC62,DC43->DC62,2023-01-22,1710
DC43,DC64,DC43->DC64,2023-01-22,0
DC43,DC65,DC43->DC65,2023-01-22,0
DC43,DC70,DC43->DC70,2023-01-22,47
DC43,DC8,DC43->DC8,2023-01-22,5330
DC43,DC9,DC43->DC9,2023-01-22,0
DC44,DC10,DC44->DC10,2023-01-22,6410
DC44,DC12,DC44->DC12,2023-01-22,22
DC44,DC14,DC44->DC14,2023-01-22,4273
DC44,DC29,DC44->DC29,2023-01-22,0
DC44,DC3,DC44->DC3,2023-01-22,7
DC44,DC32,DC44->DC32,2023-01-22,0
DC44,DC34,DC44->DC34,2023-01-22,0
DC44,DC35,DC44->DC35,2023-01-22,696
DC44,DC4,DC44->DC4,2023-01-22,66
DC44,DC40,DC44->DC40,2023-01-22,52
DC44,DC5,DC44->DC5,2023-01-22,2369
DC44,DC62,DC44->DC62,2023-01-22,6491
DC44,DC64,DC44->DC64,2023-01-22,0
DC44,DC65,DC44->DC65,2023-01-22,11
DC44,DC70,DC44->DC70,2023-01-22,1099
DC44,DC8,DC44->DC8,2023-01-22,18046
DC44,DC81,DC44->DC81,2023-01-22,8
DC44,DC9,DC44->DC9,2023-01-22,0
DC45,DC10,DC45->DC10,2023-01-22,0
DC45,DC12,DC45->DC12,2023-01-22,8
DC45,DC14,DC45->DC14,2023-01-22,0
DC45,DC29,DC45->DC29,2023-01-22,0
DC45,DC3,DC45->DC3,2023-01-22,0
DC45,DC35,DC45->DC35,2023-01-22,14
DC45,DC4,DC45->DC4,2023-01-22,0
DC45,DC5,DC45->DC5,2023-01-22,25
DC45,DC8,DC45->DC8,2023-01-22,48
DC45,DC81,DC45->DC81,2023-01-22,8
DC45,DC9,DC45->DC9,2023-01-22,0
DC46,DC10,DC46->DC10,2023-01-22,3397
DC46,DC12,DC46->DC12,2023-01-22,18
DC46,DC13,DC46->DC13,2023-01-22,0
DC46,DC14,DC46->DC14,2023-01-22,1728
DC46,DC29,DC46->DC29,2023-01-22,0
DC46,DC3,DC46->DC3,2023-01-22,0
DC46,DC32,DC46->DC32,2023-01-22,9
DC46,DC34,DC46->DC34,2023-01-22,0
DC46,DC35,DC46->DC35,2023-01-22,793
DC46,DC4,DC46->DC4,2023-01-22,2221
DC46,DC40,DC46->DC40,2023-01-22,67
DC46,DC5,DC46->DC5,2023-01-22,1239
DC46,DC52,DC46->DC52,2023-01-22,0
DC46,DC62,DC46->DC62,2023-01-22,2802
DC46,DC64,DC46->DC64,2023-01-22,0
DC46,DC65,DC46->DC65,2023-01-22,31
DC46,DC70,DC46->DC70,2023-01-22,1473
DC46,DC8,DC46->DC8,2023-01-22,10036
DC46,DC81,DC46->DC81,2023-01-22,15
DC46,DC9,DC46->DC9,2023-01-22,0
DC47,DC10,DC47->DC10,2023-01-22,3223
DC47,DC12,DC47->DC12,2023-01-22,0
DC47,DC14,DC47->DC14,2023-01-22,3247
DC47,DC29,DC47->DC29,2023-01-22,0
DC47,DC3,DC47->DC3,2023-01-22,6
DC47,DC34,DC47->DC34,2023-01-22,0
DC47,DC35,DC47->DC35,2023-01-22,288
DC47,DC4,DC47->DC4,2023-01-22,1444
DC47,DC40,DC47->DC40,2023-01-22,10
DC47,DC5,DC47->DC5,2023-01-22,1986
DC47,DC62,DC47->DC62,2023-01-22,3534
DC47,DC64,DC47->DC64,2023-01-22,0
DC47,DC65,DC47->DC65,2023-01-22,80
DC47,DC70,DC47->DC70,2023-01-22,112
DC47,DC8,DC47->DC8,2023-01-22,8387
DC47,DC81,DC47->DC81,2023-01-22,5
DC47,DC9,DC47->DC9,2023-01-22,0
DC48,DC10,DC48->DC10,2023-01-22,2714
DC48,DC12,DC48->DC12,2023-01-22,8
DC48,DC14,DC48->DC14,2023-01-22,2026
DC48,DC29,DC48->DC29,2023-01-22,0
DC48,DC3,DC48->DC3,2023-01-22,5
DC48,DC32,DC48->DC32,2023-01-22,7
DC48,DC34,DC48->DC34,2023-01-22,0
DC48,DC35,DC48->DC35,2023-01-22,268
DC48,DC4,DC48->DC4,2023-01-22,350
DC48,DC40,DC48->DC40,2023-01-22,32
DC48,DC5,DC48->DC5,2023-01-22,1059
DC48,DC50,DC48->DC50,2023-01-22,0
DC48,DC62,DC48->DC62,2023-01-22,2406
DC48,DC64,DC48->DC64,2023-01-22,0
DC48,DC65,DC48->DC65,2023-01-22,15
DC48,DC70,DC48->DC70,2023-01-22,173
DC48,DC8,DC48->DC8,2023-01-22,9792
DC48,DC9,DC48->DC9,2023-01-22,0
DC49,DC10,DC49->DC10,2023-01-22,0
DC49,DC12,DC49->DC12,2023-01-22,7
DC49,DC14,DC49->DC14,2023-01-22,0
DC49,DC3,DC49->DC3,2023-01-22,0
DC49,DC35,DC49->DC35,2023-01-22,6
DC49,DC5,DC49->DC5,2023-01-22,0
DC49,DC9,DC49->DC9,2023-01-22,0
DC5,DC10,DC5->DC10,2023-01-22,390
DC5,DC12,DC5->DC12,2023-01-22,0
DC5,DC14,DC5->DC14,2023-01-22,118
DC5,DC15,DC5->DC15,2023-01-22,0
DC5,DC19,DC5->DC19,2023-01-22,0
DC5,DC20,DC5->DC20,2023-01-22,0
DC5,DC21,DC5->DC21,2023-01-22,0
DC5,DC22,DC5->DC22,2023-01-22,0
DC5,DC23,DC5->DC23,2023-01-22,0
DC5,DC3,DC5->DC3,2023-01-22,2
DC5,DC30,DC5->DC30,2023-01-22,0
DC5,DC31,DC5->DC31,2023-01-22,0
DC5,DC32,DC5->DC32,2023-01-22,0
DC5,DC35,DC5->DC35,2023-01-22,6
DC5,DC36,DC5->DC36,2023-01-22,0
DC5,DC4,DC5->DC4,2023-01-22,628
DC5,DC40,DC5->DC40,2023-01-22,0
DC5,DC51,DC5->DC51,2023-01-22,0
DC5,DC61,DC5->DC61,2023-01-22,0
DC5,DC62,DC5->DC62,2023-01-22,162
DC5,DC70,DC5->DC70,2023-01-22,16
DC5,DC8,DC5->DC8,2023-01-22,53
DC5,DC9,DC5->DC9,2023-01-22,0
DC50,DC10,DC50->DC10,2023-01-22,1311
DC50,DC12,DC50->DC12,2023-01-22,12
DC50,DC14,DC50->DC14,2023-01-22,1092
DC50,DC29,DC50->DC29,2023-01-22,0
DC50,DC3,DC50->DC3,2023-01-22,3
DC50,DC32,DC50->DC32,2023-01-22,0
DC50,DC34,DC50->DC34,2023-01-22,0
DC50,DC35,DC50->DC35,2023-01-22,135
DC50,DC4,DC50->DC4,2023-01-22,123
DC50,DC40,DC50->DC40,2023-01-22,22
DC50,DC48,DC50->DC48,2023-01-22,0
DC50,DC5,DC50->DC5,2023-01-22,651
DC50,DC62,DC50->DC62,2023-01-22,1367
DC50,DC64,DC50->DC64,2023-01-22,0
DC50,DC65,DC50->DC65,2023-01-22,7
DC50,DC70,DC50->DC70,2023-01-22,99
DC50,DC8,DC50->DC8,2023-01-22,4017
DC50,DC9,DC50->DC9,2023-01-22,0
DC51,DC10,DC51->DC10,2023-01-22,6480
DC51,DC12,DC51->DC12,2023-01-22,0
DC51,DC14,DC51->DC14,2023-01-22,6627
DC51,DC29,DC51->DC29,2023-01-22,0
DC51,DC3,DC51->DC3,2023-01-22,11
DC51,DC32,DC51->DC32,2023-01-22,6
DC51,DC34,DC51->DC34,2023-01-22,0
DC51,DC35,DC51->DC35,2023-01-22,287
DC51,DC4,DC51->DC4,2023-01-22,56
DC51,DC40,DC51->DC40,2023-01-22,14
DC51,DC5,DC51->DC5,2023-01-22,3379
DC51,DC62,DC51->DC62,2023-01-22,6190
DC51,DC64,DC51->DC64,2023-01-22,45
DC51,DC65,DC51->DC65,2023-01-22,248
DC51,DC70,DC51->DC70,2023-01-22,502
DC51,DC8,DC51->DC8,2023-01-22,20247
DC51,DC81,DC51->DC81,2023-01-22,13
DC51,DC9,DC51->DC9,2023-01-22,0
DC52,DC10,DC52->DC10,2023-01-22,76
DC52,DC14,DC52->DC14,2023-01-22,60
DC52,DC3,DC52->DC3,2023-01-22,0
DC52,DC35,DC52->DC35,2023-01-22,9
DC52,DC4,DC52->DC4,2023-01-22,12
DC52,DC40,DC52->DC40,2023-01-22,0
DC52,DC46,DC52->DC46,2023-01-22,0
DC52,DC5,DC52->DC5,2023-01-22,40
DC52,DC62,DC52->DC62,2023-01-22,90
DC52,DC64,DC52->DC64,2023-01-22,0
DC52,DC65,DC52->DC65,2023-01-22,0
DC52,DC70,DC52->DC70,2023-01-22,6
DC52,DC8,DC52->DC8,2023-01-22,347
DC52,DC9,DC52->DC9,2023-01-22,0
DC53,DC10,DC53->DC10,2023-01-22,1464
DC53,DC14,DC53->DC14,2023-01-22,1337
DC53,DC25,DC53->DC25,2023-01-22,12
DC53,DC3,DC53->DC3,2023-01-22,2
DC53,DC33,DC53->DC33,2023-01-22,0
DC53,DC35,DC53->DC35,2023-01-22,9
DC53,DC4,DC53->DC4,2023-01-22,42
DC53,DC5,DC53->DC5,2023-01-22,588
DC53,DC62,DC53->DC62,2023-01-22,1987
DC53,DC64,DC53->DC64,2023-01-22,11
DC53,DC65,DC53->DC65,2023-01-22,10
DC53,DC70,DC53->DC70,2023-01-22,17
DC53,DC8,DC53->DC8,2023-01-22,3802
DC54,DC23,DC54->DC23,2023-01-22,0
DC54,DC37,DC54->DC37,2023-01-22,0
DC55,DC10,DC55->DC10,2023-01-22,102
DC55,DC14,DC55->DC14,2023-01-22,65
DC55,DC20,DC55->DC20,2023-01-22,0
DC55,DC3,DC55->DC3,2023-01-22,9
DC55,DC33,DC55->DC33,2023-01-22,0
DC55,DC35,DC55->DC35,2023-01-22,0
DC55,DC4,DC55->DC4,2023-01-22,318
DC55,DC5,DC55->DC5,2023-01-22,57
DC55,DC62,DC55->DC62,2023-01-22,171
DC55,DC8,DC55->DC8,2023-01-22,35
DC55,DC9,DC55->DC9,2023-01-22,0
DC56,DC10,DC56->DC10,2023-01-22,0
DC56,DC12,DC56->DC12,2023-01-22,0
DC56,DC14,DC56->DC14,2023-01-22,0
DC56,DC3,DC56->DC3,2023-01-22,0
DC56,DC35,DC56->DC35,2023-01-22,6
DC56,DC4,DC56->DC4,2023-01-22,0
