场地1,场地2,edge,日期,预测货量
DC51,DC8,DC51->DC8,2023-01-19,19697
DC51,DC8,DC51->DC8,2023-01-20,13101
DC51,DC8,DC51->DC8,2023-01-21,25799
DC51,DC8,DC51->DC8,2023-01-22,18852
DC51,DC8,DC51->DC8,2023-01-23,16086
DC51,DC8,DC51->DC8,2023-01-24,16594
DC51,DC8,DC51->DC8,2023-01-25,14335
DC51,DC8,DC51->DC8,2023-01-26,16184
DC51,DC8,DC51->DC8,2023-01-27,16614
DC51,DC8,DC51->DC8,2023-01-28,19324
DC51,DC8,DC51->DC8,2023-01-29,14176
DC51,DC8,DC51->DC8,2023-01-30,12348
DC51,DC8,DC51->DC8,2023-01-31,12810
DC51,DC81,DC51->DC81,2023-01-01,0
DC51,DC81,DC51->DC81,2023-01-02,0
DC51,DC81,DC51->DC81,2023-01-03,0
DC51,DC81,DC51->DC81,2023-01-04,0
DC51,DC81,DC51->DC81,2023-01-05,0
DC51,DC81,DC51->DC81,2023-01-06,0
DC51,DC81,DC51->DC81,2023-01-07,0
DC51,DC81,DC51->DC81,2023-01-08,0
DC51,DC81,DC51->DC81,2023-01-09,0
DC51,DC81,DC51->DC81,2023-01-10,0
DC51,DC81,DC51->DC81,2023-01-11,4
DC51,DC81,DC51->DC81,2023-01-12,10
DC51,DC81,DC51->DC81,2023-01-13,4060
DC51,DC81,DC51->DC81,2023-01-14,1
DC51,DC81,DC51->DC81,2023-01-15,42
DC51,DC81,DC51->DC81,2023-01-16,0
DC51,DC81,DC51->DC81,2023-01-17,763
DC51,DC81,DC51->DC81,2023-01-18,1
DC51,DC81,DC51->DC81,2023-01-19,0
DC51,DC81,DC51->DC81,2023-01-20,0
DC51,DC81,DC51->DC81,2023-01-21,0
DC51,DC81,DC51->DC81,2023-01-22,0
DC51,DC81,DC51->DC81,2023-01-23,0
DC51,DC81,DC51->DC81,2023-01-24,0
DC51,DC81,DC51->DC81,2023-01-25,0
DC51,DC81,DC51->DC81,2023-01-26,0
DC51,DC81,DC51->DC81,2023-01-27,0
DC51,DC81,DC51->DC81,2023-01-28,0
DC51,DC81,DC51->DC81,2023-01-29,0
DC51,DC81,DC51->DC81,2023-01-30,0
DC51,DC81,DC51->DC81,2023-01-31,0
DC51,DC9,DC51->DC9,2023-01-01,9557
DC51,DC9,DC51->DC9,2023-01-02,6666
DC51,DC9,DC51->DC9,2023-01-03,3828
DC51,DC9,DC51->DC9,2023-01-04,9053
DC51,DC9,DC51->DC9,2023-01-05,5666
DC51,DC9,DC51->DC9,2023-01-06,16609
DC51,DC9,DC51->DC9,2023-01-07,7080
DC51,DC9,DC51->DC9,2023-01-08,14318
DC51,DC9,DC51->DC9,2023-01-09,7117
DC51,DC9,DC51->DC9,2023-01-10,6307
DC51,DC9,DC51->DC9,2023-01-11,11118
DC51,DC9,DC51->DC9,2023-01-12,10079
DC51,DC9,DC51->DC9,2023-01-13,14167
DC51,DC9,DC51->DC9,2023-01-14,8546
DC51,DC9,DC51->DC9,2023-01-15,12627
DC51,DC9,DC51->DC9,2023-01-16,10612
DC51,DC9,DC51->DC9,2023-01-17,6168
DC51,DC9,DC51->DC9,2023-01-18,10956
DC51,DC9,DC51->DC9,2023-01-19,6684
DC51,DC9,DC51->DC9,2023-01-20,6610
DC51,DC9,DC51->DC9,2023-01-21,1547
DC51,DC9,DC51->DC9,2023-01-22,7227
DC51,DC9,DC51->DC9,2023-01-23,5182
DC51,DC9,DC51->DC9,2023-01-24,4475
DC51,DC9,DC51->DC9,2023-01-25,8232
DC51,DC9,DC51->DC9,2023-01-26,6839
DC51,DC9,DC51->DC9,2023-01-27,7713
DC51,DC9,DC51->DC9,2023-01-28,8989
DC51,DC9,DC51->DC9,2023-01-29,15454
DC51,DC9,DC51->DC9,2023-01-30,8813
DC51,DC9,DC51->DC9,2023-01-31,7329
DC52,DC10,DC52->DC10,2023-01-01,38
DC52,DC10,DC52->DC10,2023-01-02,37
DC52,DC10,DC52->DC10,2023-01-03,37
DC52,DC10,DC52->DC10,2023-01-04,47
DC52,DC10,DC52->DC10,2023-01-05,48
DC52,DC10,DC52->DC10,2023-01-06,59
DC52,DC10,DC52->DC10,2023-01-07,64
DC52,DC10,DC52->DC10,2023-01-08,100
DC52,DC10,DC52->DC10,2023-01-09,120
DC52,DC10,DC52->DC10,2023-01-10,175
DC52,DC10,DC52->DC10,2023-01-11,46
DC52,DC10,DC52->DC10,2023-01-12,37
DC52,DC10,DC52->DC10,2023-01-13,86
DC52,DC10,DC52->DC10,2023-01-14,82
DC52,DC10,DC52->DC10,2023-01-15,83
DC52,DC10,DC52->DC10,2023-01-16,71
DC52,DC10,DC52->DC10,2023-01-17,57
DC52,DC10,DC52->DC10,2023-01-18,93
DC52,DC10,DC52->DC10,2023-01-19,80
DC52,DC10,DC52->DC10,2023-01-20,72
DC52,DC10,DC52->DC10,2023-01-21,44
DC52,DC10,DC52->DC10,2023-01-22,27
DC52,DC10,DC52->DC10,2023-01-23,72
DC52,DC10,DC52->DC10,2023-01-24,72
DC52,DC10,DC52->DC10,2023-01-25,58
DC52,DC10,DC52->DC10,2023-01-26,60
DC52,DC10,DC52->DC10,2023-01-27,59
DC52,DC10,DC52->DC10,2023-01-28,52
DC52,DC10,DC52->DC10,2023-01-29,73
DC52,DC10,DC52->DC10,2023-01-30,55
DC52,DC10,DC52->DC10,2023-01-31,38
DC52,DC14,DC52->DC14,2023-01-01,46
DC52,DC14,DC52->DC14,2023-01-02,24
DC52,DC14,DC52->DC14,2023-01-03,49
DC52,DC14,DC52->DC14,2023-01-04,33
DC52,DC14,DC52->DC14,2023-01-05,20
DC52,DC14,DC52->DC14,2023-01-06,43
DC52,DC14,DC52->DC14,2023-01-07,30
DC52,DC14,DC52->DC14,2023-01-08,44
DC52,DC14,DC52->DC14,2023-01-09,30
DC52,DC14,DC52->DC14,2023-01-10,59
DC52,DC14,DC52->DC14,2023-01-11,20
DC52,DC14,DC52->DC14,2023-01-12,35
DC52,DC14,DC52->DC14,2023-01-13,44
DC52,DC14,DC52->DC14,2023-01-14,25
DC52,DC14,DC52->DC14,2023-01-15,36
DC52,DC14,DC52->DC14,2023-01-16,48
DC52,DC14,DC52->DC14,2023-01-17,28
DC52,DC14,DC52->DC14,2023-01-18,33
DC52,DC14,DC52->DC14,2023-01-19,26
DC52,DC14,DC52->DC14,2023-01-20,33
DC52,DC14,DC52->DC14,2023-01-21,21
DC52,DC14,DC52->DC14,2023-01-22,41
DC52,DC14,DC52->DC14,2023-01-23,20
DC52,DC14,DC52->DC14,2023-01-24,20
DC52,DC14,DC52->DC14,2023-01-25,27
DC52,DC14,DC52->DC14,2023-01-26,34
DC52,DC14,DC52->DC14,2023-01-27,28
DC52,DC14,DC52->DC14,2023-01-28,23
DC52,DC14,DC52->DC14,2023-01-29,30
DC52,DC14,DC52->DC14,2023-01-30,30
DC52,DC14,DC52->DC14,2023-01-31,15
DC52,DC3,DC52->DC3,2023-01-01,0
DC52,DC3,DC52->DC3,2023-01-02,0
DC52,DC3,DC52->DC3,2023-01-03,0
DC52,DC3,DC52->DC3,2023-01-04,0
DC52,DC3,DC52->DC3,2023-01-05,0
DC52,DC3,DC52->DC3,2023-01-06,0
DC52,DC3,DC52->DC3,2023-01-07,0
DC52,DC3,DC52->DC3,2023-01-08,0
DC52,DC3,DC52->DC3,2023-01-09,0
DC52,DC3,DC52->DC3,2023-01-10,0
DC52,DC3,DC52->DC3,2023-01-11,0
DC52,DC3,DC52->DC3,2023-01-12,0
DC52,DC3,DC52->DC3,2023-01-13,0
DC52,DC3,DC52->DC3,2023-01-14,0
DC52,DC3,DC52->DC3,2023-01-15,0
DC52,DC3,DC52->DC3,2023-01-16,0
DC52,DC3,DC52->DC3,2023-01-17,0
DC52,DC3,DC52->DC3,2023-01-18,0
DC52,DC3,DC52->DC3,2023-01-19,0
DC52,DC3,DC52->DC3,2023-01-20,0
DC52,DC3,DC52->DC3,2023-01-21,0
DC52,DC3,DC52->DC3,2023-01-22,0
DC52,DC3,DC52->DC3,2023-01-23,0
DC52,DC3,DC52->DC3,2023-01-24,0
DC52,DC3,DC52->DC3,2023-01-25,0
DC52,DC3,DC52->DC3,2023-01-26,0
DC52,DC3,DC52->DC3,2023-01-27,0
DC52,DC3,DC52->DC3,2023-01-28,0
DC52,DC3,DC52->DC3,2023-01-29,0
DC52,DC3,DC52->DC3,2023-01-30,0
DC52,DC3,DC52->DC3,2023-01-31,0
DC52,DC35,DC52->DC35,2023-01-01,1
DC52,DC35,DC52->DC35,2023-01-02,59
DC52,DC35,DC52->DC35,2023-01-03,4
DC52,DC35,DC52->DC35,2023-01-04,2
DC52,DC35,DC52->DC35,2023-01-05,4
DC52,DC35,DC52->DC35,2023-01-06,15
DC52,DC35,DC52->DC35,2023-01-07,26
DC52,DC35,DC52->DC35,2023-01-08,2
DC52,DC35,DC52->DC35,2023-01-09,2
DC52,DC35,DC52->DC35,2023-01-10,29
DC52,DC35,DC52->DC35,2023-01-11,11
DC52,DC35,DC52->DC35,2023-01-12,56
DC52,DC35,DC52->DC35,2023-01-13,11
DC52,DC35,DC52->DC35,2023-01-14,11
DC52,DC35,DC52->DC35,2023-01-15,2
DC52,DC35,DC52->DC35,2023-01-16,8
DC52,DC35,DC52->DC35,2023-01-17,3
DC52,DC35,DC52->DC35,2023-01-18,2
DC52,DC35,DC52->DC35,2023-01-19,3
DC52,DC35,DC52->DC35,2023-01-20,11
DC52,DC35,DC52->DC35,2023-01-21,18
DC52,DC35,DC52->DC35,2023-01-22,1
DC52,DC35,DC52->DC35,2023-01-23,1
DC52,DC35,DC52->DC35,2023-01-24,3
DC52,DC35,DC52->DC35,2023-01-25,3
DC52,DC35,DC52->DC35,2023-01-26,3
DC52,DC35,DC52->DC35,2023-01-27,9
DC52,DC35,DC52->DC35,2023-01-28,16
DC52,DC35,DC52->DC35,2023-01-29,10
DC52,DC35,DC52->DC35,2023-01-30,15
DC52,DC35,DC52->DC35,2023-01-31,6
DC52,DC4,DC52->DC4,2023-01-01,0
DC52,DC4,DC52->DC4,2023-01-02,4
DC52,DC4,DC52->DC4,2023-01-03,5
DC52,DC4,DC52->DC4,2023-01-04,7
DC52,DC4,DC52->DC4,2023-01-05,2
DC52,DC4,DC52->DC4,2023-01-06,0
DC52,DC4,DC52->DC4,2023-01-07,0
DC52,DC4,DC52->DC4,2023-01-08,1
DC52,DC4,DC52->DC4,2023-01-09,5
DC52,DC4,DC52->DC4,2023-01-10,5
DC52,DC4,DC52->DC4,2023-01-11,7
DC52,DC4,DC52->DC4,2023-01-12,3
DC52,DC4,DC52->DC4,2023-01-13,1
DC52,DC4,DC52->DC4,2023-01-14,3
DC52,DC4,DC52->DC4,2023-01-15,0
DC52,DC4,DC52->DC4,2023-01-16,5
DC52,DC4,DC52->DC4,2023-01-17,5
DC52,DC4,DC52->DC4,2023-01-18,8
DC52,DC4,DC52->DC4,2023-01-19,4
DC52,DC4,DC52->DC4,2023-01-20,0
DC52,DC4,DC52->DC4,2023-01-21,2
DC52,DC4,DC52->DC4,2023-01-22,1
DC52,DC4,DC52->DC4,2023-01-23,6
DC52,DC4,DC52->DC4,2023-01-24,5
DC52,DC4,DC52->DC4,2023-01-25,6
DC52,DC4,DC52->DC4,2023-01-26,3
DC52,DC4,DC52->DC4,2023-01-27,1
DC52,DC4,DC52->DC4,2023-01-28,1
DC52,DC4,DC52->DC4,2023-01-29,1
DC52,DC4,DC52->DC4,2023-01-30,4
DC52,DC4,DC52->DC4,2023-01-31,5
DC52,DC40,DC52->DC40,2023-01-01,0
DC52,DC40,DC52->DC40,2023-01-02,0
DC52,DC40,DC52->DC40,2023-01-03,0
DC52,DC40,DC52->DC40,2023-01-04,0
DC52,DC40,DC52->DC40,2023-01-05,0
DC52,DC40,DC52->DC40,2023-01-06,0
DC52,DC40,DC52->DC40,2023-01-07,0
DC52,DC40,DC52->DC40,2023-01-08,0
DC52,DC40,DC52->DC40,2023-01-09,0
DC52,DC40,DC52->DC40,2023-01-10,0
DC52,DC40,DC52->DC40,2023-01-11,0
DC52,DC40,DC52->DC40,2023-01-12,0
DC52,DC40,DC52->DC40,2023-01-13,0
DC52,DC40,DC52->DC40,2023-01-14,0
DC52,DC40,DC52->DC40,2023-01-15,0
DC52,DC40,DC52->DC40,2023-01-16,0
DC52,DC40,DC52->DC40,2023-01-17,0
DC52,DC40,DC52->DC40,2023-01-18,0
DC52,DC40,DC52->DC40,2023-01-19,0
DC52,DC40,DC52->DC40,2023-01-20,0
DC52,DC40,DC52->DC40,2023-01-21,0
DC52,DC40,DC52->DC40,2023-01-22,0
DC52,DC40,DC52->DC40,2023-01-23,0
DC52,DC40,DC52->DC40,2023-01-24,0
DC52,DC40,DC52->DC40,2023-01-25,0
DC52,DC40,DC52->DC40,2023-01-26,0
DC52,DC40,DC52->DC40,2023-01-27,0
DC52,DC40,DC52->DC40,2023-01-28,0
DC52,DC40,DC52->DC40,2023-01-29,0
DC52,DC40,DC52->DC40,2023-01-30,0
DC52,DC40,DC52->DC40,2023-01-31,0
DC52,DC46,DC52->DC46,2023-01-01,0
DC52,DC46,DC52->DC46,2023-01-02,0
DC52,DC46,DC52->DC46,2023-01-03,0
DC52,DC46,DC52->DC46,2023-01-04,0
DC52,DC46,DC52->DC46,2023-01-05,0
DC52,DC46,DC52->DC46,2023-01-06,0
DC52,DC46,DC52->DC46,2023-01-07,0
DC52,DC46,DC52->DC46,2023-01-08,0
DC52,DC46,DC52->DC46,2023-01-09,0
DC52,DC46,DC52->DC46,2023-01-10,0
DC52,DC46,DC52->DC46,2023-01-11,0
DC52,DC46,DC52->DC46,2023-01-12,0
DC52,DC46,DC52->DC46,2023-01-13,0
DC52,DC46,DC52->DC46,2023-01-14,0
DC52,DC46,DC52->DC46,2023-01-15,0
DC52,DC46,DC52->DC46,2023-01-16,0
DC52,DC46,DC52->DC46,2023-01-17,0
DC52,DC46,DC52->DC46,2023-01-18,0
DC52,DC46,DC52->DC46,2023-01-19,0
DC52,DC46,DC52->DC46,2023-01-20,0
DC52,DC46,DC52->DC46,2023-01-21,0
DC52,DC46,DC52->DC46,2023-01-22,0
DC52,DC46,DC52->DC46,2023-01-23,0
DC52,DC46,DC52->DC46,2023-01-24,0
DC52,DC46,DC52->DC46,2023-01-25,0
DC52,DC46,DC52->DC46,2023-01-26,0
DC52,DC46,DC52->DC46,2023-01-27,0
DC52,DC46,DC52->DC46,2023-01-28,0
DC52,DC46,DC52->DC46,2023-01-29,0
DC52,DC46,DC52->DC46,2023-01-30,0
DC52,DC46,DC52->DC46,2023-01-31,0
DC52,DC5,DC52->DC5,2023-01-01,8
DC52,DC5,DC52->DC5,2023-01-02,8
DC52,DC5,DC52->DC5,2023-01-03,5
DC52,DC5,DC52->DC5,2023-01-04,4
DC52,DC5,DC52->DC5,2023-01-05,5
DC52,DC5,DC52->DC5,2023-01-06,9
DC52,DC5,DC52->DC5,2023-01-07,6
DC52,DC5,DC52->DC5,2023-01-08,8
DC52,DC5,DC52->DC5,2023-01-09,8
DC52,DC5,DC52->DC5,2023-01-10,5
DC52,DC5,DC52->DC5,2023-01-11,4
DC52,DC5,DC52->DC5,2023-01-12,5
DC52,DC5,DC52->DC5,2023-01-13,9
DC52,DC5,DC52->DC5,2023-01-14,6
DC52,DC5,DC52->DC5,2023-01-15,8
DC52,DC5,DC52->DC5,2023-01-16,8
DC52,DC5,DC52->DC5,2023-01-17,5
DC52,DC5,DC52->DC5,2023-01-18,4
DC52,DC5,DC52->DC5,2023-01-19,5
DC52,DC5,DC52->DC5,2023-01-20,9
DC52,DC5,DC52->DC5,2023-01-21,6
DC52,DC5,DC52->DC5,2023-01-22,8
DC52,DC5,DC52->DC5,2023-01-23,8
DC52,DC5,DC52->DC5,2023-01-24,5
DC52,DC5,DC52->DC5,2023-01-25,4
DC52,DC5,DC52->DC5,2023-01-26,5
DC52,DC5,DC52->DC5,2023-01-27,9
DC52,DC5,DC52->DC5,2023-01-28,6
DC52,DC5,DC52->DC5,2023-01-29,8
DC52,DC5,DC52->DC5,2023-01-30,8
DC52,DC5,DC52->DC5,2023-01-31,5
DC52,DC62,DC52->DC62,2023-01-01,28
DC52,DC62,DC52->DC62,2023-01-02,35
DC52,DC62,DC52->DC62,2023-01-03,33
DC52,DC62,DC52->DC62,2023-01-04,23
DC52,DC62,DC52->DC62,2023-01-05,34
DC52,DC62,DC52->DC62,2023-01-06,95
DC52,DC62,DC52->DC62,2023-01-07,58
DC52,DC62,DC52->DC62,2023-01-08,95
DC52,DC62,DC52->DC62,2023-01-09,93
DC52,DC62,DC52->DC62,2023-01-10,140
DC52,DC62,DC52->DC62,2023-01-11,51
DC52,DC62,DC52->DC62,2023-01-12,58
DC52,DC62,DC52->DC62,2023-01-13,71
DC52,DC62,DC52->DC62,2023-01-14,38
DC52,DC62,DC52->DC62,2023-01-15,67
DC52,DC62,DC52->DC62,2023-01-16,109
DC52,DC62,DC52->DC62,2023-01-17,79
DC52,DC62,DC52->DC62,2023-01-18,84
DC52,DC62,DC52->DC62,2023-01-19,71
DC52,DC62,DC52->DC62,2023-01-20,76
DC52,DC62,DC52->DC62,2023-01-21,49
DC52,DC62,DC52->DC62,2023-01-22,57
DC52,DC62,DC52->DC62,2023-01-23,67
DC52,DC62,DC52->DC62,2023-01-24,53
DC52,DC62,DC52->DC62,2023-01-25,46
DC52,DC62,DC52->DC62,2023-01-26,44
DC52,DC62,DC52->DC62,2023-01-27,49
DC52,DC62,DC52->DC62,2023-01-28,70
DC52,DC62,DC52->DC62,2023-01-29,53
DC52,DC62,DC52->DC62,2023-01-30,62
DC52,DC62,DC52->DC62,2023-01-31,31
DC52,DC64,DC52->DC64,2023-01-01,0
DC52,DC64,DC52->DC64,2023-01-02,0
DC52,DC64,DC52->DC64,2023-01-03,0
DC52,DC64,DC52->DC64,2023-01-04,0
DC52,DC64,DC52->DC64,2023-01-05,0
DC52,DC64,DC52->DC64,2023-01-06,0
DC52,DC64,DC52->DC64,2023-01-07,0
DC52,DC64,DC52->DC64,2023-01-08,0
DC52,DC64,DC52->DC64,2023-01-09,0
DC52,DC64,DC52->DC64,2023-01-10,0
DC52,DC64,DC52->DC64,2023-01-11,0
DC52,DC64,DC52->DC64,2023-01-12,0
DC52,DC64,DC52->DC64,2023-01-13,0
DC52,DC64,DC52->DC64,2023-01-14,0
DC52,DC64,DC52->DC64,2023-01-15,0
DC52,DC64,DC52->DC64,2023-01-16,0
DC52,DC64,DC52->DC64,2023-01-17,0
DC52,DC64,DC52->DC64,2023-01-18,0
DC52,DC64,DC52->DC64,2023-01-19,0
DC52,DC64,DC52->DC64,2023-01-20,0
DC52,DC64,DC52->DC64,2023-01-21,0
DC52,DC64,DC52->DC64,2023-01-22,0
DC52,DC64,DC52->DC64,2023-01-23,0
DC52,DC64,DC52->DC64,2023-01-24,0
DC52,DC64,DC52->DC64,2023-01-25,0
DC52,DC64,DC52->DC64,2023-01-26,0
DC52,DC64,DC52->DC64,2023-01-27,0
DC52,DC64,DC52->DC64,2023-01-28,0
DC52,DC64,DC52->DC64,2023-01-29,0
DC52,DC64,DC52->DC64,2023-01-30,0
DC52,DC64,DC52->DC64,2023-01-31,0
DC52,DC65,DC52->DC65,2023-01-01,0
DC52,DC65,DC52->DC65,2023-01-02,0
DC52,DC65,DC52->DC65,2023-01-03,0
DC52,DC65,DC52->DC65,2023-01-04,0
DC52,DC65,DC52->DC65,2023-01-05,0
DC52,DC65,DC52->DC65,2023-01-06,0
DC52,DC65,DC52->DC65,2023-01-07,0
DC52,DC65,DC52->DC65,2023-01-08,0
DC52,DC65,DC52->DC65,2023-01-09,0
DC52,DC65,DC52->DC65,2023-01-10,0
DC52,DC65,DC52->DC65,2023-01-11,0
DC52,DC65,DC52->DC65,2023-01-12,0
DC52,DC65,DC52->DC65,2023-01-13,0
DC52,DC65,DC52->DC65,2023-01-14,0
DC52,DC65,DC52->DC65,2023-01-15,0
DC52,DC65,DC52->DC65,2023-01-16,0
DC52,DC65,DC52->DC65,2023-01-17,0
DC52,DC65,DC52->DC65,2023-01-18,0
DC52,DC65,DC52->DC65,2023-01-19,0
DC52,DC65,DC52->DC65,2023-01-20,0
DC52,DC65,DC52->DC65,2023-01-21,0
DC52,DC65,DC52->DC65,2023-01-22,0
DC52,DC65,DC52->DC65,2023-01-23,0
DC52,DC65,DC52->DC65,2023-01-24,0
DC52,DC65,DC52->DC65,2023-01-25,0
DC52,DC65,DC52->DC65,2023-01-26,0
DC52,DC65,DC52->DC65,2023-01-27,0
DC52,DC65,DC52->DC65,2023-01-28,0
DC52,DC65,DC52->DC65,2023-01-29,0
DC52,DC65,DC52->DC65,2023-01-30,0
DC52,DC65,DC52->DC65,2023-01-31,0
DC52,DC70,DC52->DC70,2023-01-01,3
DC52,DC70,DC52->DC70,2023-01-02,8
DC52,DC70,DC52->DC70,2023-01-03,4
DC52,DC70,DC52->DC70,2023-01-04,8
DC52,DC70,DC52->DC70,2023-01-05,2
DC52,DC70,DC52->DC70,2023-01-06,20
DC52,DC70,DC52->DC70,2023-01-07,3
DC52,DC70,DC52->DC70,2023-01-08,1
DC52,DC70,DC52->DC70,2023-01-09,4
DC52,DC70,DC52->DC70,2023-01-10,12
DC52,DC70,DC52->DC70,2023-01-11,6
DC52,DC70,DC52->DC70,2023-01-12,13
DC52,DC70,DC52->DC70,2023-01-13,0
DC52,DC70,DC52->DC70,2023-01-14,10
DC52,DC70,DC52->DC70,2023-01-15,30
DC52,DC70,DC52->DC70,2023-01-16,17
DC52,DC70,DC52->DC70,2023-01-17,3
DC52,DC70,DC52->DC70,2023-01-18,9
DC52,DC70,DC52->DC70,2023-01-19,8
DC52,DC70,DC52->DC70,2023-01-20,0
DC52,DC70,DC52->DC70,2023-01-21,1
DC52,DC70,DC52->DC70,2023-01-22,7
DC52,DC70,DC52->DC70,2023-01-23,3
DC52,DC70,DC52->DC70,2023-01-24,7
DC52,DC70,DC52->DC70,2023-01-25,30
DC52,DC70,DC52->DC70,2023-01-26,2
DC52,DC70,DC52->DC70,2023-01-27,0
DC52,DC70,DC52->DC70,2023-01-28,13
DC52,DC70,DC52->DC70,2023-01-29,14
DC52,DC70,DC52->DC70,2023-01-30,3
DC52,DC70,DC52->DC70,2023-01-31,9
DC52,DC8,DC52->DC8,2023-01-01,279
DC52,DC8,DC52->DC8,2023-01-02,253
DC52,DC8,DC52->DC8,2023-01-03,256
DC52,DC8,DC52->DC8,2023-01-04,245
DC52,DC8,DC52->DC8,2023-01-05,215
DC52,DC8,DC52->DC8,2023-01-06,416
DC52,DC8,DC52->DC8,2023-01-07,289
DC52,DC8,DC52->DC8,2023-01-08,265
DC52,DC8,DC52->DC8,2023-01-09,319
DC52,DC8,DC52->DC8,2023-01-10,379
DC52,DC8,DC52->DC8,2023-01-11,302
DC52,DC8,DC52->DC8,2023-01-12,363
DC52,DC8,DC52->DC8,2023-01-13,331
DC52,DC8,DC52->DC8,2023-01-14,248
DC52,DC8,DC52->DC8,2023-01-15,299
DC52,DC8,DC52->DC8,2023-01-16,320
DC52,DC8,DC52->DC8,2023-01-17,259
DC52,DC8,DC52->DC8,2023-01-18,258
DC52,DC8,DC52->DC8,2023-01-19,250
DC52,DC8,DC52->DC8,2023-01-20,267
DC52,DC8,DC52->DC8,2023-01-21,264
DC52,DC8,DC52->DC8,2023-01-22,365
DC52,DC8,DC52->DC8,2023-01-23,200
DC52,DC8,DC52->DC8,2023-01-24,190
DC52,DC8,DC52->DC8,2023-01-25,275
DC52,DC8,DC52->DC8,2023-01-26,184
DC52,DC8,DC52->DC8,2023-01-27,282
DC52,DC8,DC52->DC8,2023-01-28,192
DC52,DC8,DC52->DC8,2023-01-29,240
DC52,DC8,DC52->DC8,2023-01-30,196
DC52,DC8,DC52->DC8,2023-01-31,201
DC52,DC9,DC52->DC9,2023-01-01,0
DC52,DC9,DC52->DC9,2023-01-02,0
DC52,DC9,DC52->DC9,2023-01-03,0
DC52,DC9,DC52->DC9,2023-01-04,0
DC52,DC9,DC52->DC9,2023-01-05,0
DC52,DC9,DC52->DC9,2023-01-06,0
DC52,DC9,DC52->DC9,2023-01-07,0
DC52,DC9,DC52->DC9,2023-01-08,0
DC52,DC9,DC52->DC9,2023-01-09,0
DC52,DC9,DC52->DC9,2023-01-10,0
DC52,DC9,DC52->DC9,2023-01-11,0
DC52,DC9,DC52->DC9,2023-01-12,0
DC52,DC9,DC52->DC9,2023-01-13,0
DC52,DC9,DC52->DC9,2023-01-14,0
DC52,DC9,DC52->DC9,2023-01-15,0
DC52,DC9,DC52->DC9,2023-01-16,0
DC52,DC9,DC52->DC9,2023-01-17,0
DC52,DC9,DC52->DC9,2023-01-18,0
DC52,DC9,DC52->DC9,2023-01-19,0
DC52,DC9,DC52->DC9,2023-01-20,0
DC52,DC9,DC52->DC9,2023-01-21,0
DC52,DC9,DC52->DC9,2023-01-22,0
DC52,DC9,DC52->DC9,2023-01-23,0
DC52,DC9,DC52->DC9,2023-01-24,0
DC52,DC9,DC52->DC9,2023-01-25,0
DC52,DC9,DC52->DC9,2023-01-26,0
DC52,DC9,DC52->DC9,2023-01-27,0
DC52,DC9,DC52->DC9,2023-01-28,0
DC52,DC9,DC52->DC9,2023-01-29,0
DC52,DC9,DC52->DC9,2023-01-30,0
DC52,DC9,DC52->DC9,2023-01-31,0
DC53,DC10,DC53->DC10,2023-01-01,264
DC53,DC10,DC53->DC10,2023-01-02,215
DC53,DC10,DC53->DC10,2023-01-03,191
DC53,DC10,DC53->DC10,2023-01-04,194
DC53,DC10,DC53->DC10,2023-01-05,230
DC53,DC10,DC53->DC10,2023-01-06,252
DC53,DC10,DC53->DC10,2023-01-07,156
DC53,DC10,DC53->DC10,2023-01-08,264
DC53,DC10,DC53->DC10,2023-01-09,215
DC53,DC10,DC53->DC10,2023-01-10,191
DC53,DC10,DC53->DC10,2023-01-11,194
DC53,DC10,DC53->DC10,2023-01-12,230
DC53,DC10,DC53->DC10,2023-01-13,252
DC53,DC10,DC53->DC10,2023-01-14,156
DC53,DC10,DC53->DC10,2023-01-15,264
DC53,DC10,DC53->DC10,2023-01-16,215
DC53,DC10,DC53->DC10,2023-01-17,191
DC53,DC10,DC53->DC10,2023-01-18,194
DC53,DC10,DC53->DC10,2023-01-19,230
DC53,DC10,DC53->DC10,2023-01-20,252
DC53,DC10,DC53->DC10,2023-01-21,156
DC53,DC10,DC53->DC10,2023-01-22,264
DC53,DC10,DC53->DC10,2023-01-23,215
DC53,DC10,DC53->DC10,2023-01-24,191
DC53,DC10,DC53->DC10,2023-01-25,194
DC53,DC10,DC53->DC10,2023-01-26,230
DC53,DC10,DC53->DC10,2023-01-27,252
DC53,DC10,DC53->DC10,2023-01-28,156
DC53,DC10,DC53->DC10,2023-01-29,264
DC53,DC10,DC53->DC10,2023-01-30,215
DC53,DC10,DC53->DC10,2023-01-31,191
DC53,DC14,DC53->DC14,2023-01-01,202
DC53,DC14,DC53->DC14,2023-01-02,187
DC53,DC14,DC53->DC14,2023-01-03,202
DC53,DC14,DC53->DC14,2023-01-04,161
DC53,DC14,DC53->DC14,2023-01-05,222
DC53,DC14,DC53->DC14,2023-01-06,227
DC53,DC14,DC53->DC14,2023-01-07,149
DC53,DC14,DC53->DC14,2023-01-08,202
DC53,DC14,DC53->DC14,2023-01-09,187
DC53,DC14,DC53->DC14,2023-01-10,202
DC53,DC14,DC53->DC14,2023-01-11,161
DC53,DC14,DC53->DC14,2023-01-12,222
DC53,DC14,DC53->DC14,2023-01-13,227
DC53,DC14,DC53->DC14,2023-01-14,149
DC53,DC14,DC53->DC14,2023-01-15,202
DC53,DC14,DC53->DC14,2023-01-16,187
DC53,DC14,DC53->DC14,2023-01-17,202
