date,mean_flow_m3s,mean_sediment_kgm3,mean_sediment_flux_kg_s,water_volume_m3,sediment_mass_kg,water_volume_1e8_m3,sediment_mass_1e4_t,year,month,day_of_year
2020-08-14,2473.125,16.122413084926205,39964.214173417706,213678000.0,3452908104.5832896,2.13678,345.29081045832896,2020,8,227
2020-08-15,3024.7916666666665,17.166764242117583,52100.248529430326,261342000.0,4501461472.9427805,2.61342,450.146147294278,2020,8,228
2020-08-16,3249.375,17.25141199380344,56177.57694563304,280746000.0,4853742648.1026945,2.80746,485.37426481026944,2020,8,229
2020-08-17,2457.2916666666665,11.968530039425184,30086.049544716603,212310000.0,2599434680.6635146,2.1231,259.94346806635144,2020,8,230
2020-08-18,1881.4583333333333,8.511725516058002,16036.363485944044,162558000.0,1385541805.1855655,1.62558,138.55418051855654,2020,8,231
2020-08-19,1910.2083333333333,9.564202374685113,18344.636539272236,165042000.0,1584976596.9931211,1.65042,158.49765969931212,2020,8,232
2020-08-20,2122.5,10.673757259025827,22675.3621367649,183384000.0,1959151288.6164873,1.83384,195.91512886164872,2020,8,233
2020-08-21,2210.4166666666665,12.01190235158623,26565.56425142375,190980000.0,2295264751.3230124,1.9098,229.52647513230124,2020,8,234
2020-08-22,3094.5833333333335,17.151522372165044,53843.51250823276,267372000.0,4652079480.71131,2.67372,465.20794807113106,2020,8,235
2020-08-23,4011.25,19.205110926456033,76914.54061375411,346572000.0,6645416309.028356,3.46572,664.5416309028355,2020,8,236
2020-08-24,4279.166666666667,15.643093219704,66918.88329977963,369720000.0,5781791517.10096,3.6972,578.179151710096,2020,8,237
2020-08-25,4213.333333333333,13.405472203765031,56524.885038443994,364032000.0,4883750067.321561,3.64032,488.37500673215607,2020,8,238
2020-08-26,4066.0416666666665,12.816860206785051,52104.6414618259,351306000.0,4501841022.301758,3.51306,450.18410223017577,2020,8,239
2020-08-27,4012.7083333333335,12.893179000413491,51731.12243838852,346698000.0,4469568978.676768,3.46698,446.95689786767684,2020,8,240
2020-08-28,3999.7916666666665,13.044953513510352,52176.33900207167,345582000.0,4508035689.778993,3.45582,450.80356897789926,2020,8,241
2020-08-29,4076.6666666666665,12.739454067391364,51932.57053406388,352224000.0,4486974094.14312,3.52224,448.697409414312,2020,8,242
2020-08-30,4055.0,13.013916189532294,52759.9177261999,350352000.0,4558456891.543672,3.50352,455.84568915436716,2020,8,243
2020-08-31,4013.75,13.24129573096468,53144.16298118262,346788000.0,4591655681.574179,3.46788,459.16556815741785,2020,8,244
2020-09-01,4108.541666666667,12.962578482270608,53257.77279707394,354978000.0,4601471569.667189,3.54978,460.14715696671885,2020,9,245
2020-09-02,4029.375,13.233930512216679,53312.27140842463,348138000.0,4606180249.687888,3.48138,460.6180249687888,2020,9,246
2020-09-03,3957.2916666666665,13.475907777374523,53326.12326298677,341910000.0,4607377049.922057,3.4191,460.7377049922057,2020,9,247
2020-09-04,3923.75,13.183444193122405,51728.673730982606,339012000.0,4469357410.356897,3.39012,446.9357410356897,2020,9,248
2020-09-05,3854.5833333333335,13.352149214082646,51459.05153543203,333036000.0,4446062052.661327,3.33036,444.60620526613275,2020,9,249
2020-09-06,3879.375,12.787514323149301,49649.67704938864,335178000.0,4289732097.0671787,3.35178,428.97320970671785,2020,9,250
2020-09-07,3971.6666666666665,12.74347323150392,50589.51325808612,343152000.0,4370933945.49864,3.43152,437.093394549864,2020,9,251
2020-09-08,4042.9166666666665,12.253325128103313,49551.932290102406,349308000.0,4281286949.8648477,3.49308,428.1286949864848,2020,9,252
2020-09-09,3597.2916666666665,12.606074472693708,45358.57398906397,310806000.0,3918980792.6551266,3.10806,391.89807926551265,2020,9,253
2020-09-10,2430.625,10.22196162931359,25302.29763664829,210006000.0,2186118515.806412,2.10006,218.61185158064123,2020,9,254
2020-09-11,1702.2916666666667,6.790766761110647,11585.354808105441,147078000.0,1000974655.4203101,1.47078,100.09746554203102,2020,9,255
2020-09-12,1505.2083333333333,5.715381473292759,8630.108069757443,130050000.0,745641337.2270432,1.3005,74.56413372270431,2020,9,256
2020-09-13,1628.3333333333333,6.555791534208583,10751.207034516347,140688000.0,928904287.7822124,1.40688,92.89042877822124,2020,9,257
2020-09-14,1700.625,7.0912258980056535,12054.407652864456,146934000.0,1041500821.207489,1.46934,104.1500821207489,2020,9,258
2020-09-15,1657.7083333333333,6.8665897183330165,11381.878304568272,143226000.0,983394285.5146987,1.43226,98.33942855146988,2020,9,259
2020-09-16,1673.75,7.1227624235967175,11954.148788525521,144612000.0,1032838455.328605,1.44612,103.28384553286051,2020,9,260
2020-09-17,1693.75,7.081323532292401,11984.073468746188,146340000.0,1035423947.6996707,1.4634,103.54239476996706,2020,9,261
2020-09-18,1649.5833333333333,7.287819005069214,12023.591630796835,142524000.0,1038838316.9008465,1.42524,103.88383169008465,2020,9,262
2020-09-19,1640.4166666666667,6.960550669101749,11417.054629740742,141732000.0,986433520.0096,1.41732,98.64335200096001,2020,9,263
2020-09-20,1691.4583333333333,7.3715531142518005,12476.310817160367,146142000.0,1077953254.6026556,1.46142,107.79532546026556,2020,9,264
2020-09-21,1719.1666666666667,7.426629912021787,12757.710920897327,148536000.0,1102266223.565529,1.48536,110.22662235655291,2020,9,265
2020-09-22,1681.6666666666667,7.145747648098978,12019.06802632335,145296000.0,1038447477.4743375,1.45296,103.84474774743374,2020,9,266
2020-09-23,1664.1666666666667,6.974917847879843,11583.974226148232,143784000.0,1000855373.1392072,1.43784,100.08553731392072,2020,9,267
2020-09-24,1573.9583333333333,6.505401869658217,10246.112880608021,135990000.0,885264152.884533,1.3599,88.52641528845331,2020,9,268
2020-09-25,1562.7083333333333,6.34436422520784,9907.565164590747,135018000.0,856013630.2206405,1.35018,85.60136302206405,2020,9,269
2020-09-26,1553.125,6.251790436102575,9713.792557342122,134190000.0,839271676.9543593,1.3419,83.92716769543593,2020,9,270
2020-09-27,1572.0833333333333,6.529720818873962,10262.842799642338,135828000.0,886709617.889098,1.35828,88.6709617889098,2020,9,271
2020-09-28,1556.0416666666667,6.4157476399144215,9975.494184222145,134442000.0,861882697.5167934,1.34442,86.18826975167934,2020,9,272
2020-09-29,1547.0833333333333,6.3175260144905785,9768.261374966767,133668000.0,843977782.7971287,1.33668,84.39777827971287,2020,9,273
2020-09-30,1518.3333333333333,6.409854367899579,9732.245002335789,131184000.0,840865968.2018121,1.31184,84.08659682018121,2020,9,274
2020-10-01,1507.0833333333333,6.0934702000122165,9174.833554781137,130212000.0,792705619.1330903,1.30212,79.27056191330902,2020,10,275
2020-10-02,1468.5416666666667,5.872963674252177,8619.755011855688,126882000.0,744746833.0243315,1.26882,74.47468330243315,2020,10,276
2020-10-03,1475.8333333333333,6.099545404060784,9012.574978361672,127512000.0,778686478.1304485,1.27512,77.86864781304484,2020,10,277
2020-10-04,1955.8333333333333,9.969880629084109,19829.826474058205,168984000.0,1713297007.358629,1.68984,171.3297007358629,2020,10,278
2020-10-05,2445.8333333333335,13.311336582325962,32564.639559713018,211320000.0,2813584857.9592047,2.1132,281.35848579592044,2020,10,279
2020-10-06,2501.875,12.620384199892294,31574.848279904672,216162000.0,2728066891.383764,2.16162,272.8066891383764,2020,10,280
2020-10-07,2446.875,11.426338396653307,27997.856411073226,211410000.0,2419014793.9167266,2.1141,241.90147939167267,2020,10,281
2020-10-08,2425.625,11.294682891842102,27382.989629138687,209574000.0,2365890303.9575825,2.09574,236.58903039575824,2020,10,282
2020-10-09,2352.2916666666665,10.97635299368582,25816.084141800722,203238000.0,2230509669.8515825,2.03238,223.05096698515825,2020,10,283
2020-10-10,2365.8333333333335,11.115052170424336,26304.63248761148,204408000.0,2272720246.929632,2.04408,227.2720246929632,2020,10,284
2020-10-11,2377.0833333333335,11.115789312004404,26431.726644908038,205380000.0,2283701182.1200542,2.0538,228.37011821200542,2020,10,285
2020-10-12,2368.75,11.43162114597029,27098.753820227208,204660000.0,2341332330.067631,2.0466,234.13323300676308,2020,10,286
2020-10-13,1833.75,8.109812428992422,14991.314181072079,158436000.0,1295249545.2446277,1.58436,129.52495452446277,2020,10,287
2020-10-14,1567.2916666666667,6.3138785846052885,9895.92411425556,135414000.0,855007843.4716804,1.35414,85.50078434716804,2020,10,288
2020-10-15,1470.625,6.0360439012658835,8877.901783259225,127062000.0,767050714.0735971,1.27062,76.70507140735971,2020,10,289
2020-10-16,1435.625,5.7113989956841715,8209.759870703369,124038000.0,709323252.828771,1.24038,70.9323252828771,2020,10,290
2020-10-17,1439.1666666666667,5.701516892778013,8201.567179186395,124344000.0,708615404.2817045,1.24344,70.86154042817046,2020,10,291
2020-10-18,1307.2916666666667,4.940407573258648,6475.033559005562,112950000.0,559442899.4980806,1.1295,55.94428994980806,2020,10,292
2020-10-19,1210.2083333333333,4.387700174198016,5316.1352252305705,104562000.0,459314083.4599213,1.04562,45.93140834599213,2020,10,293
2020-10-20,1123.3333333333333,3.8180412784599933,4287.806614259943,97056000.0,370466491.4720591,0.97056,37.046649147205905,2020,10,294
2020-10-21,1101.6666666666667,3.787585366449447,4172.024439291119,95184000.0,360462911.5547527,0.95184,36.046291155475274,2020,10,295
2020-10-22,1067.9166666666667,3.6091779598976963,3860.1957022546885,92268000.0,333520908.6748051,0.92268,33.35209086748051,2020,10,296
2020-10-23,970.9583333333334,3.214288465933709,3134.533630285072,83890800.0,270823705.6566302,0.838908,27.082370565663023,2020,10,297
2020-10-24,889.7083333333334,2.7287819424253157,2428.7981210372604,76870800.0,209848157.6576193,0.768708,20.98481576576193,2020,10,298
2020-10-25,885.9583333333334,2.689776586240896,2381.7749992436757,76546800.0,205785359.93465358,0.765468,20.57853599346536,2020,10,299
2020-10-26,877.7708333333334,2.6138680078149226,2295.1500530806675,75839400.0,198300964.58616966,0.758394,19.830096458616968,2020,10,300
2020-10-27,853.7291666666666,2.554565966554128,2180.9058372602517,73762200.0,188430264.33928576,0.737622,18.843026433928575,2020,10,301
2020-10-28,841.3958333333334,2.512659520628095,2116.787727643936,72696600.0,182890459.66843605,0.726966,18.289045966843606,2020,10,302
2020-10-29,878.1458333333334,2.9654993577672513,2617.06230099688,75871800.0,226114182.80613044,0.758718,22.611418280613044,2020,10,303
2020-10-30,800.6666666666666,2.4701150260255305,1978.0181571297896,69177600.0,170900768.77601382,0.691776,17.090076877601383,2020,10,304
2020-10-31,819.5,2.633074643303478,2158.724667505035,70804800.0,186513811.27243504,0.708048,18.651381127243503,2020,10,305
2020-11-01,807.2916666666666,2.491839686579716,2011.7409634413,69750000.0,173814419.24132833,0.6975,17.381441924132833,2020,11,306
2020-11-02,810.4375,2.564339990734443,2079.5106031357245,70021800.0,179669716.1109266,0.700218,17.96697161109266,2020,11,307
2020-11-03,774.4375,2.288123171862369,1776.2694951056121,66911400.0,153469684.37712488,0.669114,15.346968437712487,2020,11,308
2020-11-04,730.6875,2.097428477156059,1546.0939367527935,63131400.0,133582516.13544136,0.631314,13.358251613544136,2020,11,309
2020-11-05,730.8125,2.0985643564168996,1548.4804385883028,63142200.0,133788709.89402936,0.631422,13.378870989402936,2020,11,310
2020-11-06,716.25,2.032917985770678,1456.5978843634286,61884000.0,125850057.20900023,0.61884,12.585005720900023,2020,11,311
2020-11-07,671.2291666666666,1.7932737252129354,1207.0081455461948,57994200.0,104285503.77519123,0.579942,10.428550377519123,2020,11,312
2020-11-08,603.2083333333334,1.6283437085627133,999.1631028303709,52117200.0,86327692.08454405,0.521172,8.632769208454405,2020,11,313
2020-11-09,632.8541666666666,1.7231241652177613,1099.3709049509298,54678600.0,94985646.18776034,0.546786,9.498564618776033,2020,11,314
2020-11-10,671.1041666666666,1.768175698259584,1186.3715777216348,57983400.0,102502504.31514925,0.579834,10.250250431514925,2020,11,315
2020-11-11,655.0625,1.7880235285252448,1173.2866411804955,56597400.0,101371965.7979948,0.565974,10.13719657979948,2020,11,316
2020-11-12,650.7291666666666,1.7698745346568021,1151.909313641301,56223000.0,99524964.6986084,0.56223,9.95249646986084,2020,11,317
2020-11-13,645.7083333333334,1.7009786112612526,1098.7878790024176,55789200.0,94935272.74580888,0.557892,9.493527274580888,2020,11,318
2020-11-14,642.6041666666666,1.7381300862932922,1117.372580072667,55521000.0,96540990.91827843,0.55521,9.654099091827842,2020,11,319
2020-11-15,646.8125,1.7543350321279532,1134.8156387344354,55884600.0,98048071.18665522,0.558846,9.804807118665522,2020,11,320
2020-11-16,646.7083333333334,1.683097774768548,1088.5174030304458,55875600.0,94047903.62183052,0.558756,9.404790362183052,2020,11,321
2020-11-17,647.25,1.7561960792423656,1137.0488649783292,55922400.0,98241021.93412764,0.559224,9.824102193412765,2020,11,322
2020-11-18,730.8958333333334,2.0943987452186845,1534.6708154418277,63149400.0,132595558.45417391,0.631494,13.25955584541739,2020,11,323
2020-11-19,645.625,1.7542052506373293,1142.8503439495387,55782000.0,98742269.71724014,0.55782,9.874226971724013,2020,11,324
2020-11-20,675.2291666666666,1.8835462929688422,1273.5822090037268,58339800.0,110037502.857922,0.583398,11.0037502857922,2020,11,325
2020-11-21,677.875,1.882450886061318,1285.9597593675767,58568400.0,111106923.20935863,0.585684,11.110692320935863,2020,11,326
2020-11-22,1318.8958333333333,5.444684051223959,7606.168105043977,113952600.0,657172924.2757996,1.139526,65.71729242757996,2020,11,327
2020-11-23,1412.2916666666667,5.749430157846128,8380.153537767814,122022000.0,724045265.6631391,1.22022,72.4045265663139,2020,11,328
2020-11-24,753.8333333333334,2.217848164222267,1795.3277429540256,65131200.0,155116316.9912278,0.651312,15.51163169912278,2020,11,329
2020-11-25,527.7916666666666,1.3302072399034277,709.9898811550089,45601200.0,61343125.73179277,0.456012,6.134312573179277,2020,11,330
2020-11-26,504.0416666666667,1.2564119881976283,638.1760397902025,43549200.0,55138409.837873496,0.435492,5.513840983787349,2020,11,331
2020-11-27,499.7916666666667,1.278612542182469,644.376520498833,43182000.0,55674131.37109917,0.43182,5.5674131371099165,2020,11,332
2020-11-28,525.5,1.3235997131968154,704.3405448862782,45403200.0,60855023.078174435,0.454032,6.0855023078174435,2020,11,333
2020-11-29,537.3125,1.3763468232540708,775.0063084445709,46423800.0,66960545.04961093,0.464238,6.696054504961093,2020,11,334
2020-11-30,1141.3125,4.345501149067732,5370.641431829491,98609400.0,464023419.71006805,0.986094,46.402341971006805,2020,11,335
2020-12-01,883.4583333333334,2.8299964309059065,2651.63465068407,76330800.0,229101233.81910366,0.763308,22.910123381910367,2020,12,336
2020-12-02,671.6458333333334,1.889137155958343,1299.9815122154553,58030200.0,112318402.65541534,0.580302,11.231840265541534,2020,12,337
2020-12-03,638.125,1.718127583261259,1103.577070635081,55134000.0,95349058.90287101,0.55134,9.534905890287101,2020,12,338
2020-12-04,579.5208333333334,1.5025932317089454,885.3627578301567,50070600.0,76495342.27652554,0.500706,7.649534227652555,2020,12,339
2020-12-05,637.0208333333334,1.7122158909410585,1093.9688626844684,55038600.0,94518909.73593807,0.550386,9.451890973593807,2020,12,340
2020-12-06,614.6666666666666,1.6466426162121477,1032.9286048006386,53107200.0,89245031.45477517,0.531072,8.924503145477518,2020,12,341
2020-12-07,607.6458333333334,1.6133142203917796,985.5921234027008,52500600.0,85155159.46199335,0.525006,8.515515946199335,2020,12,342
2020-12-08,559.5,1.4261608326611848,811.8047858607993,48340800.0,70139933.49837306,0.483408,7.013993349837306,2020,12,343
2020-12-09,472.7083333333333,1.1973305227091124,567.3620542421783,40842000.0,49020081.4865242,0.40842,4.9020081486524205,2020,12,344
2020-12-10,563.8958333333334,1.3888460469727786,792.4803974647224,48720600.0,68470306.34095201,0.487206,6.8470306340952005,2020,12,345
2020-12-11,552.0833333333334,1.4519298362562985,814.7232445417612,47700000.0,70392088.32840817,0.477,7.039208832840817,2020,12,346
2020-12-12,477.8125,1.2211541074242682,584.4601969380515,41283000.0,50497361.01544765,0.41283,5.049736101544765,2020,12,347
2020-12-13,371.3958333333333,0.9327220338971095,349.3075290740469,32088600.0,30180170.51199765,0.320886,3.0180170511997653,2020,12,348
2020-12-14,304.5416666666667,0.7702276584636124,234.86900452084407,26312400.0,20292681.99060093,0.263124,2.029268199060093,2020,12,349
2020-12-15,286.6041666666667,0.7247904840675105,207.75936223520628,24762600.0,17950408.897121824,0.247626,1.7950408897121823,2020,12,350
2020-12-16,407.875,1.0394761853775154,443.45385137439484,35240400.0,38314412.75874771,0.352404,3.8314412758747713,2020,12,351
2020-12-17,676.75,1.8343764848601871,1269.7906590463988,58471200.0,109709912.94160886,0.584712,10.970991294160886,2020,12,352
2020-12-18,665.3125,1.8481744161034213,1256.9423170991192,57483000.0,108599816.1973639,0.57483,10.85998161973639,2020,12,353
2020-12-19,671.5208333333334,1.8657920031039554,1270.8662119438104,58019400.0,109802840.71194522,0.580194,10.980284071194522,2020,12,354
2020-12-20,544.9791666666666,1.4016147882009886,777.665208984875,47086200.0,67190274.0562932,0.470862,6.719027405629321,2020,12,355
2020-12-21,550.375,1.4537583606964593,819.8306878825952,47552400.0,70833371.43305622,0.475524,7.083337143305622,2020,12,356
2020-12-22,558.7708333333334,1.4774758815618443,840.1033285014055,48277800.0,72584927.58252144,0.482778,7.258492758252144,2020,12,357
2020-12-23,522.5625,1.3594255341789878,718.0963680163069,45149400.0,62043526.196608916,0.451494,6.204352619660892,2020,12,358
2020-12-24,527.1666666666666,1.3360131489130873,708.8177417929008,45547200.0,61241852.89090663,0.455472,6.124185289090663,2020,12,359
2020-12-25,490.0625,1.2648726754876296,635.9754883336328,42341400.0,54948282.19202588,0.423414,5.494828219202588,2020,12,360
2020-12-26,496.3333333333333,1.2883793083818973,656.2583378472475,42883200.0,56700720.39000218,0.428832,5.670072039000218,2020,12,361
2020-12-27,583.0416666666666,1.4576886883094915,868.4338826146223,50374800.0,75032687.45790337,0.503748,7.503268745790337,2020,12,362
2020-12-28,502.9791666666667,1.2488343784455562,634.5041268507449,43457400.0,54821156.55990436,0.434574,5.482115655990436,2020,12,363
2020-12-29,576.3125,1.5195413881068092,896.6478319751892,49793400.0,77470372.68265635,0.497934,7.747037268265635,2020,12,364
2020-12-30,749.3125,2.2076822579774094,1705.3815172133698,64740600.0,147344963.08723515,0.647406,14.734496308723516,2020,12,365
2020-12-31,646.5208333333334,1.7877369073258222,1247.5977683169144,55859400.0,107792447.18258141,0.558594,10.779244718258141,2020,12,366
2021-01-01,553.1666666666666,1.3648865328782078,765.9873503641285,47793600.0,66181307.0714607,0.477936,6.61813070714607,2021,1,1
2021-01-02,584.4375,1.539324489422684,906.5493849344415,50495400.0,78325866.85833575,0.504954,7.832586685833575,2021,1,2
2021-01-03,528.3125,1.3456103172464218,717.8893664421979,45646200.0,62025641.2606059,0.456462,6.20256412606059,2021,1,3
2021-01-04,533.1875,1.386269567913588,750.2697936300725,46067400.0,64823310.16963827,0.460674,6.482331016963827,2021,1,4
2021-01-05,446.6458333333333,1.133974145696794,507.3218322159309,38590200.0,43832606.30345643,0.385902,4.383260630345643,2021,1,5
2021-01-06,439.6666666666667,1.114262537784035,490.1849960638978,37987200.0,42351983.659920774,0.379872,4.235198365992077,2021,1,6
2021-01-07,398.625,1.0017203879690295,399.99129949541685,34441200.0,34559248.276404016,0.344412,3.4559248276404015,2021,1,7
2021-01-08,384.25,1.1384909871485414,437.4684043059608,33199200.0,37797270.13203502,0.331992,3.7797270132035017,2021,1,8
2021-01-09,395.625,0.99346693745973,393.45075560129635,34182000.0,33994145.283952005,0.34182,3.3994145283952006,2021,1,9
2021-01-10,415.0208333333333,1.2506148644358597,518.1066885017304,35857800.0,44764417.88654951,0.358578,4.476441788654951,2021,1,10
2021-01-11,427.9375,1.0817667261724386,463.48328758023723,36973800.0,40044956.046932496,0.369738,4.00449560469325,2021,1,11
2021-01-12,425.5,1.0749389365483943,457.72282573292176,36763200.0,39547252.14332444,0.367632,3.954725214332444,2021,1,12
2021-01-13,429.9166666666667,1.0870123940359746,467.34038150934975,37144800.0,40378208.96240782,0.371448,4.037820896240782,2021,1,13
2021-01-14,422.5833333333333,1.1140904899363753,470.9960483397378,36511200.0,40694058.576553345,0.365112,4.069405857655335,2021,1,14
2021-01-15,409.0416666666667,1.0297637326767257,421.30533441238026,35341200.0,36400780.893229656,0.353412,3.6400780893229654,2021,1,15
2021-01-16,380.7916666666667,0.9536303194267438,363.3220432453515,32900400.0,31391024.53639837,0.329004,3.139102453639837,2021,1,16
2021-01-17,351.5,0.8760986896067456,308.07751325495565,30369600.0,26617897.145228166,0.303696,2.6617897145228167,2021,1,17
2021-01-18,340.5416666666667,0.8751577808315427,298.0796293182121,29422800.0,25754079.973093525,0.294228,2.5754079973093527,2021,1,18
2021-01-19,337.625,0.8393064793580524,283.49616517871243,29170800.0,24494068.671440754,0.291708,2.4494068671440754,2021,1,19
2021-01-20,332.0208333333333,0.818058906645871,271.6418217272084,28686600.0,23469853.397230808,0.286866,2.346985339723081,2021,1,20
2021-01-21,332.1458333333333,0.8243524649479651,273.82352363739955,28697400.0,23658352.442271322,0.286974,2.365835244227132,2021,1,21
2021-01-22,322.5208333333333,0.7991773106680605,257.77217456592996,27865800.0,22271515.88249635,0.278658,2.227151588249635,2021,1,22
2021-01-23,318.8125,0.7895038633701533,251.73303210434108,27545400.0,21749733.97381507,0.275454,2.174973397381507,2021,1,23
2021-01-24,305.875,0.7331275023914233,224.2674380230538,26427600.0,19376706.64519185,0.264276,1.9376706645191848,2021,1,24
2021-01-25,280.8541666666667,0.696484026933899,195.64975851948586,24265800.0,16904139.136083577,0.242658,1.6904139136083576,2021,1,25
2021-01-26,272.4791666666667,0.6760369749908547,184.21291924781167,23542200.0,15915996.223010927,0.235422,1.5915996223010926,2021,1,26
2021-01-27,268.0625,0.6652941220970066,178.37013525605448,23160600.0,15411179.686123107,0.231606,1.5411179686123107,2021,1,27
2021-01-28,260.4166666666667,0.6495746321899617,169.21880038607972,22500000.0,14620504.353357287,0.225,1.4620504353357286,2021,1,28
2021-01-29,252.375,0.6273612861339822,158.33497607882,21805200.0,13680141.933210049,0.218052,1.3680141933210048,2021,1,29
2021-01-30,252.0,0.6264181838232271,157.8598918630995,21772800.0,13639094.656971797,0.217728,1.3639094656971797,2021,1,30
2021-01-31,248.3125,0.5624273972413899,139.67696596717,21454200.0,12068089.859563487,0.214542,1.2068089859563487,2021,1,31
2021-02-01,239.375,0.5960191099358036,142.69472903704136,20682000.0,12328824.588800373,0.20682,1.2328824588800373,2021,2,32
2021-02-02,237.66666666666666,0.5918281600327818,140.66243369881636,20534400.0,12153234.271577733,0.205344,1.2153234271577733,2021,2,33
2021-02-03,237.20833333333334,0.5907120736375586,140.12741228581407,20494800.0,12107008.421494337,0.204948,1.2107008421494336,2021,2,34
2021-02-04,232.83333333333334,0.5801304295124736,135.10093222747489,20116800.0,11672720.54445383,0.201168,1.167272054445383,2021,2,35
2021-02-05,229.66666666666666,0.529155873793372,121.44241078090363,19843200.0,10492624.291470073,0.198432,1.0492624291470074,2021,2,36
2021-02-06,225.60416666666666,0.5620479530318907,126.81188558046323,19492200.0,10956546.914152022,0.194922,1.0956546914152023,2021,2,37
2021-02-07,238.0,0.5841846732664691,139.15969277453698,20563200.0,12023397.455719994,0.205632,1.2023397455719995,2021,2,38
2021-02-08,277.75,0.6639020194126847,184.8264644107643,23997600.0,15969006.525090035,0.239976,1.5969006525090035,2021,2,39
2021-02-09,291.2291666666667,0.6921984903901571,201.6734291796043,25162200.0,17424584.28111781,0.251622,1.7424584281117812,2021,2,40
2021-02-10,319.5,0.6814084070228605,217.4125416725176,27604800.0,18784443.60050552,0.276048,1.878444360050552,2021,2,41
2021-02-11,315.8333333333333,0.7469810222685759,235.99777716466747,27288000.0,20390207.94702727,0.27288,2.039020794702727,2021,2,42
2021-02-12,321.6666666666667,0.7606540199857376,245.30592820005654,27792000.0,21194432.196484886,0.27792,2.1194432196484887,2021,2,43
2021-02-13,288.1666666666667,0.685829588827477,197.88690783701028,24897600.0,17097428.837117687,0.248976,1.7097428837117687,2021,2,44
2021-02-14,285.5833333333333,0.6804132260291085,194.7560029167922,24674400.0,16826918.652010847,0.246744,1.6826918652010847,2021,2,45
2021-02-15,363.3333333333333,0.879250014316284,320.59620235081996,31392000.0,27699511.883110844,0.31392,2.7699511883110843,2021,2,46
2021-02-16,442.9791666666667,1.0671802845246552,474.8036500367532,38273400.0,41023035.363175474,0.382734,4.102303536317548,2021,2,47
2021-02-17,448.1875,1.080539019395363,484.7685471299707,38723400.0,41884002.47202947,0.387234,4.188400247202947,2021,2,48
2021-02-18,484.625,1.1872381172263096,579.3394113592534,41871600.0,50054925.1414395,0.418716,5.00549251414395,2021,2,49
2021-02-19,736.0416666666666,2.074099435341162,1541.1910934134796,63594000.0,133158910.47092465,0.63594,13.315891047092464,2021,2,50
2021-02-20,687.1041666666666,1.9774268673171653,1364.6660587918436,59365800.0,117907147.47961529,0.593658,11.790714747961529,2021,2,51
2021-02-21,606.1875,1.5784143661768615,960.187135571096,52374600.0,82960168.5133427,0.523746,8.296016851334269,2021,2,52
2021-02-22,606.1041666666666,1.554626517142463,952.4062236766002,52367400.0,82287897.72565825,0.523674,8.228789772565825,2021,2,53
2021-02-23,588.625,1.5278164031657822,899.8327570093915,50857200.0,77745550.20561142,0.508572,7.7745550205611424,2021,2,54
2021-02-24,598.9791666666666,1.5646303964290036,937.9900438198356,51751800.0,81042339.7860338,0.517518,8.104233978603379,2021,2,55
2021-02-25,704.0625,1.9649539781467402,1385.9284008753295,60831000.0,119744213.83562848,0.60831,11.974421383562849,2021,2,56
2021-02-26,751.5,2.238019135447955,1703.3074561574078,64929600.0,147165764.21200004,0.649296,14.716576421200005,2021,2,57
2021-02-27,785.25,2.3132657371856498,1828.886479274767,67845600.0,158015791.80933988,0.678456,15.801579180933988,2021,2,58
2021-02-28,795.0,2.5214093743183863,2008.202803203115,68688000.0,173508722.19674915,0.68688,17.350872219674915,2021,2,59
2021-03-01,856.9375,2.653874691337814,2316.4640081757875,74039400.0,200142490.30638805,0.740394,20.014249030638805,2021,3,60
2021-03-02,888.1041666666666,2.7898017538897246,2489.0746547281333,76732200.0,215056050.1685107,0.767322,21.50560501685107,2021,3,61
2021-03-03,892.5208333333334,3.013221550994038,2687.7158090050866,77113800.0,232218645.8980395,0.771138,23.22186458980395,2021,3,62
2021-03-04,943.9791666666666,3.067129396824697,2905.5064483244896,81559800.0,251035757.1352359,0.815598,25.10357571352359,2021,3,63
2021-03-05,1099.1666666666667,3.898375050951918,4286.86568891116,94968000.0,370385195.5219242,0.94968,37.03851955219242,2021,3,64
2021-03-06,998.625,3.3939136783120603,3398.4926868909242,86281200.0,293629768.1473759,0.862812,29.36297681473759,2021,3,65
2021-03-07,1005.9166666666666,3.3882175298137294,3409.27606972737,86911200.0,294561452.4244448,0.869112,29.456145242444478,2021,3,66
2021-03-08,1010.3541666666666,3.4124131242184794,3449.831241642402,87294600.0,298065419.2779035,0.872946,29.80654192779035,2021,3,67
2021-03-09,964.4791666666666,3.169132709151197,3056.745974639305,83331000.0,264102852.20883596,0.83331,26.410285220883598,2021,3,68
2021-03-10,938.2083333333334,3.0482452511744196,2860.5455881525572,81061200.0,247151138.81638095,0.810612,24.715113881638096,2021,3,69
2021-03-11,928.9375,2.98749716968647,2775.626988423685,80260200.0,239814171.7998064,0.802602,23.98141717998064,2021,3,70
2021-03-12,971.0625,3.215898803505443,3160.191453296862,83899800.0,273040541.5648489,0.838998,27.30405415648489,2021,3,71
2021-03-13,1192.0833333333333,4.615178775410828,5537.92510707458,102996000.0,478476729.25124377,1.02996,47.84767292512438,2021,3,72
2021-03-14,1385.4166666666667,5.7661457519955635,7999.592433599887,119700000.0,691164786.2630303,1.197,69.11647862630304,2021,3,73
2021-03-15,1471.875,6.587811081482154,9702.492614279594,127170000.0,838295361.8737569,1.2717,83.8295361873757,2021,3,74
