task_id,latitude,longitude,actual_completed,original_price,threshold_price,threshold_price_change,predicted_probability_original,threshold_probability,threshold_probability_change,target_unreachable_at_85,nearest_member_km,members_2km,tasks_2km,region,improved_price,improved_price_change,improved_probability,improved_probability_change
A0402,23.0303004946802,113.314598833626,1,65.0,85.0,20.0,0.46181767590536466,0.7159982584130063,0.2541805825076417,1,0.2754252973514801,15,4,0,70.0,5.0,0.529068165887523,0.06725048998215838
A0403,22.9747908619712,113.329363505152,1,66.0,85.0,19.0,0.42947223561588865,0.6769594721191795,0.24748723650329085,1,1.2203029692056313,5,3,3,71.0,5.0,0.49635666640526527,0.06688443078937661
A0404,23.0133503923012,113.395322940947,1,68.0,71.0,3.0,0.7215663137806835,0.7528560448001166,0.03128973101943311,0,0.38371094765401764,1,2,0,67.5,-0.5,0.7161210393892771,-0.005445274391406407
A0405,22.889927928137,113.461447492481,1,72.0,65.0,-7.0,0.9819161390310488,0.9738467992878401,-0.00806933974320867,0,2.404450935110729,0,2,1,67.0,-5.0,0.9764559126166459,-0.005460226414402913
A0406,22.842244770478,113.34507674867,1,73.0,71.5,-1.5,0.7658948199964998,0.7510920386451995,-0.01480278135130031,0,4.129649247932969,0,1,3,68.0,-5.0,0.7141943727599882,-0.05170044723651157
A0407,23.4644497271334,113.17289253005,0,75.0,67.5,-7.5,0.81802513376478,0.7500497729426572,-0.06797536082212285,0,1.1417048877710998,3,10,4,70.0,-5.0,0.7744468731241129,-0.043578260640667166
A0408,23.0276837498034,113.317861522355,1,65.0,85.0,20.0,0.4764848722104316,0.7278208878226707,0.2513360156122391,1,0.2072768277496977,15,5,0,70.0,5.0,0.5437134112548184,0.0672285390443868
A0409,22.9755619199802,113.497229597034,1,75.0,65.0,-10.0,0.9674918474532136,0.9455433003650252,-0.021948547088188386,0,1.3365403465626655,1,0,1,70.0,-5.0,0.9578632582867258,-0.009628589166487789
A0410,22.8399689196883,113.349896587119,0,73.5,65.0,-8.5,0.9815934643643539,0.9712078713678378,-0.010385592996516091,0,3.6029772414063967,0,1,1,68.5,-5.0,0.9760381873708551,-0.005555276993498781
A0411,22.9122911460487,113.350763623513,1,75.0,85.0,10.0,0.6327035154634587,0.7470036187430249,0.11430010327956619,1,1.5715914936151494,1,0,3,77.5,2.5,0.6634145767518236,0.03071106128836487
A0412,23.0274921446275,113.320897653944,1,65.0,85.0,20.0,0.46131350540000415,0.715585558471931,0.2542720530719268,1,0.09769262941091612,17,5,0,70.0,5.0,0.5285626830862622,0.06724917768625804
A0413,22.9505863015384,113.360998992846,1,65.5,85.0,19.5,0.4044121874460657,0.6600837052896849,0.25567151784361913,1,0.5810318807841821,13,11,3,70.5,5.0,0.47061314090244155,0.06620095345637583
A0414,22.9728433412892,113.33540875269,1,65.5,85.0,19.5,0.43775232212263526,0.6900797763026666,0.25232745418003133,1,0.6622963616871056,5,3,3,70.5,5.0,0.5047853443274203,0.06703302220478502
A0415,22.9609932512206,113.442775215343,1,72.0,65.0,-7.0,0.9756569892741191,0.9648945590658814,-0.01076243020823775,0,1.2747381864482141,1,4,1,67.0,-5.0,0.9683677624256563,-0.007289226848462893
A0416,22.9628339452883,113.406359711981,1,65.5,65.0,-0.5,0.9475806287794571,0.9462260686927692,-0.0013545600866879948,0,0.5388322922186454,3,6,1,65.0,-0.5,0.9462260686927692,-0.0013545600866879948
A0417,22.9537741327476,113.406340583464,1,65.5,65.0,-0.5,0.9435098152713514,0.942056494430543,-0.001453320840808403,0,0.6396010456698061,5,9,1,65.0,-0.5,0.942056494430543,-0.001453320840808403
A0418,23.5419698533912,113.597955232004,1,75.0,68.5,-6.5,0.8134609209297701,0.7544329979383511,-0.05902792299141901,0,0.6317363586813771,5,10,4,70.0,-5.0,0.7690981709558846,-0.04436274997388545
A0419,22.9429413696911,113.406527119341,1,65.0,65.0,0.0,0.9426486622968929,0.9426486622968929,0.0,0,0.37432565947745283,4,7,1,65.0,0.0,0.9426486622968929,0.0
A0420,22.8944532099976,113.409663520219,1,70.0,65.0,-5.0,0.9469447327086548,0.931660174484708,-0.01528455822394681,0,0.17011934485721714,2,0,1,65.0,-5.0,0.931660174484708,-0.01528455822394681
A0421,23.0161960097444,113.331499140264,1,65.5,85.0,19.5,0.4798535191122914,0.7251497726753574,0.245296253563066,1,0.15139325516450186,14,4,0,70.5,5.0,0.5470606815030629,0.06720716239077146
A0422,23.156559482763,113.214927947664,1,66.5,79.5,13.0,0.598771851007587,0.7504233456547024,0.15165149464711536,0,0.9152883270646337,8,5,0,71.5,5.0,0.66145424813937,0.06268239713178303
A0423,22.9564903004594,113.37569955141,1,65.5,85.0,19.5,0.37297588178616004,0.6297886489782379,0.2568127671920779,1,0.34519156630424574,9,6,3,70.5,5.0,0.4378136287303822,0.06483774694422217
A0424,23.5536667149567,113.595113187405,1,75.0,65.5,-9.5,0.8357497136192165,0.7530635498160255,-0.08268616380319094,0,0.15052889822428314,4,13,4,70.0,-5.0,0.7953541617238727,-0.04039555189534372
A0425,23.2988137457814,113.362942086053,1,65.5,76.5,11.0,0.6241912871140305,0.750283549038079,0.12609226192404854,0,0.4485076218313578,4,2,0,70.5,5.0,0.6849917027305689,0.06080041561653837
A0426,23.4545743426997,113.498304440238,1,80.0,70.0,-10.0,0.8378193061388922,0.750864643400244,-0.08695466273864827,0,9.671238949770743,0,0,4,75.0,-5.0,0.7978096085089782,-0.04000969762991402
A0427,23.2516148006236,113.292355934019,1,66.0,83.0,17.0,0.5480203422724318,0.7518943450994408,0.20387400282700896,0,1.2545429479948114,7,4,0,71.0,5.0,0.6135137489465675,0.06549340667413572
A0428,23.2811907548296,113.237639583208,1,75.0,80.5,5.5,0.6952519054067563,0.7542043734111635,0.05895246800440723,0,1.2879391114647132,3,0,0,74.0,-1.0,0.6837160877560516,-0.01153581765070466
A0429,23.5532427964904,113.595383667194,1,75.0,65.5,-9.5,0.8357935269742574,0.7531229041489637,-0.0826706228252937,0,0.1576557211858476,4,13,4,70.0,-5.0,0.7954061126403523,-0.040387414333905025
A0430,23.2584006380005,113.299976259658,1,66.0,85.0,19.0,0.5164785030847927,0.7483395856720083,0.2318610825872156,1,0.6266636683924329,7,3,0,71.0,5.0,0.5830651704240998,0.06658666733930707
A0431,23.5538084332656,113.595332846458,1,75.0,65.5,-9.5,0.8359180950751488,0.7532916747556444,-0.0826264203195044,0,0.17792672559324996,4,13,4,70.0,-5.0,0.7955538243980073,-0.040364270677141545
A0432,23.2071763291842,113.264351529246,1,65.0,80.0,15.0,0.5776325658469932,0.7542401122279253,0.17660754638093212,0,0.23664565447428218,11,9,0,70.0,5.0,0.641640954418995,0.06400838857200186
A0433,23.2205046444513,113.282637918591,1,65.5,83.0,17.5,0.5434023963776524,0.7534423443498703,0.21003994797221792,0,0.623283197627187,13,11,0,70.5,5.0,0.6090876386055186,0.0656852422278662
A0434,23.2177287604034,113.273663975906,1,65.5,81.0,15.5,0.5660102079016682,0.7504151510416237,0.18440494313995548,0,0.9410898902450962,13,15,0,70.5,5.0,0.6306537075618958,0.06464349966022753
A0435,23.4580336555592,113.186915348548,0,75.0,73.5,-1.5,0.7658643029284846,0.75106021913412,-0.014804083794364598,0,0.7268944324345531,3,4,4,70.0,-5.0,0.7141596314629978,-0.05170467146548685
A0436,23.3754397964086,113.213463779751,0,75.0,83.0,8.0,0.6635788845005318,0.7521988072481613,0.08861992274762953,0,0.23771978371572283,7,4,4,76.0,1.0,0.6755005811262502,0.011921696625718403
A0437,23.474842874825,113.190817204106,0,75.0,77.0,2.0,0.7298605437725029,0.7505761790219736,0.020715635249470732,0,0.6447166852235984,3,2,4,72.0,-3.0,0.6968318352866912,-0.03302870848581163
A0438,23.472901888906,113.17009429132,0,75.0,73.5,-1.5,0.769519701268488,0.7548727677980495,-0.01464693347043855,0,0.8512120667574845,5,7,4,70.0,-5.0,0.7183253709157854,-0.0511943303527026
A0439,23.4684162918268,113.161180117391,0,75.0,72.0,-3.0,0.7792599678768751,0.750203953805781,-0.02905601407109415,0,0.18863991537398328,4,7,4,70.0,-5.0,0.7294685464451471,-0.04979142143172799
A0440,22.5261987627598,113.989221103445,0,69.5,85.0,15.5,0.46602014007854115,0.6679898159083172,0.20196967582977604,1,1.7839119140061683,1,0,2,74.5,5.0,0.53327620881507,0.06725606873652884
A0441,22.5552812580573,114.116091331883,0,67.0,85.0,18.0,0.21321086480528467,0.4168479339036311,0.20363706909834645,1,0.2869821024619982,23,4,2,72.0,5.0,0.26187469402224345,0.048663829216958776
A0442,22.7228646081948,114.244500689134,0,69.0,85.0,16.0,0.3785776403349844,0.5906347142103634,0.21205707387537898,1,1.4739887610614748,4,0,2,74.0,5.0,0.44370009987002373,0.06512245953503931
A0443,22.5677825311535,114.178127474059,0,73.0,85.0,12.0,0.3817526346625214,0.5410372188324363,0.15928458416991487,1,0.11052827170140671,3,0,2,78.0,5.0,0.4470283664129761,0.0652757317504547
A0444,22.5638244435893,113.990763435615,0,66.5,85.0,18.5,0.4072544113570744,0.6505750906546737,0.24332067929759926,1,1.874198592831964,3,3,2,71.5,5.0,0.4735506980694634,0.06629628671238902
A0445,22.6315777017323,114.123302633871,1,72.0,85.0,13.0,0.282001055679845,0.44175652935965337,0.15975547367980836,1,0.37077914498205133,13,1,2,77.0,5.0,0.3395890376945297,0.05758798201468468
A0446,22.6815574126063,113.946203836112,0,72.0,85.0,13.0,0.2692932673201868,0.4261222268101991,0.1568289594900123,1,0.13480643318351393,21,2,2,77.0,5.0,0.3254624947307921,0.05616922741060526
A0447,22.5470051749444,114.111156285752,0,66.5,85.0,18.5,0.23078948589024562,0.44844303552525067,0.21765354963500505,1,0.33886512433393184,16,2,2,71.5,5.0,0.28202732308825645,0.05123783719801084
A0448,22.5493806296082,114.0502176654,0,67.0,85.0,18.0,0.18801490333166118,0.37918506900216314,0.19117016567050196,1,0.46472274564796434,9,0,2,72.0,5.0,0.23262826285158475,0.04461335951992357
A0449,22.5342988046997,114.031744934255,0,66.0,85.0,19.0,0.38034663505746485,0.6308258055388408,0.25047917048137597,1,0.45661786425711537,4,3,2,71.0,5.0,0.4455552138370682,0.06520857877960334
A0450,22.5787279784552,114.493609587007,0,85.0,85.0,0.0,0.5613407241048513,0.5613407241048513,0.0,1,1.3604564798721637,1,0,2,85.0,0.0,0.5613407241048513,0.0
A0451,22.6404087152961,114.043871991263,0,66.0,85.0,19.0,0.16593585449025597,0.3564351094236854,0.19049925493342942,1,0.0998937255176772,24,2,2,71.0,5.0,0.20664345444503376,0.040707599954777796
A0452,22.7338322090264,113.831527301883,0,65.5,85.0,19.5,0.2483267456003896,0.48581009802410774,0.23748335242371815,1,0.6404446662571384,13,4,2,70.5,5.0,0.3019297898100339,0.05360304420964429
A0453,22.7856717283286,113.900408872501,0,65.5,85.0,19.5,0.2275697066641516,0.457278494943301,0.22970878827914937,1,0.08018701043217259,11,2,2,70.5,5.0,0.27835138877662485,0.05078168211247325
A0454,22.7724830477487,113.853852033528,0,66.0,85.0,19.0,0.3716178007159728,0.6221198523755775,0.25050205165960476,1,0.42094950711929624,4,2,2,71.0,5.0,0.4363837676619628,0.06476596694599002
A0455,22.7404093434381,113.789079515329,0,72.0,85.0,13.0,0.31533475326066,0.48131513929415315,0.16598038603349313,1,0.9515401251009117,4,0,2,77.0,5.0,0.3761635768820265,0.06082882362136649
A0456,22.6614932964768,114.027289854554,0,65.0,85.0,20.0,0.1709766853784915,0.3773065191927404,0.20632983381424888,1,0.049821241722285706,30,4,2,70.0,5.0,0.2126056892187041,0.04162900384021259
A0457,23.4663327934283,113.159491967779,0,72.0,72.0,0.0,0.7524737917815912,0.7524737917815912,0.0,0,0.4598955287928258,4,7,4,68.5,-3.5,0.7157034246152918,-0.036770367166299445
A0458,22.5819774592918,113.887926800664,0,66.5,85.0,18.5,0.3253015483422664,0.5664500731421571,0.24114852479989074,1,0.198686737490888,10,4,2,71.5,5.0,0.38696634459371726,0.06166479625145088
A0459,22.8051790039117,113.562851527771,0,72.0,65.0,-7.0,0.98453480806189,0.9776073172538357,-0.006927490808054326,0,1.8238559534602314,1,4,1,67.0,-5.0,0.97984903408786,-0.0046857739740300275
A0460,22.7052890344912,114.140315372427,0,85.0,85.0,0.0,0.7000191863316553,0.7000191863316553,0.0,1,1.717295673323276,1,1,2,80.5,-4.5,0.6467768198886031,-0.053242366443052136
A0461,23.1909642166212,113.333153377047,1,65.5,85.0,19.5,0.4322715275131853,0.6852903471046576,0.2530188195914723,1,0.26621113565516646,18,5,0,70.5,5.0,0.49921045325855556,0.06693892574537025
A0462,22.5239495360594,113.943441614942,1,65.5,85.0,19.5,0.3172393822953606,0.5705985900279127,0.2533592077325521,1,0.3549592299329545,16,7,2,70.5,5.0,0.3782326448556758,0.06099326256031523
A0463,23.0978520176137,113.30579152751,0,65.0,85.0,20.0,0.46719472520742783,0.7203734326077098,0.253178707400282,1,0.1772730073925299,12,3,0,70.0,5.0,0.534450644489582,0.06725591928215419
A0464,22.5271284915562,114.053908802739,0,65.5,85.0,19.5,0.224780741634903,0.4533265322156931,0.22854579058079008,1,0.1164737062737616,13,2,2,70.5,5.0,0.2751617716948398,0.0503810300599368
A0465,22.5466030450199,114.104955103158,0,67.0,85.0,18.0,0.19275982116067092,0.38645832619220055,0.19369850503152963,1,0.32095118634033726,21,2,2,72.0,5.0,0.23816883814139542,0.0454090169807245
A0466,22.5751764354803,114.144938591563,0,67.0,85.0,18.0,0.2873689170372395,0.5154338634240158,0.22806494638677627,1,0.5853517046392372,6,2,2,72.0,5.0,0.34552556058961376,0.058156643552374265
A0467,22.5684783990602,113.900111175851,0,65.5,85.0,19.5,0.33433109944742456,0.589553744420743,0.2552226449733185,1,0.1473668429590556,13,7,2,70.5,5.0,0.3967011539755878,0.06237005452816324
A0468,22.5382641984622,114.065868116464,0,80.0,85.0,5.0,0.3673333127822796,0.43186575962042323,0.06453244683814363,1,0.08896336567679465,16,2,2,85.0,5.0,0.43186575962042323,0.06453244683814363
A0469,23.1387561070194,113.328810272924,0,65.0,85.0,20.0,0.49388757824037327,0.7414030402662328,0.24751546202585956,1,0.10507509864824349,22,7,0,70.0,5.0,0.5609405841093721,0.06705300586899882
A0470,23.1433909799207,113.601178905529,1,75.0,76.5,1.5,0.7354739280019845,0.7508974847934893,0.015423556791504756,0,1.7427060073200682,3,0,0,71.5,-3.5,0.6971944433530309,-0.03827948464895359
A0471,23.1200324874268,113.28906062063,0,80.0,85.0,5.0,0.5874799268070429,0.650897898509025,0.06341797170198216,1,0.5475557186071371,23,5,0,83.0,3.0,0.6260284048407359,0.03854847803369299
A0472,23.1354253191953,113.30376769101,0,65.0,85.0,20.0,0.4390078109467064,0.6968906352017142,0.25788282425500786,1,0.33813425646332884,20,8,0,70.0,5.0,0.5060600457564278,0.06705223480972144
A0473,23.1643204372819,113.243143347333,1,66.0,81.0,15.0,0.5772624249077516,0.7539588172151429,0.17669639230739131,0,0.20442382750356977,14,6,0,71.0,5.0,0.6412920731519302,0.06402964824417856
A0474,23.1258531131285,113.412053885556,1,65.0,85.0,20.0,0.3843834539406738,0.6471970084013785,0.2628135544607047,1,0.16288744797721175,25,6,0,70.0,5.0,0.44978176288832794,0.06539830894765414
A0475,23.1260611995584,113.332338938238,1,65.5,80.5,15.0,0.5775977227072261,0.7542136390080195,0.17661591630079343,0,0.4891788458164434,13,8,0,70.5,5.0,0.641608115443079,0.06401039273585296
A0476,23.1526315749439,113.331979797491,1,65.0,85.0,20.0,0.5087348863546084,0.7526261162537453,0.24389122989913692,0,0.17135430732240584,18,8,0,70.0,5.0,0.5755114881111543,0.06677660175654587
A0477,23.1284220021568,113.411186844672,0,80.0,85.0,5.0,0.577342775269751,0.6413678142132211,0.06402503894347011,1,0.26199671499262783,27,6,0,83.5,3.5,0.6225712922587602,0.045228516989009204
A0478,23.188455969486,113.271628398553,0,80.0,85.0,5.0,0.581567503719381,0.6453456976512418,0.0637781939318608,1,0.17856455807808766,20,3,0,83.5,3.5,0.6266362950369186,0.045068791317537604
A0479,22.9429569540966,113.393421646793,1,66.0,65.0,-1.0,0.9113022612608774,0.9068489904457392,-0.004453270815138244,0,0.9655157528748463,7,4,1,65.0,-1.0,0.9068489904457392,-0.004453270815138244
A0480,23.0945011126069,113.266406830693,1,66.5,85.0,18.5,0.41460373100227726,0.6574451259984343,0.24284139499615703,1,0.21389253995941995,23,3,0,71.5,5.0,0.4811253094795684,0.06652157847729112
A0481,23.1967696624656,113.270313368219,1,80.0,85.0,5.0,0.6524320381811132,0.7107805325550353,0.05834849437392209,1,0.23873464887328452,15,5,0,80.0,0.0,0.6524320381811132,0.0
A0482,23.005695836616,113.124366095163,0,65.5,82.5,17.0,0.5486184795595583,0.75234460682411,0.20372612726455164,0,0.172020554869937,6,5,3,70.5,5.0,0.614086248268071,0.06546776870851267
A0483,23.0449075056443,113.788434186424,1,65.5,65.0,-0.5,0.9102962306189951,0.9080716795382953,-0.0022245510806998547,0,0.22754242518569653,18,2,1,65.0,-0.5,0.9080716795382953,-0.0022245510806998547
A0484,23.0327255181001,113.120130016956,0,65.5,85.0,19.5,0.4744551254237686,0.7208160184729965,0.24636089304922787,1,0.5456616521442383,16,10,3,70.5,5.0,0.5416936087808913,0.06723848335712274
A0485,23.0062112801321,113.124130949323,0,65.5,83.0,17.5,0.5407214415676517,0.7514305221412092,0.21070908057355753,0,0.18650186061708832,6,5,3,70.5,5.0,0.6065130855054464,0.06579164393779469
A0486,22.7775913935574,113.751681280112,1,70.0,65.0,-5.0,0.9212223167073382,0.8993153590855482,-0.02190695762179007,0,0.06207308919888322,6,2,1,65.0,-5.0,0.8993153590855482,-0.02190695762179007
A0487,22.7210375151079,114.179051768446,1,70.5,85.0,14.5,0.4545042076832635,0.6453959993393747,0.19089179165611125,1,0.7194323457089441,3,1,2,75.5,5.0,0.5217221249522052,0.06721791726894166
A0488,22.8123049141894,114.172988181103,1,72.0,85.0,13.0,0.513421736138819,0.6800976998006436,0.16667596366182458,1,1.2438086124639047,2,0,2,77.0,5.0,0.5800871087941478,0.06666537265532879
A0489,22.801073004636,113.761810573039,1,66.5,65.0,-1.5,0.8886863424052689,0.8804357475228536,-0.008250594882415307,0,0.6514649933656191,6,1,1,65.0,-1.5,0.8804357475228536,-0.008250594882415307
A0490,23.0312231929567,113.120797190255,0,65.5,85.0,19.5,0.47636277414951234,0.7223527238022049,0.2459899496526926,1,0.7253970461388943,14,8,3,70.5,5.0,0.5435919738562782,0.06722919970676589
A0491,23.0559517080781,113.871321006181,1,70.5,65.0,-5.5,0.968440396237989,0.958010322406643,-0.010430073831346087,0,0.23558403558481955,2,1,1,65.5,-5.0,0.9590808751865202,-0.009359521051468866
A0492,22.9169247082038,113.643302609506,1,71.5,65.0,-6.5,0.959602047531355,0.943613084214507,-0.01598896331684807,0,1.4870886288897123,2,1,1,66.5,-5.0,0.9477627524984187,-0.011839295032936348
A0493,22.8773995767733,114.127590783255,1,70.0,85.0,15.0,0.42197695870690677,0.620961293018179,0.19898433431127227,1,0.9192354676106612,3,0,2,75.0,5.0,0.4886939593773561,0.06671700067044933
A0494,23.0648320643372,113.797148630807,1,66.5,65.0,-1.5,0.9651506563613803,0.9623273592853934,-0.0028232970759869414,0,0.8520149343439996,3,4,1,65.0,-1.5,0.9623273592853934,-0.0028232970759869414
A0495,23.0102541618787,113.681719877102,1,69.0,65.0,-4.0,0.9752463788285346,0.9694739571705461,-0.005772421657988525,0,2.2574550735175505,0,1,1,65.0,-4.0,0.9694739571705461,-0.005772421657988525
A0496,23.061598763352,113.662638304127,1,67.5,65.0,-2.5,0.9661689457924981,0.9614780672711367,-0.004690878521361408,0,1.265698545262053,1,1,1,65.0,-2.5,0.9614780672711367,-0.004690878521361408
A0497,23.0416214033427,113.711922278254,1,68.5,65.0,-3.5,0.9477677398898527,0.9376028791583548,-0.010164860731497916,0,0.41417991269297905,2,1,1,65.0,-3.5,0.9376028791583548,-0.010164860731497916
A0498,23.0854273134241,113.693671167163,1,70.0,65.0,-5.0,0.9600635003965166,0.948352163120182,-0.011711337276334555,0,1.1913184210470542,1,0,1,65.0,-5.0,0.948352163120182,-0.011711337276334555
A0499,22.8552256842654,114.153499810477,1,70.0,85.0,15.0,0.5620717700766882,0.7422828966890943,0.18021112661240613,1,0.7074631617336345,3,4,2,75.0,5.0,0.6269152257924138,0.06484345571572558
A0500,22.8054401830895,113.823866505784,1,67.5,65.0,-2.5,0.8852334391014441,0.8708208025078995,-0.014412636593544637,0,0.7086666668630076,8,1,1,65.0,-2.5,0.8708208025078995,-0.014412636593544637
A0501,22.822327887882,113.742463672955,1,70.0,65.0,-5.0,0.9338667376986027,0.9151521567561284,-0.018714580942474357,0,0.7178138145048332,5,3,1,65.0,-5.0,0.9151521567561284,-0.018714580942474357
A0502,22.8509409792328,114.166906113819,1,70.0,85.0,15.0,0.5757224279055281,0.7527868493460371,0.17706442144050905,0,0.5853666624724665,4,7,2,75.0,5.0,0.6398398006949934,0.06411737278946528
A0503,22.8503093107703,114.17089092789,1,70.0,85.0,15.0,0.5735652916973704,0.7511408200355313,0.17757552833816093,0,0.38832769222819136,4,7,2,75.0,5.0,0.6378035685291987,0.06423827683182837
A0504,23.005676034913,113.707651898251,1,70.0,65.0,-5.0,0.943518461016649,0.9273225935035326,-0.016195867513116413,0,0.4439063155362337,3,0,1,65.0,-5.0,0.9273225935035326,-0.016195867513116413
A0505,23.0620925439786,113.826672991858,1,68.0,65.0,-3.0,0.9775768637979838,0.9737458162100782,-0.003831047587905645,0,0.7431092091422374,1,4,1,65.0,-3.0,0.9737458162100782,-0.003831047587905645
A0506,22.8447841362007,113.645469398751,1,69.5,65.0,-4.5,0.9452554609862263,0.9312652702702942,-0.013990190715932105,0,0.7412309635532185,2,1,1,65.0,-4.5,0.9312652702702942,-0.013990190715932105
A0507,22.8517147667039,113.631544853978,1,67.5,65.0,-2.5,0.9386111991871299,0.9303746312837929,-0.008236567903336933,0,0.43242475477165804,2,1,1,65.0,-2.5,0.9303746312837929,-0.008236567903336933
A0508,22.8613970561248,113.853997648851,1,72.5,65.0,-7.5,0.9567110942830993,0.9365207356132659,-0.02019035866983343,0,0.9001670341668462,1,0,1,67.5,-5.0,0.9440739347693181,-0.012637159513781193
A0509,22.8196359913028,113.803729101343,1,65.0,65.0,0.0,0.9047215048970952,0.9047215048970952,0.0,0,0.615465434820322,8,4,1,65.0,0.0,0.9047215048970952,0.0
A0510,22.7956613516103,114.156533919082,1,70.0,85.0,15.0,0.5223021279050133,0.7104480674260569,0.18814593952104364,1,0.3461887973896476,2,1,2,75.0,5.0,0.5887254356561493,0.06642330775113603
A0511,22.8056751375083,113.790786495221,1,67.0,65.0,-2.0,0.8574892099187049,0.8438052928257407,-0.013683917092964237,0,0.8621312367560306,9,2,1,65.0,-2.0,0.8438052928257407,-0.013683917092964237
A0512,23.0006485235747,113.615440171139,1,67.0,65.0,-2.0,0.9741392675104058,0.971280978452884,-0.0028582890575218345,0,3.661420494827929,0,1,1,65.0,-2.0,0.971280978452884,-0.0028582890575218345
A0513,22.7824964256032,113.763894855302,1,66.0,65.0,-1.0,0.8915929398631475,0.8862736094307019,-0.00531933043244559,0,0.5116461995635571,7,2,1,65.0,-1.0,0.8862736094307019,-0.00531933043244559
A0514,22.9599826103358,113.047410471082,1,72.5,85.0,12.5,0.45937521931462144,0.6249751836766482,0.16559996436202673,1,0.26871033569051833,1,0,3,77.5,5.0,0.5266180667153534,0.06724284740073194
A0515,23.0147858347414,113.685852854091,1,68.5,65.0,-3.5,0.9745431235427683,0.9694208689361441,-0.005122254606624188,0,2.217437437596061,0,1,1,65.0,-3.5,0.9694208689361441,-0.005122254606624188
A0516,22.7813971598431,113.767262814975,1,66.0,65.0,-1.0,0.9036774549309101,0.8988838404153606,-0.004793614515549494,0,0.20679232459427205,5,2,1,65.0,-1.0,0.8988838404153606,-0.004793614515549494
A0517,23.0517083437427,113.842971110415,1,69.5,65.0,-4.5,0.9740216754468664,0.9671271537918592,-0.006894521655007146,0,1.3319532309891526,2,3,1,65.0,-4.5,0.9671271537918592,-0.006894521655007146
A0518,22.9914280505848,113.772501843648,1,67.5,65.0,-2.5,0.9682928613765638,0.9638854685775681,-0.004407392798995713,0,1.7257928800435627,2,2,1,65.0,-2.5,0.9638854685775681,-0.004407392798995713
A0519,23.0782913463907,113.798738433932,1,69.0,65.0,-4.0,0.9679143154752281,0.960501342017144,-0.0074129734580841156,0,0.8895343234020108,2,2,1,65.0,-4.0,0.960501342017144,-0.0074129734580841156
A0520,23.0628645421618,113.798758391046,1,66.5,65.0,-1.5,0.9651181720309466,0.9622923460761729,-0.002825825954773764,0,0.8304615999338464,3,4,1,65.0,-1.5,0.9622923460761729,-0.002825825954773764
A0521,23.0553868990725,113.770091056211,1,65.5,65.0,-0.5,0.923942109534882,0.9220269742363201,-0.0019151352985619097,0,0.1338079140017804,14,5,1,65.0,-0.5,0.9220269742363201,-0.0019151352985619097
A0522,22.8001634735636,114.062761463402,1,70.0,85.0,15.0,0.5268394748164004,0.7141762937501571,0.18733681893375675,1,0.9784753307062061,2,1,2,75.0,5.0,0.5931233548615663,0.06628388004516594
A0523,23.0484554136479,113.549906052461,1,75.0,65.0,-10.0,0.951329459041005,0.9193778825523868,-0.03195157648861813,0,0.793923544899948,1,0,1,70.0,-5.0,0.9372243454706057,-0.01410511357039923
A0524,22.8210452694299,113.809035656989,1,65.0,65.0,0.0,0.9060995913574007,0.9060995913574007,0.0,0,0.9747350230789279,8,4,1,65.0,0.0,0.9060995913574007,0.0
A0525,22.7958978994958,113.797833496682,1,68.0,65.0,-3.0,0.8714013906989594,0.8521731432637731,-0.019228247435186252,0,0.16511543667454975,7,2,1,65.0,-3.0,0.8521731432637731,-0.019228247435186252
A0526,23.0606086523514,113.737400338018,1,66.5,65.0,-1.5,0.9520079377789036,0.9481770626195795,-0.003830875159324121,0,0.8494662051479267,5,3,1,65.0,-1.5,0.9481770626195795,-0.003830875159324121
A0527,23.0178395430925,113.823368605583,1,69.0,65.0,-4.0,0.9553353482935288,0.9451807677663809,-0.010154580527147905,0,0.6680748562509016,3,3,1,65.0,-4.0,0.9451807677663809,-0.010154580527147905
A0528,23.0582848424311,113.814796412968,1,67.0,65.0,-2.0,0.978980179866687,0.976644110297801,-0.00233606956888599,0,0.5952240701507098,1,6,1,65.0,-2.0,0.976644110297801,-0.00233606956888599
A0529,22.9693645389803,113.896613801214,1,69.5,65.0,-4.5,0.9335659983531474,0.916851292463437,-0.016714705889710357,0,1.136777506916765,5,0,1,65.0,-4.5,0.916851292463437,-0.016714705889710357
A0530,23.0146520620935,113.768067630237,1,65.5,65.0,-0.5,0.9423764862934242,0.9408958348261992,-0.0014806514672249804,0,0.10526542319021492,3,1,1,65.0,-0.5,0.9408958348261992,-0.0014806514672249804
A0531,22.9952256500461,113.800023321624,1,71.0,65.0,-6.0,0.9681315795390435,0.9564964721585246,-0.011635107380518872,0,1.8895857796454236,1,0,1,66.0,-5.0,0.9586843809890329,-0.009447198550010638
A0532,23.0586652539435,113.832168844729,1,68.0,65.0,-3.0,0.9708924201063728,0.9659590872612416,-0.0049333328451312,0,1.3406823672578136,3,4,1,65.0,-3.0,0.9659590872612416,-0.0049333328451312
A0533,22.9874480584181,113.725147041239,1,68.0,65.0,-3.0,0.9522288284621668,0.9443137035843635,-0.007915124877803326,0,0.5038396259755418,4,3,1,65.0,-3.0,0.9443137035843635,-0.007915124877803326
A0534,22.9931322469322,113.732371574368,1,67.0,65.0,-2.0,0.9499926175335744,0.9446172220337502,-0.005375395499824243,0,0.9143556816927643,4,2,1,65.0,-2.0,0.9446172220337502,-0.005375395499824243
