date,origin,dest,edge,base_volume,diverted_to_new_site,adjusted_volume,line_type
2023-01-25,DC32,DC70,DC32->DC70,0.0,0.0,0.0,existing
2023-01-25,DC33,DC10,DC33->DC10,0.0,0.0,0.0,existing
2023-01-25,DC33,DC14,DC33->DC14,0.0,0.0,0.0,existing
2023-01-25,DC33,DC3,DC33->DC3,0.0,0.0,0.0,existing
2023-01-25,DC33,DC4,DC33->DC4,0.0,0.0,0.0,existing
2023-01-25,DC33,DC5,DC33->DC5,0.0,0.0,0.0,existing
2023-01-25,DC33,DC62,DC33->DC62,0.0,0.0,0.0,existing
2023-01-25,DC33,DC65,DC33->DC65,0.0,0.0,0.0,existing
2023-01-25,DC33,DC8,DC33->DC8,0.0,0.0,0.0,existing
2023-01-25,DC33,DC9,DC33->DC9,0.0,0.0,0.0,existing
2023-01-25,DC34,DC10,DC34->DC10,45.0,0.0,45.0,existing
2023-01-25,DC34,DC12,DC34->DC12,0.0,0.0,0.0,existing
2023-01-25,DC34,DC14,DC34->DC14,43.0,0.0,43.0,existing
2023-01-25,DC34,DC3,DC34->DC3,0.0,0.0,0.0,existing
2023-01-25,DC34,DC30,DC34->DC30,0.0,0.0,0.0,existing
2023-01-25,DC34,DC32,DC34->DC32,0.0,0.0,0.0,existing
2023-01-25,DC34,DC35,DC34->DC35,68.0,0.0,68.0,existing
2023-01-25,DC34,DC4,DC34->DC4,3.0,0.0,3.0,existing
2023-01-25,DC34,DC40,DC34->DC40,0.0,0.0,0.0,existing
2023-01-25,DC34,DC5,DC34->DC5,8.0,0.0,8.0,existing
2023-01-25,DC34,DC62,DC34->DC62,44.0,0.0,44.0,existing
2023-01-25,DC34,DC64,DC34->DC64,0.0,0.0,0.0,existing
2023-01-25,DC34,DC67,DC34->DC67,0.0,0.0,0.0,existing
2023-01-25,DC34,DC70,DC34->DC70,175.0,0.0,175.0,existing
2023-01-25,DC34,DC8,DC34->DC8,38.0,0.0,38.0,existing
2023-01-25,DC34,DC9,DC34->DC9,0.0,0.0,0.0,existing
2023-01-25,DC35,DC10,DC35->DC10,0.0,0.0,0.0,existing
2023-01-25,DC35,DC12,DC35->DC12,0.0,0.0,0.0,existing
2023-01-25,DC35,DC14,DC35->DC14,0.0,0.0,0.0,existing
2023-01-25,DC35,DC17,DC35->DC17,0.0,0.0,0.0,existing
2023-01-25,DC35,DC23,DC35->DC23,0.0,0.0,0.0,existing
2023-01-25,DC35,DC3,DC35->DC3,0.0,0.0,0.0,existing
2023-01-25,DC35,DC30,DC35->DC30,0.0,0.0,0.0,existing
2023-01-25,DC35,DC32,DC35->DC32,0.0,0.0,0.0,existing
2023-01-25,DC35,DC34,DC35->DC34,0.0,0.0,0.0,existing
2023-01-25,DC35,DC36,DC35->DC36,0.0,0.0,0.0,existing
2023-01-25,DC35,DC4,DC35->DC4,0.0,0.0,0.0,existing
2023-01-25,DC35,DC40,DC35->DC40,0.0,0.0,0.0,existing
2023-01-25,DC35,DC5,DC35->DC5,0.0,0.0,0.0,existing
2023-01-25,DC35,DC62,DC35->DC62,0.0,0.0,0.0,existing
2023-01-25,DC35,DC67,DC35->DC67,0.0,0.0,0.0,existing
2023-01-25,DC35,DC70,DC35->DC70,10.0,0.0,10.0,existing
2023-01-25,DC35,DC8,DC35->DC8,0.0,0.0,0.0,existing
2023-01-25,DC35,DC9,DC35->DC9,0.0,0.0,0.0,existing
2023-01-25,DC36,DC10,DC36->DC10,14867.0,2973.4,11893.6,existing
2023-01-25,DC36,DC12,DC36->DC12,0.0,0.0,0.0,existing
2023-01-25,DC36,DC14,DC36->DC14,7737.0,1547.4,6189.6,existing
2023-01-25,DC36,DC20,DC36->DC20,0.0,0.0,0.0,existing
2023-01-25,DC36,DC23,DC36->DC23,0.0,0.0,0.0,existing
2023-01-25,DC36,DC29,DC36->DC29,0.0,0.0,0.0,existing
2023-01-25,DC36,DC3,DC36->DC3,7739.0,1547.8000000000002,6191.2,existing
2023-01-25,DC36,DC32,DC36->DC32,0.0,0.0,0.0,existing
2023-01-25,DC36,DC33,DC36->DC33,0.0,0.0,0.0,existing
2023-01-25,DC36,DC34,DC36->DC34,0.0,0.0,0.0,existing
2023-01-25,DC36,DC35,DC36->DC35,153.0,0.0,153.0,existing
2023-01-25,DC36,DC4,DC36->DC4,38814.0,7762.8,31051.2,existing
2023-01-25,DC36,DC40,DC36->DC40,0.0,0.0,0.0,existing
2023-01-25,DC36,DC5,DC36->DC5,5392.0,0.0,5392.0,existing
2023-01-25,DC36,DC62,DC36->DC62,12507.0,2501.4,10005.6,existing
2023-01-25,DC36,DC64,DC36->DC64,0.0,0.0,0.0,existing
2023-01-25,DC36,DC65,DC36->DC65,0.0,0.0,0.0,existing
2023-01-25,DC36,DC70,DC36->DC70,401.0,0.0,401.0,existing
2023-01-25,DC36,DC8,DC36->DC8,74.0,0.0,74.0,existing
2023-01-25,DC36,DC81,DC36->DC81,0.0,0.0,0.0,existing
2023-01-25,DC36,DC9,DC36->DC9,0.0,0.0,0.0,existing
2023-01-25,DC37,DC10,DC37->DC10,0.0,0.0,0.0,existing
2023-01-25,DC37,DC14,DC37->DC14,0.0,0.0,0.0,existing
2023-01-25,DC37,DC3,DC37->DC3,0.0,0.0,0.0,existing
2023-01-25,DC37,DC4,DC37->DC4,0.0,0.0,0.0,existing
2023-01-25,DC37,DC5,DC37->DC5,0.0,0.0,0.0,existing
2023-01-25,DC37,DC54,DC37->DC54,0.0,0.0,0.0,existing
2023-01-25,DC37,DC62,DC37->DC62,0.0,0.0,0.0,existing
2023-01-25,DC37,DC8,DC37->DC8,0.0,0.0,0.0,existing
2023-01-25,DC37,DC9,DC37->DC9,0.0,0.0,0.0,existing
2023-01-25,DC38,DC10,DC38->DC10,3318.0,0.0,3318.0,existing
2023-01-25,DC38,DC12,DC38->DC12,0.0,0.0,0.0,existing
2023-01-25,DC38,DC14,DC38->DC14,3436.0,0.0,3436.0,existing
2023-01-25,DC38,DC22,DC38->DC22,0.0,0.0,0.0,existing
2023-01-25,DC38,DC3,DC38->DC3,2881.0,0.0,2881.0,existing
2023-01-25,DC38,DC32,DC38->DC32,0.0,0.0,0.0,existing
2023-01-25,DC38,DC34,DC38->DC34,0.0,0.0,0.0,existing
2023-01-25,DC38,DC35,DC38->DC35,943.0,0.0,943.0,existing
2023-01-25,DC38,DC4,DC38->DC4,9403.0,0.0,9403.0,existing
2023-01-25,DC38,DC40,DC38->DC40,0.0,0.0,0.0,existing
2023-01-25,DC38,DC5,DC38->DC5,1805.0,0.0,1805.0,existing
2023-01-25,DC38,DC62,DC38->DC62,4056.0,0.0,4056.0,existing
2023-01-25,DC38,DC64,DC38->DC64,0.0,0.0,0.0,existing
2023-01-25,DC38,DC65,DC38->DC65,0.0,0.0,0.0,existing
2023-01-25,DC38,DC70,DC38->DC70,1960.0,0.0,1960.0,existing
2023-01-25,DC38,DC8,DC38->DC8,40.0,0.0,40.0,existing
2023-01-25,DC38,DC81,DC38->DC81,0.0,0.0,0.0,existing
2023-01-25,DC38,DC9,DC38->DC9,0.0,0.0,0.0,existing
2023-01-25,DC39,DC10,DC39->DC10,0.0,0.0,0.0,existing
2023-01-25,DC39,DC14,DC39->DC14,0.0,0.0,0.0,existing
2023-01-25,DC39,DC4,DC39->DC4,0.0,0.0,0.0,existing
2023-01-25,DC39,DC5,DC39->DC5,0.0,0.0,0.0,existing
2023-01-25,DC39,DC8,DC39->DC8,0.0,0.0,0.0,existing
2023-01-25,DC39,DC9,DC39->DC9,0.0,0.0,0.0,existing
2023-01-25,DC4,DC10,DC4->DC10,35.0,0.0,35.0,existing
2023-01-25,DC4,DC14,DC4->DC14,43.0,0.0,43.0,existing
2023-01-25,DC4,DC17,DC4->DC17,0.0,0.0,0.0,existing
2023-01-25,DC4,DC19,DC4->DC19,0.0,0.0,0.0,existing
2023-01-25,DC4,DC20,DC4->DC20,0.0,0.0,0.0,existing
2023-01-25,DC4,DC21,DC4->DC21,0.0,0.0,0.0,existing
2023-01-25,DC4,DC22,DC4->DC22,0.0,0.0,0.0,existing
2023-01-25,DC4,DC23,DC4->DC23,0.0,0.0,0.0,existing
2023-01-25,DC4,DC3,DC4->DC3,0.0,0.0,0.0,existing
2023-01-25,DC4,DC30,DC4->DC30,0.0,0.0,0.0,existing
2023-01-25,DC4,DC34,DC4->DC34,0.0,0.0,0.0,existing
2023-01-25,DC4,DC35,DC4->DC35,0.0,0.0,0.0,existing
2023-01-25,DC4,DC36,DC4->DC36,0.0,0.0,0.0,existing
2023-01-25,DC4,DC38,DC4->DC38,0.0,0.0,0.0,existing
2023-01-25,DC4,DC40,DC4->DC40,0.0,0.0,0.0,existing
2023-01-25,DC4,DC5,DC4->DC5,7.0,0.0,7.0,existing
2023-01-25,DC4,DC62,DC4->DC62,18.0,0.0,18.0,existing
2023-01-25,DC4,DC64,DC4->DC64,0.0,0.0,0.0,existing
2023-01-25,DC4,DC65,DC4->DC65,0.0,0.0,0.0,existing
2023-01-25,DC4,DC70,DC4->DC70,0.0,0.0,0.0,existing
2023-01-25,DC4,DC8,DC4->DC8,57.0,0.0,57.0,existing
2023-01-25,DC4,DC9,DC4->DC9,0.0,0.0,0.0,existing
2023-01-25,DC40,DC10,DC40->DC10,7.0,0.0,7.0,existing
2023-01-25,DC40,DC12,DC40->DC12,0.0,0.0,0.0,existing
2023-01-25,DC40,DC14,DC40->DC14,6.0,0.0,6.0,existing
2023-01-25,DC40,DC21,DC40->DC21,0.0,0.0,0.0,existing
2023-01-25,DC40,DC22,DC40->DC22,0.0,0.0,0.0,existing
2023-01-25,DC40,DC3,DC40->DC3,0.0,0.0,0.0,existing
2023-01-25,DC40,DC30,DC40->DC30,0.0,0.0,0.0,existing
2023-01-25,DC40,DC32,DC40->DC32,0.0,0.0,0.0,existing
2023-01-25,DC40,DC34,DC40->DC34,0.0,0.0,0.0,existing
2023-01-25,DC40,DC35,DC40->DC35,843.0,0.0,843.0,existing
2023-01-25,DC40,DC4,DC40->DC4,9.0,0.0,9.0,existing
2023-01-25,DC40,DC5,DC40->DC5,7.0,0.0,7.0,existing
2023-01-25,DC40,DC62,DC40->DC62,7.0,0.0,7.0,existing
2023-01-25,DC40,DC67,DC40->DC67,0.0,0.0,0.0,existing
2023-01-25,DC40,DC70,DC40->DC70,1023.0,0.0,1023.0,existing
2023-01-25,DC40,DC8,DC40->DC8,0.0,0.0,0.0,existing
2023-01-25,DC40,DC9,DC40->DC9,0.0,0.0,0.0,existing
2023-01-25,DC41,DC10,DC41->DC10,0.0,0.0,0.0,existing
2023-01-25,DC41,DC12,DC41->DC12,0.0,0.0,0.0,existing
2023-01-25,DC41,DC14,DC41->DC14,0.0,0.0,0.0,existing
2023-01-25,DC41,DC29,DC41->DC29,0.0,0.0,0.0,existing
2023-01-25,DC41,DC3,DC41->DC3,0.0,0.0,0.0,existing
2023-01-25,DC41,DC35,DC41->DC35,0.0,0.0,0.0,existing
2023-01-25,DC41,DC40,DC41->DC40,0.0,0.0,0.0,existing
2023-01-25,DC41,DC5,DC41->DC5,0.0,0.0,0.0,existing
2023-01-25,DC41,DC81,DC41->DC81,0.0,0.0,0.0,existing
2023-01-25,DC41,DC9,DC41->DC9,12163.0,0.0,12163.0,existing
2023-01-25,DC42,DC10,DC42->DC10,724.0,0.0,724.0,existing
2023-01-25,DC42,DC12,DC42->DC12,0.0,0.0,0.0,existing
2023-01-25,DC42,DC14,DC42->DC14,462.0,0.0,462.0,existing
2023-01-25,DC42,DC29,DC42->DC29,0.0,0.0,0.0,existing
2023-01-25,DC42,DC3,DC42->DC3,0.0,0.0,0.0,existing
2023-01-25,DC42,DC32,DC42->DC32,0.0,0.0,0.0,existing
2023-01-25,DC42,DC34,DC42->DC34,0.0,0.0,0.0,existing
2023-01-25,DC42,DC35,DC42->DC35,14.0,0.0,14.0,existing
2023-01-25,DC42,DC4,DC42->DC4,6.0,0.0,6.0,existing
2023-01-25,DC42,DC40,DC42->DC40,0.0,0.0,0.0,existing
2023-01-25,DC42,DC5,DC42->DC5,183.0,0.0,183.0,existing
2023-01-25,DC42,DC62,DC42->DC62,770.0,0.0,770.0,existing
2023-01-25,DC42,DC65,DC42->DC65,0.0,0.0,0.0,existing
2023-01-25,DC42,DC70,DC42->DC70,13.0,0.0,13.0,existing
2023-01-25,DC42,DC8,DC42->DC8,2790.0,0.0,2790.0,existing
2023-01-25,DC42,DC81,DC42->DC81,0.0,0.0,0.0,existing
2023-01-25,DC42,DC9,DC42->DC9,1521.0,0.0,1521.0,existing
2023-01-25,DC43,DC10,DC43->DC10,1352.0,0.0,1352.0,existing
2023-01-25,DC43,DC12,DC43->DC12,0.0,0.0,0.0,existing
2023-01-25,DC43,DC14,DC43->DC14,1320.0,0.0,1320.0,existing
2023-01-25,DC43,DC29,DC43->DC29,0.0,0.0,0.0,existing
2023-01-25,DC43,DC3,DC43->DC3,0.0,0.0,0.0,existing
2023-01-25,DC43,DC34,DC43->DC34,0.0,0.0,0.0,existing
2023-01-25,DC43,DC35,DC43->DC35,12.0,0.0,12.0,existing
2023-01-25,DC43,DC4,DC43->DC4,6.0,0.0,6.0,existing
2023-01-25,DC43,DC40,DC43->DC40,0.0,0.0,0.0,existing
2023-01-25,DC43,DC45,DC43->DC45,0.0,0.0,0.0,existing
2023-01-25,DC43,DC5,DC43->DC5,429.0,0.0,429.0,existing
2023-01-25,DC43,DC62,DC43->DC62,1284.0,0.0,1284.0,existing
2023-01-25,DC43,DC64,DC43->DC64,0.0,0.0,0.0,existing
2023-01-25,DC43,DC65,DC43->DC65,0.0,0.0,0.0,existing
2023-01-25,DC43,DC70,DC43->DC70,6.0,0.0,6.0,existing
2023-01-25,DC43,DC8,DC43->DC8,3405.0,0.0,3405.0,existing
2023-01-25,DC43,DC9,DC43->DC9,6382.0,0.0,6382.0,existing
2023-01-25,DC44,DC10,DC44->DC10,3656.0,0.0,3656.0,existing
2023-01-25,DC44,DC12,DC44->DC12,0.0,0.0,0.0,existing
2023-01-25,DC44,DC14,DC44->DC14,2412.0,0.0,2412.0,existing
2023-01-25,DC44,DC29,DC44->DC29,0.0,0.0,0.0,existing
2023-01-25,DC44,DC3,DC44->DC3,3183.0,636.6,2546.4,existing
2023-01-25,DC44,DC32,DC44->DC32,0.0,0.0,0.0,existing
2023-01-25,DC44,DC34,DC44->DC34,0.0,0.0,0.0,existing
2023-01-25,DC44,DC35,DC44->DC35,208.0,0.0,208.0,existing
2023-01-25,DC44,DC4,DC44->DC4,10.0,0.0,10.0,existing
2023-01-25,DC44,DC40,DC44->DC40,0.0,0.0,0.0,existing
2023-01-25,DC44,DC5,DC44->DC5,1807.0,0.0,1807.0,existing
2023-01-25,DC44,DC62,DC44->DC62,3485.0,0.0,3485.0,existing
2023-01-25,DC44,DC64,DC44->DC64,0.0,0.0,0.0,existing
2023-01-25,DC44,DC65,DC44->DC65,0.0,0.0,0.0,existing
2023-01-25,DC44,DC70,DC44->DC70,1323.0,0.0,1323.0,existing
2023-01-25,DC44,DC8,DC44->DC8,14401.0,2880.2000000000003,11520.8,existing
2023-01-25,DC44,DC81,DC44->DC81,0.0,0.0,0.0,existing
2023-01-25,DC44,DC9,DC44->DC9,32701.0,6540.200000000001,26160.8,existing
2023-01-25,DC45,DC10,DC45->DC10,0.0,0.0,0.0,existing
2023-01-25,DC45,DC12,DC45->DC12,0.0,0.0,0.0,existing
2023-01-25,DC45,DC14,DC45->DC14,0.0,0.0,0.0,existing
2023-01-25,DC45,DC29,DC45->DC29,0.0,0.0,0.0,existing
2023-01-25,DC45,DC3,DC45->DC3,0.0,0.0,0.0,existing
2023-01-25,DC45,DC35,DC45->DC35,0.0,0.0,0.0,existing
2023-01-25,DC45,DC4,DC45->DC4,0.0,0.0,0.0,existing
2023-01-25,DC45,DC5,DC45->DC5,0.0,0.0,0.0,existing
2023-01-25,DC45,DC8,DC45->DC8,0.0,0.0,0.0,existing
2023-01-25,DC45,DC81,DC45->DC81,0.0,0.0,0.0,existing
2023-01-25,DC45,DC9,DC45->DC9,3147.0,0.0,3147.0,existing
2023-01-25,DC46,DC10,DC46->DC10,872.0,0.0,872.0,existing
2023-01-25,DC46,DC12,DC46->DC12,0.0,0.0,0.0,existing
2023-01-25,DC46,DC13,DC46->DC13,0.0,0.0,0.0,existing
2023-01-25,DC46,DC14,DC46->DC14,832.0,0.0,832.0,existing
2023-01-25,DC46,DC29,DC46->DC29,0.0,0.0,0.0,existing
2023-01-25,DC46,DC3,DC46->DC3,2613.0,0.0,2613.0,existing
2023-01-25,DC46,DC32,DC46->DC32,0.0,0.0,0.0,existing
2023-01-25,DC46,DC34,DC46->DC34,0.0,0.0,0.0,existing
2023-01-25,DC46,DC35,DC46->DC35,437.0,0.0,437.0,existing
2023-01-25,DC46,DC4,DC46->DC4,3.0,0.0,3.0,existing
2023-01-25,DC46,DC40,DC46->DC40,0.0,0.0,0.0,existing
2023-01-25,DC46,DC5,DC46->DC5,724.0,0.0,724.0,existing
2023-01-25,DC46,DC52,DC46->DC52,0.0,0.0,0.0,existing
2023-01-25,DC46,DC62,DC46->DC62,1321.0,0.0,1321.0,existing
2023-01-25,DC46,DC64,DC46->DC64,0.0,0.0,0.0,existing
2023-01-25,DC46,DC65,DC46->DC65,0.0,0.0,0.0,existing
2023-01-25,DC46,DC70,DC46->DC70,951.0,0.0,951.0,existing
2023-01-25,DC46,DC8,DC46->DC8,4775.0,0.0,4775.0,existing
2023-01-25,DC46,DC81,DC46->DC81,0.0,0.0,0.0,existing
2023-01-25,DC46,DC9,DC46->DC9,10409.0,0.0,10409.0,existing
2023-01-25,DC47,DC10,DC47->DC10,1850.0,0.0,1850.0,existing
2023-01-25,DC47,DC12,DC47->DC12,0.0,0.0,0.0,existing
2023-01-25,DC47,DC14,DC47->DC14,1589.0,0.0,1589.0,existing
2023-01-25,DC47,DC29,DC47->DC29,0.0,0.0,0.0,existing
2023-01-25,DC47,DC3,DC47->DC3,2191.0,0.0,2191.0,existing
2023-01-25,DC47,DC34,DC47->DC34,0.0,0.0,0.0,existing
2023-01-25,DC47,DC35,DC47->DC35,10.0,0.0,10.0,existing
2023-01-25,DC47,DC4,DC47->DC4,7.0,0.0,7.0,existing
2023-01-25,DC47,DC40,DC47->DC40,0.0,0.0,0.0,existing
2023-01-25,DC47,DC5,DC47->DC5,1201.0,0.0,1201.0,existing
2023-01-25,DC47,DC62,DC47->DC62,2103.0,0.0,2103.0,existing
2023-01-25,DC47,DC64,DC47->DC64,0.0,0.0,0.0,existing
2023-01-25,DC47,DC65,DC47->DC65,0.0,0.0,0.0,existing
2023-01-25,DC47,DC70,DC47->DC70,8.0,0.0,8.0,existing
2023-01-25,DC47,DC8,DC47->DC8,5664.0,0.0,5664.0,existing
2023-01-25,DC47,DC81,DC47->DC81,0.0,0.0,0.0,existing
2023-01-25,DC47,DC9,DC47->DC9,6873.0,0.0,6873.0,existing
2023-01-25,DC48,DC10,DC48->DC10,1741.0,0.0,1741.0,existing
2023-01-25,DC48,DC12,DC48->DC12,0.0,0.0,0.0,existing
2023-01-25,DC48,DC14,DC48->DC14,1482.0,0.0,1482.0,existing
2023-01-25,DC48,DC29,DC48->DC29,0.0,0.0,0.0,existing
2023-01-25,DC48,DC3,DC48->DC3,0.0,0.0,0.0,existing
2023-01-25,DC48,DC32,DC48->DC32,0.0,0.0,0.0,existing
2023-01-25,DC48,DC34,DC48->DC34,0.0,0.0,0.0,existing
2023-01-25,DC48,DC35,DC48->DC35,7.0,0.0,7.0,existing
2023-01-25,DC48,DC4,DC48->DC4,6.0,0.0,6.0,existing
2023-01-25,DC48,DC40,DC48->DC40,0.0,0.0,0.0,existing
2023-01-25,DC48,DC5,DC48->DC5,729.0,0.0,729.0,existing
2023-01-25,DC48,DC50,DC48->DC50,0.0,0.0,0.0,existing
2023-01-25,DC48,DC62,DC48->DC62,1491.0,0.0,1491.0,existing
2023-01-25,DC48,DC64,DC48->DC64,0.0,0.0,0.0,existing
2023-01-25,DC48,DC65,DC48->DC65,0.0,0.0,0.0,existing
2023-01-25,DC48,DC70,DC48->DC70,66.0,0.0,66.0,existing
2023-01-25,DC48,DC8,DC48->DC8,5220.0,0.0,5220.0,existing
2023-01-25,DC48,DC9,DC48->DC9,7227.0,0.0,7227.0,existing
2023-01-25,DC49,DC10,DC49->DC10,0.0,0.0,0.0,existing
2023-01-25,DC49,DC12,DC49->DC12,0.0,0.0,0.0,existing
2023-01-25,DC49,DC14,DC49->DC14,0.0,0.0,0.0,existing
2023-01-25,DC49,DC3,DC49->DC3,0.0,0.0,0.0,existing
2023-01-25,DC49,DC35,DC49->DC35,0.0,0.0,0.0,existing
2023-01-25,DC49,DC5,DC49->DC5,0.0,0.0,0.0,existing
2023-01-25,DC49,DC9,DC49->DC9,0.0,0.0,0.0,existing
2023-01-25,DC5,DC10,DC5->DC10,112.0,0.0,112.0,existing
2023-01-25,DC5,DC12,DC5->DC12,0.0,0.0,0.0,existing
2023-01-25,DC5,DC14,DC5->DC14,42.0,0.0,42.0,existing
2023-01-25,DC5,DC15,DC5->DC15,0.0,0.0,0.0,existing
2023-01-25,DC5,DC19,DC5->DC19,0.0,0.0,0.0,existing
2023-01-25,DC5,DC20,DC5->DC20,0.0,0.0,0.0,existing
2023-01-25,DC5,DC21,DC5->DC21,0.0,0.0,0.0,existing
2023-01-25,DC5,DC22,DC5->DC22,0.0,0.0,0.0,existing
2023-01-25,DC5,DC23,DC5->DC23,0.0,0.0,0.0,existing
2023-01-25,DC5,DC3,DC5->DC3,0.0,0.0,0.0,existing
2023-01-25,DC5,DC30,DC5->DC30,0.0,0.0,0.0,existing
2023-01-25,DC5,DC31,DC5->DC31,0.0,0.0,0.0,existing
2023-01-25,DC5,DC32,DC5->DC32,0.0,0.0,0.0,existing
2023-01-25,DC5,DC35,DC5->DC35,0.0,0.0,0.0,existing
2023-01-25,DC5,DC36,DC5->DC36,0.0,0.0,0.0,existing
2023-01-25,DC5,DC4,DC5->DC4,1552.0,0.0,1552.0,existing
2023-01-25,DC5,DC40,DC5->DC40,0.0,0.0,0.0,existing
2023-01-25,DC5,DC51,DC5->DC51,0.0,0.0,0.0,existing
2023-01-25,DC5,DC61,DC5->DC61,0.0,0.0,0.0,existing
2023-01-25,DC5,DC62,DC5->DC62,35.0,0.0,35.0,existing
2023-01-25,DC5,DC70,DC5->DC70,6.0,0.0,6.0,existing
2023-01-25,DC5,DC8,DC5->DC8,6.0,0.0,6.0,existing
2023-01-25,DC5,DC9,DC5->DC9,0.0,0.0,0.0,existing
2023-01-25,DC50,DC10,DC50->DC10,1232.0,0.0,1232.0,existing
2023-01-25,DC50,DC12,DC50->DC12,0.0,0.0,0.0,existing
2023-01-25,DC50,DC14,DC50->DC14,719.0,0.0,719.0,existing
2023-01-25,DC50,DC29,DC50->DC29,0.0,0.0,0.0,existing
2023-01-25,DC50,DC3,DC50->DC3,0.0,0.0,0.0,existing
2023-01-25,DC50,DC32,DC50->DC32,0.0,0.0,0.0,existing
2023-01-25,DC50,DC34,DC50->DC34,0.0,0.0,0.0,existing
2023-01-25,DC50,DC35,DC50->DC35,5.0,0.0,5.0,existing
2023-01-25,DC50,DC4,DC50->DC4,2.0,0.0,2.0,existing
2023-01-25,DC50,DC40,DC50->DC40,0.0,0.0,0.0,existing
2023-01-25,DC50,DC48,DC50->DC48,0.0,0.0,0.0,existing
2023-01-25,DC50,DC5,DC50->DC5,406.0,0.0,406.0,existing
2023-01-25,DC50,DC62,DC50->DC62,801.0,0.0,801.0,existing
2023-01-25,DC50,DC64,DC50->DC64,0.0,0.0,0.0,existing
2023-01-25,DC50,DC65,DC50->DC65,0.0,0.0,0.0,existing
2023-01-25,DC50,DC70,DC50->DC70,5.0,0.0,5.0,existing
2023-01-25,DC50,DC8,DC50->DC8,1824.0,0.0,1824.0,existing
2023-01-25,DC50,DC9,DC50->DC9,3634.0,0.0,3634.0,existing
2023-01-25,DC51,DC10,DC51->DC10,3608.0,721.6,2886.4,existing
2023-01-25,DC51,DC12,DC51->DC12,0.0,0.0,0.0,existing
2023-01-25,DC51,DC14,DC51->DC14,3278.0,655.6,2622.4,existing
2023-01-25,DC51,DC29,DC51->DC29,0.0,0.0,0.0,existing
2023-01-25,DC51,DC3,DC51->DC3,3010.0,602.0,2408.0,existing
2023-01-25,DC51,DC32,DC51->DC32,0.0,0.0,0.0,existing
2023-01-25,DC51,DC34,DC51->DC34,0.0,0.0,0.0,existing
2023-01-25,DC51,DC35,DC51->DC35,76.0,0.0,76.0,existing
2023-01-25,DC51,DC4,DC51->DC4,7.0,0.0,7.0,existing
2023-01-25,DC51,DC40,DC51->DC40,0.0,0.0,0.0,existing
2023-01-25,DC51,DC5,DC51->DC5,2739.0,0.0,2739.0,existing
2023-01-25,DC51,DC62,DC51->DC62,3870.0,0.0,3870.0,existing
2023-01-25,DC51,DC64,DC51->DC64,0.0,0.0,0.0,existing
2023-01-25,DC51,DC65,DC51->DC65,0.0,0.0,0.0,existing
2023-01-25,DC51,DC70,DC51->DC70,168.0,0.0,168.0,existing
2023-01-25,DC51,DC8,DC51->DC8,14782.0,2956.4,11825.6,existing
2023-01-25,DC51,DC81,DC51->DC81,0.0,0.0,0.0,existing
2023-01-25,DC51,DC9,DC51->DC9,31835.0,6367.0,25468.0,existing
2023-01-25,DC52,DC10,DC52->DC10,31.0,0.0,31.0,existing
2023-01-25,DC52,DC14,DC52->DC14,19.0,0.0,19.0,existing
2023-01-25,DC52,DC3,DC52->DC3,0.0,0.0,0.0,existing
2023-01-25,DC52,DC35,DC52->DC35,0.0,0.0,0.0,existing
2023-01-25,DC52,DC4,DC52->DC4,0.0,0.0,0.0,existing
2023-01-25,DC52,DC40,DC52->DC40,0.0,0.0,0.0,existing
2023-01-25,DC52,DC46,DC52->DC46,0.0,0.0,0.0,existing
2023-01-25,DC52,DC5,DC52->DC5,45.0,0.0,45.0,existing
2023-01-25,DC52,DC62,DC52->DC62,35.0,0.0,35.0,existing
2023-01-25,DC52,DC64,DC52->DC64,0.0,0.0,0.0,existing
2023-01-25,DC52,DC65,DC52->DC65,0.0,0.0,0.0,existing
2023-01-25,DC52,DC70,DC52->DC70,0.0,0.0,0.0,existing
2023-01-25,DC52,DC8,DC52->DC8,161.0,0.0,161.0,existing
2023-01-25,DC52,DC9,DC52->DC9,0.0,0.0,0.0,existing
2023-01-25,DC53,DC10,DC53->DC10,90.0,0.0,90.0,existing
2023-01-25,DC53,DC14,DC53->DC14,125.0,0.0,125.0,existing
2023-01-25,DC53,DC25,DC53->DC25,0.0,0.0,0.0,existing
2023-01-25,DC53,DC3,DC53->DC3,0.0,0.0,0.0,existing
2023-01-25,DC53,DC33,DC53->DC33,0.0,0.0,0.0,existing
2023-01-25,DC53,DC35,DC53->DC35,0.0,0.0,0.0,existing
2023-01-25,DC53,DC4,DC53->DC4,7.0,0.0,7.0,existing
2023-01-25,DC53,DC5,DC53->DC5,64.0,0.0,64.0,existing
2023-01-25,DC53,DC62,DC53->DC62,123.0,0.0,123.0,existing
2023-01-25,DC53,DC64,DC53->DC64,0.0,0.0,0.0,existing
2023-01-25,DC53,DC65,DC53->DC65,0.0,0.0,0.0,existing
2023-01-25,DC53,DC70,DC53->DC70,0.0,0.0,0.0,existing
2023-01-25,DC53,DC8,DC53->DC8,745.0,0.0,745.0,existing
2023-01-25,DC54,DC23,DC54->DC23,0.0,0.0,0.0,existing
2023-01-25,DC54,DC37,DC54->DC37,0.0,0.0,0.0,existing
2023-01-25,DC55,DC10,DC55->DC10,82.0,0.0,82.0,existing
2023-01-25,DC55,DC14,DC55->DC14,23.0,0.0,23.0,existing
2023-01-25,DC55,DC20,DC55->DC20,0.0,0.0,0.0,existing
