task_id,region,original_price,practical_milp_price,practical_milp_probability,scheme,release_type,selected_price,selected_probability,package_task_count,package_task_ids
A0258,0,66.5,74.5,0.6875691965098463,joint-bundle-2pct-extra,single,74.5,0.6875691965098463,1,A0258
A0259,0,68.0,73.0,0.7749036478477574,joint-bundle-2pct-extra,single,70.5,0.7505400402204293,1,A0259
A0260,0,65.5,73.5,0.6482489933561765,joint-bundle-2pct-extra,single,73.5,0.6482489933561765,1,A0260
A0261,0,69.0,77.0,0.6655311307155957,joint-bundle-2pct-extra,single,77.0,0.6655311307155957,1,A0261
A0262,0,65.0,73.0,0.6010232145419814,joint-bundle-2pct-extra,single,73.0,0.6010232145419814,1,A0262
A0263,3,65.0,73.0,0.5168569257792048,joint-bundle-2pct-extra,single,73.0,0.5168569257792048,1,A0263
A0264,0,65.5,73.5,0.6026717641350527,joint-bundle-2pct-extra,single,73.5,0.6026717641350527,1,A0264
A0265,0,65.5,73.5,0.592099730490423,joint-bundle-2pct-extra,single,73.5,0.592099730490423,1,A0265
A0266,1,75.0,67.0,0.9746934937285529,joint-bundle-2pct-extra,single,67.0,0.9746934937285527,1,A0266
A0267,1,67.0,65.0,0.9431437749349406,joint-bundle-2pct-extra,single,65.0,0.9431437749349406,1,A0267
A0268,1,70.0,65.0,0.945281325129258,joint-bundle-2pct-extra,single,65.0,0.9452813251292579,1,A0268
A0269,0,70.5,73.5,0.817878246892038,joint-bundle-2pct-extra,single,67.0,0.7598354449893985,1,A0269
A0270,1,66.0,65.0,0.9550272943969522,joint-bundle-2pct-extra,single,65.0,0.9550272943969522,1,A0270
A0271,1,72.0,65.0,0.97384679928784,joint-bundle-2pct-extra,single,65.0,0.9738467992878401,1,A0271
A0272,0,68.0,76.0,0.628373301903268,joint-bundle-2pct-extra,single,76.0,0.628373301903268,1,A0272
A0273,1,75.0,67.0,0.9739143775781056,joint-bundle-2pct-extra,single,67.0,0.9739143775781056,1,A0273
A0274,0,67.0,75.0,0.7040042920290411,joint-bundle-2pct-extra,single,75.0,0.7040042920290411,1,A0274
A0275,3,65.5,73.5,0.4965519123359681,joint-bundle-2pct-extra,single,73.5,0.4965519123359681,1,A0275
A0276,1,65.0,65.0,0.942036504942803,joint-bundle-2pct-extra,single,65.0,0.942036504942803,1,A0276
A0277,3,66.5,74.5,0.502074608139269,joint-bundle-2pct-extra,single,74.5,0.502074608139269,1,A0277
A0278,1,70.0,65.0,0.945281325129258,joint-bundle-2pct-extra,single,65.0,0.9452813251292579,1,A0278
A0279,3,66.0,74.0,0.5354008184867762,joint-bundle-2pct-extra,single,74.0,0.5354008184867762,1,A0279
A0280,1,67.0,65.0,0.954575561554339,joint-bundle-2pct-extra,single,65.0,0.954575561554339,1,A0280
A0281,1,65.5,65.0,0.9446106994836342,joint-bundle-2pct-extra,single,65.0,0.9446106994836342,1,A0281
A0282,3,66.5,74.5,0.5347163512024795,joint-bundle-2pct-extra,single,74.5,0.5347163512024795,1,A0282
A0283,1,68.0,65.0,0.9261885110419636,joint-bundle-2pct-extra,single,65.0,0.9261885110419636,1,A0283
A0284,3,65.0,73.0,0.503758486041897,joint-bundle-2pct-extra,single,73.0,0.503758486041897,1,A0284
A0285,3,65.5,73.5,0.4922838781369489,joint-bundle-2pct-extra,bundle,80.85000000000001,0.7145685453203892,3,A0285;A0286;A0423
A0286,3,65.5,73.5,0.4939605492630258,joint-bundle-2pct-extra,bundle,80.85000000000001,0.7145685453203892,3,A0285;A0286;A0423
A0287,1,65.5,65.0,0.9437272452276758,joint-bundle-2pct-extra,single,65.0,0.9437272452276758,1,A0287
A0288,3,65.5,73.5,0.5802097274636089,joint-bundle-2pct-extra,single,73.5,0.5802097274636089,1,A0288
A0289,3,65.0,73.0,0.502544116379754,joint-bundle-2pct-extra,single,73.0,0.502544116379754,1,A0289
A0290,0,69.0,75.5,0.7401341265738777,joint-bundle-2pct-extra,single,74.5,0.7296365889703316,1,A0290
A0291,3,65.0,73.0,0.5045379586365213,joint-bundle-2pct-extra,single,73.0,0.5045379586365213,1,A0291
A0292,4,70.0,73.5,0.8110674214818678,joint-bundle-2pct-extra,single,67.5,0.7565106827198487,1,A0292
A0293,1,65.0,65.0,0.9443466182955336,joint-bundle-2pct-extra,single,65.0,0.9443466182955337,1,A0293
A0294,0,67.5,75.5,0.7056072189744298,joint-bundle-2pct-extra,single,75.5,0.7056072189744298,1,A0294
A0295,4,70.0,72.5,0.8204286685894413,joint-bundle-2pct-extra,single,66.0,0.7629631213149779,1,A0295
A0296,4,70.0,78.0,0.6481941031235023,joint-bundle-2pct-extra,single,78.0,0.6481941031235023,1,A0296
A0297,4,70.0,74.0,0.7914188148910224,joint-bundle-2pct-extra,single,69.5,0.7485720381988109,1,A0297
A0298,4,75.0,77.5,0.8208476203541203,joint-bundle-2pct-extra,single,69.5,0.7485720381988109,1,A0298
A0299,4,70.0,73.5,0.8029950392939109,joint-bundle-2pct-extra,single,68.5,0.7568871594980816,1,A0299
A0300,4,70.0,73.5,0.8070615255531812,joint-bundle-2pct-extra,single,68.0,0.7566968089035553,1,A0300
A0301,4,70.0,73.5,0.8118621615492826,joint-bundle-2pct-extra,single,67.5,0.7574662894019261,1,A0301
A0302,4,70.0,73.0,0.817554656180917,joint-bundle-2pct-extra,single,66.5,0.7594390581114808,1,A0302
A0303,4,75.0,77.5,0.8208476203541203,joint-bundle-2pct-extra,single,69.5,0.7485720381988109,1,A0303
A0304,4,70.0,72.5,0.8179436581574497,joint-bundle-2pct-extra,single,66.0,0.759915583561824,1,A0304
A0305,0,66.5,73.5,0.7350382134676515,joint-bundle-2pct-extra,single,73.5,0.7350382134676515,1,A0305
A0306,4,70.0,72.0,0.8289949579040365,joint-bundle-2pct-extra,single,65.0,0.7687590632667508,1,A0306
A0307,4,70.0,73.5,0.7980665616069812,joint-bundle-2pct-extra,single,68.5,0.7511626484207619,1,A0307
A0308,4,70.0,78.0,0.6602836343867177,joint-bundle-2pct-extra,single,78.0,0.6602836343867177,1,A0308
A0309,0,65.5,73.5,0.6651113222277423,joint-bundle-2pct-extra,single,73.5,0.6651113222277423,1,A0309
A0310,4,66.5,74.5,0.5634491839319878,joint-bundle-2pct-extra,single,74.5,0.5634491839319878,1,A0310
A0311,4,70.0,72.5,0.8301487821777509,joint-bundle-2pct-extra,single,65.0,0.7654033612077448,1,A0311
A0312,0,65.5,73.5,0.5557283467547166,joint-bundle-2pct-extra,single,73.5,0.5557283467547166,1,A0312
A0313,0,67.5,75.5,0.6415434456039166,joint-bundle-2pct-extra,single,75.5,0.6415434456039166,1,A0313
A0314,0,65.5,73.5,0.524268952886994,joint-bundle-2pct-extra,single,73.5,0.524268952886994,1,A0314
A0315,0,66.0,73.5,0.7319303635990375,joint-bundle-2pct-extra,single,74.0,0.737183681112962,1,A0315
A0316,0,65.5,73.5,0.6174232373313925,joint-bundle-2pct-extra,single,73.5,0.6174232373313925,1,A0316
A0317,0,65.5,73.5,0.6258906681212625,joint-bundle-2pct-extra,single,73.5,0.6258906681212625,1,A0317
A0318,0,65.5,73.5,0.617950593452062,joint-bundle-2pct-extra,single,73.5,0.617950593452062,1,A0318
A0319,0,65.5,71.5,0.7594638208179886,joint-bundle-2pct-extra,single,70.5,0.7494828294412749,1,A0319
A0320,0,65.0,73.0,0.6433077489347511,joint-bundle-2pct-extra,single,73.0,0.6433077489347511,1,A0320
A0321,0,69.0,72.5,0.8044054888774285,joint-bundle-2pct-extra,single,67.5,0.7585284488457888,1,A0321
A0322,0,66.0,74.0,0.6869974945868146,joint-bundle-2pct-extra,single,74.0,0.6869974945868146,1,A0322
A0323,0,65.5,73.5,0.5823619560532651,joint-bundle-2pct-extra,single,73.5,0.5823619560532651,1,A0323
A0324,0,65.0,73.0,0.694368185714718,joint-bundle-2pct-extra,single,73.0,0.694368185714718,1,A0324
A0325,0,65.5,73.5,0.6601384886996653,joint-bundle-2pct-extra,single,73.5,0.6601384886996653,1,A0325
A0326,0,65.5,73.5,0.6639502731727767,joint-bundle-2pct-extra,single,73.5,0.6639502731727767,1,A0326
A0327,0,66.0,74.0,0.5289504104661,joint-bundle-2pct-extra,single,74.0,0.5289504104661,1,A0327
A0328,0,66.0,70.0,0.7971871674416844,joint-bundle-2pct-extra,single,66.0,0.7601060527036045,1,A0328
A0329,0,65.0,73.0,0.7151586254864589,joint-bundle-2pct-extra,single,73.0,0.7151586254864589,1,A0329
A0330,0,65.5,73.5,0.6958110160315715,joint-bundle-2pct-extra,single,73.5,0.6958110160315715,1,A0330
A0331,0,65.5,73.5,0.6372026453425308,joint-bundle-2pct-extra,single,73.5,0.6372026453425308,1,A0331
A0332,0,65.0,73.0,0.5733445522918256,joint-bundle-2pct-extra,single,73.0,0.5733445522918256,1,A0332
A0333,0,65.5,73.5,0.6468307937259707,joint-bundle-2pct-extra,single,73.5,0.6468307937259707,1,A0333
A0334,0,65.0,73.0,0.6806038614020878,joint-bundle-2pct-extra,single,73.0,0.6806038614020878,1,A0334
A0335,0,69.0,72.5,0.8044054888774285,joint-bundle-2pct-extra,single,67.5,0.7585284488457888,1,A0335
A0336,0,65.5,73.5,0.6768061021812715,joint-bundle-2pct-extra,single,73.5,0.6768061021812715,1,A0336
A0337,0,65.5,73.5,0.6581842005127839,joint-bundle-2pct-extra,single,73.5,0.6581842005127839,1,A0337
A0338,0,65.0,73.0,0.5735659709879191,joint-bundle-2pct-extra,single,73.0,0.5735659709879191,1,A0338
A0339,0,65.0,73.0,0.7141239085050171,joint-bundle-2pct-extra,single,73.0,0.7141239085050171,1,A0339
A0340,0,65.5,73.0,0.7281483876197008,joint-bundle-2pct-extra,single,73.5,0.7334488291165012,1,A0340
A0341,0,69.0,72.5,0.8044054888774285,joint-bundle-2pct-extra,single,67.5,0.7585284488457888,1,A0341
A0342,0,66.5,73.5,0.7350382134676515,joint-bundle-2pct-extra,single,73.5,0.7350382134676515,1,A0342
A0343,0,65.5,73.5,0.6451355430732826,joint-bundle-2pct-extra,single,73.5,0.6451355430732826,1,A0343
A0344,0,66.0,74.0,0.6892617758129383,joint-bundle-2pct-extra,single,74.0,0.6892617758129383,1,A0344
A0345,0,65.5,73.5,0.6955786965805979,joint-bundle-2pct-extra,single,73.5,0.6955786965805979,1,A0345
A0346,0,65.5,71.5,0.7534460486191549,joint-bundle-2pct-extra,single,71.0,0.7484068522677416,1,A0346
A0347,0,66.0,74.0,0.6105247927346644,joint-bundle-2pct-extra,single,74.0,0.6105247927346644,1,A0347
A0348,0,65.5,73.5,0.5292343659133035,joint-bundle-2pct-extra,single,73.5,0.5292343659133035,1,A0348
A0349,0,65.5,73.5,0.703954518920929,joint-bundle-2pct-extra,single,73.5,0.703954518920929,1,A0349
A0350,0,65.0,73.0,0.6140915855650512,joint-bundle-2pct-extra,single,73.0,0.6140915855650512,1,A0350
A0351,0,65.5,73.5,0.6353264773885005,joint-bundle-2pct-extra,single,73.5,0.6353264773885005,1,A0351
A0352,0,65.5,73.5,0.6609682519729964,joint-bundle-2pct-extra,single,73.5,0.6609682519729964,1,A0352
A0353,0,65.5,73.5,0.5894709349123456,joint-bundle-2pct-extra,single,73.5,0.5894709349123456,1,A0353
A0354,0,66.5,74.5,0.5933986049208086,joint-bundle-2pct-extra,single,74.5,0.5933986049208086,1,A0354
A0355,2,65.5,73.5,0.3213041373309557,joint-bundle-2pct-extra,bundle,80.85000000000001,0.6053450997880137,3,A0060;A0355;A0375
A0356,2,65.5,73.5,0.4362175785345849,joint-bundle-2pct-extra,bundle,80.85000000000001,0.6445633657939869,3,A0017;A0027;A0356
A0357,2,72.5,80.5,0.544172629193834,joint-bundle-2pct-extra,single,80.5,0.544172629193834,1,A0357
A0358,2,66.5,74.5,0.3074467996059618,joint-bundle-2pct-extra,single,74.5,0.30744679960596183,1,A0358
A0359,2,66.0,74.0,0.2495041801708017,joint-bundle-2pct-extra,single,74.0,0.24950418017080178,1,A0359
A0360,2,65.5,73.5,0.3042106214001432,joint-bundle-2pct-extra,bundle,80.85000000000001,0.4993958842311468,2,A0003;A0360
A0361,2,65.5,73.5,0.4314673371404676,joint-bundle-2pct-extra,bundle,78.75,0.6994374207979227,3,A0093;A0097;A0361
A0362,2,66.0,74.0,0.506930921832693,joint-bundle-2pct-extra,single,74.0,0.506930921832693,1,A0362
A0363,0,68.0,73.0,0.7742362767488953,joint-bundle-2pct-extra,single,70.5,0.7498237558653674,1,A0363
A0364,2,65.0,73.0,0.2756443270001678,joint-bundle-2pct-extra,bundle,83.05000000000001,0.5256025315166664,3,A0002;A0364;A0446
A0365,0,65.5,73.0,0.7186787587856915,joint-bundle-2pct-extra,single,73.5,0.7240938741187395,1,A0365
A0366,0,66.0,74.0,0.6101810867361409,joint-bundle-2pct-extra,single,74.0,0.6101810867361409,1,A0366
A0367,0,65.5,73.5,0.7026164939568305,joint-bundle-2pct-extra,single,73.5,0.7026164939568305,1,A0367
A0368,0,65.5,73.5,0.6599343530902331,joint-bundle-2pct-extra,single,73.5,0.6599343530902331,1,A0368
A0369,2,66.5,74.5,0.4514161365460369,joint-bundle-2pct-extra,bundle,81.95,0.600861432438871,2,A0024;A0369
A0370,0,66.0,73.0,0.7347912526765913,joint-bundle-2pct-extra,single,73.5,0.7400084206359331,1,A0370
A0371,0,65.5,73.5,0.702831801938168,joint-bundle-2pct-extra,single,73.5,0.702831801938168,1,A0371
A0372,0,65.5,73.5,0.5260068353565811,joint-bundle-2pct-extra,single,73.5,0.5260068353565811,1,A0372
A0373,1,68.0,65.0,0.9748755999293128,joint-bundle-2pct-extra,single,65.0,0.9748755999293127,1,A0373
A0374,1,75.0,68.5,0.9582906702929982,joint-bundle-2pct-extra,single,67.0,0.9549375639268296,1,A0374
A0375,2,65.5,73.5,0.3662147817707775,joint-bundle-2pct-extra,bundle,80.85000000000001,0.6053450997880137,3,A0060;A0355;A0375
A0376,0,65.0,73.0,0.5502417816446704,joint-bundle-2pct-extra,single,73.0,0.5502417816446704,1,A0376
A0377,3,66.0,74.0,0.5346434146374598,joint-bundle-2pct-extra,single,74.0,0.5346434146374598,1,A0377
A0378,0,65.0,73.0,0.4609724936801024,joint-bundle-2pct-extra,bundle,80.30000000000001,0.7340677433161061,3,A0180;A0378;A0379
A0379,0,65.0,73.0,0.4593598546007836,joint-bundle-2pct-extra,bundle,80.30000000000001,0.7340677433161061,3,A0180;A0378;A0379
A0380,1,66.0,65.0,0.9586738277839882,joint-bundle-2pct-extra,single,65.0,0.9586738277839882,1,A0380
A0381,0,65.5,73.5,0.6020287699476996,joint-bundle-2pct-extra,single,73.5,0.6020287699476996,1,A0381
A0382,0,65.0,73.0,0.5639415709882224,joint-bundle-2pct-extra,single,73.0,0.5639415709882224,1,A0382
A0383,0,66.0,74.0,0.5799928099343452,joint-bundle-2pct-extra,single,74.0,0.5799928099343452,1,A0383
A0384,1,75.0,67.5,0.9668349677803038,joint-bundle-2pct-extra,single,67.0,0.9659600823945698,1,A0384
A0385,2,75.0,79.5,0.7728908881820983,joint-bundle-2pct-extra,single,75.0,0.727548348396502,1,A0385
A0386,0,65.0,73.0,0.6121040166379293,joint-bundle-2pct-extra,single,73.0,0.6121040166379293,1,A0386
A0387,0,65.5,73.5,0.6444672944196489,joint-bundle-2pct-extra,single,73.5,0.6444672944196489,1,A0387
A0388,1,72.0,65.0,0.9787978245324472,joint-bundle-2pct-extra,single,65.0,0.9787978245324473,1,A0388
A0389,0,65.5,73.5,0.5437829647623906,joint-bundle-2pct-extra,single,73.5,0.5437829647623906,1,A0389
A0390,1,74.0,66.0,0.9726049364321724,joint-bundle-2pct-extra,single,66.0,0.9726049364321724,1,A0390
A0391,0,65.0,73.0,0.5411574885758051,joint-bundle-2pct-extra,single,73.0,0.5411574885758051,1,A0391
A0392,0,65.0,73.0,0.5004855303188737,joint-bundle-2pct-extra,single,73.0,0.5004855303188737,1,A0392
A0393,4,75.0,79.0,0.7795744111595615,joint-bundle-2pct-extra,single,74.5,0.7351089167992672,1,A0393
A0394,0,66.0,74.0,0.5606565138817086,joint-bundle-2pct-extra,single,74.0,0.5606565138817086,1,A0394
A0395,4,75.0,78.0,0.807057020674194,joint-bundle-2pct-extra,single,71.5,0.746633831583421,1,A0395
A0396,0,65.5,73.5,0.4939143455435856,joint-bundle-2pct-extra,single,73.5,0.49391434554358565,1,A0396
A0397,4,72.0,80.0,0.6976546872740192,joint-bundle-2pct-extra,single,80.0,0.6976546872740192,1,A0397
A0398,4,75.0,80.5,0.7494048031913282,joint-bundle-2pct-extra,single,77.5,0.7178418867319701,1,A0398
A0399,4,72.0,80.0,0.6987761559204301,joint-bundle-2pct-extra,single,80.0,0.6987761559204301,1,A0399
A0400,4,75.0,82.5,0.7013340006761244,joint-bundle-2pct-extra,single,82.5,0.7013340006761244,1,A0400
A0401,4,75.0,78.0,0.800287030591801,joint-bundle-2pct-extra,single,72.0,0.7436014036129922,1,A0401
A0402,0,65.0,73.0,0.5690711835868445,joint-bundle-2pct-extra,single,73.0,0.5690711835868445,1,A0402
A0403,3,66.0,74.0,0.5367051244788293,joint-bundle-2pct-extra,single,74.0,0.5367051244788293,1,A0403
A0404,0,68.0,73.0,0.7723582738609358,joint-bundle-2pct-extra,single,70.5,0.7478088259328126,1,A0404
A0405,1,72.0,65.0,0.97384679928784,joint-bundle-2pct-extra,single,65.0,0.9738467992878401,1,A0405
A0406,3,73.0,76.5,0.7980056822122449,joint-bundle-2pct-extra,single,71.0,0.7460209480544121,1,A0406
A0407,4,75.0,76.5,0.8297496214831648,joint-bundle-2pct-extra,single,68.0,0.755066832328589,1,A0407
A0408,0,65.0,73.0,0.5834518535151944,joint-bundle-2pct-extra,single,73.0,0.5834518535151944,1,A0408
A0409,1,75.0,68.5,0.9544774235768008,joint-bundle-2pct-extra,single,67.0,0.9508334900494465,1,A0409
A0410,1,73.5,65.5,0.9719517957843266,joint-bundle-2pct-extra,single,65.5,0.9719517957843266,1,A0410
A0411,3,75.0,82.0,0.7152531826100719,joint-bundle-2pct-extra,single,81.0,0.704152311188672,1,A0411
A0412,0,65.0,73.0,0.5685736251637982,joint-bundle-2pct-extra,single,73.0,0.5685736251637982,1,A0412
A0413,3,65.5,73.5,0.5109921337318655,joint-bundle-2pct-extra,single,73.5,0.5109921337318655,1,A0413
A0414,3,65.5,73.5,0.5450774350821053,joint-bundle-2pct-extra,single,73.5,0.5450774350821053,1,A0414
A0415,1,72.0,65.0,0.9648945590658814,joint-bundle-2pct-extra,single,65.0,0.9648945590658814,1,A0415
A0416,1,65.5,65.0,0.9462260686927692,joint-bundle-2pct-extra,single,65.0,0.9462260686927692,1,A0416
A0417,1,65.5,65.0,0.942056494430543,joint-bundle-2pct-extra,single,65.0,0.942056494430543,1,A0417
A0418,4,75.0,77.0,0.8292653497393946,joint-bundle-2pct-extra,single,68.5,0.7544329979383511,1,A0418
A0419,1,65.0,65.0,0.9426486622968928,joint-bundle-2pct-extra,single,65.0,0.9426486622968929,1,A0419
A0420,1,70.0,65.5,0.933355805733054,joint-bundle-2pct-extra,single,65.0,0.931660174484708,1,A0420
A0421,0,65.5,73.5,0.5867291857482086,joint-bundle-2pct-extra,single,73.5,0.5867291857482086,1,A0421
A0422,0,66.5,74.5,0.6966593794090838,joint-bundle-2pct-extra,single,74.5,0.6966593794090838,1,A0422
A0423,3,65.5,73.5,0.4779190180835836,joint-bundle-2pct-extra,bundle,80.85000000000001,0.7145685453203892,3,A0285;A0286;A0423
A0424,4,75.0,76.0,0.843013612931717,joint-bundle-2pct-extra,single,67.0,0.7677853329703636,1,A0424
A0425,0,65.5,73.5,0.7187897802536086,joint-bundle-2pct-extra,single,73.5,0.7187897802536086,1,A0425
A0426,4,80.0,80.5,0.8414470470054247,joint-bundle-2pct-extra,single,72.0,0.7704761066387305,1,A0426
A0427,0,66.0,74.0,0.6510743694978534,joint-bundle-2pct-extra,single,74.0,0.6510743694978534,1,A0427
A0428,0,75.0,80.5,0.7542043734111635,joint-bundle-2pct-extra,single,77.5,0.7230225449673667,1,A0428
A0429,4,75.0,76.0,0.8430558525236893,joint-bundle-2pct-extra,single,67.0,0.7678422396201334,1,A0429
A0430,0,66.0,74.0,0.6217605822301591,joint-bundle-2pct-extra,single,74.0,0.6217605822301591,1,A0430
A0431,4,75.0,76.0,0.8431759451043129,joint-bundle-2pct-extra,single,67.0,0.7680040474593056,1,A0431
A0432,0,65.0,73.0,0.6779031533650958,joint-bundle-2pct-extra,single,73.0,0.6779031533650958,1,A0432
A0433,0,65.5,73.5,0.6468307937259707,joint-bundle-2pct-extra,single,73.5,0.6468307937259707,1,A0433
A0434,0,65.5,73.5,0.6674514823131329,joint-bundle-2pct-extra,single,73.5,0.6674514823131329,1,A0434
A0435,4,75.0,78.5,0.7979782468840374,joint-bundle-2pct-extra,single,72.5,0.7408495104500644,1,A0435
A0436,4,75.0,81.5,0.7368275846792952,joint-bundle-2pct-extra,single,79.5,0.7154030405795121,1,A0436
A0437,4,75.0,79.5,0.7749373155247568,joint-bundle-2pct-extra,single,75.0,0.7298605437725029,1,A0437
A0438,4,75.0,78.5,0.8012623759804356,joint-bundle-2pct-extra,single,72.0,0.7396099937592848,1,A0438
A0439,4,75.0,78.0,0.8058110629492455,joint-bundle-2pct-extra,single,71.5,0.745120909800712,1,A0439
A0440,2,69.5,77.5,0.5732101251378353,joint-bundle-2pct-extra,single,77.5,0.5732101251378353,1,A0440
A0441,2,67.0,75.0,0.2943003679357324,joint-bundle-2pct-extra,single,75.0,0.2943003679357324,1,A0441
A0442,2,69.0,77.0,0.483880596489897,joint-bundle-2pct-extra,single,77.0,0.483880596489897,1,A0442
A0443,2,73.0,81.0,0.4872462759324094,joint-bundle-2pct-extra,single,81.0,0.48724627593240943,1,A0443
A0444,2,66.5,74.5,0.5139370466633456,joint-bundle-2pct-extra,single,74.5,0.5139370466633456,1,A0444
A0445,2,72.0,80.0,0.3767261519711482,joint-bundle-2pct-extra,bundle,85.25,0.6015787881864118,2,A0048;A0445
A0446,2,72.0,80.0,0.3619013211740742,joint-bundle-2pct-extra,bundle,83.05000000000001,0.5256025315166664,3,A0002;A0364;A0446
A0447,2,66.5,74.5,0.315880448835902,joint-bundle-2pct-extra,bundle,82.22500000000001,0.4842184852482121,2,A0447;A0465
A0448,2,67.0,75.0,0.262721548372011,joint-bundle-2pct-extra,single,75.0,0.26272154837201106,1,A0448
A0449,2,66.0,74.0,0.4857570134494384,joint-bundle-2pct-extra,single,74.0,0.4857570134494384,1,A0449
A0450,2,85.0,85.0,0.5613407241048513,joint-bundle-2pct-extra,single,85.0,0.5613407241048513,1,A0450
A0451,2,66.0,74.0,0.2344020816427051,joint-bundle-2pct-extra,bundle,81.4,0.4054609774340378,2,A0080;A0451
A0452,2,65.5,73.5,0.3370504009098737,joint-bundle-2pct-extra,bundle,81.21666666666667,0.6561721792562843,3,A0087;A0099;A0452
A0453,2,65.5,73.5,0.3119549904998643,joint-bundle-2pct-extra,bundle,81.125,0.5175710035642452,2,A0046;A0453
A0454,2,66.0,74.0,0.4764691862415283,joint-bundle-2pct-extra,bundle,81.4,0.7080729319948774,2,A0125;A0454
A0455,2,72.0,80.0,0.4147882957942018,joint-bundle-2pct-extra,single,80.0,0.41478829579420184,1,A0455
A0456,2,65.0,73.0,0.2409220127809703,joint-bundle-2pct-extra,bundle,80.48333333333335,0.4606385629212507,3,A0067;A0084;A0456
A0457,4,72.0,76.0,0.7904093473267347,joint-bundle-2pct-extra,single,71.5,0.7474213854868188,1,A0457
A0458,2,66.5,74.5,0.4259429352578999,joint-bundle-2pct-extra,bundle,81.95,0.7044317802807626,2,A0122;A0458
A0459,1,72.0,65.0,0.9776073172538357,joint-bundle-2pct-extra,single,65.0,0.9776073172538357,1,A0459
A0460,2,85.0,85.0,0.7000191863316553,joint-bundle-2pct-extra,single,84.0,0.6885829964494009,1,A0460
A0461,0,65.5,73.5,0.5395423759441177,joint-bundle-2pct-extra,single,73.5,0.5395423759441177,1,A0461
A0462,2,65.5,73.5,0.4169278283940281,joint-bundle-2pct-extra,bundle,80.85000000000001,0.696732810109943,2,A0032;A0462
A0463,0,65.0,73.0,0.5743642776978579,joint-bundle-2pct-extra,single,73.0,0.5743642776978579,1,A0463
A0464,2,65.5,73.5,0.3085449466910899,joint-bundle-2pct-extra,single,73.5,0.3085449466910899,1,A0464
A0465,2,67.0,75.0,0.2687278670236355,joint-bundle-2pct-extra,bundle,82.22500000000001,0.4842184852482121,2,A0447;A0465
A0466,2,67.0,75.0,0.3829354451369564,joint-bundle-2pct-extra,single,75.0,0.3829354451369564,1,A0466
A0467,2,65.5,73.5,0.4359609655875047,joint-bundle-2pct-extra,bundle,80.85000000000001,0.6660212943150721,3,A0112;A0120;A0467
A0468,2,80.0,85.0,0.4318657596204232,joint-bundle-2pct-extra,single,85.0,0.43186575962042323,1,A0468
A0469,0,65.0,73.0,0.6002816840706777,joint-bundle-2pct-extra,single,73.0,0.6002816840706777,1,A0469
A0470,0,75.0,79.5,0.7798964961980651,joint-bundle-2pct-extra,single,74.5,0.73019894284988,1,A0470
A0471,0,80.0,85.0,0.650897898509025,joint-bundle-2pct-extra,single,85.0,0.650897898509025,1,A0471
A0472,0,65.0,73.0,0.5463416319440384,joint-bundle-2pct-extra,single,73.0,0.5463416319440384,1,A0472
A0473,0,66.0,74.0,0.6775718352161977,joint-bundle-2pct-extra,single,74.0,0.6775718352161977,1,A0473
A0474,0,65.0,73.0,0.4900278694152838,joint-bundle-2pct-extra,bundle,76.64999999999999,0.7051220507808315,3,A0134;A0142;A0474
A0475,0,65.5,73.5,0.6778719690985379,joint-bundle-2pct-extra,single,73.5,0.6778719690985379,1,A0475
A0476,0,65.0,73.0,0.6144443766174181,joint-bundle-2pct-extra,single,73.0,0.6144443766174181,1,A0476
A0477,0,80.0,85.0,0.6413678142132211,joint-bundle-2pct-extra,single,85.0,0.6413678142132211,1,A0477
A0478,0,80.0,85.0,0.6453456976512418,joint-bundle-2pct-extra,single,85.0,0.6453456976512418,1,A0478
A0479,1,66.0,65.0,0.9068489904457392,joint-bundle-2pct-extra,single,65.0,0.9068489904457392,1,A0479
A0480,0,66.5,74.5,0.5215177095184119,joint-bundle-2pct-extra,single,74.5,0.5215177095184119,1,A0480
A0481,0,80.0,85.0,0.7107805325550353,joint-bundle-2pct-extra,single,83.5,0.6938856730364216,1,A0481
A0482,3,65.5,73.5,0.6516228241380543,joint-bundle-2pct-extra,single,73.5,0.6516228241380543,1,A0482
A0483,1,65.5,65.0,0.9080716795382952,joint-bundle-2pct-extra,single,65.0,0.9080716795382953,1,A0483
A0484,3,65.5,73.5,0.5814725522164826,joint-bundle-2pct-extra,single,73.5,0.5814725522164826,1,A0484
A0485,3,65.5,73.5,0.6443596758738527,joint-bundle-2pct-extra,single,73.5,0.6443596758738527,1,A0485
A0486,1,70.0,67.0,0.9086625543213466,joint-bundle-2pct-extra,single,65.0,0.8993153590855482,1,A0486
A0487,2,70.5,78.5,0.5618323545010749,joint-bundle-2pct-extra,single,78.5,0.5618323545010749,1,A0487
A0488,2,72.0,80.0,0.6188782482909084,joint-bundle-2pct-extra,single,80.0,0.6188782482909084,1,A0488
A0489,1,66.5,65.5,0.8832430674142143,joint-bundle-2pct-extra,single,65.0,0.8804357475228536,1,A0489
A0490,3,65.5,73.5,0.5833328873716552,joint-bundle-2pct-extra,single,73.5,0.5833328873716552,1,A0490
A0491,1,70.5,65.0,0.958010322406643,joint-bundle-2pct-extra,single,65.0,0.958010322406643,1,A0491
A0492,1,71.5,66.0,0.9464126324943222,joint-bundle-2pct-extra,single,65.0,0.943613084214507,1,A0492
A0493,2,70.0,78.0,0.5290738694117259,joint-bundle-2pct-extra,single,78.0,0.5290738694117259,1,A0493
