option_type,task_id,task_ids,task_count,price,expected_completions,expected_payout,single_probability,region,route_length_km,compactness,price_multiplier,bundle_probability,scheme,budget_relaxation
single,A0395,A0395,1,71.5,0.746633831583421,53.3843189582146,0.746633831583421,,,,,,joint-bundle-2pct-extra,0.02
single,A0396,A0396,1,73.5,0.49391434554358565,36.302704397453546,0.49391434554358565,,,,,,joint-bundle-2pct-extra,0.02
single,A0397,A0397,1,80.0,0.6976546872740192,55.812374981921536,0.6976546872740192,,,,,,joint-bundle-2pct-extra,0.02
single,A0398,A0398,1,77.5,0.7178418867319701,55.632746221727686,0.7178418867319701,,,,,,joint-bundle-2pct-extra,0.02
single,A0399,A0399,1,80.0,0.6987761559204301,55.902092473634404,0.6987761559204301,,,,,,joint-bundle-2pct-extra,0.02
single,A0400,A0400,1,82.5,0.7013340006761244,57.860055055780265,0.7013340006761244,,,,,,joint-bundle-2pct-extra,0.02
single,A0401,A0401,1,72.0,0.7436014036129922,53.539301060135436,0.7436014036129922,,,,,,joint-bundle-2pct-extra,0.02
single,A0402,A0402,1,73.0,0.5690711835868445,41.54219640183965,0.5690711835868445,,,,,,joint-bundle-2pct-extra,0.02
single,A0403,A0403,1,74.0,0.5367051244788293,39.71617921143337,0.5367051244788293,,,,,,joint-bundle-2pct-extra,0.02
single,A0404,A0404,1,70.5,0.7478088259328126,52.72052222826329,0.7478088259328126,,,,,,joint-bundle-2pct-extra,0.02
single,A0405,A0405,1,65.0,0.9738467992878401,63.30004195370961,0.9738467992878401,,,,,,joint-bundle-2pct-extra,0.02
single,A0406,A0406,1,71.0,0.7460209480544121,52.96748731186326,0.7460209480544121,,,,,,joint-bundle-2pct-extra,0.02
single,A0407,A0407,1,68.0,0.755066832328589,51.34454459834405,0.755066832328589,,,,,,joint-bundle-2pct-extra,0.02
single,A0408,A0408,1,73.0,0.5834518535151944,42.59198530660919,0.5834518535151944,,,,,,joint-bundle-2pct-extra,0.02
single,A0409,A0409,1,67.0,0.9508334900494465,63.70584383331292,0.9508334900494465,,,,,,joint-bundle-2pct-extra,0.02
single,A0410,A0410,1,65.5,0.9719517957843266,63.66284262387339,0.9719517957843266,,,,,,joint-bundle-2pct-extra,0.02
single,A0411,A0411,1,81.0,0.704152311188672,57.03633720628244,0.704152311188672,,,,,,joint-bundle-2pct-extra,0.02
single,A0412,A0412,1,73.0,0.5685736251637982,41.505874636957266,0.5685736251637982,,,,,,joint-bundle-2pct-extra,0.02
single,A0413,A0413,1,73.5,0.5109921337318655,37.55792182929211,0.5109921337318655,,,,,,joint-bundle-2pct-extra,0.02
single,A0414,A0414,1,73.5,0.5450774350821053,40.06319147853474,0.5450774350821053,,,,,,joint-bundle-2pct-extra,0.02
single,A0415,A0415,1,65.0,0.9648945590658814,62.71814633928229,0.9648945590658814,,,,,,joint-bundle-2pct-extra,0.02
single,A0416,A0416,1,65.0,0.9462260686927692,61.50469446502999,0.9462260686927692,,,,,,joint-bundle-2pct-extra,0.02
single,A0417,A0417,1,65.0,0.942056494430543,61.233672137985295,0.942056494430543,,,,,,joint-bundle-2pct-extra,0.02
single,A0418,A0418,1,68.5,0.7544329979383511,51.678660358777044,0.7544329979383511,,,,,,joint-bundle-2pct-extra,0.02
single,A0419,A0419,1,65.0,0.9426486622968929,61.27216304929804,0.9426486622968929,,,,,,joint-bundle-2pct-extra,0.02
single,A0420,A0420,1,65.0,0.931660174484708,60.55791134150601,0.931660174484708,,,,,,joint-bundle-2pct-extra,0.02
single,A0421,A0421,1,73.5,0.5867291857482086,43.124595152493335,0.5867291857482086,,,,,,joint-bundle-2pct-extra,0.02
single,A0422,A0422,1,74.5,0.6966593794090838,51.90112376597675,0.6966593794090838,,,,,,joint-bundle-2pct-extra,0.02
single,A0424,A0424,1,67.0,0.7677853329703636,51.44161730901436,0.7677853329703636,,,,,,joint-bundle-2pct-extra,0.02
single,A0425,A0425,1,73.5,0.7187897802536086,52.831048848640236,0.7187897802536086,,,,,,joint-bundle-2pct-extra,0.02
single,A0426,A0426,1,72.0,0.7704761066387305,55.47427967798859,0.7704761066387305,,,,,,joint-bundle-2pct-extra,0.02
single,A0427,A0427,1,74.0,0.6510743694978534,48.17950334284115,0.6510743694978534,,,,,,joint-bundle-2pct-extra,0.02
single,A0428,A0428,1,77.5,0.7230225449673667,56.03424723497092,0.7230225449673667,,,,,,joint-bundle-2pct-extra,0.02
single,A0429,A0429,1,67.0,0.7678422396201334,51.445430054548936,0.7678422396201334,,,,,,joint-bundle-2pct-extra,0.02
single,A0430,A0430,1,74.0,0.6217605822301591,46.01028308503177,0.6217605822301591,,,,,,joint-bundle-2pct-extra,0.02
single,A0431,A0431,1,67.0,0.7680040474593056,51.45627117977347,0.7680040474593056,,,,,,joint-bundle-2pct-extra,0.02
single,A0432,A0432,1,73.0,0.6779031533650958,49.48693019565199,0.6779031533650958,,,,,,joint-bundle-2pct-extra,0.02
single,A0433,A0433,1,73.5,0.6468307937259707,47.54206333885885,0.6468307937259707,,,,,,joint-bundle-2pct-extra,0.02
single,A0434,A0434,1,73.5,0.6674514823131329,49.05768395001527,0.6674514823131329,,,,,,joint-bundle-2pct-extra,0.02
single,A0435,A0435,1,72.5,0.7408495104500644,53.71158950762967,0.7408495104500644,,,,,,joint-bundle-2pct-extra,0.02
single,A0436,A0436,1,79.5,0.7154030405795121,56.874541726071214,0.7154030405795121,,,,,,joint-bundle-2pct-extra,0.02
single,A0437,A0437,1,75.0,0.7298605437725029,54.739540782937716,0.7298605437725029,,,,,,joint-bundle-2pct-extra,0.02
single,A0438,A0438,1,72.0,0.7396099937592848,53.251919550668504,0.7396099937592848,,,,,,joint-bundle-2pct-extra,0.02
single,A0439,A0439,1,71.5,0.745120909800712,53.276145050750905,0.745120909800712,,,,,,joint-bundle-2pct-extra,0.02
single,A0440,A0440,1,77.5,0.5732101251378353,44.42378469818224,0.5732101251378353,,,,,,joint-bundle-2pct-extra,0.02
single,A0441,A0441,1,75.0,0.2943003679357324,22.072527595179928,0.2943003679357324,,,,,,joint-bundle-2pct-extra,0.02
single,A0442,A0442,1,77.0,0.483880596489897,37.25880592972207,0.483880596489897,,,,,,joint-bundle-2pct-extra,0.02
single,A0443,A0443,1,81.0,0.48724627593240943,39.466948350525165,0.48724627593240943,,,,,,joint-bundle-2pct-extra,0.02
single,A0444,A0444,1,74.5,0.5139370466633456,38.28830997641925,0.5139370466633456,,,,,,joint-bundle-2pct-extra,0.02
single,A0448,A0448,1,75.0,0.26272154837201106,19.70411612790083,0.26272154837201106,,,,,,joint-bundle-2pct-extra,0.02
single,A0449,A0449,1,74.0,0.4857570134494384,35.94601899525844,0.4857570134494384,,,,,,joint-bundle-2pct-extra,0.02
single,A0450,A0450,1,85.0,0.5613407241048513,47.71396154891236,0.5613407241048513,,,,,,joint-bundle-2pct-extra,0.02
single,A0455,A0455,1,80.0,0.41478829579420184,33.183063663536146,0.41478829579420184,,,,,,joint-bundle-2pct-extra,0.02
single,A0457,A0457,1,71.5,0.7474213854868188,53.44062906230754,0.7474213854868188,,,,,,joint-bundle-2pct-extra,0.02
single,A0459,A0459,1,65.0,0.9776073172538357,63.544475621499316,0.9776073172538357,,,,,,joint-bundle-2pct-extra,0.02
single,A0460,A0460,1,84.0,0.6885829964494009,57.84097170174967,0.6885829964494009,,,,,,joint-bundle-2pct-extra,0.02
single,A0461,A0461,1,73.5,0.5395423759441177,39.65636463189265,0.5395423759441177,,,,,,joint-bundle-2pct-extra,0.02
single,A0463,A0463,1,73.0,0.5743642776978579,41.92859227194363,0.5743642776978579,,,,,,joint-bundle-2pct-extra,0.02
single,A0464,A0464,1,73.5,0.3085449466910899,22.67805358179511,0.3085449466910899,,,,,,joint-bundle-2pct-extra,0.02
single,A0466,A0466,1,75.0,0.3829354451369564,28.720158385271727,0.3829354451369564,,,,,,joint-bundle-2pct-extra,0.02
single,A0468,A0468,1,85.0,0.43186575962042323,36.70858956773598,0.43186575962042323,,,,,,joint-bundle-2pct-extra,0.02
single,A0469,A0469,1,73.0,0.6002816840706777,43.82056293715947,0.6002816840706777,,,,,,joint-bundle-2pct-extra,0.02
single,A0470,A0470,1,74.5,0.73019894284988,54.39982124231606,0.73019894284988,,,,,,joint-bundle-2pct-extra,0.02
single,A0471,A0471,1,85.0,0.650897898509025,55.32632137326713,0.650897898509025,,,,,,joint-bundle-2pct-extra,0.02
single,A0472,A0472,1,73.0,0.5463416319440384,39.8829391319148,0.5463416319440384,,,,,,joint-bundle-2pct-extra,0.02
single,A0473,A0473,1,74.0,0.6775718352161977,50.140315805998625,0.6775718352161977,,,,,,joint-bundle-2pct-extra,0.02
single,A0475,A0475,1,73.5,0.6778719690985379,49.82358972874253,0.6778719690985379,,,,,,joint-bundle-2pct-extra,0.02
single,A0476,A0476,1,73.0,0.6144443766174181,44.854439493071524,0.6144443766174181,,,,,,joint-bundle-2pct-extra,0.02
single,A0477,A0477,1,85.0,0.6413678142132211,54.51626420812379,0.6413678142132211,,,,,,joint-bundle-2pct-extra,0.02
single,A0478,A0478,1,85.0,0.6453456976512418,54.854384300355555,0.6453456976512418,,,,,,joint-bundle-2pct-extra,0.02
single,A0479,A0479,1,65.0,0.9068489904457392,58.945184378973046,0.9068489904457392,,,,,,joint-bundle-2pct-extra,0.02
single,A0480,A0480,1,74.5,0.5215177095184119,38.85306935912169,0.5215177095184119,,,,,,joint-bundle-2pct-extra,0.02
single,A0481,A0481,1,83.5,0.6938856730364216,57.9394536985412,0.6938856730364216,,,,,,joint-bundle-2pct-extra,0.02
single,A0482,A0482,1,73.5,0.6516228241380543,47.89427757414699,0.6516228241380543,,,,,,joint-bundle-2pct-extra,0.02
single,A0483,A0483,1,65.0,0.9080716795382953,59.02465916998919,0.9080716795382953,,,,,,joint-bundle-2pct-extra,0.02
single,A0484,A0484,1,73.5,0.5814725522164826,42.738232587911476,0.5814725522164826,,,,,,joint-bundle-2pct-extra,0.02
single,A0485,A0485,1,73.5,0.6443596758738527,47.36043617672817,0.6443596758738527,,,,,,joint-bundle-2pct-extra,0.02
single,A0486,A0486,1,65.0,0.8993153590855482,58.45549834056063,0.8993153590855482,,,,,,joint-bundle-2pct-extra,0.02
single,A0487,A0487,1,78.5,0.5618323545010749,44.10383982833438,0.5618323545010749,,,,,,joint-bundle-2pct-extra,0.02
single,A0488,A0488,1,80.0,0.6188782482909084,49.51025986327267,0.6188782482909084,,,,,,joint-bundle-2pct-extra,0.02
single,A0489,A0489,1,65.0,0.8804357475228536,57.22832358898548,0.8804357475228536,,,,,,joint-bundle-2pct-extra,0.02
single,A0490,A0490,1,73.5,0.5833328873716552,42.87496722181666,0.5833328873716552,,,,,,joint-bundle-2pct-extra,0.02
single,A0491,A0491,1,65.0,0.958010322406643,62.27067095643179,0.958010322406643,,,,,,joint-bundle-2pct-extra,0.02
single,A0492,A0492,1,65.0,0.943613084214507,61.33485047394295,0.943613084214507,,,,,,joint-bundle-2pct-extra,0.02
single,A0493,A0493,1,78.0,0.5290738694117259,41.267761814114614,0.5290738694117259,,,,,,joint-bundle-2pct-extra,0.02
single,A0494,A0494,1,65.0,0.9623273592853934,62.55127835355057,0.9623273592853934,,,,,,joint-bundle-2pct-extra,0.02
single,A0495,A0495,1,65.0,0.9694739571705461,63.01580721608549,0.9694739571705461,,,,,,joint-bundle-2pct-extra,0.02
single,A0496,A0496,1,65.0,0.9614780672711367,62.49607437262389,0.9614780672711367,,,,,,joint-bundle-2pct-extra,0.02
single,A0497,A0497,1,65.0,0.9376028791583548,60.944187145293064,0.9376028791583548,,,,,,joint-bundle-2pct-extra,0.02
single,A0498,A0498,1,65.0,0.948352163120182,61.64289060281183,0.948352163120182,,,,,,joint-bundle-2pct-extra,0.02
single,A0499,A0499,1,78.0,0.6638869557323045,51.78318254711975,0.6638869557323045,,,,,,joint-bundle-2pct-extra,0.02
single,A0500,A0500,1,65.0,0.8708208025078995,56.60335216301347,0.8708208025078995,,,,,,joint-bundle-2pct-extra,0.02
single,A0501,A0501,1,65.0,0.9151521567561284,59.484890189148345,0.9151521567561284,,,,,,joint-bundle-2pct-extra,0.02
single,A0502,A0502,1,78.0,0.6761922801039219,52.7429978481059,0.6761922801039219,,,,,,joint-bundle-2pct-extra,0.02
single,A0503,A0503,1,78.0,0.6742569401844039,52.5920413343835,0.6742569401844039,,,,,,joint-bundle-2pct-extra,0.02
single,A0504,A0504,1,65.0,0.9273225935035326,60.27596857772962,0.9273225935035326,,,,,,joint-bundle-2pct-extra,0.02
single,A0505,A0505,1,65.0,0.9737458162100782,63.29347805365508,0.9737458162100782,,,,,,joint-bundle-2pct-extra,0.02
single,A0506,A0506,1,65.0,0.9312652702702942,60.53224256756912,0.9312652702702942,,,,,,joint-bundle-2pct-extra,0.02
single,A0507,A0507,1,65.0,0.9303746312837929,60.47435103344654,0.9303746312837929,,,,,,joint-bundle-2pct-extra,0.02
single,A0508,A0508,1,65.0,0.9365207356132659,60.87384781486228,0.9365207356132659,,,,,,joint-bundle-2pct-extra,0.02
single,A0509,A0509,1,65.0,0.9047215048970952,58.80689781831119,0.9047215048970952,,,,,,joint-bundle-2pct-extra,0.02
single,A0510,A0510,1,78.0,0.6272313762994614,48.924047351357984,0.6272313762994614,,,,,,joint-bundle-2pct-extra,0.02
single,A0511,A0511,1,65.0,0.8438052928257407,54.847344033673146,0.8438052928257407,,,,,,joint-bundle-2pct-extra,0.02
single,A0512,A0512,1,65.0,0.971280978452884,63.133263599437456,0.971280978452884,,,,,,joint-bundle-2pct-extra,0.02
single,A0513,A0513,1,65.0,0.8862736094307019,57.60778461299562,0.8862736094307019,,,,,,joint-bundle-2pct-extra,0.02
single,A0514,A0514,1,80.5,0.566658740985132,45.616028649303125,0.566658740985132,,,,,,joint-bundle-2pct-extra,0.02
single,A0515,A0515,1,65.0,0.9694208689361441,63.01235648084937,0.9694208689361441,,,,,,joint-bundle-2pct-extra,0.02
single,A0516,A0516,1,65.0,0.8988838404153606,58.42744962699844,0.8988838404153606,,,,,,joint-bundle-2pct-extra,0.02
single,A0517,A0517,1,65.0,0.9671271537918592,62.863264996470846,0.9671271537918592,,,,,,joint-bundle-2pct-extra,0.02
single,A0518,A0518,1,65.0,0.9638854685775681,62.65255545754192,0.9638854685775681,,,,,,joint-bundle-2pct-extra,0.02
single,A0519,A0519,1,65.0,0.960501342017144,62.43258723111436,0.960501342017144,,,,,,joint-bundle-2pct-extra,0.02
single,A0520,A0520,1,65.0,0.9622923460761729,62.54900249495124,0.9622923460761729,,,,,,joint-bundle-2pct-extra,0.02
single,A0521,A0521,1,65.0,0.9220269742363201,59.9317533253608,0.9220269742363201,,,,,,joint-bundle-2pct-extra,0.02
single,A0522,A0522,1,78.0,0.6314752854520685,49.25507226526135,0.6314752854520685,,,,,,joint-bundle-2pct-extra,0.02
single,A0523,A0523,1,67.0,0.9270137048364,62.1099182240388,0.9270137048364,,,,,,joint-bundle-2pct-extra,0.02
single,A0524,A0524,1,65.0,0.9060995913574007,58.89647343823105,0.9060995913574007,,,,,,joint-bundle-2pct-extra,0.02
single,A0525,A0525,1,65.0,0.8521731432637731,55.39125431214526,0.8521731432637731,,,,,,joint-bundle-2pct-extra,0.02
single,A0526,A0526,1,65.0,0.9481770626195795,61.631509070272664,0.9481770626195795,,,,,,joint-bundle-2pct-extra,0.02
single,A0527,A0527,1,65.0,0.9451807677663809,61.43674990481476,0.9451807677663809,,,,,,joint-bundle-2pct-extra,0.02
single,A0528,A0528,1,65.0,0.976644110297801,63.48186716935706,0.976644110297801,,,,,,joint-bundle-2pct-extra,0.02
single,A0529,A0529,1,65.0,0.916851292463437,59.5953340101234,0.916851292463437,,,,,,joint-bundle-2pct-extra,0.02
single,A0530,A0530,1,65.0,0.9408958348261992,61.15822926370295,0.9408958348261992,,,,,,joint-bundle-2pct-extra,0.02
single,A0531,A0531,1,65.0,0.9564964721585246,62.1722706903041,0.9564964721585246,,,,,,joint-bundle-2pct-extra,0.02
single,A0532,A0532,1,65.0,0.9659590872612416,62.7873406719807,0.9659590872612416,,,,,,joint-bundle-2pct-extra,0.02
single,A0533,A0533,1,65.0,0.9443137035843635,61.38039073298363,0.9443137035843635,,,,,,joint-bundle-2pct-extra,0.02
single,A0534,A0534,1,65.0,0.9446172220337502,61.40011943219376,0.9446172220337502,,,,,,joint-bundle-2pct-extra,0.02
single,A0535,A0535,1,65.0,0.9502142975803041,61.76392934271976,0.9502142975803041,,,,,,joint-bundle-2pct-extra,0.02
single,A0536,A0536,1,65.0,0.9548631196932723,62.0661027800627,0.9548631196932723,,,,,,joint-bundle-2pct-extra,0.02
single,A0537,A0537,1,65.0,0.8947951442778199,58.1616843780583,0.8947951442778199,,,,,,joint-bundle-2pct-extra,0.02
single,A0538,A0538,1,70.5,0.7452487837750567,52.5400392561415,0.7452487837750567,,,,,,joint-bundle-2pct-extra,0.02
single,A0539,A0539,1,65.0,0.9642272506954446,62.6747712952039,0.9642272506954446,,,,,,joint-bundle-2pct-extra,0.02
single,A0540,A0540,1,78.0,0.712738575914745,55.59360892135011,0.712738575914745,,,,,,joint-bundle-2pct-extra,0.02
single,A0541,A0541,1,75.5,0.7324927071375839,55.30319938888758,0.7324927071375839,,,,,,joint-bundle-2pct-extra,0.02
single,A0542,A0542,1,78.0,0.5816457284356904,45.368366817983855,0.5816457284356904,,,,,,joint-bundle-2pct-extra,0.02
single,A0543,A0543,1,75.5,0.7254280074762577,54.769814564457455,0.7254280074762577,,,,,,joint-bundle-2pct-extra,0.02
single,A0544,A0544,1,68.0,0.7535741687932835,51.24304347794328,0.7535741687932835,,,,,,joint-bundle-2pct-extra,0.02
single,A0545,A0545,1,74.0,0.7327057934345517,54.220228714156825,0.7327057934345517,,,,,,joint-bundle-2pct-extra,0.02
single,A0546,A0546,1,73.5,0.7378664963792555,54.23318748387528,0.7378664963792555,,,,,,joint-bundle-2pct-extra,0.02
single,A0547,A0547,1,80.0,0.7076605798068848,56.612846384550785,0.7076605798068848,,,,,,joint-bundle-2pct-extra,0.02
single,A0548,A0548,1,70.5,0.7500083259946054,52.87558698261968,0.7500083259946054,,,,,,joint-bundle-2pct-extra,0.02
single,A0549,A0549,1,77.5,0.7203000356961745,55.82325276645352,0.7203000356961745,,,,,,joint-bundle-2pct-extra,0.02
single,A0550,A0550,1,70.0,0.7471130715176895,52.29791500623826,0.7471130715176895,,,,,,joint-bundle-2pct-extra,0.02
single,A0551,A0551,1,76.0,0.729552777008229,55.4460110526254,0.729552777008229,,,,,,joint-bundle-2pct-extra,0.02
single,A0552,A0552,1,68.5,0.7550900404738888,51.72366777246138,0.7550900404738888,,,,,,joint-bundle-2pct-extra,0.02
single,A0553,A0553,1,76.0,0.6987743613665478,53.10685146385763,0.6987743613665478,,,,,,joint-bundle-2pct-extra,0.02
single,A0554,A0554,1,73.5,0.7343753566850987,53.976588716354755,0.7343753566850987,,,,,,joint-bundle-2pct-extra,0.02
single,A0555,A0555,1,74.5,0.7360910846695126,54.838785807878686,0.7360910846695126,,,,,,joint-bundle-2pct-extra,0.02
single,A0556,A0556,1,75.0,0.715146936531406,53.636020239855455,0.715146936531406,,,,,,joint-bundle-2pct-extra,0.02
single,A0557,A0557,1,76.0,0.726845857785945,55.24028519173182,0.726845857785945,,,,,,joint-bundle-2pct-extra,0.02
single,A0558,A0558,1,73.5,0.7341878026705964,53.962803496288835,0.7341878026705964,,,,,,joint-bundle-2pct-extra,0.02
single,A0559,A0559,1,72.0,0.7444871121868996,53.603072077456765,0.7444871121868996,,,,,,joint-bundle-2pct-extra,0.02
single,A0560,A0560,1,73.5,0.7370020752858194,54.16965253350772,0.7370020752858194,,,,,,joint-bundle-2pct-extra,0.02
single,A0561,A0561,1,74.0,0.7371805277245259,54.55135905161492,0.7371805277245259,,,,,,joint-bundle-2pct-extra,0.02
single,A0562,A0562,1,81.0,0.66633107014386,53.97281668165265,0.66633107014386,,,,,,joint-bundle-2pct-extra,0.02
single,A0563,A0563,1,75.0,0.7286079753975201,54.64559815481401,0.7286079753975201,,,,,,joint-bundle-2pct-extra,0.02
single,A0564,A0564,1,75.5,0.7267893660380159,54.8725971358702,0.7267893660380159,,,,,,joint-bundle-2pct-extra,0.02
single,A0565,A0565,1,70.0,0.7467143514390873,52.27000460073611,0.7467143514390873,,,,,,joint-bundle-2pct-extra,0.02
single,A0566,A0566,1,69.5,0.7515541377634556,52.23301257456016,0.7515541377634556,,,,,,joint-bundle-2pct-extra,0.02
single,A0567,A0567,1,77.5,0.7203000356961745,55.82325276645352,0.7203000356961745,,,,,,joint-bundle-2pct-extra,0.02
single,A0568,A0568,1,74.0,0.6756967495271949,50.00155946501243,0.6756967495271949,,,,,,joint-bundle-2pct-extra,0.02
single,A0569,A0569,1,69.5,0.7497083363683706,52.10472937760176,0.7497083363683706,,,,,,joint-bundle-2pct-extra,0.02
single,A0570,A0570,1,74.5,0.724802561853861,53.99779085811265,0.724802561853861,,,,,,joint-bundle-2pct-extra,0.02
single,A0571,A0571,1,70.5,0.7495588067648127,52.84389587691929,0.7495588067648127,,,,,,joint-bundle-2pct-extra,0.02
single,A0572,A0572,1,74.5,0.5113898202709243,38.09854161018386,0.5113898202709243,,,,,,joint-bundle-2pct-extra,0.02
single,A0573,A0573,1,74.5,0.7041592087491652,52.4598610518128,0.7041592087491652,,,,,,joint-bundle-2pct-extra,0.02
single,A0574,A0574,1,77.0,0.7224767006519962,55.630705950203705,0.7224767006519962,,,,,,joint-bundle-2pct-extra,0.02
single,A0575,A0575,1,72.5,0.7416845268570073,53.77212819713303,0.7416845268570073,,,,,,joint-bundle-2pct-extra,0.02
single,A0576,A0576,1,75.5,0.7302707472580126,55.13544141797995,0.7302707472580126,,,,,,joint-bundle-2pct-extra,0.02
single,A0577,A0577,1,73.5,0.5305231042870954,38.99344816510151,0.5305231042870954,,,,,,joint-bundle-2pct-extra,0.02
single,A0578,A0578,1,70.0,0.7499490434254674,52.49643303978272,0.7499490434254674,,,,,,joint-bundle-2pct-extra,0.02
single,A0579,A0579,1,75.5,0.5581621273859081,42.14124061763606,0.5581621273859081,,,,,,joint-bundle-2pct-extra,0.02
single,A0580,A0580,1,75.5,0.7302707472580126,55.13544141797995,0.7302707472580126,,,,,,joint-bundle-2pct-extra,0.02
single,A0581,A0581,1,80.5,0.6369038020750483,51.27075606704138,0.6369038020750483,,,,,,joint-bundle-2pct-extra,0.02
single,A0582,A0582,1,74.0,0.48679664377174064,36.02295163910881,0.48679664377174064,,,,,,joint-bundle-2pct-extra,0.02
single,A0583,A0583,1,73.5,0.5309879336822408,39.0276131256447,0.5309879336822408,,,,,,joint-bundle-2pct-extra,0.02
single,A0584,A0584,1,72.5,0.7413138224144818,53.74525212504994,0.7413138224144818,,,,,,joint-bundle-2pct-extra,0.02
single,A0585,A0585,1,75.0,0.7343876399968104,55.07907299976078,0.7343876399968104,,,,,,joint-bundle-2pct-extra,0.02
single,A0586,A0586,1,76.0,0.6543001827393508,49.726813888190655,0.6543001827393508,,,,,,joint-bundle-2pct-extra,0.02
single,A0587,A0587,1,74.0,0.735337804817276,54.41499755647842,0.735337804817276,,,,,,joint-bundle-2pct-extra,0.02
single,A0588,A0588,1,73.5,0.5737787277016797,42.17273648607346,0.5737787277016797,,,,,,joint-bundle-2pct-extra,0.02
single,A0589,A0589,1,70.5,0.7481175218999347,52.7422852939454,0.7481175218999347,,,,,,joint-bundle-2pct-extra,0.02
single,A0590,A0590,1,69.5,0.7476273682108076,51.96010209065113,0.7476273682108076,,,,,,joint-bundle-2pct-extra,0.02
single,A0591,A0591,1,73.0,0.630503113944133,46.02672731792171,0.630503113944133,,,,,,joint-bundle-2pct-extra,0.02
single,A0592,A0592,1,74.0,0.6070451666985375,44.921342335691776,0.6070451666985375,,,,,,joint-bundle-2pct-extra,0.02
single,A0593,A0593,1,74.0,0.6190593958698001,45.81039529436521,0.6190593958698001,,,,,,joint-bundle-2pct-extra,0.02
single,A0594,A0594,1,74.5,0.7355648485706416,54.7995812185128,0.7355648485706416,,,,,,joint-bundle-2pct-extra,0.02
single,A0595,A0595,1,74.0,0.6390948705675754,47.29302042200058,0.6390948705675754,,,,,,joint-bundle-2pct-extra,0.02
single,A0596,A0596,1,75.5,0.7281627427521906,54.97628707779039,0.7281627427521906,,,,,,joint-bundle-2pct-extra,0.02
single,A0597,A0597,1,73.0,0.6284258797927154,45.87508922486822,0.6284258797927154,,,,,,joint-bundle-2pct-extra,0.02
single,A0598,A0598,1,73.5,0.6495489553566263,47.74184821871203,0.6495489553566263,,,,,,joint-bundle-2pct-extra,0.02
single,A0599,A0599,1,74.5,0.6826061180623355,50.854155795644,0.6826061180623355,,,,,,joint-bundle-2pct-extra,0.02
single,A0600,A0600,1,74.0,0.6449539392868466,47.72659150722665,0.6449539392868466,,,,,,joint-bundle-2pct-extra,0.02
single,A0601,A0601,1,74.0,0.6795356851769239,50.28564070309237,0.6795356851769239,,,,,,joint-bundle-2pct-extra,0.02
single,A0602,A0602,1,73.5,0.6011310186176194,44.18312986839503,0.6011310186176194,,,,,,joint-bundle-2pct-extra,0.02
single,A0603,A0603,1,74.0,0.5946530807792219,44.00432797766242,0.5946530807792219,,,,,,joint-bundle-2pct-extra,0.02
single,A0604,A0604,1,73.0,0.7358543825406936,53.71736992547063,0.7358543825406936,,,,,,joint-bundle-2pct-extra,0.02
single,A0605,A0605,1,74.0,0.5378248872749035,39.79904165834286,0.5378248872749035,,,,,,joint-bundle-2pct-extra,0.02
single,A0606,A0606,1,73.5,0.6162718036566084,45.29597756876072,0.6162718036566084,,,,,,joint-bundle-2pct-extra,0.02
single,A0607,A0607,1,74.0,0.673598047452961,49.84625551151912,0.673598047452961,,,,,,joint-bundle-2pct-extra,0.02
single,A0608,A0608,1,74.0,0.654945709587006,48.46598250943845,0.654945709587006,,,,,,joint-bundle-2pct-extra,0.02
single,A0609,A0609,1,73.5,0.5850390137801302,43.000367512839574,0.5850390137801302,,,,,,joint-bundle-2pct-extra,0.02
single,A0610,A0610,1,73.5,0.7380157006176863,54.24415399539994,0.7380157006176863,,,,,,joint-bundle-2pct-extra,0.02
single,A0611,A0611,1,73.5,0.5683744917195105,41.77552514138402,0.5683744917195105,,,,,,joint-bundle-2pct-extra,0.02
single,A0612,A0612,1,65.0,0.9413274710532504,61.18628561846128,0.9413274710532504,,,,,,joint-bundle-2pct-extra,0.02
single,A0613,A0613,1,78.0,0.6643736768609555,51.821146795154526,0.6643736768609555,,,,,,joint-bundle-2pct-extra,0.02
single,A0614,A0614,1,74.0,0.6116025585436035,45.258589332226656,0.6116025585436035,,,,,,joint-bundle-2pct-extra,0.02
single,A0615,A0615,1,65.0,0.8586581765309159,55.812781474509535,0.8586581765309159,,,,,,joint-bundle-2pct-extra,0.02
single,A0616,A0616,1,74.0,0.643387030840622,47.61064028220603,0.643387030840622,,,,,,joint-bundle-2pct-extra,0.02
single,A0617,A0617,1,73.5,0.6514571935317716,47.88210372458521,0.6514571935317716,,,,,,joint-bundle-2pct-extra,0.02
single,A0618,A0618,1,65.0,0.8795014731884457,57.167595757248975,0.8795014731884457,,,,,,joint-bundle-2pct-extra,0.02
single,A0619,A0619,1,65.0,0.9423577346062452,61.25325274940594,0.9423577346062452,,,,,,joint-bundle-2pct-extra,0.02
single,A0620,A0620,1,65.0,0.9392917838721077,61.053965951687,0.9392917838721077,,,,,,joint-bundle-2pct-extra,0.02
single,A0621,A0621,1,78.0,0.6694275517398656,52.215349035709515,0.6694275517398656,,,,,,joint-bundle-2pct-extra,0.02
single,A0622,A0622,1,65.0,0.848694134019116,55.16511871124254,0.848694134019116,,,,,,joint-bundle-2pct-extra,0.02
single,A0623,A0623,1,65.0,0.9088994175045609,59.078462137796464,0.9088994175045609,,,,,,joint-bundle-2pct-extra,0.02
