option_type,task_ids,task_count,price,expected_completions,expected_payout,single_probability,region,route_length_km,compactness,price_multiplier,bundle_probability,core_tasks,ride_along_tasks,scheme,budget_relaxation
single,A0365,1,72.5,0.7131994586720337,51.70696075372244,0.7131994586720337,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0366,1,74.0,0.6101810867361409,45.153400418474426,0.6101810867361409,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0367,1,73.5,0.7026164939568305,51.64231230582704,0.7026164939568305,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0368,1,73.5,0.6599343530902331,48.50517495213213,0.6599343530902331,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0370,1,71.5,0.7187439809218459,51.39019463591198,0.7187439809218459,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0371,1,73.5,0.702831801938168,51.65813744245535,0.702831801938168,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0372,1,73.5,0.5260068353565811,38.66150239870871,0.5260068353565811,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0373,1,65.0,0.9748755999293127,63.366913995405326,0.9748755999293127,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0374,1,67.0,0.9549375639268296,63.98081678309758,0.9549375639268296,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0376,1,73.0,0.5502417816446704,40.16765006006094,0.5502417816446704,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0377,1,74.0,0.5346434146374598,39.563612683172025,0.5346434146374598,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0380,1,65.0,0.9586738277839882,62.31379880595924,0.9586738277839882,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0381,1,73.5,0.6020287699476996,44.24911459115592,0.6020287699476996,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0382,1,73.0,0.5639415709882224,41.167734682140235,0.5639415709882224,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0383,1,74.0,0.5799928099343452,42.91946793514155,0.5799928099343452,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0384,1,67.0,0.9659600823945698,64.71932552043617,0.9659600823945698,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0385,1,73.5,0.7112350515491568,52.27577628886302,0.7112350515491568,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0386,1,73.0,0.6121040166379293,44.683593214568845,0.6121040166379293,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0387,1,73.5,0.6444672944196489,47.36834613984419,0.6444672944196489,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0388,1,65.0,0.9787978245324473,63.62185859460908,0.9787978245324473,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0389,1,73.5,0.5437829647623906,39.968047910035715,0.5437829647623906,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0390,1,66.0,0.9726049364321724,64.19192580452338,0.9726049364321724,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0391,1,73.0,0.5411574885758051,39.50449666603377,0.5411574885758051,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0392,1,73.0,0.5004855303188737,36.53544371327778,0.5004855303188737,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0393,1,72.5,0.7135988421681055,51.73591605718765,0.7135988421681055,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0394,1,74.0,0.5606565138817086,41.48858202724644,0.5606565138817086,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0395,1,70.0,0.7310408413578693,51.17285889505085,0.7310408413578693,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0396,1,73.5,0.49391434554358565,36.302704397453546,0.49391434554358565,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0397,1,79.0,0.6861687676958312,54.20733264797067,0.6861687676958312,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0398,1,76.0,0.7011861062964412,53.29014407852953,0.7011861062964412,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0399,1,79.0,0.6873137453483977,54.29778588252342,0.6873137453483977,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0400,1,80.5,0.678281594750969,54.60166837745301,0.678281594750969,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0401,1,70.5,0.7278898033452561,51.31623113584055,0.7278898033452561,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0402,1,73.0,0.5690711835868445,41.54219640183965,0.5690711835868445,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0403,1,74.0,0.5367051244788293,39.71617921143337,0.5367051244788293,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0404,1,69.0,0.732262217779767,50.52609302680392,0.732262217779767,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0405,1,65.0,0.9738467992878401,63.30004195370961,0.9738467992878401,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0406,1,69.5,0.7304038585658454,50.76306817032626,0.7304038585658454,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0407,1,67.0,0.7449646581166812,49.91263209381764,0.7449646581166812,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0408,1,73.0,0.5834518535151944,42.59198530660919,0.5834518535151944,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0409,1,67.0,0.9508334900494465,63.70584383331292,0.9508334900494465,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0410,1,65.5,0.9719517957843266,63.66284262387339,0.9719517957843266,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0411,1,79.5,0.6870407428696237,54.61973905813508,0.6870407428696237,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0412,1,73.0,0.5685736251637982,41.505874636957266,0.5685736251637982,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0414,1,73.5,0.5450774350821053,40.06319147853474,0.5450774350821053,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0415,1,65.0,0.9648945590658814,62.71814633928229,0.9648945590658814,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0416,1,65.0,0.9462260686927692,61.50469446502999,0.9462260686927692,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0417,1,65.0,0.942056494430543,61.233672137985295,0.942056494430543,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0418,1,67.0,0.7391523037097731,49.5232043485548,0.7391523037097731,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0419,1,65.0,0.9426486622968929,61.27216304929804,0.9426486622968929,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0420,1,65.0,0.931660174484708,60.55791134150601,0.931660174484708,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0421,1,73.5,0.5867291857482086,43.124595152493335,0.5867291857482086,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0422,1,74.5,0.6966593794090838,51.90112376597675,0.6966593794090838,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0423,1,73.5,0.47791901808358367,35.1270478291434,0.47791901808358367,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0424,1,67.0,0.7677853329703636,51.44161730901436,0.7677853329703636,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0425,1,73.0,0.7133117799172713,52.071759933960806,0.7133117799172713,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0426,1,72.0,0.7704761066387305,55.47427967798859,0.7704761066387305,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0427,1,74.0,0.6510743694978534,48.17950334284115,0.6510743694978534,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0428,1,75.5,0.7009303076086238,52.9202382244511,0.7009303076086238,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0429,1,67.0,0.7678422396201334,51.445430054548936,0.7678422396201334,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0430,1,74.0,0.6217605822301591,46.01028308503177,0.6217605822301591,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0431,1,67.0,0.7680040474593056,51.45627117977347,0.7680040474593056,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0432,1,73.0,0.6779031533650958,49.48693019565199,0.6779031533650958,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0433,1,73.5,0.6468307937259707,47.54206333885885,0.6468307937259707,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0434,1,73.5,0.6674514823131329,49.05768395001527,0.6674514823131329,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0435,1,71.0,0.725031635687308,51.477246133798864,0.725031635687308,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0436,1,77.5,0.6929611428088583,53.704488567686525,0.6929611428088583,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0437,1,73.5,0.7136311987873195,52.451893110867985,0.7136311987873195,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0438,1,70.5,0.7237446738000907,51.02399950290639,0.7237446738000907,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0439,1,70.0,0.7294685464451471,51.0627982511603,0.7294685464451471,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0440,1,77.5,0.5732101251378353,44.42378469818224,0.5732101251378353,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0441,1,75.0,0.2943003679357324,22.072527595179928,0.2943003679357324,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0442,1,77.0,0.483880596489897,37.25880592972207,0.483880596489897,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0443,1,81.0,0.48724627593240943,39.466948350525165,0.48724627593240943,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0448,1,75.0,0.26272154837201106,19.70411612790083,0.26272154837201106,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0449,1,74.0,0.4857570134494384,35.94601899525844,0.4857570134494384,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0450,1,85.0,0.5613407241048513,47.71396154891236,0.5613407241048513,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0455,1,80.0,0.41478829579420184,33.183063663536146,0.41478829579420184,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0457,1,69.5,0.7265391943827815,50.494474009603316,0.7265391943827815,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0459,1,65.0,0.9776073172538357,63.544475621499316,0.9776073172538357,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0460,1,82.0,0.6650164915363159,54.531352305977904,0.6650164915363159,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0461,1,73.5,0.5395423759441177,39.65636463189265,0.5395423759441177,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0463,1,73.0,0.5743642776978579,41.92859227194363,0.5743642776978579,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0468,1,85.0,0.43186575962042323,36.70858956773598,0.43186575962042323,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0469,1,73.0,0.6002816840706777,43.82056293715947,0.6002816840706777,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0470,1,73.0,0.7139819610718185,52.120683158242755,0.7139819610718185,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0471,1,85.0,0.650897898509025,55.32632137326713,0.650897898509025,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0472,1,73.0,0.5463416319440384,39.8829391319148,0.5463416319440384,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0473,1,74.0,0.6775718352161977,50.140315805998625,0.6775718352161977,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0475,1,73.5,0.6778719690985379,49.82358972874253,0.6778719690985379,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0476,1,73.0,0.6144443766174181,44.854439493071524,0.6144443766174181,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0478,1,85.0,0.6453456976512418,54.854384300355555,0.6453456976512418,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0479,1,65.0,0.9068489904457392,58.945184378973046,0.9068489904457392,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0480,1,74.5,0.5215177095184119,38.85306935912169,0.5215177095184119,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0481,1,81.5,0.6705284448551189,54.64806825569219,0.6705284448551189,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0482,1,73.5,0.6516228241380543,47.89427757414699,0.6516228241380543,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0483,1,65.0,0.9080716795382953,59.02465916998919,0.9080716795382953,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0484,1,73.5,0.5814725522164826,42.738232587911476,0.5814725522164826,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0485,1,73.5,0.6443596758738527,47.36043617672817,0.6443596758738527,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0486,1,65.0,0.8993153590855482,58.45549834056063,0.8993153590855482,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0487,1,78.5,0.5618323545010749,44.10383982833438,0.5618323545010749,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0488,1,80.0,0.6188782482909084,49.51025986327267,0.6188782482909084,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0489,1,65.0,0.8804357475228536,57.22832358898548,0.8804357475228536,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0490,1,73.5,0.5833328873716552,42.87496722181666,0.5833328873716552,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0491,1,65.0,0.958010322406643,62.27067095643179,0.958010322406643,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0492,1,65.0,0.943613084214507,61.33485047394295,0.943613084214507,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0493,1,78.0,0.5290738694117259,41.267761814114614,0.5290738694117259,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0494,1,65.0,0.9623273592853934,62.55127835355057,0.9623273592853934,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0495,1,65.0,0.9694739571705461,63.01580721608549,0.9694739571705461,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0496,1,65.0,0.9614780672711367,62.49607437262389,0.9614780672711367,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0497,1,65.0,0.9376028791583548,60.944187145293064,0.9376028791583548,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0498,1,65.0,0.948352163120182,61.64289060281183,0.948352163120182,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0499,1,78.0,0.6638869557323045,51.78318254711975,0.6638869557323045,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0500,1,65.0,0.8708208025078995,56.60335216301347,0.8708208025078995,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0501,1,65.0,0.9151521567561284,59.484890189148345,0.9151521567561284,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0502,1,78.0,0.6761922801039219,52.7429978481059,0.6761922801039219,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0503,1,78.0,0.6742569401844039,52.5920413343835,0.6742569401844039,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0504,1,65.0,0.9273225935035326,60.27596857772962,0.9273225935035326,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0505,1,65.0,0.9737458162100782,63.29347805365508,0.9737458162100782,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0506,1,65.0,0.9312652702702942,60.53224256756912,0.9312652702702942,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0507,1,65.0,0.9303746312837929,60.47435103344654,0.9303746312837929,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0508,1,65.0,0.9365207356132659,60.87384781486228,0.9365207356132659,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0509,1,65.0,0.9047215048970952,58.80689781831119,0.9047215048970952,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0510,1,78.0,0.6272313762994614,48.924047351357984,0.6272313762994614,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0511,1,65.0,0.8438052928257407,54.847344033673146,0.8438052928257407,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0512,1,65.0,0.971280978452884,63.133263599437456,0.971280978452884,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0513,1,65.0,0.8862736094307019,57.60778461299562,0.8862736094307019,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0514,1,80.5,0.566658740985132,45.616028649303125,0.566658740985132,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0515,1,65.0,0.9694208689361441,63.01235648084937,0.9694208689361441,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0516,1,65.0,0.8988838404153606,58.42744962699844,0.8988838404153606,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0517,1,65.0,0.9671271537918592,62.863264996470846,0.9671271537918592,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0518,1,65.0,0.9638854685775681,62.65255545754192,0.9638854685775681,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0519,1,65.0,0.960501342017144,62.43258723111436,0.960501342017144,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0520,1,65.0,0.9622923460761729,62.54900249495124,0.9622923460761729,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0521,1,65.0,0.9220269742363201,59.9317533253608,0.9220269742363201,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0522,1,78.0,0.6314752854520685,49.25507226526135,0.6314752854520685,2,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0523,1,67.0,0.9270137048364,62.1099182240388,0.9270137048364,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0524,1,65.0,0.9060995913574007,58.89647343823105,0.9060995913574007,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0525,1,65.0,0.8521731432637731,55.39125431214526,0.8521731432637731,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0526,1,65.0,0.9481770626195795,61.631509070272664,0.9481770626195795,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0527,1,65.0,0.9451807677663809,61.43674990481476,0.9451807677663809,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0528,1,65.0,0.976644110297801,63.48186716935706,0.976644110297801,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0529,1,65.0,0.916851292463437,59.5953340101234,0.916851292463437,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0530,1,65.0,0.9408958348261992,61.15822926370295,0.9408958348261992,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0531,1,65.0,0.9564964721585246,62.1722706903041,0.9564964721585246,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0532,1,65.0,0.9659590872612416,62.7873406719807,0.9659590872612416,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0533,1,65.0,0.9443137035843635,61.38039073298363,0.9443137035843635,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0534,1,65.0,0.9446172220337502,61.40011943219376,0.9446172220337502,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0535,1,65.0,0.9502142975803041,61.76392934271976,0.9502142975803041,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0536,1,65.0,0.9548631196932723,62.0661027800627,0.9548631196932723,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0537,1,65.0,0.8947951442778199,58.1616843780583,0.8947951442778199,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0538,1,69.0,0.7296014235379871,50.34249822412111,0.7296014235379871,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0539,1,65.0,0.9642272506954446,62.6747712952039,0.9642272506954446,1,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0540,1,76.5,0.6959091614772258,53.23705085300777,0.6959091614772258,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0541,1,73.5,0.7108537500110204,52.24775062581,0.7108537500110204,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0542,1,78.0,0.5816457284356904,45.368366817983855,0.5816457284356904,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0543,1,74.0,0.7090385260968,52.468850931163196,0.7090385260968,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0544,1,67.0,0.7434313495593631,49.80990042047733,0.7434313495593631,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0545,1,72.5,0.7165810066432106,51.95212298163277,0.7165810066432106,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0546,1,72.0,0.721934885051064,51.9793117236766,0.721934885051064,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0547,1,78.5,0.6906627851177779,54.21702863174556,0.6906627851177779,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0548,1,69.0,0.7345491776758055,50.68389325963058,0.7345491776758055,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0549,1,76.0,0.7037294716135067,53.48343984262651,0.7037294716135067,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0550,1,68.5,0.7315389703800631,50.11041947103432,0.7315389703800631,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0551,1,74.0,0.7077708820552245,52.375045272086616,0.7077708820552245,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0552,1,67.0,0.7398361323384499,49.56902086667614,0.7398361323384499,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0553,1,76.0,0.6987743613665478,53.10685146385763,0.6987743613665478,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0554,1,72.0,0.718312567069853,51.71850482902942,0.718312567069853,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0555,1,72.5,0.7146298043157341,51.810660812890724,0.7146298043157341,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0556,1,74.5,0.7096266405444313,52.867184720560125,0.7096266405444313,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0557,1,74.5,0.7105072353131758,52.9327890308316,0.7105072353131758,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0558,1,72.0,0.7181180247301324,51.70449778056953,0.7181180247301324,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0559,1,70.5,0.7288099925967493,51.381104478070824,0.7288099925967493,0,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0560,1,72.0,0.7210377896157334,51.914720852332806,0.7210377896157334,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0561,1,72.0,0.7157736328519113,51.53570156533762,0.7157736328519113,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0562,1,81.0,0.66633107014386,53.97281668165265,0.66633107014386,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0563,1,73.5,0.7123330385888982,52.35647833628401,0.7123330385888982,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0564,1,74.0,0.710448710625893,52.57320458631608,0.710448710625893,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0565,1,68.5,0.7311245321271043,50.08203045070664,0.7311245321271043,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0566,1,68.0,0.7361569527366464,50.058672786091954,0.7361569527366464,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0567,1,76.0,0.7037294716135067,53.48343984262651,0.7037294716135067,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0568,1,74.0,0.6756967495271949,50.00155946501243,0.6756967495271949,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0569,1,68.0,0.734237210560096,49.92813031808653,0.734237210560096,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0570,1,73.5,0.7139250740127177,52.47349293993475,0.7139250740127177,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0571,1,69.0,0.7340817165490144,50.651638441882,0.7340817165490144,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0572,1,74.5,0.5113898202709243,38.09854161018386,0.5113898202709243,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0573,1,74.5,0.7041592087491652,52.4598610518128,0.7041592087491652,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0574,1,75.5,0.7059824534346424,53.3016752343155,0.7059824534346424,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0575,1,71.0,0.7258987623547815,51.53881212718948,0.7258987623547815,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0576,1,74.0,0.7140563913240622,52.8401729579806,0.7140563913240622,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0577,1,73.5,0.5305231042870954,38.99344816510151,0.5305231042870954,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0578,1,68.5,0.7344875269468101,50.31239559585649,0.7344875269468101,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0579,1,75.5,0.5581621273859081,42.14124061763606,0.5581621273859081,4,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0580,1,74.0,0.7140563913240622,52.8401729579806,0.7140563913240622,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0581,1,80.5,0.6369038020750483,51.27075606704138,0.6369038020750483,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0584,1,71.0,0.7255137878772765,51.51147893928663,0.7255137878772765,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0585,1,73.0,0.7128418746578933,52.03745685002621,0.7128418746578933,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0586,1,76.0,0.6543001827393508,49.726813888190655,0.6543001827393508,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0587,1,72.5,0.7193109708845865,52.15004538913252,0.7193109708845865,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0588,1,73.5,0.5737787277016797,42.17273648607346,0.5737787277016797,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0589,1,69.0,0.7325831385499805,50.548236559948656,0.7325831385499805,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0590,1,68.0,0.7320735816939395,49.78100355518789,0.7320735816939395,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0591,1,73.0,0.630503113944133,46.02672731792171,0.630503113944133,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0592,1,74.0,0.6070451666985375,44.921342335691776,0.6070451666985375,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0593,1,74.0,0.6190593958698001,45.81039529436521,0.6190593958698001,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0594,1,72.5,0.714077396890711,51.77061127457655,0.714077396890711,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0595,1,74.0,0.6390948705675754,47.29302042200058,0.6390948705675754,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0596,1,74.0,0.7118716645454776,52.67850317636534,0.7118716645454776,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0597,1,73.0,0.6284258797927154,45.87508922486822,0.6284258797927154,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0598,1,73.5,0.6495489553566263,47.74184821871203,0.6495489553566263,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0599,1,74.5,0.6826061180623355,50.854155795644,0.6826061180623355,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0600,1,74.0,0.6449539392868466,47.72659150722665,0.6449539392868466,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0601,1,74.0,0.6795356851769239,50.28564070309237,0.6795356851769239,3,,,,,,,enhanced-joint-2pct-extra,0.02
single,A0602,1,73.5,0.6011310186176194,44.18312986839503,0.6011310186176194,3,,,,,,,enhanced-joint-2pct-extra,0.02
