task_id,latitude,longitude,city,region,nearest_member_km,members_2km,tasks_2km,quota_2km,task_member_pressure,congestion_logit_penalty,package_id,package_size,package_spread_km,bundle_logit_bonus,uniform_price,uniform_probability,individual_price,individual_probability,bundled_price,bundled_probability,target_reached,unreachable_at_85
C1547,23.1219570339587,113.346214570276,Guangzhou,0,0.3305621094682738,14,48,60.0,3.2666666666666666,0.245241250241956,P0540,3,0.2513775626323752,0.4512860767913531,75.0,0.6397270804061673,85.0,0.7526958155378366,76.5,0.7514377800505958,True,False
C1548,23.1420609885567,113.379266992081,Guangzhou,0,0.18960429968504597,24,76,173.0,3.08,0.2069949252270493,P0106,2,0.0,0.3833959286127792,75.0,0.4845590067617342,85.0,0.6170578094271764,85.0,0.7027598030092024,False,True
C1549,23.1353511711254,113.321899771232,Guangzhou,0,0.3616313697151449,17,43,52.0,2.4444444444444446,0.056772306600847984,P0784,1,0.0,0.0,75.0,0.6101778512937692,85.0,0.7284795631400041,85.0,0.7284795631400041,False,True
C1550,23.1303996270945,113.345589518523,Guangzhou,0,0.7703657964320291,18,65,59.0,3.473684210526316,0.2851809330454756,P0591,1,0.0,0.0,75.0,0.5957915541379166,85.0,0.716430186676616,85.0,0.716430186676616,False,True
C1551,23.1789225724106,113.340078254322,Guangzhou,0,1.094300672257899,16,67,355.0,4.0,0.37688202191441417,P0592,2,0.06397560424614557,0.36146143572838646,75.0,0.548971390965245,85.0,0.6759842935959429,85.0,0.7496674146687075,False,True
C1552,23.1203471798998,113.343289709545,Guangzhou,0,0.14549175111767454,11,41,48.0,3.5,0.2900866167084744,P0540,3,0.2513775626323752,0.4512860767913531,75.0,0.6500230802911081,84.0,0.7510306610742199,76.0,0.7547878510645293,True,False
C1553,23.1655482057407,113.28465001334,Guangzhou,0,1.351522573855663,5,31,13.0,5.333333333333333,0.5638753690080717,P0783,1,0.0,0.0,75.0,0.6903873005383439,81.0,0.7549608613974037,81.0,0.7549608613974037,True,False
C1554,23.1996455789925,113.376050949661,Guangzhou,0,0.39010545993341744,6,24,21.0,3.5714285714285716,0.30321837646486205,P0593,1,0.0,0.0,75.0,0.7106666587439943,79.0,0.7529055152760095,79.0,0.7529055152760095,True,False
C1555,23.1253018210981,113.403138562695,Guangzhou,0,0.09749252684991778,30,114,135.0,3.7096774193548385,0.32790488770725273,P0091,2,0.0,0.3833959286127792,75.0,0.44909274141853833,85.0,0.5828600260728446,85.0,0.6721490780127946,False,True
C1556,23.1791280119225,113.419112000404,Guangzhou,0,2.165275652192298,0,8,0.0,9.0,0.9039866624550279,P0782,1,0.0,0.0,75.0,0.8148720524809635,68.0,0.7511547198368171,68.0,0.7511547198368171,True,False
C1557,23.184293382719,113.327348016627,Guangzhou,0,0.15328902989769608,11,52,122.0,4.416666666666667,0.44129110863316423,P0541,2,0.03840338336456731,0.3702290543163561,75.0,0.5875347357727329,85.0,0.709435843712493,82.0,0.7504878844728646,True,False
C1558,23.1793718942535,113.327981939126,Guangzhou,0,0.6722915782842209,8,46,69.0,5.222222222222222,0.5501906530294808,P0535,3,0.1437725537600014,0.48817922269045266,75.0,0.5748411999768521,85.0,0.6985691164951292,81.0,0.7527117479681941,True,False
C1559,23.1968891049947,113.333904360453,Guangzhou,0,0.40737836133998845,17,61,333.0,3.4444444444444446,0.2796863948332878,P0131,2,0.0,0.3833959286127792,75.0,0.5580220439212772,85.0,0.6839535376955725,84.0,0.7505430117822258,True,False
C1560,23.1661292654245,113.385642891326,Guangzhou,0,0.35648158605895797,9,49,25.0,5.0,0.5219253302686505,P0117,5,0.0,0.7315864067249581,75.0,0.6210603409630133,85.0,0.7374803595328061,73.0,0.7535925203816074,True,False
C1561,23.1283287511867,113.366676074362,Guangzhou,0,0.2100978986808919,17,71,176.0,4.0,0.37688202191441417,P0340,5,0.1492898273165933,0.6804013230735547,75.0,0.5056736029513375,85.0,0.6368128805688542,82.5,0.75161484431566,True,False
C1562,23.1372496374458,113.374985892598,Guangzhou,0,0.4426879093849922,25,82,177.0,3.1923076923076925,0.23027433254031057,P0542,1,0.0,0.0,75.0,0.4768169789014361,85.0,0.6097029299201566,85.0,0.6097029299201566,False,True
C1563,23.1553241668861,113.331017565867,Guangzhou,0,0.2963972678611427,12,53,42.0,4.153846153846154,0.40141323510326476,P0109,3,0.0,0.5374726696938817,75.0,0.600302665451209,85.0,0.7202271585431377,78.0,0.7513560582153119,True,False
C1564,23.1661292654245,113.385642891326,Guangzhou,0,0.35648158605895797,9,49,25.0,5.0,0.5219253302686505,P0118,3,0.0,0.5374726696938817,75.0,0.6210603409630133,85.0,0.7374803595328061,76.5,0.7525675746434257,True,False
C1565,23.1553241668861,113.331017565867,Guangzhou,0,0.2963972678611427,12,53,42.0,4.153846153846154,0.40141323510326476,P0109,3,0.0,0.5374726696938817,75.0,0.600302665451209,85.0,0.7202271585431377,78.0,0.7513560582153119,True,False
C1566,23.1246686093448,113.409694183235,Guangzhou,0,0.1355657826050536,23,125,123.0,5.25,0.5536389369787813,P0190,5,0.20369256713947287,0.6617489551342817,75.0,0.4326820245986533,85.0,0.5665884460105144,85.0,0.7170132823402129,False,True
C1567,23.1238347316925,113.408645571622,Guangzhou,0,0.08305870633030826,22,120,120.0,5.260869565217392,0.5549833014704196,P0308,2,0.04743973472043248,0.3671308767086309,75.0,0.4370096439839489,85.0,0.5709075911116804,85.0,0.6576154765379766,False,True
C1568,23.1335560059206,113.440412851514,Guangzhou,0,0.2856281410176865,8,38,18.0,4.333333333333333,0.4289097819022128,P0526,3,0.06549382175862034,0.5150176450909262,75.0,0.648845840693883,84.0,0.7500625453422479,74.5,0.7506429606895393,True,False
C1569,23.1276768888218,113.407919344617,Guangzhou,0,0.2500947773741639,30,124,135.0,4.032258064516129,0.3821029335176359,P0279,5,0.2684470015563393,0.6395474347627846,75.0,0.43738536513580867,85.0,0.5712816168792038,85.0,0.7163909776922058,False,True
C1570,23.1661292654245,113.385642891326,Guangzhou,0,0.35648158605895797,9,49,25.0,5.0,0.5219253302686505,P0118,3,0.0,0.5374726696938817,75.0,0.6210603409630133,85.0,0.7374803595328061,76.5,0.7525675746434257,True,False
C1571,23.1278859590489,113.405073195661,Guangzhou,0,0.08495089919954388,31,119,138.0,3.75,0.3349319831749929,P0169,5,0.2187681052808836,0.6565801992000837,75.0,0.4436363544302444,85.0,0.5774820380288478,85.0,0.7249252323561005,False,True
C1572,23.1212871984071,113.407067174282,Guangzhou,0,0.31436732832733844,20,111,116.0,5.333333333333333,0.5638753690080717,P0089,2,0.0,0.3833959286127792,75.0,0.4505626536399725,85.0,0.5843033969427764,85.0,0.6734565841253232,False,True
C1573,23.1463736411032,113.441792258912,Guangzhou,0,0.9397352089107083,5,12,8.0,2.1666666666666665,0.0,P0473,4,0.1609187564383435,0.5916197121609835,75.0,0.7728195731636442,73.0,0.7533442431213632,65.0,0.7819486512465547,True,False
C1574,23.1284723693835,113.409413526714,Guangzhou,0,0.1407103105105238,29,126,135.0,4.233333333333333,0.4137339953041686,P0279,5,0.2684470015563393,0.6395474347627846,75.0,0.4343496150796069,85.0,0.5682551839183395,85.0,0.7138758601576641,False,True
C1575,23.1687891455769,113.419959772635,Guangzhou,0,1.8032695000811647,1,13,1.0,7.0,0.7406322840724389,P0781,1,0.0,0.0,75.0,0.8158616599803785,68.0,0.7523814299415574,68.0,0.7523814299415574,True,False
C1576,23.1344561993677,113.365209181888,Guangzhou,0,0.5218170432694236,15,81,174.0,5.125,0.5379755284523919,P0666,1,0.0,0.0,75.0,0.48970888260881734,85.0,0.6219167917902341,85.0,0.6219167917902341,False,True
C1577,23.134385258672,113.386983912511,Guangzhou,0,0.03299630391994356,29,98,224.0,3.3,0.25184029169356764,P0101,2,0.0,0.3833959286127792,75.0,0.46020094604263817,85.0,0.5937111540968004,85.0,0.6819449613392756,False,True
C1578,23.1235997392344,113.429360998828,Guangzhou,0,0.164818533908964,14,77,30.0,5.2,0.5474187938182834,P0218,3,0.158173087443332,0.4832418968561679,75.0,0.5489595921257548,85.0,0.675973856232964,83.0,0.7522781582637039,True,False
C1579,23.1661292654245,113.385642891326,Guangzhou,0,0.35648158605895797,9,49,25.0,5.0,0.5219253302686505,P0118,3,0.0,0.5374726696938817,75.0,0.6210603409630133,85.0,0.7374803595328061,76.5,0.7525675746434257,True,False
C1580,23.1238200770769,113.39972067389,Guangzhou,0,0.20452654705448745,29,105,136.0,3.533333333333333,0.2962478002789279,P0213,5,0.19674227236045627,0.6641319133442303,75.0,0.46509078590817865,85.0,0.5984468660491273,85.0,0.7432881982931329,False,True
C1581,23.1291948083453,113.387663252459,Guangzhou,0,0.21963088492581795,33,105,233.0,3.1176470588235294,0.21489175735882396,P0390,4,0.1386631254816908,0.5992502142032644,75.0,0.45252413479019543,85.0,0.5862258940257336,85.0,0.7206393544931696,False,True
C1582,23.1228228709868,113.397523128293,Guangzhou,0,0.29734626880300435,29,99,132.0,3.3333333333333335,0.2583730099983436,P0654,1,0.0,0.0,75.0,0.4725264942589326,85.0,0.6056008106333441,85.0,0.6056008106333441,False,True
C1583,23.1225018703051,113.402742230304,Guangzhou,0,0.07607222941438559,28,103,127.0,3.586206896551724,0.30590248213716936,P0251,4,0.20881925892368894,0.5751966827374365,75.0,0.46032290541618653,85.0,0.5938295719547207,85.0,0.7221228565760615,False,True
C1584,23.1300237147343,113.401492956832,Guangzhou,0,0.3600272746623571,32,114,143.0,3.484848484848485,0.2872666556693856,P0096,3,0.0,0.5374726696938817,75.0,0.45668188958487943,85.0,0.5902875867458656,85.0,0.71148906093733,False,True
C1585,23.1271337655586,113.376333019388,Guangzhou,0,0.8180882913504708,26,89,196.0,3.3333333333333335,0.2583730099983436,P0548,1,0.0,0.0,75.0,0.47816236082216423,85.0,0.6109853865083757,85.0,0.6109853865083757,False,True
C1586,23.1299235881322,113.404600390223,Guangzhou,0,0.10352690868322294,31,119,142.0,3.75,0.3349319831749929,P0252,3,0.03502941399626645,0.5254625848951618,75.0,0.4469416279407899,85.0,0.5807436137933432,85.0,0.7008375382674681,False,True
C1587,23.1300237147343,113.401492956832,Guangzhou,0,0.3600272746623571,32,114,143.0,3.484848484848485,0.2872666556693856,P0096,3,0.0,0.5374726696938817,75.0,0.45668188958487943,85.0,0.5902875867458656,85.0,0.71148906093733,False,True
C1588,23.1262867298289,113.406653699527,Guangzhou,0,0.3108513937041762,29,119,134.0,4.0,0.37688202191441417,P0279,5,0.2684470015563393,0.6395474347627846,75.0,0.4445757485820657,85.0,0.5784102014734818,85.0,0.7222796950004556,False,True
C1589,23.1285744763702,113.399042738723,Guangzhou,0,0.18747021755097762,32,109,141.0,3.3333333333333335,0.2583730099983436,P0171,5,0.1442876554190789,0.6821163534384168,75.0,0.4557771750106663,85.0,0.5894053238619801,85.0,0.7395486380132051,False,True
C1590,23.1255985852479,113.402205735305,Guangzhou,0,0.017915562299478667,31,110,140.0,3.46875,0.2842569812196801,P0213,5,0.19674227236045627,0.6641319133442303,75.0,0.4569121678664517,85.0,0.5905120131411349,85.0,0.7369574452982509,False,True
C1591,23.1389779227061,113.34935701183,Guangzhou,0,0.5210289148175533,17,68,61.0,3.8333333333333335,0.3492182725421968,P0449,2,0.11530119547171498,0.3438640901653341,75.0,0.5897544372606334,85.0,0.7113218544756911,82.5,0.7523082539523909,True,False
C1592,23.1235877950875,113.40259073108,Guangzhou,0,0.13280306639401002,29,108,132.0,3.6333333333333333,0.3143885125550276,P0213,5,0.19674227236045627,0.6641319133442303,75.0,0.45654207731830937,85.0,0.5901513002658879,85.0,0.7366682074968305,False,True
C1593,23.170175779656,113.387848049174,Guangzhou,0,0.14143391046802162,9,49,25.0,5.0,0.5219253302686505,P0304,4,0.28765295662680396,0.5481679863820828,75.0,0.6187909116464061,85.0,0.7356113440755817,76.5,0.7527655501825132,True,False
C1594,23.1975123467916,113.342000788012,Guangzhou,0,0.084456948728883,20,61,336.0,2.9523809523809526,0.17948845294556987,P0664,1,0.0,0.0,75.0,0.551669081500133,85.0,0.6783673834334353,85.0,0.6783673834334353,False,True
C1595,23.1654980452292,113.387769721425,Guangzhou,0,0.3854833229232504,9,50,25.0,5.1,0.5347970380111673,P0166,5,0.2959324972184261,0.6301238362500692,75.0,0.6183329711279748,85.0,0.7352336922068452,75.0,0.7526139534884885,True,False
C1596,23.167348376753,113.385050855173,Guangzhou,0,0.29179978196913925,9,48,25.0,4.9,0.5087935705122629,P0168,2,0.16396118964137213,0.32718066359288017,75.0,0.6234660195196684,85.0,0.739457008176805,80.0,0.7504282842824072,True,False
C1597,23.1289567572535,113.427640923438,Guangzhou,0,0.2258599372855875,15,82,65.0,5.1875,0.5458544127984161,P0094,2,0.0,0.3833959286127792,75.0,0.472274320258686,85.0,0.6053591229988898,85.0,0.6923740235219914,False,True
C1598,23.0876292287885,113.333841266126,Guangzhou,0,0.3099989019009078,16,111,36.0,6.588235294117647,0.7012262798917562,P0069,5,0.0,0.7315864067249581,75.0,0.49324843405863644,85.0,0.6252410856211766,82.5,0.7518913769406359,True,False
C1599,23.0752659642763,113.306196127007,Guangzhou,0,0.5597487858956761,8,79,32.0,8.88888888888889,0.8959120244559657,P0243,4,0.12015280262454706,0.605596610611428,75.0,0.5561958227133127,85.0,0.6823514580334561,80.0,0.7504033722270764,True,False
C1600,23.0743192245803,113.307945127834,Guangzhou,0,0.41678689650961176,7,66,24.0,8.375,0.8572038876987199,P0189,5,0.10558348153355797,0.6953863559134525,75.0,0.5847953237669916,85.0,0.7071024369274194,76.5,0.7537486171327481,True,False
C1601,23.0884466631565,113.31519081516,Guangzhou,0,0.6678100524459595,15,163,66.0,10.25,0.9885211958163564,P0663,1,0.0,0.0,75.0,0.4420348535085791,85.0,0.5758975013182523,85.0,0.5758975013182523,False,True
C1602,23.0749582338856,113.308120191408,Guangzhou,0,0.3743258647943168,7,73,24.0,9.25,0.9217959956773022,P0189,5,0.10558348153355797,0.6953863559134525,75.0,0.5685644179463,85.0,0.6931438965750762,77.5,0.7514010055588118,True,False
C1603,23.1095098573546,113.3793361643,Guangzhou,0,0.7577067340288035,13,18,44.0,1.3571428571428572,0.0,P0662,1,0.0,0.0,75.0,0.6864485936611356,81.0,0.7515479968304061,81.0,0.7515479968304061,True,False
C1604,23.056712516586,113.345719799771,Guangzhou,0,0.7102718510696562,4,6,13.0,1.4,0.0,P0053,2,0.0,0.3833959286127792,75.0,0.7780184193355374,72.5,0.7538848677478731,65.0,0.7500144629416475,True,False
C1605,23.0747133308585,113.309884060988,Guangzhou,0,0.2239471061455077,6,66,18.0,9.571428571428571,0.9439992929046596,P0189,5,0.10558348153355797,0.6953863559134525,75.0,0.5847315896507383,85.0,0.7070480721172396,76.5,0.7536998945493385,True,False
C1606,23.109051889395,113.300455654766,Guangzhou,0,0.17081319301065678,20,73,126.0,3.5238095238095237,0.29449341324897066,P0442,5,0.31005608662393586,0.6252814627396087,75.0,0.5393216337606574,85.0,0.6674056154613519,81.0,0.7514220206739862,True,False
C1607,23.1045227432088,113.27487783009,Guangzhou,0,0.21824008568355166,32,60,106.0,1.8484848484848484,0.0,P0656,1,0.0,0.0,75.0,0.5813965851837205,85.0,0.7041984552263381,85.0,0.7041984552263381,False,True
C1608,23.1038498970456,113.296933796812,Guangzhou,0,0.4247385472806745,26,93,154.0,3.4814814814814814,0.2866383327591739,P0085,2,0.0,0.3833959286127792,75.0,0.5146323716572098,85.0,0.6450631877163882,85.0,0.7272678028783098,False,True
C1609,23.0998270107137,113.329569673453,Guangzhou,0,0.12219427129595807,18,130,76.0,6.894736842105263,0.7307836108090474,P0433,5,0.2909750684741414,0.6318235261052525,75.0,0.466652468759419,85.0,0.599954098510394,85.0,0.7382895557568798,False,True
C1610,23.1040287629318,113.296128952804,Guangzhou,0,0.4146782852724433,25,90,147.0,3.5,0.2900866167084744,P0353,5,0.33489251747144455,0.6167661150204629,75.0,0.5162268500837787,85.0,0.6465234894586612,83.0,0.7526481713876095,True,False
C1611,23.1020696848365,113.294671361385,Guangzhou,0,0.1890217970567667,27,85,162.0,3.0714285714285716,0.20518349813738274,P0353,5,0.33489251747144455,0.6167661150204629,75.0,0.525784949177006,85.0,0.6552265836975889,82.5,0.7547566154478978,True,False
C1612,23.1038498970456,113.296933796812,Guangzhou,0,0.4247385472806745,26,93,154.0,3.4814814814814814,0.2866383327591739,P0085,2,0.0,0.3833959286127792,75.0,0.5146323716572098,85.0,0.6450631877163882,85.0,0.7272678028783098,False,True
C1613,23.1018158049199,113.332666146918,Guangzhou,0,0.13262241745971287,17,121,59.0,6.777777777777778,0.7196627236305949,P0433,5,0.2909750684741414,0.6318235261052525,75.0,0.4665789872493416,85.0,0.5998832355717968,85.0,0.7382325056022297,False,True
C1614,23.0965147142905,113.318157963174,Guangzhou,0,0.6727507219114576,21,143,89.0,6.545454545454546,0.6969917372279805,P0187,5,0.25085777161255257,0.6455780278863686,75.0,0.4677722209600041,85.0,0.6010332577602415,85.0,0.7418009674280609,False,True
C1615,23.096839525091,113.304128525062,Guangzhou,0,0.028918956753477547,11,128,111.0,10.75,1.019479427659372,P0280,5,0.3049288567539057,0.627039370123619,75.0,0.44886698976045447,85.0,0.5826381474243086,85.0,0.7232523459901073,False,True
C1616,23.0811907878814,113.32551996669,Guangzhou,0,0.8896927324395226,14,115,38.0,7.733333333333333,0.8053916806891858,P0661,1,0.0,0.0,75.0,0.5199834099893451,85.0,0.6499543453868102,85.0,0.6499543453868102,False,True
C1617,23.101968525109,113.326689048429,Guangzhou,0,0.08213432829627575,18,134,76.0,7.105263157894737,0.7503339567132781,P0544,3,0.10754894193280755,0.5005987467454905,75.0,0.46134403409170877,85.0,0.5948204398611053,85.0,0.7077596539826037,False,True
C1618,23.1017172305124,113.330259709525,Guangzhou,0,0.3419618386722125,18,125,76.0,6.631578947368421,0.7054885902467597,P0433,5,0.2909750684741414,0.6318235261052525,75.0,0.47540731740845915,85.0,0.6083572266877325,85.0,0.7450218416592899,False,True
C1619,23.0796051598373,113.304378308791,Guangzhou,0,0.8449856459566959,11,101,61.0,8.5,0.8668336934590612,P0060,2,0.0,0.3833959286127792,75.0,0.5104358146252429,85.0,0.6412081267945885,85.0,0.7239234642305807,False,True
C1620,23.1013024863218,113.314694186959,Guangzhou,0,0.034264632884003506,18,102,128.0,5.421052631578948,0.5744791930775622,P0083,2,0.0,0.3833959286127792,75.0,0.48928304667510475,85.0,0.6215160138194847,85.0,0.7066945218084644,False,True
C1621,23.101612010579,113.290320999853,Guangzhou,0,0.5064370949358284,24,90,134.0,3.64,0.3155800802581073,P0660,1,0.0,0.0,75.0,0.5081563749182323,85.0,0.6391070723182516,85.0,0.6391070723182516,False,True
C1622,23.100931760317,113.275282739502,Guangzhou,0,0.4338640287176204,29,74,93.0,2.5,0.07137966290468599,P0082,2,0.0,0.3833959286127792,75.0,0.5743471907238694,85.0,0.6981433791183188,83.0,0.7528919113049497,True,False
C1623,23.1033937645725,113.343910945746,Guangzhou,0,0.6306514847571361,15,36,36.0,2.3125,0.020704660949373368,P0562,3,0.22020490763319298,0.46197384421964416,75.0,0.6649637888219032,83.0,0.7533544971150894,74.5,0.7540860293410162,True,False
C1624,23.1002266880829,113.406400397136,Guangzhou,0,1.9725717767392388,1,11,3.0,6.0,0.6404343421847211,P0659,1,0.0,0.0,75.0,0.7614427207644906,74.0,0.7515169771382291,74.0,0.7515169771382291,True,False
C1625,23.1040969185773,113.389157748963,Guangzhou,0,0.36257634008581957,7,4,18.0,0.625,0.0,P0658,1,0.0,0.0,75.0,0.6705337510638084,82.5,0.7530130098373402,82.5,0.7530130098373402,True,False
C1626,23.1080706538675,113.31360751936,Guangzhou,0,0.18157884510503694,13,90,115.0,6.5,0.6924621021725197,P0345,3,0.23029105561748403,0.4585157363393158,75.0,0.507157231118392,85.0,0.6381845370513322,85.0,0.7361414084796649,False,True
C1627,23.0822292235923,113.29241879115,Guangzhou,0,0.6099913515652091,13,101,76.0,7.285714285714286,0.7666357515713434,P0443,5,0.29808617023856304,0.6293854340717365,75.0,0.5096984380192439,85.0,0.6405290047760955,83.0,0.7501240292150729,True,False
C1628,23.0876292287885,113.333841266126,Guangzhou,0,0.3099989019009078,16,111,36.0,6.588235294117647,0.7012262798917562,P0069,5,0.0,0.7315864067249581,75.0,0.49324843405863644,85.0,0.6252410856211766,82.5,0.7518913769406359,True,False
C1629,23.0969835375486,113.292723645498,Guangzhou,0,0.451816373817066,20,99,126.0,4.761904761904762,0.4902117235585196,P0336,2,0.10854664656199552,0.34617993550580933,75.0,0.4904985595273512,85.0,0.6226595230854112,85.0,0.6999441435274161,False,True
C1630,23.0903286278794,113.326829717682,Guangzhou,0,0.25027813042187447,22,130,71.0,5.695652173913044,0.6065977069132865,P0226,5,0.2373970587001844,0.6501931294563235,75.0,0.4685465439397483,85.0,0.6017787539295527,85.0,0.7432777895586192,False,True
C1631,23.1039390635522,113.314314358237,Guangzhou,0,0.18537492262596378,17,98,127.0,5.5,0.5838769471414617,P0381,1,0.0,0.0,75.0,0.49788071649822446,85.0,0.6295729279735723,85.0,0.6295729279735723,False,True
C1632,23.0944778222726,113.291173244748,Guangzhou,0,0.688460275261333,19,104,130.0,5.25,0.5536389369787813,P0273,5,0.2076927025184022,0.6603774801472202,75.0,0.48935936381952705,85.0,0.621587853428944,84.0,0.750781486913814,True,False
C1633,23.0746544311332,113.310414869714,Guangzhou,0,0.18870757351254558,6,66,18.0,9.571428571428571,0.9439992929046596,P0240,4,0.19476685557948595,0.5800146495983061,75.0,0.584348281281961,85.0,0.7067210387879821,78.5,0.7519922336037634,True,False
C1634,23.0769540563272,113.299826627112,Guangzhou,0,1.0938110652516513,12,85,58.0,6.615384615384615,0.7038993474012664,P0282,5,0.3658052726363758,0.6115864067249581,75.0,0.5359162111065873,85.0,0.6643577679262396,81.5,0.7513377264511191,True,False
C1635,23.1085187878514,113.259835388127,Guangzhou,0,0.38179737645048284,21,31,79.0,1.4545454545454546,0.0,P0657,1,0.0,0.0,75.0,0.6589778093155215,83.5,0.7533900704186692,83.5,0.7533900704186692,True,False
C1636,23.0758961031668,113.360970049442,Guangzhou,0,1.4985480796406574,1,23,3.0,12.0,1.0909800095486855,P0339,3,0.2331457412891698,0.4575369869661664,75.0,0.6850669154888425,81.0,0.7503488541090847,72.5,0.7502559361803945,True,False
C1637,23.092214252345,113.290675638292,Guangzhou,0,0.690303504265072,18,108,89.0,5.7368421052631575,0.6112814741772423,P0273,5,0.2076927025184022,0.6603774801472202,75.0,0.5012907112044707,85.0,0.6327482723578892,83.5,0.7546509225811037,True,False
C1638,23.1119085014461,113.268664024507,Guangzhou,0,0.24220969897258987,37,45,138.0,1.2105263157894737,0.0,P0567,3,0.20360054696718577,0.4676667678765609,75.0,0.5457910021591486,85.0,0.6731663117508786,83.5,0.7520132078371321,True,False
C1639,23.1079580096238,113.314290757954,Guangzhou,0,0.22419198641184399,13,91,115.0,6.571428571428571,0.6995659980184433,P0297,5,0.21469154042275165,0.6579778785800147,75.0,0.5058586315993,85.0,0.6369840613529394,83.0,0.7525955116177411,True,False
C1640,23.1079229279154,113.314049244027,Guangzhou,0,0.20209934639207888,13,90,115.0,6.5,0.6924621021725197,P0297,5,0.21469154042275165,0.6579778785800147,75.0,0.5073869574637785,85.0,0.6383967348606111,83.0,0.753732222732181,True,False
C1641,23.0908338592948,113.34810276983,Guangzhou,0,0.6167452668414903,15,78,31.0,4.9375,0.5137491218341914,P0073,2,0.0,0.3833959286127792,75.0,0.5437208751951023,85.0,0.6713271232175829,85.0,0.7498081784923717,False,True
C1642,23.073722099587,113.28454055661,Guangzhou,0,0.3478961967485192,10,51,52.0,4.7272727272727275,0.48546717694547226,P0639,2,0.07008069258744201,0.3593682625827991,75.0,0.6003137451970734,85.0,0.720236463211912,81.5,0.75332058535938,True,False
C1643,23.0876292287885,113.333841266126,Guangzhou,0,0.3099989019009078,16,111,36.0,6.588235294117647,0.7012262798917562,P0069,5,0.0,0.7315864067249581,75.0,0.49324843405863644,85.0,0.6252410856211766,82.5,0.7518913769406359,True,False
C1644,23.0923859568362,113.349291118426,Guangzhou,0,0.8273324847130377,15,76,36.0,4.8125,0.49708154193552195,P0421,3,0.24877991282873235,0.4521766995811735,75.0,0.5546938150950579,85.0,0.6810315565149585,83.0,0.7508069585372292,True,False
C1645,23.0723996247393,113.28790015903,Guangzhou,0,0.332653711181692,10,60,52.0,5.545454545454546,0.5892267715801968,P0369,5,0.2047500274908467,0.661386397299525,75.0,0.5750120680261357,85.0,0.6987163210890647,78.0,0.7549844251247728,True,False
C1646,23.1084113997647,113.337318550203,Guangzhou,0,0.6379242150679019,14,38,35.0,2.6,0.09687312645431892,P0578,2,0.07712135568416492,0.35695432094963697,75.0,0.6560030407308137,83.5,0.7509275870122595,77.0,0.7521774658143148,True,False
C1647,23.0791417914405,113.288629762765,Guangzhou,0,0.17558457539854583,13,83,63.0,6.0,0.6404343421847211,P0364,5,0.2189956320846367,0.6565021900102255,75.0,0.527271183838111,85.0,0.6565721162893198,81.5,0.7532377849463886,True,False
C1648,23.0867736737795,113.29722618717,Guangzhou,0,0.7139919596767595,14,122,88.0,8.2,0.8434778874621199,P0399,4,0.18709919881780487,0.5826435604880253,75.0,0.49261111819081593,85.0,0.624643445724252,85.0,0.7487483981066788,False,True
C1649,23.0768488082214,113.307581403933,Guangzhou,0,0.42541358913959937,8,87,32.0,9.777777777777779,0.9578636413287769,P0058,2,0.0,0.3833959286127792,75.0,0.5393605419607969,85.0,0.6674403764035501,85.0,0.7464990602635505,False,True
C1650,23.0825840595936,113.304091666689,Guangzhou,0,0.7731674720473266,10,119,59.0,10.909090909090908,1.0290283926758743,P0331,5,0.2130229265594444,0.6585499747617201,75.0,0.48185758610843693,85.0,0.6144983485391878,85.0,0.7548799684829305,True,False
C1651,23.0867297071207,113.300822104126,Guangzhou,0,0.41688394714595145,12,129,72.0,10.0,0.9724709976326148,P0399,4,0.18709919881780487,0.5826435604880253,75.0,0.47385512648041545,85.0,0.6068731192298614,85.0,0.7343548355238869,False,True
C1652,23.0873364773933,113.32904825202,Guangzhou,0,0.15647761150823788,18,126,38.0,6.684210526315789,0.7106269569263832,P0065,2,0.0,0.3833959286127792,75.0,0.47434154174290816,85.0,0.6073384633345215,85.0,0.6941374448907598,False,True
C1653,23.0754624744248,113.298122873933,Guangzhou,0,0.9482611039303128,12,78,59.0,6.076923076923077,0.6487147089400503,P0271,5,0.2040698361308175,0.6616196057658207,75.0,0.5499418812945341,85.0,0.676842365978991,79.5,0.7511104547152142,True,False
C1654,23.0873364773933,113.32904825202,Guangzhou,0,0.15647761150823788,18,126,38.0,6.684210526315789,0.7106269569263832,P0065,2,0.0,0.3833959286127792,75.0,0.47434154174290816,85.0,0.6073384633345215,85.0,0.6941374448907598,False,True
C1655,23.1099587404306,113.278303151643,Guangzhou,0,0.37502369018135817,30,59,100.0,1.935483870967742,0.0,P0581,2,0.17315740162021462,0.32402767662870563,75.0,0.5891810055574705,85.0,0.7108350306788622,83.0,0.7531899131768598,True,False
C1656,23.0760770101159,113.297356000401,Guangzhou,0,0.8563914296301947,13,83,62.0,6.0,0.6404343421847211,P0271,5,0.2040698361308175,0.6616196057658207,75.0,0.5416179533904509,85.0,0.6694547837679725,80.5,0.7548875545883156,True,False
C1657,23.0917106959353,113.413558057708,Guangzhou,0,2.27802714658387,0,3,0.0,4.0,0.37688202191441417,P0074,3,0.0,0.5374726696938817,75.0,0.8467180001585044,65.0,0.7631858720000256,65.0,0.8465375586668411,True,False
C1658,23.0859383362332,113.281806975215,Guangzhou,0,0.3262757813940446,18,84,86.0,4.473684210526316,0.44962866744700464,P0511,3,0.2972088530227761,0.4355724915146442,75.0,0.5360009557509788,85.0,0.6644337443033435,85.0,0.7537453167742236,True,False
