package_id,task_count,task_ids,assigned_member_index,assigned_member_id,member_distance_km,member_quota,spread_km,allowed_radius_km,compactness,bundle_logit_bonus,average_price,total_reward,expected_payout,expected_completions,average_probability
OP0470,2,C0346;C1381,274,B0275,0.1876113416119207,7.0,0.10112786569199006,0.55,0.8161311532872908,0.3363316670072541,76.0,152.0,114.61147093601579,1.5080530821284894,0.7540265410642447
OP0471,2,C0347;C1488,944,B0945,0.17970964766137543,3.0,0.1521226919114536,0.55,0.7234132874337207,0.32520552310482564,75.25,150.5,113.3771976655043,1.5066917482308866,0.7533458741154433
OP0472,2,C0348;C0349,212,B0213,4.280605306518726,8.0,0.22879584039745984,0.55,0.5840075629137094,0.30847683616242433,76.0,152.0,114.50661439288,1.5066085485070797,0.7533042742535399
OP0473,2,C0350;C1387,395,B0396,0.9966666751085184,5.0,0.08597640931610108,0.55,0.8436792557889071,0.33963743930744805,74.0,148.0,111.52068872590883,1.5070305183515553,0.7535152591757777
OP0474,3,C0351;C1407;C1410,392,B0393,0.6204019363614126,6.0,0.12638548764651666,0.4,0.6840362808837084,0.3995570233999267,85.0,255.0,186.26643373635937,2.1913698086630515,0.7304566028876839
OP0475,2,C0231;C0352,274,B0275,0.5356302568015312,7.0,0.26141939353278926,0.55,0.524692011758565,0.30135897002380696,76.75,153.5,115.62809592986946,1.5065354552009596,0.7532677276004798
OP0476,2,C0355;C1497,1323,B1324,0.24169426414713363,2.0,0.03518881383042952,0.4,0.9120279654239262,0.3478392844636503,85.0,170.0,119.88084483378103,1.4103628803974237,0.7051814401987119
OP0477,2,C0356;C1502,212,B0213,1.2192762796817245,8.0,0.0,0.55,1.0,0.3583959286127792,77.5,155.0,117.02074340056707,1.5099450761363493,0.7549725380681747
OP0478,3,C0360;C1489;C1491,164,B0165,0.579979886682116,13.0,0.01842187925250432,0.4,0.9539453018687392,0.43194610591813043,85.0,255.0,187.07194926259086,2.200846461912834,0.7336154873042781
OP0479,3,C0361;C0391;C1520,31,B0032,0.9099470177733666,34.0,0.0947908517127824,0.35,0.729168995106336,0.40497294910664206,85.0,255.0,156.5652809371056,1.841944481613007,0.6139814938710023
OP0480,2,C0362;C0363,688,B0689,2.5771948176474324,3.0,0.17919142368839996,0.4,0.5520214407790001,0.3046385015062592,85.0,170.0,114.7129189534756,1.3495637523938304,0.6747818761969152
OP0481,2,C0368;C1515,731,B0732,0.46304455413862006,4.0,0.06192240997661154,0.4,0.8451939750584712,0.33981920561979573,85.0,170.0,109.01962194034962,1.2825837875335249,0.6412918937667624
OP0482,2,C0369;C0373,1303,B1304,0.4936925790551372,2.0,0.01851305791016223,0.35,0.9471055488281079,0.35204859447215214,85.0,170.0,105.58304407125543,1.2421534596618287,0.6210767298309143
OP0483,2,C0371;C0372,27,B0028,1.12326545330661,58.0,0.09373315566690368,0.55,0.8295760806056297,0.33794505828545474,82.0,164.0,123.34629907821957,1.5042462300872652,0.7521231150436326
OP0484,3,C0374;C0472;C1525,31,B0032,1.2256764005319956,34.0,0.15800977642990593,0.35,0.5485434959145544,0.3832978892036283,85.0,255.0,153.38193974807035,1.8044934088008278,0.6014978029336092
OP0485,2,C0375;C0381,276,B0277,3.2270744030119265,5.0,0.05633203610320831,0.55,0.8975781161759849,0.3461053025538974,85.0,170.0,124.2753524288129,1.46206296975074,0.73103148487537
OP0486,2,C0377;C1429,904,B0905,0.4189564629963978,3.0,0.10023729878691472,0.4,0.7494067530327132,0.3283247389767048,85.0,170.0,112.16252699312419,1.3195591410955787,0.6597795705477894
OP0487,2,C0380;C1510,31,B0032,2.7700155580733115,34.0,0.054621555853694645,0.4,0.8634461103657634,0.3420094618566708,85.0,170.0,120.37301199300742,1.4161530822706756,0.7080765411353378
OP0488,3,C0382;C0383;C1561,465,B0466,1.6917105344181615,5.0,0.05351963674589102,0.4,0.8662009081352724,0.4214167786701145,85.0,255.0,169.80820663574485,1.9977436074793513,0.6659145358264504
OP0489,2,C0384;C1431,363,B0364,0.9099359348339425,4.0,0.0802748784366133,0.35,0.7706432044668191,0.33087311314879747,85.0,170.0,102.26473102766136,1.203114482678369,0.6015572413391845
OP0490,3,C0385;C1398;C1523,31,B0032,0.923998420706424,34.0,0.18997148975176048,0.35,0.45722431499497007,0.3723395874932781,85.0,255.0,152.71373671030992,1.7966321965918812,0.5988773988639604
OP0491,3,C0386;C0387;C0388,34,B0035,1.5661954809704053,29.0,0.2013538354583928,0.35,0.42470332726173476,0.36843706896528994,85.0,255.0,155.7608039562095,1.8324800465436408,0.6108266821812136
OP0492,2,C0392;C1531,616,B0617,1.7583622528296357,4.0,0.11279472086400376,0.55,0.794918689338175,0.3337861713333602,84.0,168.0,126.48586458702135,1.5057841022264447,0.7528920511132223
OP0493,2,C0394;C0457,809,B0810,0.18679957052886864,3.0,0.18505067516361534,0.4,0.5373733120909616,0.3028807260636946,82.75,165.5,124.7972081969731,1.5081200850867253,0.7540600425433627
OP0494,2,C0398;C0427,609,B0610,0.4106314422287689,4.0,0.1371572012045201,0.35,0.6081222822727996,0.3113706024855152,85.0,170.0,104.48763601676194,1.2292663060795523,0.6146331530397762
OP0495,2,C0399;C1551,10,B0011,1.7237489442910026,89.0,0.06397560424614557,0.4,0.840060989384636,0.33920324733893553,85.0,170.0,117.05409329916426,1.3771069799901678,0.6885534899950839
OP0496,2,C0401;C1547,315,B0316,1.181381339144439,6.0,0.04712877042430444,0.55,0.9143113265012647,0.34811328779293094,84.75,169.5,127.8998760518122,1.509144285633744,0.754572142816872
OP0497,2,C0403;C1538,7,B0008,0.8844607283048486,95.0,0.071573626895996,0.4,0.82106593276001,0.3369238405439804,85.0,170.0,119.64152336518899,1.4075473337081057,0.7037736668540528
OP0498,4,C0406;C0469;C1559;C1806,53,B0054,0.694598267553411,28.0,0.11380391471208036,0.4,0.7154902132197991,0.3876506828119344,84.0,336.0,253.15740734651698,3.013778658887107,0.7534446647217767
OP0499,2,C0409;C0904,27,B0028,0.9120646298571654,58.0,0.028180325165049935,0.55,0.9487630451544546,0.3522474940313137,85.0,170.0,124.9717584762901,1.470255982074001,0.7351279910370005
OP0500,3,C0410;C0422;C1578,639,B0640,0.07376709493761062,3.0,0.158173087443332,0.4,0.60456728139167,0.3900207434608821,85.0,255.0,169.86962142184407,1.9984661343746364,0.6661553781248788
OP0501,3,C0412;C1452;C1591,283,B0284,0.6717985306904928,8.0,0.17825789916631835,0.4,0.5543552520842041,0.3839952999439863,85.0,255.0,181.85077578171828,2.1394208915496264,0.7131402971832088
OP0502,3,C0415;C1475;C1572,782,B0783,0.4543438527283749,3.0,0.2011694141822202,0.35,0.4252302451936565,0.36850029911712057,85.0,255.0,169.1945102650756,1.9905236501773598,0.6635078833924533
OP0503,3,C0418;C1563;C1565,164,B0165,0.2963972678611427,13.0,0.0,0.4,1.0,0.43747266969388177,84.0,252.0,189.9539122410178,2.261356098107355,0.7537853660357849
OP0504,3,C0420;C1442;C1444,400,B0401,0.37896027506737373,5.0,0.07318195782604256,0.35,0.7909086919255927,0.41238171272495283,85.0,255.0,166.15450340549293,1.9547588635940345,0.6515862878646782
OP0505,2,C0421;C1494,164,B0165,0.19457151457279995,13.0,0.09942282095332418,0.4,0.7514429476166895,0.32856908232678195,84.5,169.0,126.24587304882732,1.4940970859904865,0.7470485429952433
OP0506,2,C0423;C0431,931,B0932,1.002897544958554,3.0,0.1424549404395857,0.55,0.7409910173825714,0.32731485069868776,77.0,154.0,116.08646480238671,1.5076164260050222,0.7538082130025111
OP0507,2,C0434;C0439,470,B0471,0.8302046779390361,5.0,0.04923676030291231,0.55,0.9104786176310685,0.34765336272850744,81.75,163.5,123.09377945677463,1.5057389427902987,0.7528694713951494
OP0508,2,C0435;C1370,980,B0981,0.3053435230532669,3.0,0.2724985911898748,0.55,0.5045480160184095,0.2989416905349883,82.75,165.5,124.81595253727752,1.508346881462427,0.7541734407312135
OP0509,2,C0437;C1373,12,B0013,1.0916949198461285,90.0,0.12669723566244787,0.4,0.6832569108438804,0.32038675791404486,84.75,169.5,126.0478425579364,1.4873501313328177,0.7436750656664088
OP0510,3,C0440;C1584;C1587,329,B0330,0.4430250970856798,5.0,0.0,0.35,1.0,0.43747266969388177,85.0,255.0,163.872665013875,1.9279137060455884,0.6426379020151961
OP0511,3,C0443;C1350;C1586,755,B0756,0.24746524406096285,3.0,0.03502941399626645,0.35,0.8999159600106673,0.42546258489516187,85.0,255.0,161.36003225505743,1.8983533206477348,0.6327844402159116
OP0512,3,C0429;C0444;C0445,34,B0035,0.29453923891059886,29.0,0.13249619928367218,0.35,0.6214394306180795,0.3920454013680513,85.0,255.0,161.31239805523316,1.8977929182968605,0.6325976394322869
OP0513,3,C0446;C0452;C1590,34,B0035,0.029544964542239472,29.0,0.05250620588321716,0.35,0.8499822689050938,0.419470541962493,85.0,255.0,167.5980049728759,1.9717412349750107,0.6572470783250036
OP0514,3,C0448;C0450;C1589,206,B0207,0.08893333906113277,7.0,0.10062678153974704,0.35,0.712494909886437,0.4029720588802542,85.0,255.0,163.53651060863268,1.923958948336855,0.6413196494456184
OP0515,3,C0447;C0449;C0451,360,B0361,0.33214085375777147,4.0,0.09409785440269726,0.35,0.731148987420865,0.4052105481843856,85.0,255.0,162.90549878417045,1.91653527981377,0.6388450932712567
OP0516,2,C0453;C0454,12,B0013,2.9231716506007235,90.0,0.09336630639261558,0.55,0.8302430792861535,0.3380250981271176,81.25,162.5,122.28703378823727,1.5050352849732085,0.7525176424866042
OP0517,2,C0455;C1593,412,B0413,0.14543388638658397,5.0,0.02667182351776836,0.55,0.9515057754222394,0.35257662166344794,81.0,162.0,121.6655975242069,1.5020444138790978,0.7510222069395489
OP0518,2,C0456;C1596,12,B0013,2.9452764435400858,90.0,0.19646496835759666,0.55,0.6427909666225515,0.3155308446074854,82.5,165.0,124.21321279740249,1.5055979798430836,0.7527989899215418
OP0519,3,C0460;C0461;C1595,7,B0008,2.863311033053764,95.0,0.20653149263092827,0.4,0.4836712684226794,0.37551322190460323,82.5,247.5,186.1665895091091,2.2565894221732483,0.7521964740577495
OP0520,3,C0288;C0310;C0462,1292,B1293,1.0441879495096593,3.0,0.15198657151139008,0.4,0.6200335712215248,0.39187669824046467,85.0,255.0,179.09431960920293,2.1069919954023875,0.7023306651341291
OP0521,2,C0463;C1703,475,B0476,0.5774351788892215,5.0,0.24924645958633146,0.55,0.5468246189339429,0.30401488288485234,83.5,167.0,125.76908236640426,1.5062013003441153,0.7531006501720576
OP0522,2,C0464;C1701,393,B0394,0.37264644971876076,5.0,0.06387604365749622,0.4,0.8403098908562594,0.3392331155155303,85.0,170.0,118.68113679045408,1.396248668122989,0.6981243340614945
OP0523,3,C0465;C1607;C1622,403,B0404,0.5420628852223668,5.0,0.23063511222818447,0.4,0.4234122194295389,0.36828213602542637,85.0,255.0,183.0976174354749,2.15408961688794,0.71802987229598
OP0524,3,C0467;C0512;C0514,690,B0691,0.2676774769142299,3.0,0.18779667881888537,0.4,0.5305083029527866,0.3811336660482162,85.0,255.0,173.87389396151812,2.0455752230766837,0.6818584076922279
OP0525,3,C0473;C0474;C1611,222,B0223,0.13206960481892663,8.0,0.059555717940454576,0.35,0.8298408058844154,0.41705356640001157,85.0,255.0,172.9134467573496,2.034275844204113,0.6780919480680376
OP0526,2,C0475;C1646,333,B0334,1.8213027614434247,6.0,0.07712135568416492,0.55,0.8597793533015183,0.3415694510089614,85.0,170.0,125.17588521496063,1.472657473117184,0.736328736558592
OP0527,2,C0477;C1613,576,B0577,0.3629549205260217,4.0,0.17854560733143351,0.35,0.4898696933387614,0.29718029181343053,85.0,170.0,102.16033843036436,1.201886334474875,0.6009431672374375
OP0528,2,C0479;C0685,74,B0075,2.102028355924641,17.0,0.0,0.55,1.0,0.3583959286127792,74.0,148.0,111.63286024033118,1.5085521654098808,0.7542760827049404
OP0529,2,C0481;C0591,71,B0072,1.3278043191951383,20.0,0.148780830480636,0.35,0.5749119129124685,0.3073853581622754,85.0,170.0,110.42891117076175,1.299163660832491,0.6495818304162455
OP0530,4,C0482;C1609;C1618;C1755,245,B0246,2.4103357557678926,8.0,0.19956034408405005,0.35,0.42982758833128554,0.35337116782531275,85.0,340.0,212.3374408644416,2.4980875395816655,0.6245218848954164
OP0531,2,C0483;C0563,370,B0371,0.826347942405511,5.0,0.18283294697488253,0.55,0.6675764600456682,0.31850510381825936,85.0,170.0,124.48985012236571,1.464586472027832,0.732293236013916
OP0532,3,C0484;C0599;C1683,71,B0072,1.4202661631790066,20.0,0.09734800324244602,0.25,0.6106079870302159,0.3907456281375077,85.0,255.0,168.07962530093852,1.9774073564816295,0.6591357854938765
OP0533,2,C0485;C1619,223,B0224,1.7215359025841739,8.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,111.75925682480398,1.3148147861741646,0.6574073930870823
OP0534,3,C0486;C1658;C1694,371,B0372,0.46188389506407174,5.0,0.1555109336513474,0.35,0.5556830467104359,0.3841546352991341,85.0,255.0,181.11864850321973,2.130807629449644,0.710269209816548
OP0535,2,C0487;C0499,754,B0755,0.5719031959537654,3.0,0.13738467409455468,0.4,0.6565383147636132,0.3171805263844128,85.0,170.0,104.99331387548031,1.235215457358592,0.617607728679296
OP0536,3,C0488;C0521;C0536,950,B0951,1.7451425778748713,4.0,0.018150965139005906,0.25,0.9273961394439764,0.42876020642715895,85.0,255.0,146.11792714672706,1.7190344370203183,0.5730114790067727
OP0537,2,C0489;C1623,152,B0153,2.5988910316641847,10.0,0.11876862437561621,0.4,0.7030784390609595,0.3227653413000943,85.0,170.0,115.88221115365434,1.3633201312194627,0.6816600656097314
OP0538,3,C0490;C0493;C1617,197,B0198,1.526190207397621,9.0,0.10754894193280755,0.35,0.692717308763407,0.40059874674549056,85.0,255.0,162.20090715635897,1.9082459665453997,0.6360819888484666
OP0539,2,C0491;C1691,1282,B1283,0.24688127949566802,3.0,0.0736552657255223,0.4,0.8158618356861942,0.3362993488951225,85.0,170.0,123.70984428641734,1.4554099327813803,0.7277049663906902
OP0540,3,C0492;C0531;C1647,71,B0072,0.7432410639338624,20.0,0.17969815104289236,0.35,0.48657671130602176,0.3758618750506043,85.0,255.0,182.40297800514693,2.1459173882958464,0.7153057960986154
OP0541,3,C0494;C0497;C1615,29,B0030,1.1263237580652077,43.0,0.12775886734266678,0.35,0.6349746647352377,0.39366962946211026,85.0,255.0,178.45842136699684,2.0995108396117277,0.6998369465372426
OP0542,3,C0498;C0619;C1696,29,B0030,0.2056669471048422,43.0,0.09020518554693195,0.35,0.7422708984373373,0.4065451775063622,85.0,255.0,178.8382066998036,2.103978902350631,0.7013263007835436
OP0543,4,C0502;C0503;C0568;C1627,71,B0072,0.6571748648395696,20.0,0.1872981117594179,0.35,0.46486253783023457,0.35757536176518656,85.0,340.0,235.81633401656305,2.7743098119595655,0.6935774529898914
OP0544,3,C0504;C1626;C1640,197,B0198,0.1533868633898254,9.0,0.14470125444145968,0.35,0.5865678444529723,0.38786081102823844,85.0,255.0,188.56518022586113,2.218413885010131,0.7394712950033769
OP0545,4,C0496;C0505;C1629;C1632,125,B0126,0.7907317582907675,11.0,0.1731732457494733,0.35,0.5052192978586477,0.36241817296859613,85.0,340.0,224.57328555763286,2.6420386536192098,0.6605096634048024
OP0546,3,C0507;C0508;C0673,92,B0093,2.828362364233874,16.0,0.1596551979131512,0.25,0.36137920834739523,0.3608381746955692,85.0,255.0,190.1018017917008,2.2364917857847155,0.7454972619282385
OP0547,3,C0509;C1600;C1602,92,B0093,3.1015955500550763,16.0,0.10409467855850173,0.25,0.583621285765993,0.38750722398580095,85.0,255.0,183.51322663719333,2.158979136908157,0.719659712302719
OP0548,2,C0510;C1738,125,B0126,0.4251791913418745,11.0,0.017517861810387062,0.35,0.949948966256037,0.35238980456350366,85.0,170.0,109.44050461732753,1.2875353484391474,0.6437676742195737
OP0549,3,C0511;C0532;C0541,197,B0198,0.309518835246091,9.0,0.1070004934518126,0.35,0.6942843044233926,0.4007867862246889,85.0,255.0,183.71431191160588,2.1613448460188924,0.7204482820062975
OP0550,3,C0516;C0597;C1673,204,B0205,0.3073215920427673,8.0,0.12142829863448736,0.4,0.6964292534137817,0.4010441801035356,84.83333333333333,254.5,189.37387941875224,2.2323656625851047,0.7441218875283683
OP0551,2,C0519;C1635,475,B0476,0.3954269227618906,5.0,0.2436241503951217,0.55,0.557046999281597,0.3052415685265708,82.0,164.0,122.41010770717207,1.4933527156570863,0.7466763578285431
OP0552,2,C0520;C0566,899,B0900,0.2556337878237406,4.0,0.2489936235492034,0.4,0.3775159411269915,0.2836978415480182,85.0,170.0,120.4880840170304,1.417506870788593,0.7087534353942965
OP0553,3,C0523;C0526;C1641,190,B0191,3.1760444808053396,8.0,0.06300566733970102,0.25,0.7479773306411959,0.40722994937082524,85.0,255.0,158.53564992485775,1.8651252932336209,0.6217084310778737
OP0554,2,C0525;C0539,822,B0823,2.777656545620649,3.0,0.12356591553882618,0.55,0.775334699020316,0.3314360924952171,85.0,170.0,124.24656045473027,1.4617242406438855,0.7308621203219428
OP0555,3,C0527;C0567;C1682,71,B0072,0.5694838507741591,20.0,0.18005437445004524,0.35,0.4855589301427279,0.37573974131100907,85.0,255.0,176.2887527855301,2.0739853268885895,0.6913284422961965
OP0556,2,C0528;C0657,1310,B1311,0.593317207775477,2.0,0.23928103465009362,0.4,0.40179741337476593,0.2866116182177511,84.75,169.5,125.58062599126497,1.4818584090241411,0.7409292045120706
OP0557,2,C0535;C0540,364,B0365,2.3515512722930825,5.0,0.10624625078510097,0.25,0.5750149968595961,0.3073977282359307,85.0,170.0,93.67566861577737,1.1020666895973807,0.5510333447986904
OP0558,2,C0537;C0573,476,B0477,1.3436947452715862,5.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,102.89301299273562,1.2105060352086543,0.6052530176043271
OP0559,2,C0538;C0552,168,B0169,2.0038833127984805,10.0,0.04374673832507677,0.25,0.8250130466996929,0.33739749421674237,85.0,170.0,95.11710948007476,1.1190248174126443,0.5595124087063221
OP0560,2,C0542;C1650,649,B0650,0.783499553600087,4.0,0.014759660325169791,0.25,0.9409613586993208,0.3513112916566977,85.0,170.0,109.26717786075044,1.2854962101264757,0.6427481050632379
OP0561,2,C0543;C0544,71,B0072,1.6324983145659977,20.0,0.056704554800025744,0.25,0.7731817807998971,0.33117774230876684,85.0,170.0,109.11513991571928,1.2837075284202268,0.6418537642101134
OP0562,2,C0548;C1651,649,B0650,0.4288181574777917,4.0,0.03868520604895145,0.25,0.8452591758041942,0.33982702970928247,85.0,170.0,110.29588687784886,1.297598669151163,0.6487993345755815
OP0563,3,C0549;C0558;C1750,326,B0327,0.43580186323588904,6.0,0.23969356936668795,0.4,0.4007660765832801,0.3655645988838754,84.83333333333333,254.5,190.93998707545614,2.2507805557246265,0.7502601852415421
OP0564,3,C0550;C0557;C1675,204,B0205,0.7226345504200397,8.0,0.21584944096863756,0.35,0.3832873115181784,0.3634671470760632,85.0,255.0,182.05380241483167,2.14180944017449,0.7139364800581633
OP0565,3,C0554;C1653;C1734,161,B0162,2.409339582392068,10.0,0.07560028762972386,0.4,0.8109992809256904,0.4147925834049646,85.0,255.0,176.14745452589233,2.072322994422263,0.6907743314740876
OP0566,2,C0555;C1644,190,B0191,2.9085600152496625,8.0,0.11782375707394238,0.25,0.5287049717042305,0.3018405252172869,85.0,170.0,103.31693634226066,1.2154933687324783,0.6077466843662391
OP0567,2,C0559;C1638,899,B0900,0.25691736702299733,4.0,0.17480699453288298,0.55,0.6821691008493037,0.3202562207146956,85.0,170.0,124.88070576626842,1.469184773720805,0.7345923868604025
OP0568,2,C0561;C0562,1320,B1321,0.09289857732971374,2.0,0.10065095076848905,0.25,0.5973961969260437,0.3100834722439044,85.0,170.0,106.31972109801046,1.2508202482118878,0.6254101241059439
OP0569,2,C0564;C1754,403,B0404,0.7710783509206465,5.0,0.14545103488366304,0.55,0.7355435729387945,0.32666115736543455,84.5,169.0,127.29405575983685,1.5064321784172572,0.7532160892086286
OP0570,4,C0569;C0575;C0578;C0665,29,B0030,1.9876399580319237,43.0,0.09935112445743051,0.35,0.7161396444073413,0.3877286145544394,85.0,340.0,218.36330367667713,2.568980043255025,0.6422450108137563
OP0571,3,C0570;C0584;C1670,29,B0030,1.6773140281233583,43.0,0.06508648235477375,0.35,0.8140386218435036,0.4151573043151022,85.0,255.0,172.78257106109606,2.0327361301305418,0.6775787100435139
OP0572,3,C0571;C0574;C0577,29,B0030,1.724857213983723,43.0,0.0676618526635637,0.35,0.8066804209612466,0.4142743202092314,85.0,255.0,170.86520833955984,2.0101789216418804,0.6700596405472935
OP0573,2,C0572;C1699,97,B0098,2.5818844177333053,15.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,102.89301299273562,1.2105060352086543,0.6052530176043271
OP0574,3,C0581;C0583;C1669,29,B0030,2.0586249698827968,43.0,0.0,0.25,1.0,0.43747266969388177,85.0,255.0,161.4363266993074,1.899250902344793,0.633083634114931
OP0575,3,C0582;C0586;C0587,29,B0030,2.0669870042207354,43.0,0.04707812376571837,0.25,0.8116875049371265,0.4148751702863369,85.0,255.0,159.206394205938,1.8730164024228,0.6243388008076
OP0576,3,C0580;C0588;C1676,97,B0098,1.033364419909463,15.0,0.16109133186200209,0.25,0.35563467255199166,0.3601488304001207,85.0,255.0,155.18625825467558,1.8257206853491246,0.6085735617830416
OP0577,2,C0590;C0661,97,B0098,1.379118873626995,15.0,0.10756684565194864,0.35,0.6926661552801467,0.3215158672463968,85.0,170.0,102.26965742799595,1.203172440329364,0.601586220164682
OP0578,2,C0592;C0596,702,B0703,0.06431322502835221,4.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,108.34836721984438,1.2746866731746398,0.6373433365873199
OP0579,2,C0593;C0647,190,B0191,3.9507619004230152,8.0,0.04276042623289223,0.25,0.8289582950684311,0.33787092402099095,85.0,170.0,105.01983058161537,1.2355274186072398,0.6177637093036199
OP0580,3,C0598;C0603;C1684,29,B0030,1.898718349913501,43.0,0.04281557666325784,0.35,0.8776697809621204,0.4227930434093362,85.0,255.0,163.6287378132955,1.9250439742740644,0.6416813247580214
OP0581,3,C0601;C1605;C1633,92,B0093,3.082183767101597,16.0,0.046886048775864275,0.25,0.8124558048965429,0.4149673662814669,85.0,255.0,187.0677961132374,2.2007976013322046,0.7335992004440682
OP0582,3,C0602;C1678;C1680,364,B0365,0.4201648383553956,5.0,0.1499545434269738,0.35,0.5715584473515034,0.3860596833760621,85.0,255.0,168.8867287454056,1.986902691122419,0.6623008970408063
OP0583,3,C0600;C0605;C1704,625,B0626,0.5103981106460679,3.0,0.2265590164874041,0.35,0.3526885243217025,0.359795292612486,85.0,255.0,168.6127046939823,1.9836788787527326,0.6612262929175775
OP0584,3,C0604;C0606;C1671,29,B0030,1.6924405362243098,43.0,0.19210536062563935,0.35,0.45112754106960185,0.37160797462223394,85.0,255.0,164.04913219867848,1.9299897905726882,0.643329930190896
OP0585,2,C0609;C1740,476,B0477,1.0790229477016227,5.0,0.14145582279279859,0.35,0.5958405063062897,0.30989678936953396,85.0,170.0,102.10918599497472,1.2012845411173498,0.6006422705586749
OP0586,3,C0610;C0613;C1735,183,B0184,3.0294204292299005,9.0,0.0782741310570017,0.25,0.6869034757719932,0.3999010867865209,85.0,255.0,153.64824628856988,1.8076264269243518,0.6025421423081173
OP0587,3,C0612;C0655;C1685,223,B0224,0.19130275024671908,8.0,0.1377754591660032,0.35,0.6063558309542765,0.39023536940839487,85.0,255.0,188.94096915563335,2.2228349312427453,0.7409449770809151
OP0588,3,C0515;C0617;C1656,312,B0313,0.7600463226674449,6.0,0.18483647503953568,0.4,0.5379088124011608,0.3820217271820211,85.0,255.0,174.7441682153521,2.0558137437100243,0.6852712479033415
OP0589,2,C0620;C1700,890,B0891,0.4540334185233878,4.0,0.0,0.55,1.0,0.3583959286127792,83.0,166.0,124.72162685919739,1.50267020312286,0.75133510156143
OP0590,3,C0622;C0652;C1695,914,B0915,0.5373387374537606,4.0,0.12965856770087605,0.4,0.6758535807478099,0.3985750993836189,84.83333333333333,254.5,189.47701378919047,2.233564402205098,0.7445214674016993
OP0591,3,C0626;C0660;C1715,393,B0394,1.4585031342752948,5.0,0.19670552904439553,0.4,0.5082361773890112,0.37846101098056306,85.0,255.0,172.9726517894785,2.0349723739938645,0.6783241246646216
OP0592,2,C0628;C0634,74,B0075,2.915215707225699,17.0,0.14312170419345585,0.55,0.7397787196482621,0.32716937497057064,78.0,156.0,117.52882120603212,1.5067227527832183,0.7533613763916092
OP0593,2,C0630;C1636,74,B0075,2.8737898779565167,17.0,0.10607342094556794,0.55,0.8071392346444219,0.33525263677010986,76.25,152.5,114.9134861373368,1.5070630799047273,0.7535315399523637
OP0594,2,C0631;C0637,74,B0075,3.5289503586710866,17.0,0.03620433659748113,0.55,0.9341739334591252,0.35049680062787425,85.0,170.0,126.86911189554075,1.492577787006362,0.746288893503181
OP0595,3,C0633;C0646;C1711,92,B0093,2.562689556638101,16.0,0.12201408459525707,0.25,0.5119436616189716,0.37890590908815835,85.0,255.0,170.0353692254409,2.0004161085345986,0.6668053695115329
OP0596,2,C0635;C0636,74,B0075,3.3574365607033476,17.0,0.06558482327208562,0.55,0.8807548667780262,0.3440865126261423,85.0,170.0,125.17845050045955,1.4726876529465829,0.7363438264732914
OP0597,2,C0639;C1709,940,B0941,1.8298665269741188,3.0,0.0,0.55,1.0,0.3583959286127792,85.0,170.0,127.37729275121856,1.4985563853084536,0.7492781926542268
OP0598,3,C0640;C0643;C1714,92,B0093,2.68013119223198,16.0,0.11404178597814948,0.25,0.5438328560874021,0.38273261242436996,85.0,255.0,167.02830254251583,1.9650388534413628,0.6550129511471209
OP0599,3,C0641;C1712;C1713,530,B0531,1.8030902880378155,4.0,0.06441857334422472,0.4,0.8389535666394382,0.4181470976906143,84.66666666666667,254.0,190.73146971120525,2.2527490117295352,0.7509163372431784
OP0600,2,C0625;C0642,371,B0372,0.6417628573226165,5.0,0.21562840926369936,0.4,0.4609289768407516,0.2937074058336694,85.0,170.0,125.08734756808721,1.4716158537422024,0.7358079268711012
OP0601,2,C0644;C1707,222,B0223,0.6861531916366691,8.0,0.12585076564429717,0.4,0.685373085889257,0.32064069891949004,85.0,170.0,115.51114881659521,1.3589546919599438,0.6794773459799719
OP0602,2,C0653;C1723,642,B0643,0.15451623576514642,3.0,0.17902512533644518,0.55,0.6744997721155542,0.3193359012666457,80.75,161.5,121.23214382678142,1.5013357411964399,0.7506678705982199
OP0603,3,C0530;C0654;C1718,125,B0126,1.049608271075053,11.0,0.19655662760882525,0.35,0.4384096354033564,0.37008182594228456,85.0,255.0,170.73157010658446,2.0086067071362876,0.6695355690454292
OP0604,2,C0656;C0682,204,B0205,0.22662158261000734,8.0,0.10548158178184826,0.55,0.808215305851185,0.33538176531492137,83.25,166.5,125.47088257847201,1.5071446519604277,0.7535723259802138
OP0605,4,C0658;C0669;C1710;C1729,183,B0184,1.4649238927885477,9.0,0.1555823954923489,0.35,0.5554788700218602,0.36844932162818167,85.0,340.0,208.57587189955245,2.4538337870535587,0.6134584467633897
OP0606,3,C0659;C1724;C1726,97,B0098,0.5778002738396556,15.0,0.12454771467722602,0.35,0.6441493866364971,0.39477059609026144,85.0,255.0,166.5756245658818,1.959713230186845,0.653237743395615
OP0607,2,C0624;C0663,97,B0098,2.5818844177333053,15.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,102.89301299273562,1.2105060352086543,0.6052530176043271
OP0608,3,C0614;C0664;C1681,319,B0320,3.6365565037656644,6.0,0.11709770881193193,0.25,0.5316091647522723,0.38126576946415447,85.0,255.0,153.91705251954068,1.8107888531710667,0.6035962843903556
