"任务号码","任务GPS纬度","任务GPS经度"
"C2003","23.2265306036821","113.274932553065"
"C2004","23.1767119173586","113.265199643732"
"C2005","23.2233254329897","113.274436686627"
"C2006","23.188483959832","113.257663901642"
"C2007","23.1905233515754","113.331514776837"
"C2008","23.2061770297533","113.278833005469"
"C2009","23.2945140830139","113.331306286413"
"C2010","23.1025222880729","113.322133512122"
"C2011","23.1845021232228","113.326631265826"
"C2012","23.2945140830139","113.331306286413"
"C2013","23.1551185163143","113.255349607039"
"C2014","23.2357839191354","113.311010828047"
"C2015","23.1652442083223","113.273474891579"
"C2016","23.2351956293843","113.311503074314"
"C2017","23.2224010456214","113.290996330664"
"C2018","23.153810209837","113.255043916369"
"C2019","23.1891221908341","113.26329404939"
"C2020","23.1855913519572","113.258535360393"
"C2021","23.2945140830139","113.331306286413"
"C2022","23.1726853608924","113.282908079482"
"C2023","23.184811502312","113.260588527466"
"C2024","23.2358242491511","113.311552881761"
"C2025","23.1997734497548","113.334144515244"
"C2026","23.1604548396609","113.24123454065"
"C2027","23.195124952377","113.27608999546"
"C2028","23.1600320284369","113.240176740099"
"C2029","23.1610738857416","113.239716848102"
"C2030","23.1881545369334","113.326434832462"
"C2031","23.1619600332477","113.240176061878"
"C2032","23.186158795574","113.248528506507"
"C2033","23.2024799234653","113.257983135166"
"C2034","23.1694847382257","113.285222489967"
"C2035","23.2045088509304","113.26148361794"
"C2036","23.2945140830139","113.331306286413"
"C2037","23.2169236903962","113.247983184093"
"C2038","23.1858803663068","113.254544904065"
"C2039","23.2156529919026","113.300569151175"
"C2040","23.2243851725679","113.30744009329"
"C2041","23.2257421591281","113.309817555838"
"C2042","23.2183090126268","113.249483000128"
"C2043","23.2205366443654","113.304695469026"
"C2044","23.2945140830139","113.331306286413"
"C2045","23.1896994052095","113.237696919231"
"C2046","23.2147340827812","113.292699176554"
"C2047","23.2114614710372","113.291366441517"
"C2048","23.2147340827812","113.292699176554"
"C2049","23.19606578263","113.338342685857"
"C2050","23.2122479786521","113.289584499827"
"C2051","23.2115490124584","113.293867999582"
"C2052","23.2445115016537","113.304844177215"
"C2053","23.176398720107","113.280457494036"
"C2054","23.2945140830139","113.331306286413"
"C2055","23.1980298719239","113.276984309798"
"C2056","23.2192363616679","113.286991253515"
"C2057","23.2320327592709","113.309338620663"
"C2058","23.2117115163254","113.284764435902"
"C2059","23.2058690138258","113.335505122905"
"C2060","23.1962816386433","113.334793323585"
"C2061","23.1914773104139","113.332069558873"
"C2062","23.2079114752747","113.338406876152"
"C2063","23.2059188897361","113.3355849104"
"C2064","23.1914111252324","113.266942667235"
"C2065","23.2215810126485","113.273016000294"
"C2066","23.15929622415","113.368953794456"
"","",""
